-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,pointer-events-none_3,truncate,text-white_2,text-white_2_link,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-81zte-mf9as7sytu6md5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro Retina 13"" 2018 Touchbar i5/i7 8GB/16GB SSD 256GB/512GB/1TB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.500.000,,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22842132880&shopid=135197970,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Pro Retina 13"" 2018 Touchbar i5/i7 8GB/16GB SSD 256GB/512GB/1TB
Rp
5.500.000
5.0
8 Terjual
< 2 Hari
Bandung",https://shopee.co.id/MacBook-Pro-Retina-13-2018-Touchbar-i5-i7-8GB-16GB-SSD-256GB-512GB-1TB-i.135197970.22842132880?extraParams=%7B%22display_model_id%22%3A139353448587%2C%22model_selection_logic%22%3A3%7D&sp_atk=09d94eb6-e611-4644-9ce3-8941da0c63f5&xptdk=09d94eb6-e611-4644-9ce3-8941da0c63f5
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mb7pev0m3u6xb2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Pro 2017 13"" Touchbar 8GB SSD 256GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.400.000,-17%,5.0,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24242719251&shopid=1088443349,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Pro 2017 13"" Touchbar 8GB SSD 256GB
Rp
5.400.000
-17%
5.0
12 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Pro-2017-13-Touchbar-8GB-SSD-256GB-i.1088443349.24242719251?extraParams=%7B%22display_model_id%22%3A198423142390%2C%22model_selection_logic%22%3A3%7D&sp_atk=d501ff0d-4d14-46e9-96db-951ff1ed62be&xptdk=d501ff0d-4d14-46e9-96db-951ff1ed62be
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mb3rd6ed4jhwf4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Macbook Air 11"" 2015 I5 4GB SSD 128/256GB Mulus",,Rp,3.490.000,-1%,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40554814094&shopid=927645705,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Macbook Air 11"" 2015 I5 4GB SSD 128/256GB Mulus
Rp
3.490.000
-1%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Air-11-2015-I5-4GB-SSD-128-256GB-Mulus-i.927645705.40554814094?extraParams=%7B%22display_model_id%22%3A208560362764%2C%22model_selection_logic%22%3A3%7D&sp_atk=9c893894-230d-4d5c-ad41-44ee8603dc2c&xptdk=9c893894-230d-4d5c-ad41-44ee8603dc2c
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-md4hb6p6s9j0b0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook Air 2018 13 Inch Retina Second Mulus Intel Core i5 Ram 8GB SSD 256GB Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.825.000,-31%,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27985826062&shopid=1034763811,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Macbook Air 2018 13 Inch Retina Second Mulus Intel Core i5 Ram 8GB SSD 256GB Original
Rp
4.825.000
-31%
1 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Air-2018-13-Inch-Retina-Second-Mulus-Intel-Core-i5-Ram-8GB-SSD-256GB-Original-i.1034763811.27985826062?extraParams=%7B%22display_model_id%22%3A420815802209%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1b88825-dbf0-4a79-9f4f-fdaea285dae5&xptdk=c1b88825-dbf0-4a79-9f4f-fdaea285dae5
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8x57u7xwi3605,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Air 2018 13"" Core i5 8GB 256GB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.780.000,-1%,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26934583370&shopid=1517673547,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Macbook Air 2018 13"" Core i5 8GB 256GB SSD
Rp
4.780.000
-1%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Air-2018-13-Core-i5-8GB-256GB-SSD-i.1517673547.26934583370?extraParams=%7B%22display_model_id%22%3A99829280929%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8b08751-b306-4633-a5cf-4a7bfa8d0492&xptdk=c8b08751-b306-4633-a5cf-4a7bfa8d0492
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mdobul2q0u271d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Retina 2017 12"" Core M5 8GB 512GB Original",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.450.000,-32%,4.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25258071257&shopid=1088443349,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Retina 2017 12"" Core M5 8GB 512GB Original
Rp
4.450.000
-32%
4.0
4 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Retina-2017-12-Core-M5-8GB-512GB-Original-i.1088443349.25258071257?extraParams=%7B%22display_model_id%22%3A168738617087%2C%22model_selection_logic%22%3A3%7D&sp_atk=41ba3f99-b999-460f-9e3c-f0622a7195bd&xptdk=41ba3f99-b999-460f-9e3c-f0622a7195bd
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lqqebarpx5vq14,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Macbook air 13” 256GB space grey second,,Rp,8.500.000,,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyumas,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24909612722&shopid=33919,,"Macbook air 13” 256GB space grey second
Rp
8.500.000
3-4 Hari
Kab. Banyumas",https://shopee.co.id/Macbook-air-13%E2%80%9D-256GB-space-grey-second-i.33919.24909612722?extraParams=%7B%22display_model_id%22%3A255247113459%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c394cb7-d6dd-4033-b260-e7e51bc97f1f&xptdk=1c394cb7-d6dd-4033-b260-e7e51bc97f1f
https://down-id.img.susercontent.com/file/ac05d5e97c87bd96923b2b9de4b03083,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"PROMO Macbook Pro 13"" 2012 Core i5 4GB 500GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.350.000,-6%,4.8,119 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Cicilan,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=2651844510&shopid=141518567,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"PROMO Macbook Pro 13"" 2012 Core i5 4GB 500GB
Rp
2.350.000
-6%
Cicilan
4.8
119 Terjual
Jakarta Pusat",https://shopee.co.id/PROMO-Macbook-Pro-13-2012-Core-i5-4GB-500GB-i.141518567.2651844510?extraParams=%7B%22display_model_id%22%3A193809386721%2C%22model_selection_logic%22%3A3%7D&sp_atk=fe5ad23d-fe19-43be-8e95-44977785ebda&xptdk=fe5ad23d-fe19-43be-8e95-44977785ebda
https://down-id.img.susercontent.com/file/id-11134207-7qukz-liiate8106n7b2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Pro Retina 15"" 2013 Core i7 8GB SSD 128GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.195.000,-1%,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=19690203125&shopid=1021187906,,"Macbook Pro Retina 15"" 2013 Core i7 8GB SSD 128GB
Rp
3.195.000
-1%
1 Terjual
3-5 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Pro-Retina-15-2013-Core-i7-8GB-SSD-128GB-i.1021187906.19690203125?extraParams=%7B%22display_model_id%22%3A177724458942%2C%22model_selection_logic%22%3A3%7D&sp_atk=0aab25e3-9bfc-44fd-9cbe-68c0aeadea52&xptdk=0aab25e3-9bfc-44fd-9cbe-68c0aeadea52
https://down-id.img.susercontent.com/file/id-11134207-822wi-mn335ff8xzwobd,,macbook air m1 2020 retina Ram 8 ssd 128/256 GB second Ori,,Rp,9.000.000,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=47958921021&shopid=1794459635,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"macbook air m1 2020 retina Ram 8 ssd 128/256 GB second Ori
Rp
9.000.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/macbook-air-m1-2020-retina-Ram-8-ssd-128-256-GB-second-Ori-i.1794459635.47958921021?extraParams=%7B%22display_model_id%22%3A430788881725%2C%22model_selection_logic%22%3A3%7D&sp_atk=9cfa97cc-9652-42ea-a90c-96d509faaedb&xptdk=9cfa97cc-9652-42ea-a90c-96d509faaedb
https://down-id.img.susercontent.com/file/id-11134207-7r991-lv09pzy1tpotbc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro Retina 2015 13"" Core i5 8GB SSD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.995.000,-1%,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24328967342&shopid=1021187906,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Pro Retina 2015 13"" Core i5 8GB SSD
Rp
3.995.000
-1%
5.0
3 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/MacBook-Pro-Retina-2015-13-Core-i5-8GB-SSD-i.1021187906.24328967342?extraParams=%7B%22display_model_id%22%3A186122534288%2C%22model_selection_logic%22%3A3%7D&sp_atk=c214e06e-a889-4ada-b79c-848c155dbfd4&xptdk=c214e06e-a889-4ada-b79c-848c155dbfd4
https://down-id.img.susercontent.com/file/id-11134207-7r98q-luzw30gzjnh9ad,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Macbook Pro 2012 13"" i5 4/8GB 128GB/500GB SSD/HDD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.995.000,-1%,5.0,80 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25913283264&shopid=1021187906,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Pro 2012 13"" i5 4/8GB 128GB/500GB SSD/HDD
Rp
2.995.000
-1%
5.0
80 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Macbook-Pro-2012-13-i5-4-8GB-128GB-500GB-SSD-HDD-i.1021187906.25913283264?extraParams=%7B%22display_model_id%22%3A205228645537%2C%22model_selection_logic%22%3A3%7D&sp_atk=cfb82ec6-0fcb-4692-a5c8-08697d858aff&xptdk=cfb82ec6-0fcb-4692-a5c8-08697d858aff
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mbs4mzhdo9wzfe,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Second MacBook Air M1 2020 13 inch 8/256GB Gray,,Rp,8.500.000,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43157335888&shopid=426322505,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"Second MacBook Air M1 2020 13 inch 8/256GB Gray
Rp
8.500.000
< 2 Hari
Kab. Sleman",https://shopee.co.id/Second-MacBook-Air-M1-2020-13-inch-8-256GB-Gray-i.426322505.43157335888?extraParams=%7B%22display_model_id%22%3A405520036064%2C%22model_selection_logic%22%3A3%7D&sp_atk=a79bd7b7-acc0-4ddf-8ebc-75738293c58e&xptdk=a79bd7b7-acc0-4ddf-8ebc-75738293c58e
https://down-id.img.susercontent.com/file/id-11134207-7qul9-lhiqozueqea667,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,MacBook Air M1 Chip 256gb 512gb Second Original Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.880.000,,5.0,54 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22744315645&shopid=76904092,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Air M1 Chip 256gb 512gb Second Original Bergaransi
Rp
8.880.000
5.0
54 Terjual
< 2 Hari
Depok",https://shopee.co.id/MacBook-Air-M1-Chip-256gb-512gb-Second-Original-Bergaransi-i.76904092.22744315645?extraParams=%7B%22display_model_id%22%3A235271270686%2C%22model_selection_logic%22%3A3%7D&sp_atk=1b93719a-8aec-400e-a08f-376a1f8dc7de&xptdk=1b93719a-8aec-400e-a08f-376a1f8dc7de
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m6b0ksse3kr70d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"MacBook Pro 2015 13"" 8/16GB RAM 128/256/512GB",,Rp,3.700.000,,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29866412957&shopid=642863238,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MacBook Pro 2015 13"" 8/16GB RAM 128/256/512GB
Rp
3.700.000
5.0
8 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/MacBook-Pro-2015-13-8-16GB-RAM-128-256-512GB-i.642863238.29866412957?extraParams=%7B%22display_model_id%22%3A247576203553%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b16e671-0da2-4cc2-992a-15c1fc4f8b83&xptdk=5b16e671-0da2-4cc2-992a-15c1fc4f8b83
https://down-id.img.susercontent.com/file/id-11134201-7quky-les5o3qsu9q6cd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Macbook Air 2015 13.3"" i5 i7 4/8GB 128/256GB SSD",,Rp,3.700.000,,5.0,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=21177026721&shopid=792737460,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Macbook Air 2015 13.3"" i5 i7 4/8GB 128/256GB SSD
Rp
3.700.000
5.0
15 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Macbook-Air-2015-13.3-i5-i7-4-8GB-128-256GB-SSD-i.792737460.21177026721?extraParams=%7B%22display_model_id%22%3A184110658002%2C%22model_selection_logic%22%3A3%7D&sp_atk=b6c3d95a-ffa5-4198-a30a-0b4be3c8f7da&xptdk=b6c3d95a-ffa5-4198-a30a-0b4be3c8f7da
https://down-id.img.susercontent.com/file/id-11134207-7r991-ll8yx86ec3e9a2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,MACBOOK AIR RETINA 2019 13 INCH SECOND LIKE NEW ORIGINAL,,Rp,6.656.000,,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23650523607&shopid=32229628,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"MACBOOK AIR RETINA 2019 13 INCH SECOND LIKE NEW ORIGINAL
Rp
6.656.000
5.0
3 Terjual
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/MACBOOK-AIR-RETINA-2019-13-INCH-SECOND-LIKE-NEW-ORIGINAL-i.32229628.23650523607?extraParams=%7B%22display_model_id%22%3A232053932100%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb2baba4-19da-4cee-8366-24d0b852d1e6&xptdk=eb2baba4-19da-4cee-8366-24d0b852d1e6
https://down-id.img.susercontent.com/file/id-11134207-7r990-lnhahji5p56u6b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Macbook Air Retina Gold 2020 i3 8/256 Second,,Rp,7.499.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22685133352&shopid=26934295,,"Macbook Air Retina Gold 2020 i3 8/256 Second
Rp
7.499.000
Bekasi",https://shopee.co.id/Macbook-Air-Retina-Gold-2020-i3-8-256-Second-i.26934295.22685133352?extraParams=%7B%22display_model_id%22%3A214705918383%2C%22model_selection_logic%22%3A3%7D&sp_atk=d7250e9c-730d-477c-947c-1f403288f35b&xptdk=d7250e9c-730d-477c-947c-1f403288f35b
