-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,img,text-xs/sp14_2,text-xs,pointer-events-none_2,align-middle,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r991-m0bf4k39cw9327,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Acer 4740, Core i3, Intel HD Graphics, Ram 4/ssd 128, Black",,Rp,1.500.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer 4740, Core i3, Intel HD Graphics, Ram 4/ssd 128, Black
Rp
1.500.000
4.7
7 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-4740-Core-i3-Intel-HD-Graphics-Ram-4-ssd-128-Black-i.816009841.26911650236?extraParams=%7B%22display_model_id%22%3A246619265954%2C%22model_selection_logic%22%3A3%7D&sp_atk=23017606-e3d9-4c7b-8ee2-f81964f32aa4&xptdk=23017606-e3d9-4c7b-8ee2-f81964f32aa4
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mcbytuilbg3r0e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Chromebook Acer C721 AMD A4-9120C Ram 4GB SSD 32GB, Layar 12.5""Inch Bergaransi Murah",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,948.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Kombo Hemat,"Chromebook Acer C721 AMD A4-9120C Ram 4GB SSD 32GB, Layar 12.5""Inch Bergaransi Murah
Rp
948.000
-1%
Kombo Hemat
5 Terjual
Surabaya",https://shopee.co.id/Chromebook-Acer-C721-AMD-A4-9120C-Ram-4GB-SSD-32GB-Layar-12.5-Inch-Bergaransi-Murah-i.1290502453.27488807135?extraParams=%7B%22display_model_id%22%3A196165396992%2C%22model_selection_logic%22%3A3%7D&sp_atk=8bc30adb-b66b-44a8-b9e4-0b6837902d23&xptdk=8bc30adb-b66b-44a8-b9e4-0b6837902d23
https://down-id.img.susercontent.com/file/id-11134207-23030-vet9e1ar9cov0d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Laptop Acer Travelmate P243 core i3, sudah upgrade Windows 10  RAM 4 Gb",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.485.000,-10%,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,"Laptop Acer Travelmate P243 core i3, sudah upgrade Windows 10 RAM 4 Gb
Rp
1.485.000
-10%
Bogor",https://shopee.co.id/Laptop-Acer-Travelmate-P243-core-i3-sudah-upgrade-Windows-10-RAM-4-Gb-i.1138887.23430048603?extraParams=%7B%22display_model_id%22%3A117989565453%2C%22model_selection_logic%22%3A3%7D&sp_atk=165f3f70-a05c-456d-bf90-4dc3fe5f0873&xptdk=165f3f70-a05c-456d-bf90-4dc3fe5f0873
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lt3ekr7mb8p991,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ACER Aspire Lite 14 AL14 Intel N150 RAM16GB SSD1TB 14'' Ips Windows 11 Office 2021 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.549.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,522 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,Cicilan,"ACER Aspire Lite 14 AL14 Intel N150 RAM16GB SSD1TB 14'' Ips Windows 11 Office 2021 Original
Rp
6.549.000
Cicilan
5.0
522 Terjual
Jakarta Pusat",https://shopee.co.id/ACER-Aspire-Lite-14-AL14-Intel-N150-RAM16GB-SSD1TB-14''-Ips-Windows-11-Office-2021-Original-i.32829345.7952782223?extraParams=%7B%22display_model_id%22%3A207384432770%2C%22model_selection_logic%22%3A3%7D&sp_atk=8fba20d3-cf4f-4585-86b0-df7e9df6a829&xptdk=8fba20d3-cf4f-4585-86b0-df7e9df6a829
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkos2txzx3pg97,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ACER TRAVELMATE X314 51 I5 8265U 4GB RAM TANPA STORAGE FHD CAMERA BACKLIT GOOD BATTERY MULUS MURAH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.250.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,"ACER TRAVELMATE X314 51 I5 8265U 4GB RAM TANPA STORAGE FHD CAMERA BACKLIT GOOD BATTERY MULUS MURAH
Rp
2.250.000
Jakarta Selatan",https://shopee.co.id/ACER-TRAVELMATE-X314-51-I5-8265U-4GB-RAM-TANPA-STORAGE-FHD-CAMERA-BACKLIT-GOOD-BATTERY-MULUS-MURAH-i.1676094767.51806201664?extraParams=%7B%22display_model_id%22%3A254168154241%2C%22model_selection_logic%22%3A3%7D&sp_atk=981089fb-ddc2-41b6-8588-427f57fd948e&xptdk=981089fb-ddc2-41b6-8588-427f57fd948e
https://down-id.img.susercontent.com/file/sg-11134201-7rd4v-m7k7v1vaxthyc1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ACER ASPIRE LITE AL14-31P-C6DD INTEL N100 8GB 512GB WINDOWS 11 +OFFICE 14.0 INCH 0WUXGA,,Rp,3.875.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,"ACER ASPIRE LITE AL14-31P-C6DD INTEL N100 8GB 512GB WINDOWS 11 +OFFICE 14.0 INCH 0WUXGA
Rp
3.875.000
4.0
1 Terjual
Malang",https://shopee.co.id/ACER-ASPIRE-LITE-AL14-31P-C6DD-INTEL-N100-8GB-512GB-WINDOWS-11-OFFICE-14.0-INCH-0WUXGA-i.44435356.24892896702?extraParams=%7B%22display_model_id%22%3A223969737064%2C%22model_selection_logic%22%3A3%7D&sp_atk=0461d7a0-d8b1-4926-9845-8d099daaa5ac&xptdk=0461d7a0-d8b1-4926-9845-8d099daaa5ac
https://down-id.img.susercontent.com/file/id-11134207-822wq-ml834vpvvpxf0d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Acer Aspire Lite AL14-31P-C0G4 /Intel N100/8GB/256GB SSD/14 WUXGA IPS/Win 11 Home OHS 2021 Silver,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.600.000,,,,,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Acer Aspire Lite AL14-31P-C0G4 /Intel N100/8GB/256GB SSD/14 WUXGA IPS/Win 11 Home OHS 2021 Silver
Rp
5.600.000
4 Terjual
Jakarta Barat",https://shopee.co.id/Acer-Aspire-Lite-AL14-31P-C0G4-Intel-N100-8GB-256GB-SSD-14-WUXGA-IPS-Win-11-Home-OHS-2021-Silver-i.45923187.44806564199?extraParams=%7B%22display_model_id%22%3A365588525250%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd1ec369-f44d-4d92-90da-df0f13149061&xptdk=cd1ec369-f44d-4d92-90da-df0f13149061
https://down-id.img.susercontent.com/file/sg-11134201-22100-gtf3hrt91vivae,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer Aspire V3-571G Core i5 Gen3 Ram 4GB HDD 320GB Nvidia GeForce,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.450.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,"Laptop Acer Aspire V3-571G Core i5 Gen3 Ram 4GB HDD 320GB Nvidia GeForce
Rp
2.450.000
4.6
6 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Acer-Aspire-V3-571G-Core-i5-Gen3-Ram-4GB-HDD-320GB-Nvidia-GeForce-i.230649038.21656231438?extraParams=%7B%22display_model_id%22%3A156052937317%2C%22model_selection_logic%22%3A3%7D&sp_atk=8ab60811-d76a-4c59-b1b5-2e68cc4f846f&xptdk=8ab60811-d76a-4c59-b1b5-2e68cc4f846f
https://down-id.img.susercontent.com/file/id-11134207-8224s-mjnr82rz7thfda,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Notebook Acer Aspire V5 12inch Model tipis RAM 4GB SSD 128GB Warna Hitam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.350.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,"Laptop Notebook Acer Aspire V5 12inch Model tipis RAM 4GB SSD 128GB Warna Hitam
Rp
1.350.000
Jakarta Timur",https://shopee.co.id/Laptop-Notebook-Acer-Aspire-V5-12inch-Model-tipis-RAM-4GB-SSD-128GB-Warna-Hitam-i.21730609.56204893704?extraParams=%7B%22display_model_id%22%3A335452656982%2C%22model_selection_logic%22%3A3%7D&sp_atk=76fbdaab-3ccb-4b50-abd5-80500df9033f&xptdk=76fbdaab-3ccb-4b50-abd5-80500df9033f
https://down-id.img.susercontent.com/file/id-11134207-81zti-mezyl7nyed573b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer Swift 1 SF114-34 Intel Pentium Silver N6000 Ram 8Gb Ssd 512Gb Windows 11 Siap Pakai,,Rp,2.970.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,"Laptop Acer Swift 1 SF114-34 Intel Pentium Silver N6000 Ram 8Gb Ssd 512Gb Windows 11 Siap Pakai
Rp
2.970.000
5.0
1 Terjual
Malang",https://shopee.co.id/Laptop-Acer-Swift-1-SF114-34-Intel-Pentium-Silver-N6000-Ram-8Gb-Ssd-512Gb-Windows-11-Siap-Pakai-i.141725604.41370806209?extraParams=%7B%22display_model_id%22%3A224527218141%2C%22model_selection_logic%22%3A3%7D&sp_atk=a7de2972-147a-4c24-9f3e-6ef270b33ec8&xptdk=a7de2972-147a-4c24-9f3e-6ef270b33ec8
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmwwajmwv2te58,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ACER TRAVELMATE X514 51T TOUCH I5 8265U 8GB RAM 256GB SSD FHD CAMERA BACKLIT MULUS MURAHB44,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.800.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,"ACER TRAVELMATE X514 51T TOUCH I5 8265U 8GB RAM 256GB SSD FHD CAMERA BACKLIT MULUS MURAHB44
Rp
2.800.000
Jakarta Selatan",https://shopee.co.id/ACER-TRAVELMATE-X514-51T-TOUCH-I5-8265U-8GB-RAM-256GB-SSD-FHD-CAMERA-BACKLIT-MULUS-MURAHB44-i.1676094767.57658616611?extraParams=%7B%22display_model_id%22%3A345764122763%2C%22model_selection_logic%22%3A3%7D&sp_atk=da15a527-a65a-4358-ab0a-c451c5d604ad&xptdk=da15a527-a65a-4358-ab0a-c451c5d604ad
https://down-id.img.susercontent.com/file/id-11134201-23020-j8lqr7hh0tnvb1,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Acer ES1-420 AMD E1-2500 Ram 4/500Gb BERGARANSI SIAP KIRIM,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.700.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,"Laptop Acer ES1-420 AMD E1-2500 Ram 4/500Gb BERGARANSI SIAP KIRIM
Rp
1.700.000
5.0
11 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Acer-ES1-420-AMD-E1-2500-Ram-4-500Gb-BERGARANSI-SIAP-KIRIM-i.850155898.21374070638?extraParams=%7B%22display_model_id%22%3A203908964574%2C%22model_selection_logic%22%3A3%7D&sp_atk=344c0600-dd29-44c9-89c9-a2b0c8273dfb&xptdk=344c0600-dd29-44c9-89c9-a2b0c8273dfb
