-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,pointer-events-none_3,text-shopee-green,truncate,img_2,text-ellipsis,_container,_container_link,text-xs_2,text-xs,img
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmenvtbe3mrsb2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP itel City200 NFC RAM 128+8GB(4+4GB) -  Ori New SEGEL NO REPACK BNIB,,Rp,1.080.000,-2%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,6 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"HP itel City200 NFC RAM 128+8GB(4+4GB) - Ori New SEGEL NO REPACK BNIB
Rp
1.080.000
-2%
5.0
6 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/HP-itel-City200-NFC-RAM-128-8GB(4-4GB)-Ori-New-SEGEL-NO-REPACK-BNIB-i.15385570.51707291526?extraParams=%7B%22display_model_id%22%3A355648740979%2C%22model_selection_logic%22%3A3%7D&sp_atk=827a5d1b-2def-49b5-94ca-43845ecd0982&xptdk=827a5d1b-2def-49b5-94ca-43845ecd0982,,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-ml4z1o4erz0rad,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,[Special Live Creator] itel City200 RAM 128+8GB(4+4GB) - Big Battery 5200mAh - 6.78'' 120Hz IP65,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.699.000,-83%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,52 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"[Special Live Creator] itel City200 RAM 128+8GB(4+4GB) - Big Battery 5200mAh - 6.78'' 120Hz IP65
Rp
1.699.000
-83%
5.0
52 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/-Special-Live-Creator-itel-City200-RAM-128-8GB(4-4GB)-Big-Battery-5200mAh-6.78''-120Hz-IP65-i.1586001868.45356021494?extraParams=%7B%22display_model_id%22%3A272398624714%2C%22model_selection_logic%22%3A3%7D&sp_atk=e20f3e40-b3bc-40e2-9095-b5ec05e5fccf&xptdk=e20f3e40-b3bc-40e2-9095-b5ec05e5fccf,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lmh7hkdr5wng87,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ITEL S23 PLUS NFC RAM 8GB Memory 256GB 8/256GB GARANSI RESMI ITEL INDONESIA,,Rp,1.349.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,3 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"ITEL S23 PLUS NFC RAM 8GB Memory 256GB 8/256GB GARANSI RESMI ITEL INDONESIA
Rp
1.349.000
5.0
3 Terjual
3-6 Hari
Bekasi",https://shopee.co.id/ITEL-S23-PLUS-NFC-RAM-8GB-Memory-256GB-8-256GB-GARANSI-RESMI-ITEL-INDONESIA-i.189337673.23556823042?extraParams=%7B%22display_model_id%22%3A194629646197%2C%22model_selection_logic%22%3A3%7D&sp_atk=5574fbbd-9b22-4bd6-aff4-d2caaa616cc4&xptdk=5574fbbd-9b22-4bd6-aff4-d2caaa616cc4,,,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmyc6rajbvnk59,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.369.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,15 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery
Rp
1.369.000
5.0
15 Terjual
< 2 Hari
Bogor",https://shopee.co.id/itel-A100C-4-64GB-Layar-6.6-90Hz-Tahan-Banting-Military-Grade-Big-Memory-UltraLink-Free-Call-5000mAh-Battery-i.1560133839.50706314380?extraParams=%7B%22display_model_id%22%3A420739694471%2C%22model_selection_logic%22%3A3%7D&sp_atk=1ed1dbe8-14f0-4965-bfbb-5999b75dab2f&xptdk=1ed1dbe8-14f0-4965-bfbb-5999b75dab2f,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mccxa3jd8ee1a3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ITEL CITY 100 24GB* / 128GB | WATERESISTEN | BATERAY 5200 | GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.899.000,-10%,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,21 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"ITEL CITY 100 24GB* / 128GB | WATERESISTEN | BATERAY 5200 | GARANSI RESMI
Rp
1.899.000
-10%
4.8
21 Terjual
Hari Ini 11:00
Kab. Sidoarjo",https://shopee.co.id/ITEL-CITY-100-24GB*-128GB-WATERESISTEN-BATERAY-5200-GARANSI-RESMI-i.105409987.41159100339?extraParams=%7B%22display_model_id%22%3A305761174754%2C%22model_selection_logic%22%3A3%7D&sp_atk=a1c2695b-7b99-41ab-9583-4a9eb42bedbd&xptdk=a1c2695b-7b99-41ab-9583-4a9eb42bedbd,,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmokr0fc4cg8f7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"iTEL CITY 200 NFC 4+4gb/128gb, Baru no repack dan bergaransi resmi",,Rp,1.525.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"iTEL CITY 200 NFC 4+4gb/128gb, Baru no repack dan bergaransi resmi
Rp
1.525.000
< 2 Hari
Medan",https://shopee.co.id/iTEL-CITY-200-NFC-4-4gb-128gb-Baru-no-repack-dan-bergaransi-resmi-i.752192390.45208277558?extraParams=%7B%22display_model_id%22%3A350763311013%2C%22model_selection_logic%22%3A3%7D&sp_atk=76f6ed96-17d6-4cff-92b0-242887dd1e63&xptdk=76f6ed96-17d6-4cff-92b0-242887dd1e63,,,
https://down-id.img.susercontent.com/file/id-11134207-82250-mknpsn850geb58,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"itel A100C [3+64GB] [4+64GB] Layar 6.6"" 90Hz -5000mAh Battery - ORIGINAL - GARANSI RESMI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.329.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,,7 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"itel A100C [3+64GB] [4+64GB] Layar 6.6"" 90Hz -5000mAh Battery - ORIGINAL - GARANSI RESMI
Rp
1.329.000
5.0
7 Terjual
< 2 Hari
Bandar Lampung",https://shopee.co.id/itel-A100C-3-64GB-4-64GB-Layar-6.6-90Hz-5000mAh-Battery-ORIGINAL-GARANSI-RESMI-i.1365690096.56956170770?extraParams=%7B%22display_model_id%22%3A262408094241%2C%22model_selection_logic%22%3A3%7D&sp_atk=7833a6f1-cee1-496f-90a2-fe6b97363f32&xptdk=7833a6f1-cee1-496f-90a2-fe6b97363f32,,,
https://down-id.img.susercontent.com/file/id-11134207-8224v-ml6hk394ddz80d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ITEL S23 8/256,,Rp,1.500.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,,3-4 Hari,,,,"ITEL S23 8/256
Rp
1.500.000
3-4 Hari
Kab. Lamongan",https://shopee.co.id/ITEL-S23-8-256-i.861347278.44178925768?extraParams=%7B%22display_model_id%22%3A315585027395%2C%22model_selection_logic%22%3A3%7D&sp_atk=e8c7ae20-46d2-4957-a080-0424a0c06a7f&xptdk=e8c7ae20-46d2-4957-a080-0424a0c06a7f,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mc0m7g7j87q77d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel City 100 | City 200 4/128 GB - 6/128 GB - 8/128 GB UNISOC T7250,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.669.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,62 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Itel City 100 | City 200 4/128 GB - 6/128 GB - 8/128 GB UNISOC T7250
Rp
1.669.000
5.0
62 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Itel-City-100-City-200-4-128-GB-6-128-GB-8-128-GB-UNISOC-T7250-i.41047020.43958037006?extraParams=%7B%22display_model_id%22%3A375596564380%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd4ec4b4-b9ae-443f-84eb-23e4c77f373f&xptdk=cd4ec4b4-b9ae-443f-84eb-23e4c77f373f,,,
https://down-id.img.susercontent.com/file/sg-11134201-82608-mjwd3g5nop3a27,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A100C [4GB+64GB] - Garansi Resmi 1 Tahun,,Rp,1.369.000,-32%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,42 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Itel A100C [4GB+64GB] - Garansi Resmi 1 Tahun
Rp
1.369.000
-32%
5.0
42 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Itel-A100C-4GB-64GB-Garansi-Resmi-1-Tahun-i.957266004.41478318105?extraParams=%7B%22display_model_id%22%3A69951522449%2C%22model_selection_logic%22%3A3%7D&sp_atk=46d272db-d575-473b-b7fd-ec78b5ee458c&xptdk=46d272db-d575-473b-b7fd-ec78b5ee458c,,,
https://down-id.img.susercontent.com/file/id-11134207-8224p-mkywy3259ptt10,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,"Itel A100C 4GB/64GB BATERAI 5000 mAh layar 6,6 inch Garansi Resmi Itel Indonesia",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.369.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,3 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Itel A100C 4GB/64GB BATERAI 5000 mAh layar 6,6 inch Garansi Resmi Itel Indonesia
Rp
1.369.000
5.0
3 Terjual
< 2 Hari
Depok",https://shopee.co.id/Itel-A100C-4GB-64GB-BATERAI-5000-mAh-layar-6-6-inch-Garansi-Resmi-Itel-Indonesia-i.15641210.57156299897?extraParams=%7B%22display_model_id%22%3A259169586330%2C%22model_selection_logic%22%3A3%7D&sp_atk=02cb9231-ca5d-477a-ad64-06431ea123e3&xptdk=02cb9231-ca5d-477a-ad64-06431ea123e3,,,
https://down-id.img.susercontent.com/file/id-11134207-8224v-mglw7u0rn11pc0,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"itel S26 Ultra 8+8/128GB | 144Hz 1.5K AMOLED 6000mAh IP65 Waterproof Gorilla Glass 7i AI Eraser, NFC",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,2.599.000,-26%,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,197 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"itel S26 Ultra 8+8/128GB | 144Hz 1.5K AMOLED 6000mAh IP65 Waterproof Gorilla Glass 7i AI Eraser, NFC
Rp
2.599.000
-26%
5.0
197 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/itel-S26-Ultra-8-8-128GB-144Hz-1.5K-AMOLED-6000mAh-IP65-Waterproof-Gorilla-Glass-7i-AI-Eraser-NFC-i.1586001868.52500728149?extraParams=%7B%22display_model_id%22%3A310517929860%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ccbc339-c698-4fef-a8c7-230f2216816e&xptdk=9ccbc339-c698-4fef-a8c7-230f2216816e,,,
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn7kmv0oaj9kbe,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ITEL S26 ULTRA 8/256GB, S26 ULTRA 8/128GB, S25 ULTRA 8/256GB, S25 8/128GB (GARANSI RESMI ITEL)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.500.000,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,661 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"ITEL S26 ULTRA 8/256GB, S26 ULTRA 8/128GB, S25 ULTRA 8/256GB, S25 8/128GB (GARANSI RESMI ITEL)
Rp
2.500.000
4.9
661 Terjual
Besok
Surabaya",https://shopee.co.id/ITEL-S26-ULTRA-8-256GB-S26-ULTRA-8-128GB-S25-ULTRA-8-256GB-S25-8-128GB-(GARANSI-RESMI-ITEL)-i.457871974.19282467979?extraParams=%7B%22display_model_id%22%3A227077322531%2C%22model_selection_logic%22%3A3%7D&sp_atk=0bab55bf-5d35-4522-bfaa-3cc90dbeeb15&xptdk=0bab55bf-5d35-4522-bfaa-3cc90dbeeb15,,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mlj8p4a4g9hh24,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Itel City 200 [4GB+128GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.629.000,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,20 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Itel City 200 [4GB+128GB] - Garansi Resmi 1 Tahun
Rp
1.629.000
5.0
20 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/Itel-City-200-4GB-128GB-Garansi-Resmi-1-Tahun-i.1053062682.48806922109?extraParams=%7B%22display_model_id%22%3A330616816769%2C%22model_selection_logic%22%3A3%7D&sp_atk=28a8e6f0-5e19-4e5a-8762-caf25e6e0d3c&xptdk=28a8e6f0-5e19-4e5a-8762-caf25e6e0d3c,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-macdncu8mvel3c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ITEL A80 RAM 4/128 GB GARANSI 1 TAHUN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.599.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,1-3 Hari,,,,"ITEL A80 RAM 4/128 GB GARANSI 1 TAHUN
Rp
1.599.000
1-3 Hari
Surabaya",https://shopee.co.id/ITEL-A80-RAM-4-128-GB-GARANSI-1-TAHUN-i.7850895.24195349989?extraParams=%7B%22display_model_id%22%3A290208267099%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e221a37-2032-44e4-add3-66284261da22&xptdk=9e221a37-2032-44e4-add3-66284261da22,,,
https://down-id.img.susercontent.com/file/sg-11134201-81zuk-mmppp96kdreq90,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,itel City200 NFC RAM 128+8GB(4+4GB) - Big Battery 5200mAh - 6.78'' 120Hz IP65 High Brightness Display,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.639.000,-18%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,"itel City200 NFC RAM 128+8GB(4+4GB) - Big Battery 5200mAh - 6.78'' 120Hz IP65 High Brightness Display
Rp
1.639.000
-18%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/itel-City200-NFC-RAM-128-8GB(4-4GB)-Big-Battery-5200mAh-6.78''-120Hz-IP65-High-Brightness-Display-i.958170979.45008303599?extraParams=%7B%22display_model_id%22%3A400735787212%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9a5022b-b35c-4302-af49-610ac6388815&xptdk=b9a5022b-b35c-4302-af49-610ac6388815,,,
https://down-id.img.susercontent.com/file/sg-11134201-81zwh-mitnt1k90cg46c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Itel A100C 4GB/64GB Garansi Resmi Itel Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.369.000,-19%,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,1RB+ Terjual,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,"Itel A100C 4GB/64GB Garansi Resmi Itel Indonesia
Rp
1.369.000
-19%
Produk Baru
4.9
1RB+ Terjual
2-3 Hari
Jakarta Pusat",https://shopee.co.id/Itel-A100C-4GB-64GB-Garansi-Resmi-Itel-Indonesia-i.957650698.46903883695?extraParams=%7B%22display_model_id%22%3A307385142410%2C%22model_selection_logic%22%3A3%7D&sp_atk=79cb8aca-ae55-4aff-a2de-e6b8a5f69404&xptdk=79cb8aca-ae55-4aff-a2de-e6b8a5f69404,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mdoehhj8dc3z50,,"Itel City100 6GB/8GB 128GB Layar 6,75 Inci",,Rp,1.289.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,3-6 Hari,,,,"Itel City100 6GB/8GB 128GB Layar 6,75 Inci
Rp
1.289.000
3-6 Hari
Kab. Tangerang",https://shopee.co.id/Itel-City100-6GB-8GB-128GB-Layar-6-75-Inci-i.1471354300.41614325089?extraParams=%7B%22display_model_id%22%3A188655847805%2C%22model_selection_logic%22%3A3%7D&sp_atk=ee23f9db-b6a7-42ce-bb99-dd3c250b6d94&xptdk=ee23f9db-b6a7-42ce-bb99-dd3c250b6d94,,,
