-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,truncate,img,text-xs/sp14_3,w-auto,text-white,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lu7gd3gqmfl451,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 i3 8GB 256GB/512GB W11 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.016.000,-16%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Asus Vivobook Go 14 i3 8GB 256GB/512GB W11 FHD
Rp
8.016.000
-16%
Hadiah Gratis
4.9
3RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-Go-14-i3-8GB-256GB-512GB-W11-FHD-i.250649369.16200229313?extraParams=%7B%22display_model_id%22%3A187185496151%2C%22model_selection_logic%22%3A3%7D&sp_atk=8aea6ed5-4569-4cad-9c4d-7bb6ea4b4ccf&xptdk=8aea6ed5-4569-4cad-9c4d-7bb6ea4b4ccf
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn84t86dzhfl45,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus Vivobook GO 15 I3 8GB 256GB SSD Win11 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.598.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,31 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Asus Vivobook GO 15 I3 8GB 256GB SSD Win11 FHD
Rp
4.598.000
-1%
Hadiah Gratis
5.0
31 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Asus-Vivobook-GO-15-I3-8GB-256GB-SSD-Win11-FHD-i.1305769617.28305638325?extraParams=%7B%22display_model_id%22%3A380782933614%2C%22model_selection_logic%22%3A3%7D&sp_atk=78ad6ef0-7628-43ae-8b90-87110e98ad38&xptdk=78ad6ef0-7628-43ae-8b90-87110e98ad38
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn5danu2khl2c0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus Vivobook 15 F1502ZA Intel Core i5 1235U 16GB 1TB SSD 15.6 FHD IPS Win11Home Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.997.001,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Asus Vivobook 15 F1502ZA Intel Core i5 1235U 16GB 1TB SSD 15.6 FHD IPS Win11Home Original
Rp
6.997.001
-1%
Hadiah Gratis
5.0
24 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Asus-Vivobook-15-F1502ZA-Intel-Core-i5-1235U-16GB-1TB-SSD-15.6-FHD-IPS-Win11Home-Original-i.1670318846.51551287796?extraParams=%7B%22display_model_id%22%3A345116057913%2C%22model_selection_logic%22%3A3%7D&sp_atk=29e8d56f-ad1a-4032-a3dc-1f38555babb2&xptdk=29e8d56f-ad1a-4032-a3dc-1f38555babb2
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmzq8jmn1rerea,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook GO 15 E1504GA i3 8GB 256GB Win11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.693.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,41 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Asus Vivobook GO 15 E1504GA i3 8GB 256GB Win11
Rp
4.693.000
-1%
Hadiah Gratis
4.9
41 Terjual
< 2 Hari
Depok",https://shopee.co.id/Asus-Vivobook-GO-15-E1504GA-i3-8GB-256GB-Win11-i.1347699624.28685897201?extraParams=%7B%22display_model_id%22%3A335812749390%2C%22model_selection_logic%22%3A3%7D&sp_atk=68228419-3b04-47f6-bc2f-54d3a74405f8&xptdk=68228419-3b04-47f6-bc2f-54d3a74405f8
https://down-id.img.susercontent.com/file/845ba6a2bbce31a39e072b4eab96599a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop/Notebook Asus eeepc 1025C Bekas,,Rp,1.300.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5-10 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,,,,"Laptop/Notebook Asus eeepc 1025C Bekas
Rp
1.300.000
5-10 Hari
Medan",https://shopee.co.id/Laptop-Notebook-Asus-eeepc-1025C-Bekas-i.595835118.14602892841?extraParams=%7B%22display_model_id%22%3A150130429143%2C%22model_selection_logic%22%3A3%7D&sp_atk=cc6949b1-517e-4eff-8494-871f490bb69c&xptdk=cc6949b1-517e-4eff-8494-871f490bb69c
https://down-id.img.susercontent.com/file/079a65fe386eacc276688e516fe0ed15,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus X455LF Dual Double VGA NVidia 930M 2GB RAM 8GB Storage SSD 128 HDD 1TB Windows 10 Slim Tipis Laptop Bekas Second Gaming Editing Desain Programming Programmer Design,,Rp,4.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Asus X455LF Dual Double VGA NVidia 930M 2GB RAM 8GB Storage SSD 128 HDD 1TB Windows 10 Slim Tipis Laptop Bekas Second Gaming Editing Desain Programming Programmer Design
Rp
4.000.000
Cicilan
< 2 Hari
Kab. Indramayu",https://shopee.co.id/Asus-X455LF-Dual-Double-VGA-NVidia-930M-2GB-RAM-8GB-Storage-SSD-128-HDD-1TB-Windows-10-Slim-Tipis-Laptop-Bekas-Second-Gaming-Editing-Desain-Programming-Programmer-Design-i.49656833.12428362811?extraParams=%7B%22display_model_id%22%3A67568755822%2C%22model_selection_logic%22%3A3%7D&sp_atk=b8b54734-a5a9-4145-a85c-73e0074cd23d&xptdk=b8b54734-a5a9-4145-a85c-73e0074cd23d
https://down-id.img.susercontent.com/file/id-11134207-8224s-mk9drwfgc1s721,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS BR1100CK Intel Celeron N4500 RAM 4GB EMMC 128GB HD 11,6inch Notebook Second Bekas Laptop",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.850.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ASUS BR1100CK Intel Celeron N4500 RAM 4GB EMMC 128GB HD 11,6inch Notebook Second Bekas Laptop
Rp
1.850.000
< 2 Hari
Semarang",https://shopee.co.id/ASUS-BR1100CK-Intel-Celeron-N4500-RAM-4GB-EMMC-128GB-HD-11-6inch-Notebook-Second-Bekas-Laptop-i.257676379.28190262716?extraParams=%7B%22display_model_id%22%3A281181498739%2C%22model_selection_logic%22%3A3%7D&sp_atk=aa344cc0-7dfd-4074-8d96-ae407d09dabb&xptdk=aa344cc0-7dfd-4074-8d96-ae407d09dabb
https://down-id.img.susercontent.com/file/8b51cbd611adb2ba0d04111ead2d94ae,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus ROG GL552VW i7 Gen6 GTX960 Gaming Laptop,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,"Asus ROG GL552VW i7 Gen6 GTX960 Gaming Laptop
Rp
8.500.000
Cicilan
5.0
1 Terjual
3-5 Hari
Depok",https://shopee.co.id/Asus-ROG-GL552VW-i7-Gen6-GTX960-Gaming-Laptop-i.6356067.15717206235?extraParams=%7B%22display_model_id%22%3A86213559999%2C%22model_selection_logic%22%3A3%7D&sp_atk=ecc4451f-9adf-455c-935d-fcf04542623d&xptdk=ecc4451f-9adf-455c-935d-fcf04542623d
https://down-id.img.susercontent.com/file/d991f28866ecff2daa0475b5963b9a26,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus X441N Gold Edition 2GB 500GB Intel HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.399.000,-26%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,"Asus X441N Gold Edition 2GB 500GB Intel HD
Rp
1.399.000
-26%
5.0
8 Terjual
3-4 Hari
Tangerang",https://shopee.co.id/Asus-X441N-Gold-Edition-2GB-500GB-Intel-HD-i.18199758.21441049751?extraParams=%7B%22display_model_id%22%3A192086074720%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9a1cf30-3b3f-423f-905b-cebedc048cdf&xptdk=e9a1cf30-3b3f-423f-905b-cebedc048cdf
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmtydx0uxgjl64,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Asus Vivobook Go 15 E1504GA Intel Core i3 N305 RAM 8GB SSD 256GB Windows 11 Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Asus Vivobook Go 15 E1504GA Intel Core i3 N305 RAM 8GB SSD 256GB Windows 11 Original
Rp
6.998.000
-1%
5.0
34 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Asus-Vivobook-Go-15-E1504GA-Intel-Core-i3-N305-RAM-8GB-SSD-256GB-Windows-11-Original-i.714643627.17886956311?extraParams=%7B%22display_model_id%22%3A286360176699%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b87ca9a-42ce-4c87-9384-d0bdbca7baa2&xptdk=5b87ca9a-42ce-4c87-9384-d0bdbca7baa2
https://down-id.img.susercontent.com/file/sg-11134201-7ra0n-m5b0e87wu3bs55,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Pro450C Intel 1007U NVIDIA GeForce 820M 4Gb Ssd 128Gb Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain - Laptop Asus,,Rp,1.550.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,,,"Asus Pro450C Intel 1007U NVIDIA GeForce 820M 4Gb Ssd 128Gb Normal Siap Pakai - Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang - Laptop Kuliah - Laptop Kantoran - Laptop Kerja - Laptop Desain - Laptop Asus
Rp
1.550.000
2-3 Hari
Malang",https://shopee.co.id/Asus-Pro450C-Intel-1007U-NVIDIA-GeForce-820M-4Gb-Ssd-128Gb-Normal-Siap-Pakai-Laptop-Murah-Laptop-Malang-Laptop-Gaming-Bergaransi-Laptop-Bekas-Laptop-Bekas-Malang-Laptop-Kuliah-Laptop-Kantoran-Laptop-Kerja-Laptop-Desain-Laptop-Asus-i.141725604.27824203582?extraParams=%7B%22display_model_id%22%3A168677580010%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f0a70c6-92f9-4cc1-ae90-da3023975133&xptdk=2f0a70c6-92f9-4cc1-ae90-da3023975133
https://down-id.img.susercontent.com/file/id-11134207-7r991-lqvm0v64kno92b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Ryzen 5 16GB 512GB W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.086.000,-47%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Asus Vivobook Go 14 Ryzen 5 16GB 512GB W11
Rp
9.086.000
-47%
Hadiah Gratis
4.9
3RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-5-16GB-512GB-W11-i.250649369.20103717843?extraParams=%7B%22display_model_id%22%3A435726209487%2C%22model_selection_logic%22%3A3%7D&sp_atk=4c5f5402-afd5-40f3-b48f-4a436c1836ab&xptdk=4c5f5402-afd5-40f3-b48f-4a436c1836ab
https://down-id.img.susercontent.com/file/id-11134207-23030-vjxr4nc2dyov63,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus S200E Touchscreen 4GB 128GB SSD 12 Inch,,Rp,1.950.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Malang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Asus S200E Touchscreen 4GB 128GB SSD 12 Inch
Rp
1.950.000
< 2 Hari
Kab. Malang",https://shopee.co.id/Asus-S200E-Touchscreen-4GB-128GB-SSD-12-Inch-i.17080485.11599222048?extraParams=%7B%22display_model_id%22%3A88660050353%2C%22model_selection_logic%22%3A3%7D&sp_atk=b645f5f7-0566-4657-88c2-094239f1f36d&xptdk=b645f5f7-0566-4657-88c2-094239f1f36d
https://down-id.img.susercontent.com/file/0b103d519ecd9473d1c6a69449a1a205,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus TUF Gaming FX506LI i5-10300H GTX1650Ti SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,10.700.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,,,,,,"Asus TUF Gaming FX506LI i5-10300H GTX1650Ti SSD
Rp
10.700.000
1 Terjual
3-5 Hari
Depok",https://shopee.co.id/Asus-TUF-Gaming-FX506LI-i5-10300H-GTX1650Ti-SSD-i.6356067.17805456148?extraParams=%7B%22display_model_id%22%3A96926348147%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb7c62bc-18aa-4d48-936b-50dec4945521&xptdk=bb7c62bc-18aa-4d48-936b-50dec4945521
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjmnl6h8lpfrf5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Asus Vivobook 14 X1404VA Intel i3 1315U / Intel i5 1334U 16GB 1TB SSD 15.6 FHD Numpad Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.698.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,17 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Asus Vivobook 14 X1404VA Intel i3 1315U / Intel i5 1334U 16GB 1TB SSD 15.6 FHD Numpad Win 11
Rp
7.698.000
-1%
Produk Baru
5.0
17 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Asus-Vivobook-14-X1404VA-Intel-i3-1315U-Intel-i5-1334U-16GB-1TB-SSD-15.6-FHD-Numpad-Win-11-i.1584637029.53654050074?extraParams=%7B%22display_model_id%22%3A435383876163%2C%22model_selection_logic%22%3A3%7D&sp_atk=40111618-3aaf-45de-823b-ef815cf4590e&xptdk=40111618-3aaf-45de-823b-ef815cf4590e
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmy4c9ydydxh48,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 15 F1504ZA i5 1235U 24GB 1TB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.998.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,31 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Asus Vivobook 15 F1504ZA i5 1235U 24GB 1TB SSD
Rp
6.998.000
-1%
4.9
31 Terjual
< 2 Hari
Depok",https://shopee.co.id/Asus-Vivobook-15-F1504ZA-i5-1235U-24GB-1TB-SSD-i.714643627.25359717998?extraParams=%7B%22display_model_id%22%3A420768171641%2C%22model_selection_logic%22%3A3%7D&sp_atk=93820eae-b493-4a2c-a52b-992842045bda&xptdk=93820eae-b493-4a2c-a52b-992842045bda
https://down-id.img.susercontent.com/file/id-11134207-7qukz-liiw2wv6899o6a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus TUF FX505DT Ryzen 7 GTX1650 16GB 512GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,9.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,,,,,,"Asus TUF FX505DT Ryzen 7 GTX1650 16GB 512GB SSD
Rp
9.200.000
3-5 Hari
Depok",https://shopee.co.id/Asus-TUF-FX505DT-Ryzen-7-GTX1650-16GB-512GB-SSD-i.6356067.17695139812?extraParams=%7B%22display_model_id%22%3A148261399185%2C%22model_selection_logic%22%3A3%7D&sp_atk=dbbd3ccf-df73-4e35-969c-871cb68ca1ae&xptdk=dbbd3ccf-df73-4e35-969c-871cb68ca1ae
https://down-id.img.susercontent.com/file/d2c81afb70ff889639ec6e6da9a2c18c,,Laptop bekas Asus flip dan touch screen,,Rp,3.575.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pasuruan,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Laptop bekas Asus flip dan touch screen
Rp
3.575.000
Cicilan
< 2 Hari
Pasuruan",https://shopee.co.id/Laptop-bekas-Asus-flip-dan-touch-screen-i.583293305.11270606266?extraParams=%7B%22display_model_id%22%3A132173008604%2C%22model_selection_logic%22%3A3%7D&sp_atk=078b4adb-4478-4e92-83be-998833bd7b7e&xptdk=078b4adb-4478-4e92-83be-998833bd7b7e
