-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,text-shopee-primary,w-auto,text-white,pointer-events-none_3,text-ellipsis,_container,_container_link,img_2,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmfvpwruj4lhf5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 16 New 128GB 256GB 512GB 1TB Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,15.787.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,100 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 16 New 128GB 256GB 512GB 1TB Original Garansi Resmi
Rp
15.787.000
5.0
100 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Apple-iPhone-16-New-128GB-256GB-512GB-1TB-Original-Garansi-Resmi-i.163046751.29686754758?extraParams=%7B%22display_model_id%22%3A260127412023%2C%22model_selection_logic%22%3A3%7D&sp_atk=47a1a61f-d53f-4b0d-924c-a22e6a20fcd4&xptdk=47a1a61f-d53f-4b0d-924c-a22e6a20fcd4,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mftk6a9iyv497e,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhone 15 Garansi Resmi - 128GB 256GB 512GB Garansi TAM,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"Apple iPhone 15 Garansi Resmi - 128GB 256GB 512GB Garansi TAM
Rp
12.221.000
5.0
11 Terjual
< 2 Hari",https://shopee.co.id/Apple-iPhone-15-Garansi-Resmi-128GB-256GB-512GB-Garansi-TAM-i.810267424.44373180216?extraParams=%7B%22display_model_id%22%3A425549843630%2C%22model_selection_logic%22%3A3%7D&sp_atk=1fa98dcc-05a2-48ed-ab27-d1a10e09212f&xptdk=1fa98dcc-05a2-48ed-ab27-d1a10e09212f,,
https://down-id.img.susercontent.com/file/id-11134207-81ztq-mexp2uugzn5x38,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 15 256GB Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,15.399.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,23 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,,"iPhone 15 256GB Garansi Resmi Indonesia
Rp
15.399.000
5.0
23 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/iPhone-15-256GB-Garansi-Resmi-Indonesia-i.143199398.29891928147?extraParams=%7B%22display_model_id%22%3A281674235001%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ab82bb3-cf15-4038-a7d1-dda43bf53a1d&xptdk=7ab82bb3-cf15-4038-a7d1-dda43bf53a1d,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mlm607vqadcff4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iPhone 13 128gb,,Rp,3.600.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,,"iPhone 13 128gb
Rp
3.600.000
2-4 Hari
Malang",https://shopee.co.id/iPhone-13-128gb-i.1528650842.49007005505?extraParams=%7B%22display_model_id%22%3A385623702785%2C%22model_selection_logic%22%3A3%7D&sp_atk=111a2792-bd65-4937-ba42-2fa8e5681eb1&xptdk=111a2792-bd65-4937-ba42-2fa8e5681eb1,,
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmsph2fnvoco59,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,aipone 14 new garansi resmi,,Rp,9.750.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tuban,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"aipone 14 new garansi resmi
Rp
9.750.000
5.0
27 Terjual
1-3 Hari
Kab. Tuban",https://shopee.co.id/aipone-14-new-garansi-resmi-i.727742206.28241223496?extraParams=%7B%22display_model_id%22%3A297490811314%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd988e41-d9ac-4ec4-8216-9171fcb9d6c8&xptdk=dd988e41-d9ac-4ec4-8216-9171fcb9d6c8,,
https://down-id.img.susercontent.com/file/id-11134207-822wr-ml8qs0emjzet48,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhone 14 128GB Garansi Resmi Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.174.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-8%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Apple iPhone 14 128GB Garansi Resmi Indonesia
Rp
10.174.000
-8%
4.9
1RB+ Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Apple-iPhone-14-128GB-Garansi-Resmi-Indonesia-i.958170979.27339005295?extraParams=%7B%22display_model_id%22%3A350096674785%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a9951f0-ffa8-4f36-bfd5-f24f7489e6ff&xptdk=3a9951f0-ffa8-4f36-bfd5-f24f7489e6ff,,
https://down-id.img.susercontent.com/file/id-11134207-8224r-mfw8p2dmvle309,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Appleee i-Phone Air / i-Phone 17 256GB 512GB 1TB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,17.619.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,45 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,-19%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Appleee i-Phone Air / i-Phone 17 256GB 512GB 1TB
Rp
17.619.000
-19%
5.0
45 Terjual
< 2 Hari
Malang",https://shopee.co.id/Appleee-i-Phone-Air-i-Phone-17-256GB-512GB-1TB-i.26681244.47900101893?extraParams=%7B%22display_model_id%22%3A330006994029%2C%22model_selection_logic%22%3A3%7D&sp_atk=c5dd7791-5bb1-40e0-a178-09f057a8c168&xptdk=c5dd7791-5bb1-40e0-a178-09f057a8c168,,
https://down-id.img.susercontent.com/file/id-11134207-81ztj-menzdguv8h6rda,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 16,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,14.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,-15%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 16
Rp
14.499.000
-15%
4.9
1RB+ Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Apple-iPhone-16-i.1269032741.25086975525?extraParams=%7B%22display_model_id%22%3A187875531741%2C%22model_selection_logic%22%3A3%7D&sp_atk=397e0d04-6674-4ff2-8dd9-d303b1a1ef10&xptdk=397e0d04-6674-4ff2-8dd9-d303b1a1ef10,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mbny42tezttye7,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPh@ne 13 [ ip 13 128 ] GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,154 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"iPh@ne 13 [ ip 13 128 ] GB
Rp
9.499.000
4.9
154 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/iPh-ne-13-ip-13-128-GB-i.36898663.24095803307?extraParams=%7B%22display_model_id%22%3A260588204142%2C%22model_selection_logic%22%3A3%7D&sp_atk=2c694656-44f6-43e8-a867-ba9821f6cdf9&xptdk=2c694656-44f6-43e8-a867-ba9821f6cdf9,,
https://down-id.img.susercontent.com/file/sg-11134201-821ge-mh0i1t0bmi3063,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 16 128GB - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,15.149.000,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,469 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,,,,,,"iPhone 16 128GB - Garansi Resmi
Rp
15.149.000
Kombo Hemat
5.0
469 Terjual
2-5 Hari
Pontianak",https://shopee.co.id/iPhone-16-128GB-Garansi-Resmi-i.53222836.43405585394?extraParams=%7B%22display_model_id%22%3A262328184625%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3fc0110-5a03-4ba7-b3dd-7973c22a302d&xptdk=d3fc0110-5a03-4ba7-b3dd-7973c22a302d,,
https://down-id.img.susercontent.com/file/id-11134207-81zti-mfnyhkdvc8aw2d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 15 IBOX 256 GB & 128 GB NEW Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.762.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,70 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"iPhone 15 IBOX 256 GB & 128 GB NEW Garansi Resmi
Rp
9.762.000
5.0
70 Terjual
< 2 Hari
Bogor",https://shopee.co.id/iPhone-15-IBOX-256-GB-128-GB-NEW-Garansi-Resmi-i.389328160.24420966347?extraParams=%7B%22display_model_id%22%3A405210752194%2C%22model_selection_logic%22%3A3%7D&sp_atk=27563829-eee2-4ddf-b1aa-393613e6f437&xptdk=27563829-eee2-4ddf-b1aa-393613e6f437,,
https://down-id.img.susercontent.com/file/id-11134207-8224v-mhjzd8rzutj7b1,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,IPHONE 15 128GB / 256GB GARANSI RESMI APPLE INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.790.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,33 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-26%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"IPHONE 15 128GB / 256GB GARANSI RESMI APPLE INDONESIA
Rp
11.790.000
-26%
5.0
33 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/IPHONE-15-128GB-256GB-GARANSI-RESMI-APPLE-INDONESIA-i.383392952.42319884620?extraParams=%7B%22display_model_id%22%3A291626538884%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2d56ac0-821d-412f-b801-aed5e0cb60a1&xptdk=e2d56ac0-821d-412f-b801-aed5e0cb60a1,,
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m850w6ajy4wu49,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 14 [ Garansi Resmi ] 128GB + Adaptor Ori 20watt,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.949.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,317 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-17%,,,,,"iPhone 14 [ Garansi Resmi ] 128GB + Adaptor Ori 20watt
Rp
9.949.000
-17%
4.9
317 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/iPhone-14-Garansi-Resmi-128GB-Adaptor-Ori-20watt-i.37667557.29731893510?extraParams=%7B%22display_model_id%22%3A198381775050%2C%22model_selection_logic%22%3A3%7D&sp_atk=5f2de015-510a-4282-bcf8-4177ad6d9903&xptdk=5f2de015-510a-4282-bcf8-4177ad6d9903,,
https://down-id.img.susercontent.com/file/id-11134207-82252-mhjzd8rzme4j3f,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Iphone 15 128GB / 256GB RESMI INDONESIA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,11.790.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,127 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-26%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Iphone 15 128GB / 256GB RESMI INDONESIA
Rp
11.790.000
-26%
4.9
127 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Iphone-15-128GB-256GB-RESMI-INDONESIA-i.383392952.40158944172?extraParams=%7B%22display_model_id%22%3A290750029429%2C%22model_selection_logic%22%3A3%7D&sp_atk=5c9d8dc9-cc78-4d48-859e-d9223cbe861b&xptdk=5c9d8dc9-cc78-4d48-859e-d9223cbe861b,,
https://down-id.img.susercontent.com/file/id-11134207-81ztk-metiguznbm6c5b,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 13 128GB 256GB 512GB Green Starlight Midnight Pink Blue -Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"iPhone 13 128GB 256GB 512GB Green Starlight Midnight Pink Blue -Garansi Resmi
Rp
12.221.000
5.0
6 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/iPhone-13-128GB-256GB-512GB-Green-Starlight-Midnight-Pink-Blue-Garansi-Resmi-i.1541304119.27641620676?extraParams=%7B%22display_model_id%22%3A390586915869%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a8bdddb-7e98-41f7-8a2d-2bade8912656&xptdk=0a8bdddb-7e98-41f7-8a2d-2bade8912656,,
https://down-id.img.susercontent.com/file/sg-11134201-821d0-mgytiplxdpmycc,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,APPLE iPhone 16 128GB 256GB 512GB A18 CPU 6C GPU 5C OLED - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,12.221.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,"APPLE iPhone 16 128GB 256GB 512GB A18 CPU 6C GPU 5C OLED - Garansi Resmi
Rp
12.221.000
5.0
7 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/APPLE-iPhone-16-128GB-256GB-512GB-A18-CPU-6C-GPU-5C-OLED-Garansi-Resmi-i.620055636.45201237685?extraParams=%7B%22display_model_id%22%3A370596499482%2C%22model_selection_logic%22%3A3%7D&sp_atk=0c710e49-6bcb-46ad-974c-a32252af339b&xptdk=0c710e49-6bcb-46ad-974c-a32252af339b,,
https://down-id.img.susercontent.com/file/sg-11134201-8260j-mjs7d1de6eboaf,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhone 17 512GB Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,17.494.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,131 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Apple iPhone 17 512GB Garansi Resmi
Rp
17.494.000
-33%
5.0
131 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Apple-iPhone-17-512GB-Garansi-Resmi-i.958170979.45605082814?extraParams=%7B%22display_model_id%22%3A410467113417%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ec0deda-17bd-4519-9532-0ef08b071ae2&xptdk=3ec0deda-17bd-4519-9532-0ef08b071ae2,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-ma457tzw6vfl43,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,Apple iPhone 13 5G 128GB Garansi Resmi TAM/GDN Indonesia,,Rp,9.599.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tasikmalaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Apple iPhone 13 5G 128GB Garansi Resmi TAM/GDN Indonesia
Rp
9.599.000
5.0
5 Terjual
< 2 Hari
Tasikmalaya",https://shopee.co.id/Apple-iPhone-13-5G-128GB-Garansi-Resmi-TAM-GDN-Indonesia-i.427460714.42854710437?extraParams=%7B%22display_model_id%22%3A265400778737%2C%22model_selection_logic%22%3A3%7D&sp_atk=8cd6ec9e-782a-438d-84a7-585667f74274&xptdk=8cd6ec9e-782a-438d-84a7-585667f74274,,
https://down-id.img.susercontent.com/file/sg-11134201-8261z-mjoyysl8fv9hcd,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,iPhone 17 Super Retina XDR - Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,17.649.000,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,335 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kota Waringin Timur,,,,,,"iPhone 17 Super Retina XDR - Garansi Resmi
Rp
17.649.000
Kombo Hemat
4.9
335 Terjual
2-5 Hari
Kab. Kota Waringin Timur",https://shopee.co.id/iPhone-17-Super-Retina-XDR-Garansi-Resmi-i.53222836.54604937780?extraParams=%7B%22display_model_id%22%3A335495423493%2C%22model_selection_logic%22%3A3%7D&sp_atk=c2c622e7-be4f-473b-ab70-aad505b972ef&xptdk=c2c622e7-be4f-473b-ab70-aad505b972ef,,
