-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,w-auto,text-white,img,text-xs/sp14_2,truncate,text-shopee-primary,pointer-events-none_3,text-white_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mb6pf56meeusa7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,HONOR GT 5PRO,Rp,9.000.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Batam,,,,,,,,,,"Scrape to BigSeller
HONOR GT 5PRO
Rp
9.000.000
Batam",https://shopee.co.id/HONOR-GT-5PRO-i.160147028.40955194648?extraParams=%7B%22display_model_id%22%3A253537870306%2C%22model_selection_logic%22%3A3%7D&sp_atk=696428c5-dfcf-4f88-be4e-0b79ee02e2fb&xptdk=696428c5-dfcf-4f88-be4e-0b79ee02e2fb
https://down-id.img.susercontent.com/file/1e4a0aa56cbf1caa595c1b4bba931db1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,huwaei honor 8lite normal mesin,Rp,330.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pasuruan,,,,,,,,,,"Scrape to BigSeller
huwaei honor 8lite normal mesin
Rp
330.000
2-5 Hari
Kab. Pasuruan",https://shopee.co.id/huwaei-honor-8lite-normal-mesin-i.453772462.21953159277?extraParams=%7B%22display_model_id%22%3A182670811724%2C%22model_selection_logic%22%3A3%7D&sp_atk=d1822aa6-afbd-4568-97dc-2a2e43044d46&xptdk=d1822aa6-afbd-4568-97dc-2a2e43044d46
https://down-id.img.susercontent.com/file/id-11134207-822wk-mmsug8dsao019a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor X8c 4G inter all op sim 1 fulset fungsi semua bagus mulus.,Rp,2.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,,,,,,,,"Scrape to BigSeller
Honor X8c 4G inter all op sim 1 fulset fungsi semua bagus mulus.
Rp
2.700.000
2-5 Hari
Bogor",https://shopee.co.id/Honor-X8c-4G-inter-all-op-sim-1-fulset-fungsi-semua-bagus-mulus.-i.1709189333.51608409090?extraParams=%7B%22display_model_id%22%3A307515892207%2C%22model_selection_logic%22%3A3%7D&sp_atk=13d041a1-4487-454e-b542-34ff2a1a0a8d&xptdk=13d041a1-4487-454e-b542-34ff2a1a0a8d
https://down-id.img.susercontent.com/file/id-11134207-81zti-metj78gvuy9w48,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,HUAWEI HONOR 7X,Rp,200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Trenggalek,,,,,,,,,,"Scrape to BigSeller
HUAWEI HONOR 7X
Rp
200.000
1-3 Hari
Kab. Trenggalek",https://shopee.co.id/HUAWEI-HONOR-7X-i.510060640.42069909003?extraParams=%7B%22display_model_id%22%3A271628123567%2C%22model_selection_logic%22%3A3%7D&sp_atk=b0283eec-d90b-40ad-bbe6-d160047e5eea&xptdk=b0283eec-d90b-40ad-bbe6-d160047e5eea
https://down-id.img.susercontent.com/file/id-11134207-822wn-mna09taw68eb32,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,honor x7d 8/512,Rp,3.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,Besok,"Scrape to BigSeller
honor x7d 8/512
Rp
3.650.000
Besok
Kab. Tangerang",https://shopee.co.id/honor-x7d-8-512-i.1371968706.57659163980?extraParams=%7B%22display_model_id%22%3A435812316524%2C%22model_selection_logic%22%3A3%7D&sp_atk=c58cb1ed-1824-49d3-bb84-c1bcde44496a&xptdk=c58cb1ed-1824-49d3-bb84-c1bcde44496a
https://down-id.img.susercontent.com/file/id-11134207-8224r-mj1403n2i1vn87,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Honor p20 8/128,Rp,1.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tegal,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Baru,,,Besok,"Scrape to BigSeller
Honor p20 8/128
Rp
1.300.000
Produk Baru
Besok
Tegal",https://shopee.co.id/Honor-p20-8-128-i.1699777472.51154066823?extraParams=%7B%22display_model_id%22%3A325386215805%2C%22model_selection_logic%22%3A3%7D&sp_atk=315ec75a-b701-432e-b0ea-cf16a5e8e473&xptdk=315ec75a-b701-432e-b0ea-cf16a5e8e473
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmcf54ubbqx16c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI HONOR X50 5G 12/256 ex GARANSI INTER,Rp,2.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Klaten,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,Produk Baru,,,Besok,"Scrape to BigSeller
HUAWEI HONOR X50 5G 12/256 ex GARANSI INTER
Rp
2.999.000
Produk Baru
5.0
1 Terjual
Besok
Kab. Klaten",https://shopee.co.id/HUAWEI-HONOR-X50-5G-12-256-ex-GARANSI-INTER-i.144116326.52454089933?extraParams=%7B%22display_model_id%22%3A405389586787%2C%22model_selection_logic%22%3A3%7D&sp_atk=5622e927-ae29-4a3d-8751-918a1623bc4d&xptdk=5622e927-ae29-4a3d-8751-918a1623bc4d
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmh9zbnwt2xbfd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Honor 400 Lite 5G Ram 8 Rom 256GB Second Resmi Gadget Style Store,Rp,3.305.788,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,3 jam,"Scrape to BigSeller
Honor 400 Lite 5G Ram 8 Rom 256GB Second Resmi Gadget Style Store
Rp
3.305.788
-33%
3 jam
Surabaya",https://shopee.co.id/Honor-400-Lite-5G-Ram-8-Rom-256GB-Second-Resmi-Gadget-Style-Store-i.1544060692.52757998015?extraParams=%7B%22display_model_id%22%3A325710990375%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a7e2b03-1cd7-4923-8e05-d87d2ce69f81&xptdk=5a7e2b03-1cd7-4923-8e05-d87d2ce69f81
https://down-id.img.susercontent.com/file/ca427b02da942ec8203d00b193706870,,Honor 9i,Rp,2.790.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,Cicilan,,,,"Scrape to BigSeller
Honor 9i
Rp
2.790.000
Cicilan
4-7 Hari
Jakarta Barat",https://shopee.co.id/Honor-9i-i.30857404.1620423564?extraParams=%7B%22display_model_id%22%3A2509868981%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4768a30-bd32-4ddc-80ab-9fde9b1e68d2&xptdk=f4768a30-bd32-4ddc-80ab-9fde9b1e68d2
https://down-id.img.susercontent.com/file/a79ce58ea1fa17e9e067bf24a6ac91e8,,Honor 7S RAM 2/16 GB,Rp,3.370.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Cicilan,,,Hari ini,"Scrape to BigSeller
Honor 7S RAM 2/16 GB
Rp
3.370.000
Cicilan
11 Terjual
Hari ini
Surabaya",https://shopee.co.id/Honor-7S-RAM-2-16-GB-i.99525641.1614585931?extraParams=%7B%22display_model_id%22%3A42866433928%2C%22model_selection_logic%22%3A3%7D&sp_atk=b750a22e-d343-417b-b36c-4de7f3be6c74&xptdk=b750a22e-d343-417b-b36c-4de7f3be6c74
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmovow7r3lsf85,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"honor 10 lite, minus lcd",Rp,300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,,,"Scrape to BigSeller
honor 10 lite, minus lcd
Rp
300.000
2-4 Hari
Jakarta Timur",https://shopee.co.id/honor-10-lite-minus-lcd-i.189979347.41679786275?extraParams=%7B%22display_model_id%22%3A405734298981%2C%22model_selection_logic%22%3A3%7D&sp_atk=5df895fa-bc53-41fd-8e4c-5c7fe6a9ef9e&xptdk=5df895fa-bc53-41fd-8e4c-5c7fe6a9ef9e
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmmy86aj8t1k32,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Honor X6c,Rp,3.148.950,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,Besok,"Scrape to BigSeller
Honor X6c
Rp
3.148.950
Besok
Denpasar",https://shopee.co.id/Honor-X6c-i.1590547027.52908218665?extraParams=%7B%22display_model_id%22%3A307506617297%2C%22model_selection_logic%22%3A3%7D&sp_atk=265209fd-43ed-47f5-aa2d-e607fb63dcc9&xptdk=265209fd-43ed-47f5-aa2d-e607fb63dcc9
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmmwjs6up14x82,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HONOR X7d,Rp,4.723.950,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Denpasar,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,Besok,"Scrape to BigSeller
HONOR X7d
Rp
4.723.950
Besok
Denpasar",https://shopee.co.id/HONOR-X7d-i.1590547027.56458213785?extraParams=%7B%22display_model_id%22%3A370730471835%2C%22model_selection_logic%22%3A3%7D&sp_atk=fce80cd7-b9aa-44a0-827d-07d3b1920805&xptdk=fce80cd7-b9aa-44a0-827d-07d3b1920805
https://down-id.img.susercontent.com/file/b9a4bce30c17f0a73115aa80ef2ed541,,honor 8,Rp,2.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5-10 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,,,,,,,"Scrape to BigSeller
honor 8
Rp
2.500.000
5-10 Hari
Medan",https://shopee.co.id/honor-8-i.508585250.15234466539?extraParams=%7B%22display_model_id%22%3A114915669580%2C%22model_selection_logic%22%3A3%7D&sp_atk=17aecf31-9fd7-4d54-8589-16e90a86181f&xptdk=17aecf31-9fd7-4d54-8589-16e90a86181f
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m150qtkonkr7d5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI HONOR 7A 3/32 4GHP ANDROID NORMAL SIAP PAKAI,Rp,550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kudus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,Besok,"Scrape to BigSeller
HUAWEI HONOR 7A 3/32 4GHP ANDROID NORMAL SIAP PAKAI
Rp
550.000
1 Terjual
Besok
Kab. Kudus",https://shopee.co.id/HUAWEI-HONOR-7A-3-32-4GHP-ANDROID-NORMAL-SIAP-PAKAI-i.333519876.23185750436?extraParams=%7B%22display_model_id%22%3A98823446698%2C%22model_selection_logic%22%3A3%7D&sp_atk=40aa3c0d-30f0-4aef-9fac-de0e1bb11c39&xptdk=40aa3c0d-30f0-4aef-9fac-de0e1bb11c39
https://down-id.img.susercontent.com/file/id-11134207-7quky-ljej85qdupnu3d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HANDPHONE HONOR 8X 4/128,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,"Scrape to BigSeller
HANDPHONE HONOR 8X 4/128
Rp
1.350.000
5.0
1 Terjual
2-4 Hari
Kab. Sidoarjo",https://shopee.co.id/HANDPHONE-HONOR-8X-4-128-i.137416627.23574263831?extraParams=%7B%22display_model_id%22%3A29399864297%2C%22model_selection_logic%22%3A3%7D&sp_atk=054830ec-9f4f-4039-9498-45ed346c4b92&xptdk=054830ec-9f4f-4039-9498-45ed346c4b92
https://down-id.img.susercontent.com/file/ce8177a08ea0dc6cb0592463136f3a42,,Hp android honor,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjar,,,,,,Cicilan,,,,"Scrape to BigSeller
Hp android honor
Rp
2.000.000
Cicilan
4-7 Hari
Banjar",https://shopee.co.id/Hp-android-honor-i.94321192.2673679022?extraParams=%7B%22display_model_id%22%3A52604016483%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2ed22c6-d978-45af-8a10-b2ea3324dae0&xptdk=e2ed22c6-d978-45af-8a10-b2ea3324dae0
