-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-xs/sp14_2,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,truncate,img_2,w-auto,text-white,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfrudxsabvv115,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ZYREX LIFEBOOK N4020 8GB 128/256GB W11PRO 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.950.000,-49%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"LAPTOP ZYREX LIFEBOOK N4020 8GB 128/256GB W11PRO 14.0
Rp
3.950.000
-49%
4.4
19 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ZYREX-LIFEBOOK-N4020-8GB-128-256GB-W11PRO-14.0-i.1273997571.42802274131?extraParams=%7B%22display_model_id%22%3A295187694080%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb9587ba-140d-44be-8515-8e45a1cfefb3&xptdk=eb9587ba-140d-44be-8515-8e45a1cfefb3
https://down-id.img.susercontent.com/file/id-11134207-822wm-mlg022ialukv5b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB 14.0FHD IPS BLIT LAN Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.122.000,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,12 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,"ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB 14.0FHD IPS BLIT LAN Windows 11
Rp
8.122.000
-2%
5.0
12 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ZYREX-D-TECH-PRO-V1-RYZEN-5-6600H-16GB-512GB-14.0FHD-IPS-BLIT-LAN-Windows-11-i.1039970542.40707598438?extraParams=%7B%22display_model_id%22%3A260646316453%2C%22model_selection_logic%22%3A3%7D&sp_atk=9b47b6bc-e807-45aa-a9ac-7cc60efd6d6d&xptdk=9b47b6bc-e807-45aa-a9ac-7cc60efd6d6d
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-maqu50plomfm90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex D-Tech Ryzen 5 16GB 1TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.343.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,84 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Laptop Zyrex D-Tech Ryzen 5 16GB 1TB SSD Windows 11
Rp
6.343.000
-1%
5.0
84 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Zyrex-D-Tech-Ryzen-5-16GB-1TB-SSD-Windows-11-i.256652736.27774215640?extraParams=%7B%22display_model_id%22%3A430365450778%2C%22model_selection_logic%22%3A3%7D&sp_atk=ce240ae9-2fcf-41e1-9c8a-04880b58e0d9&xptdk=ce240ae9-2fcf-41e1-9c8a-04880b58e0d9
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mbnkxzj2igrbc4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,TERLARIS - LAPTOP ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.106.000,-53%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,449 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"TERLARIS - LAPTOP ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN
Rp
7.106.000
-53%
Cicilan
4.9
449 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/TERLARIS-LAPTOP-ZYREX-D-TECH-PRO-V2-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-LAN-i.78730497.7384950636?extraParams=%7B%22display_model_id%22%3A277413004544%2C%22model_selection_logic%22%3A3%7D&sp_atk=79dd5262-2479-451d-b6b3-d5376f358c87&xptdk=79dd5262-2479-451d-b6b3-d5376f358c87
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mcn27dj7p41k8d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Laptop Termurah ZYREX LIFEBOOK N4020 16GB 640GB Windows 11 PRO 14.0"" INCH",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.960.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Laptop Termurah ZYREX LIFEBOOK N4020 16GB 640GB Windows 11 PRO 14.0"" INCH
Rp
3.960.000
-5%
4.9
39 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Termurah-ZYREX-LIFEBOOK-N4020-16GB-640GB-Windows-11-PRO-14.0-INCH-i.256652736.23687023877?extraParams=%7B%22display_model_id%22%3A157236562794%2C%22model_selection_logic%22%3A3%7D&sp_atk=5988c3b0-e0bc-41cd-b91a-4c2586994088&xptdk=5988c3b0-e0bc-41cd-b91a-4c2586994088
https://down-id.img.susercontent.com/file/id-11134207-82252-mkoyhfxiptl16b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX Laptop Ultra N100 Baru 8GB RAM 128GB eMMC 256GB SSD 14 Inch Full HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.788.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,"ZYREX Laptop Ultra N100 Baru 8GB RAM 128GB eMMC 256GB SSD 14 Inch Full HD
Rp
4.788.000
Besok 12:00
Surabaya",https://shopee.co.id/ZYREX-Laptop-Ultra-N100-Baru-8GB-RAM-128GB-eMMC-256GB-SSD-14-Inch-Full-HD-i.1699994016.48406222656?extraParams=%7B%22display_model_id%22%3A405563241373%2C%22model_selection_logic%22%3A3%7D&sp_atk=8959a07f-f9bb-4372-ac6f-79603698aabf&xptdk=8959a07f-f9bb-4372-ac6f-79603698aabf
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjz4clht6g3o2a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH AMD RYZEN 5 3500 - RAM 16GB 512GB WINDOWS 11 14.0 INCH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.392.000,-47%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,895 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX D-TECH AMD RYZEN 5 3500 - RAM 16GB 512GB WINDOWS 11 14.0 INCH
Rp
6.392.000
-47%
Produk Baru
Hadiah Gratis
4.9
895 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ZYREX-D-TECH-AMD-RYZEN-5-3500-RAM-16GB-512GB-WINDOWS-11-14.0-INCH-i.250649369.49004043551?extraParams=%7B%22display_model_id%22%3A440466476477%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ddcaabd-b038-4e78-9d23-3fdc25db925b&xptdk=4ddcaabd-b038-4e78-9d23-3fdc25db925b
https://down-id.img.susercontent.com/file/id-11134207-8224q-mjml06td5frb17,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX BLAZE I5 12450H 16GB 512GB W11 14.0FHD BLIT METAL 2Y GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.586.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"ZYREX BLAZE I5 12450H 16GB 512GB W11 14.0FHD BLIT METAL 2Y GRY
Rp
7.586.000
-1%
Besok
Surabaya",https://shopee.co.id/ZYREX-BLAZE-I5-12450H-16GB-512GB-W11-14.0FHD-BLIT-METAL-2Y-GRY-i.1471949508.50704727011?extraParams=%7B%22display_model_id%22%3A405438370461%2C%22model_selection_logic%22%3A3%7D&sp_atk=494f4fb8-fe46-43a1-9f1a-e4b57b46fb71&xptdk=494f4fb8-fe46-43a1-9f1a-e4b57b46fb71
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m6s1cp1cv9recb,,LAPTOP ZYREX D-TECH RYZEN 5 3500 16GB 256GB W11 14.0,,Rp,4.039.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"LAPTOP ZYREX D-TECH RYZEN 5 3500 16GB 256GB W11 14.0
Rp
4.039.000
< 2 Hari
Kab. Tangerang",https://shopee.co.id/LAPTOP-ZYREX-D-TECH-RYZEN-5-3500-16GB-256GB-W11-14.0-i.1471354300.26777887455?extraParams=%7B%22display_model_id%22%3A185831442605%2C%22model_selection_logic%22%3A3%7D&sp_atk=97ca4d46-2e03-441e-9d95-5c1f641866ea&xptdk=97ca4d46-2e03-441e-9d95-5c1f641866ea
https://down-id.img.susercontent.com/file/id-11134207-8224s-mikdqrqhhjwke8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.225.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD
Rp
4.225.000
Produk Baru
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/LAPTOP-ZYREX-L-BOOK-INTEL-CELERON-N4020-8GB-128GB-Windows-11-14.0-HD-i.1699994016.54853476051?extraParams=%7B%22display_model_id%22%3A400333512836%2C%22model_selection_logic%22%3A3%7D&sp_atk=881e0cf7-0c4b-46b5-bad2-afef40bc5aad&xptdk=881e0cf7-0c4b-46b5-bad2-afef40bc5aad
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m52jlorqewo8a9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex D-TECH Ryzen 5 16GB 256GB SSD 14"" Backlit",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.199.000,,,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,40 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Zyrex D-TECH Ryzen 5 16GB 256GB SSD 14"" Backlit
Rp
6.199.000
4.9
40 Terjual
< 2 Hari
Medan",https://shopee.co.id/Zyrex-D-TECH-Ryzen-5-16GB-256GB-SSD-14-Backlit-i.35441254.29523674448?extraParams=%7B%22display_model_id%22%3A69510868649%2C%22model_selection_logic%22%3A3%7D&sp_atk=b93b897e-bc06-43ed-93b9-376baade12d9&xptdk=b93b897e-bc06-43ed-93b9-376baade12d9
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mdlozpyalzm4b3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex Lifebook N4020 8GB 384GB W11PRO 14"" Office Lifetime",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.959.000,-66%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,152 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Zyrex Lifebook N4020 8GB 384GB W11PRO 14"" Office Lifetime
Rp
3.959.000
-66%
Hadiah Gratis
4.9
152 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Zyrex-Lifebook-N4020-8GB-384GB-W11PRO-14-Office-Lifetime-i.250649369.27823922479?extraParams=%7B%22display_model_id%22%3A355752744791%2C%22model_selection_logic%22%3A3%7D&sp_atk=f20c1846-c4dd-408b-a17c-222dfc1d8164&xptdk=f20c1846-c4dd-408b-a17c-222dfc1d8164
https://down-id.img.susercontent.com/file/id-11134207-822wl-mllp32wnzdvk17,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH PRO V2 RYZEN 5 6600H 8GB 512GB Windows11 14.0FHD IPS BLIT 1Y GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.107.000,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"ZYREX D-TECH PRO V2 RYZEN 5 6600H 8GB 512GB Windows11 14.0FHD IPS BLIT 1Y GRY
Rp
7.107.000
-3%
5.0
1 Terjual
Besok
Surabaya",https://shopee.co.id/ZYREX-D-TECH-PRO-V2-RYZEN-5-6600H-8GB-512GB-Windows11-14.0FHD-IPS-BLIT-1Y-GRY-i.1471949508.49856352122?extraParams=%7B%22display_model_id%22%3A259169955424%2C%22model_selection_logic%22%3A3%7D&sp_atk=177c3e69-fb71-45ee-a66f-00643f9e3aad&xptdk=177c3e69-fb71-45ee-a66f-00643f9e3aad
https://down-id.img.susercontent.com/file/id-11134207-82252-mg6e63kkrzey7a,,ZYREX D-TECH RYZEN 5 3500U 16GB 256SSD W11,,Rp,7.400.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX D-TECH RYZEN 5 3500U 16GB 256SSD W11
Rp
7.400.000
5.0
2 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/ZYREX-D-TECH-RYZEN-5-3500U-16GB-256SSD-W11-i.1058807.41025749045?extraParams=%7B%22display_model_id%22%3A345003433896%2C%22model_selection_logic%22%3A3%7D&sp_atk=8dc1dfe0-df48-4667-9699-fdef1e895b20&xptdk=8dc1dfe0-df48-4667-9699-fdef1e895b20
https://down-id.img.susercontent.com/file/id-11134207-8224o-mg6e63kknrpmdf,,ZYREX L-BOOK INTEL N4020 8GB 384SSD W11,,Rp,4.085.000,,,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"ZYREX L-BOOK INTEL N4020 8GB 384SSD W11
Rp
4.085.000
5.0
3 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/ZYREX-L-BOOK-INTEL-N4020-8GB-384SSD-W11-i.1058807.50200042437?extraParams=%7B%22display_model_id%22%3A315003749932%2C%22model_selection_logic%22%3A3%7D&sp_atk=938c1718-135f-440c-a02b-6073f09a63c8&xptdk=938c1718-135f-440c-a02b-6073f09a63c8
https://down-id.img.susercontent.com/file/id-11134207-8224z-mk7nformeyh0a4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex D-Tech RYZEN 5 3500 RAM 16GB SSD 256GB Windows 11 14.0 Garansi 2 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.999.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,"Zyrex D-Tech RYZEN 5 3500 RAM 16GB SSD 256GB Windows 11 14.0 Garansi 2 Tahun
Rp
6.999.000
Produk Baru
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Zyrex-D-Tech-RYZEN-5-3500-RAM-16GB-SSD-256GB-Windows-11-14.0-Garansi-2-Tahun-i.1699994016.53753288079?extraParams=%7B%22display_model_id%22%3A335316657272%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa53076d-c525-4a05-aec3-0d7c5d6e845b&xptdk=fa53076d-c525-4a05-aec3-0d7c5d6e845b
https://down-id.img.susercontent.com/file/id-11134207-8224o-mhlnjkd0q87432,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX L-BOOK 8GB 128GB 256GB W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.150.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,46 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"ZYREX L-BOOK 8GB 128GB 256GB W11
Rp
4.150.000
-1%
5.0
46 Terjual
3-4 Hari
Bogor",https://shopee.co.id/ZYREX-L-BOOK-8GB-128GB-256GB-W11-i.1275013122.25195653496?extraParams=%7B%22display_model_id%22%3A280457643801%2C%22model_selection_logic%22%3A3%7D&sp_atk=2edf674c-097a-4536-91cc-4b7ee564753d&xptdk=2edf674c-097a-4536-91cc-4b7ee564753d
