-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,img,text-xs/sp14_2,truncate,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wj-mn3tboa3kb2982,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Zyrex Sky 232 Intel Celeron N4020 RAM 4GB SSD 256GB Masih mulus Like new,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Laptop Zyrex Sky 232 Intel Celeron N4020 RAM 4GB SSD 256GB Masih mulus Like new
Rp
1.700.000
< 2 Hari
Jakarta Timur",https://shopee.co.id/Laptop-Zyrex-Sky-232-Intel-Celeron-N4020-RAM-4GB-SSD-256GB-Masih-mulus-Like-new-i.21730609.47108938540?extraParams=%7B%22display_model_id%22%3A435791203649%2C%22model_selection_logic%22%3A3%7D&sp_atk=65d3faa0-8128-4ae9-a4da-b6a1434bc5c5&xptdk=65d3faa0-8128-4ae9-a4da-b6a1434bc5c5
https://down-id.img.susercontent.com/file/sg-11134201-7ratk-mavapz65c1rn3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Kintamani Amd A9-9400 4GB 512GB SSD,,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,2-3 Hari,,,,,,"Laptop Zyrex Kintamani Amd A9-9400 4GB 512GB SSD
Rp
1.500.000
2-3 Hari
Malang",https://shopee.co.id/Laptop-Zyrex-Kintamani-Amd-A9-9400-4GB-512GB-SSD-i.141725604.42954167711?extraParams=%7B%22display_model_id%22%3A227871755346%2C%22model_selection_logic%22%3A3%7D&sp_atk=f41eddae-4543-48be-b1fc-32ee95b27f74&xptdk=f41eddae-4543-48be-b1fc-32ee95b27f74
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mcg4622pu2jk04,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,(SECOND) Zyrex Notebook E4105 sudah update WINDOWS 10,,Rp,1.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"(SECOND) Zyrex Notebook E4105 sudah update WINDOWS 10
Rp
1.000.000
Besok
Surabaya",https://shopee.co.id/(SECOND)-Zyrex-Notebook-E4105-sudah-update-WINDOWS-10-i.969595132.28788891954?extraParams=%7B%22display_model_id%22%3A300778351089%2C%22model_selection_logic%22%3A3%7D&sp_atk=60dd859e-3ea3-4437-b68c-3edfac090498&xptdk=60dd859e-3ea3-4437-b68c-3edfac090498
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m6qbv9ibpmwa23,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex Laptop 4Gb 256Gb Ssd Intel Celeron 14""",,Rp,1.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,"Zyrex Laptop 4Gb 256Gb Ssd Intel Celeron 14""
Rp
1.850.000
5.0
2 Terjual
< 2 Hari
Malang",https://shopee.co.id/Zyrex-Laptop-4Gb-256Gb-Ssd-Intel-Celeron-14--i.44435356.29677692777?extraParams=%7B%22display_model_id%22%3A188254557729%2C%22model_selection_logic%22%3A3%7D&sp_atk=f1f2c695-01c6-4012-9d8a-a6ebc83e550e&xptdk=f1f2c695-01c6-4012-9d8a-a6ebc83e550e
https://down-id.img.susercontent.com/file/sg-11134201-825zp-mjtotysoor9df5,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop Zyrex Laptop Zyrex Notebook Intel Celeron N4020 Ram 4Gb Ssd 256Gb Emmc 64Gb Laptop Murah-Laptop Bekas-Laptop Gaming-Laptop Bergaransi-Laptop Kantoran-Laptop Multimedia-Laptop Design-Laptop Mahasiswa-Laptop Pelajar-Laptop Chromebook,,Rp,1.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,2-3 Hari,,,,,,"laptop Zyrex Laptop Zyrex Notebook Intel Celeron N4020 Ram 4Gb Ssd 256Gb Emmc 64Gb Laptop Murah-Laptop Bekas-Laptop Gaming-Laptop Bergaransi-Laptop Kantoran-Laptop Multimedia-Laptop Design-Laptop Mahasiswa-Laptop Pelajar-Laptop Chromebook
Rp
1.850.000
2-3 Hari
Malang",https://shopee.co.id/laptop-Zyrex-Laptop-Zyrex-Notebook-Intel-Celeron-N4020-Ram-4Gb-Ssd-256Gb-Emmc-64Gb-Laptop-Murah-Laptop-Bekas-Laptop-Gaming-Laptop-Bergaransi-Laptop-Kantoran-Laptop-Multimedia-Laptop-Design-Laptop-Mahasiswa-Laptop-Pelajar-Laptop-Chromebook-i.212142573.56855169365?extraParams=%7B%22display_model_id%22%3A440475412948%2C%22model_selection_logic%22%3A3%7D&sp_atk=1a21fab2-f7a2-40de-8109-3d3519d1745f&xptdk=1a21fab2-f7a2-40de-8109-3d3519d1745f
https://down-id.img.susercontent.com/file/id-11134207-7qul8-lgqy5vyefsh7e4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex Sky 232 14"" Celeron FHD Super Slim 95%",,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,"Zyrex Sky 232 14"" Celeron FHD Super Slim 95%
Rp
1.450.000
5.0
7 Terjual
3-4 Hari
Jakarta Barat",https://shopee.co.id/Zyrex-Sky-232-14-Celeron-FHD-Super-Slim-95--i.816009841.23567847178?extraParams=%7B%22display_model_id%22%3A214292822391%2C%22model_selection_logic%22%3A3%7D&sp_atk=f5211a40-f72b-4ecf-934f-f0c0700602c3&xptdk=f5211a40-f72b-4ecf-934f-f0c0700602c3
https://down-id.img.susercontent.com/file/id-11134201-7qul8-lgbuqj6c2pt571,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP NOTEBOOK SIAP PAKAI ZYREX SKY 232 N4020 RAM 4GB 256SSD+64GB 11.6FHD N4020 4/256+64,,Rp,2.399.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,5-7 Hari,,,,,,"LAPTOP NOTEBOOK SIAP PAKAI ZYREX SKY 232 N4020 RAM 4GB 256SSD+64GB 11.6FHD N4020 4/256+64
Rp
2.399.900
5-7 Hari
Jakarta Pusat",https://shopee.co.id/LAPTOP-NOTEBOOK-SIAP-PAKAI-ZYREX-SKY-232-N4020-RAM-4GB-256SSD-64GB-11.6FHD-N4020-4-256-64-i.21426159.21188349496?extraParams=%7B%22display_model_id%22%3A221563566027%2C%22model_selection_logic%22%3A3%7D&sp_atk=7740307f-2ed0-492f-b44d-48ba87a721f4&xptdk=7740307f-2ed0-492f-b44d-48ba87a721f4
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-ma2izemj65176d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Bunaken Intel Celeron N4020 Ram 4Gb Ssd 1Tb Windows 11 Siap Pakai,,Rp,1.775.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Laptop Zyrex Bunaken Intel Celeron N4020 Ram 4Gb Ssd 1Tb Windows 11 Siap Pakai
Rp
1.775.000
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-Zyrex-Bunaken-Intel-Celeron-N4020-Ram-4Gb-Ssd-1Tb-Windows-11-Siap-Pakai-i.79997666.28036832646?extraParams=%7B%22display_model_id%22%3A227834274387%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3e11599-78a2-4f07-a1e7-5fc3ce6cef57&xptdk=d3e11599-78a2-4f07-a1e7-5fc3ce6cef57
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m8r3auk36xi518,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Intel Celeron 16Gb 1Tb SSD Windows 11,,Rp,1.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Laptop Zyrex Intel Celeron 16Gb 1Tb SSD Windows 11
Rp
1.600.000
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-Zyrex-Intel-Celeron-16Gb-1Tb-SSD-Windows-11-i.44435356.29784035062?extraParams=%7B%22display_model_id%22%3A253471096246%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc81e4cf-9557-43a3-8d3e-4107066accee&xptdk=bc81e4cf-9557-43a3-8d3e-4107066accee
https://down-id.img.susercontent.com/file/sg-11134201-81zwx-miwuzv5wwbuob7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Zyrex Notebook Intel Celeron N4020 Ram 16Gb Ssd 1Tb Windos 11 Siap Pakai,,Rp,1.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,2-3 Hari,,,Produk Baru,,,"Laptop Zyrex Notebook Intel Celeron N4020 Ram 16Gb Ssd 1Tb Windos 11 Siap Pakai
Rp
1.600.000
Produk Baru
2-3 Hari
Malang",https://shopee.co.id/Laptop-Zyrex-Notebook-Intel-Celeron-N4020-Ram-16Gb-Ssd-1Tb-Windos-11-Siap-Pakai-i.212142573.48754016240?extraParams=%7B%22display_model_id%22%3A375378597102%2C%22model_selection_logic%22%3A3%7D&sp_atk=22dbaa40-e6af-4090-a607-ca2dce838b88&xptdk=22dbaa40-e6af-4090-a607-ca2dce838b88
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m7g7n0svt98m3d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Zyrex H24Z/L Intel core 2duo DDR2 kondisi Matot tidak ada Charger,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,3-4 Hari,,,,,,"Laptop Zyrex H24Z/L Intel core 2duo DDR2 kondisi Matot tidak ada Charger
Rp
350.000
3-4 Hari
Kab. Cirebon",https://shopee.co.id/Laptop-Zyrex-H24Z-L-Intel-core-2duo-DDR2-kondisi-Matot-tidak-ada-Charger-i.1022860192.24792777183?extraParams=%7B%22display_model_id%22%3A178787946284%2C%22model_selection_logic%22%3A3%7D&sp_atk=80030fd5-8ed1-498b-9bd1-f5466d3330ea&xptdk=80030fd5-8ed1-498b-9bd1-f5466d3330ea
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8n8nlms34zva5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Kintamani Amd A9-9400 4GB 512GB SSD,,Rp,1.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Laptop Zyrex Kintamani Amd A9-9400 4GB 512GB SSD
Rp
1.750.000
< 2 Hari
Malang",https://shopee.co.id/Laptop-Zyrex-Kintamani-Amd-A9-9400-4GB-512GB-SSD-i.44435356.24294129976?extraParams=%7B%22display_model_id%22%3A178868881895%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4dc73a2-d532-49e4-9357-d5795f7cc0ae&xptdk=f4dc73a2-d532-49e4-9357-d5795f7cc0ae
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m3n50dcsp4pp1c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Zyrex B4105 Core i3 DDR3 No Display,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,3-4 Hari,,,,,,"Laptop Zyrex B4105 Core i3 DDR3 No Display
Rp
450.000
3-4 Hari
Kab. Cirebon",https://shopee.co.id/Laptop-Zyrex-B4105-Core-i3-DDR3-No-Display-i.1022860192.29970344638?extraParams=%7B%22display_model_id%22%3A176854506190%2C%22model_selection_logic%22%3A3%7D&sp_atk=11afa3b1-8571-48eb-9b7b-17bf09b14305&xptdk=11afa3b1-8571-48eb-9b7b-17bf09b14305
https://down-id.img.susercontent.com/file/id-11134207-7r98w-luqde3235ub565,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Zyrex NFT390 Ram 1gb HDD 80gb intel pentium murah meriah siap pakai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Laptop Zyrex NFT390 Ram 1gb HDD 80gb intel pentium murah meriah siap pakai
Rp
750.000
< 2 Hari
Tangerang",https://shopee.co.id/Laptop-Zyrex-NFT390-Ram-1gb-HDD-80gb-intel-pentium-murah-meriah-siap-pakai-i.236551506.24277556071?extraParams=%7B%22display_model_id%22%3A176449555544%2C%22model_selection_logic%22%3A3%7D&sp_atk=4c08dd5d-eff7-4c19-80ad-2708e9666985&xptdk=4c08dd5d-eff7-4c19-80ad-2708e9666985
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mcapk629gfazd2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"LAPTOP SECOND,Laptop Zyrex Kintamani ASXU, Amd A9-9400, Gen 7Th,Grey",,Rp,2.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"LAPTOP SECOND,Laptop Zyrex Kintamani ASXU, Amd A9-9400, Gen 7Th,Grey
Rp
2.150.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/LAPTOP-SECOND-Laptop-Zyrex-Kintamani-ASXU-Amd-A9-9400-Gen-7Th-Grey-i.1111649441.43658862521?extraParams=%7B%22display_model_id%22%3A265745561157%2C%22model_selection_logic%22%3A3%7D&sp_atk=ec131f60-630b-4490-a8ba-19e6314ffd64&xptdk=ec131f60-630b-4490-a8ba-19e6314ffd64
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mbg5lfeo6oxy5d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,zyrex 360 Kondisi MINUS,,Rp,1.150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,4-7 Hari,,,,,,"zyrex 360 Kondisi MINUS
Rp
1.150.000
4-7 Hari
Kab. Bandung",https://shopee.co.id/zyrex-360-Kondisi-MINUS-i.59827703.43256201686?extraParams=%7B%22display_model_id%22%3A285518600175%2C%22model_selection_logic%22%3A3%7D&sp_atk=f3e8ef04-6111-454f-91d7-6d8523795d09&xptdk=f3e8ef04-6111-454f-91d7-6d8523795d09
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mdqtuovu0fu7bd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Zyrex Sky 232 Ram 2GB LCD 14 Inch Mulus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,3-4 Hari,,,,,,"Laptop Zyrex Sky 232 Ram 2GB LCD 14 Inch Mulus
Rp
350.000
3-4 Hari
Kab. Cirebon",https://shopee.co.id/Laptop-Zyrex-Sky-232-Ram-2GB-LCD-14-Inch-Mulus-i.1022860192.42514704170?extraParams=%7B%22display_model_id%22%3A271215995321%2C%22model_selection_logic%22%3A3%7D&sp_atk=b8f19fc3-a057-4c94-9f3c-d8d78ad079cd&xptdk=b8f19fc3-a057-4c94-9f3c-d8d78ad079cd
https://down-id.img.susercontent.com/file/id-11134207-7r98v-lz5usr0hsz4r30,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zyrex Sky 232 Mini Slim Notebook 4GB 64GB SSD,,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,"Zyrex Sky 232 Mini Slim Notebook 4GB 64GB SSD
Rp
1.500.000
5.0
1 Terjual
5-8 Hari
Tangerang",https://shopee.co.id/Zyrex-Sky-232-Mini-Slim-Notebook-4GB-64GB-SSD-i.291663032.23479649578?extraParams=%7B%22display_model_id%22%3A232004316972%2C%22model_selection_logic%22%3A3%7D&sp_atk=dfa425db-4ff0-4472-b717-e8154f60a531&xptdk=dfa425db-4ff0-4472-b717-e8154f60a531
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mcxh4lv979yf73,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Zyrex Chromebook M432-2 Like New Slim Black,,Rp,1.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Zyrex Chromebook M432-2 Like New Slim Black
Rp
1.200.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Zyrex-Chromebook-M432-2-Like-New-Slim-Black-i.1285644349.41461439052?extraParams=%7B%22display_model_id%22%3A305960445599%2C%22model_selection_logic%22%3A3%7D&sp_atk=1433f487-c38a-43c2-aa69-4b1279d30aa2&xptdk=1433f487-c38a-43c2-aa69-4b1279d30aa2
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmlcilaardov16,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Second ZYREX Notebook Cruiser 20 I7 16GB 1TB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Second ZYREX Notebook Cruiser 20 I7 16GB 1TB
Rp
8.599.000
-1%
4.0
6 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/Laptop-Second-ZYREX-Notebook-Cruiser-20-I7-16GB-1TB-i.33502991.26700222081?extraParams=%7B%22display_model_id%22%3A222802610948%2C%22model_selection_logic%22%3A3%7D&sp_atk=41b6ce62-0d01-47f1-bcc1-114c245045a2&xptdk=41b6ce62-0d01-47f1-bcc1-114c245045a2
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mbgw3eqr3wm60d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Zyrex Sky 232 14"" Celeron FHD Super Slim 95%",,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,,"Zyrex Sky 232 14"" Celeron FHD Super Slim 95%
Rp
1.500.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/Zyrex-Sky-232-14-Celeron-FHD-Super-Slim-95--i.1168421838.42956305710?extraParams=%7B%22display_model_id%22%3A295527748321%2C%22model_selection_logic%22%3A3%7D&sp_atk=877565fe-d362-4d64-87c7-fab5b293efb5&xptdk=877565fe-d362-4d64-87c7-fab5b293efb5
