-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,truncate,_container,_container_link,text-shopee-green,img_2,text-xs_2,text-shopee-primary,pointer-events-none_3
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mdrb5q0o2x10e5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,POCO C75 SECOND 6/128 GB &  8/256GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH,Rp,1.750.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"POCO C75 SECOND 6/128 GB & 8/256GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH
Rp
1.750.000
3 Hari
Kab. Bogor",https://shopee.co.id/POCO-C75-SECOND-6-128-GB-8-256GB-HANDPHONE-SECOND-HP-SEKEN-HP-BEKAS-HP-MURAH-i.15939657.43514810112?extraParams=%7B%22display_model_id%22%3A345133959622%2C%22model_selection_logic%22%3A3%7D&sp_atk=242769a1-93c0-4d8d-b17f-06c6f6fc1eba&xptdk=242769a1-93c0-4d8d-b17f-06c6f6fc1eba,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m2l7uhwzrzzzed,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Poco SECOND 8/128GB,Rp,1.985.000,,,,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyuwangi,,,"Poco SECOND 8/128GB
Rp
1.985.000
3-6 Hari
Kab. Banyuwangi",https://shopee.co.id/Poco-SECOND-8-128GB-i.134743413.26217639447?extraParams=%7B%22display_model_id%22%3A252030753692%2C%22model_selection_logic%22%3A3%7D&sp_atk=466537f8-199c-4ccb-9f96-f357c6ed8ffa&xptdk=466537f8-199c-4ccb-9f96-f357c6ed8ffa,3-6 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-7qul2-lkhrvbaaxjg6c4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco M5s 6/128 Second Fullset Kondisi 98% Mulus,Rp,1.656.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,"Poco M5s 6/128 Second Fullset Kondisi 98% Mulus
Rp
1.656.000
5.0
1 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/Poco-M5s-6-128-Second-Fullset-Kondisi-98-Mulus-i.230315394.21648944556?extraParams=%7B%22display_model_id%22%3A126812218815%2C%22model_selection_logic%22%3A3%7D&sp_atk=c5ff4887-80b4-4e41-a07a-3bfa5de4ac1a&xptdk=c5ff4887-80b4-4e41-a07a-3bfa5de4ac1a,,,,,
https://down-id.img.susercontent.com/file/id-11134207-7rash-m534fethtpc274,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Poco X5 5G 8/256~6/128 Fullset Second Garansi Xiaomi,Rp,1.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Semarang,,,"Poco X5 5G 8/256~6/128 Fullset Second Garansi Xiaomi
Rp
1.900.000
3-6 Hari
Kab. Semarang",https://shopee.co.id/Poco-X5-5G-8-256~6-128-Fullset-Second-Garansi-Xiaomi-i.375168195.29723717825?extraParams=%7B%22display_model_id%22%3A168666620728%2C%22model_selection_logic%22%3A3%7D&sp_atk=26fb0591-d3b0-4b0f-ad41-97acf4e44b04&xptdk=26fb0591-d3b0-4b0f-ad41-97acf4e44b04,3-6 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-mak2tnscyvma93,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO F4GT 12/256 SECOND MULUS TERAWAT,Rp,3.999.000,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"POCO F4GT 12/256 SECOND MULUS TERAWAT
Rp
3.999.000
1 Terjual
3 Hari
Kab. Sidoarjo",https://shopee.co.id/POCO-F4GT-12-256-SECOND-MULUS-TERAWAT-i.309409025.40253120711?extraParams=%7B%22display_model_id%22%3A300257362548%2C%22model_selection_logic%22%3A3%7D&sp_atk=a675ea2a-07d2-4850-9c8d-2c0807aab504&xptdk=a675ea2a-07d2-4850-9c8d-2c0807aab504,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhn0oa72x72d55,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO F7 12/512GB Fulset Second Like New,Rp,5.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,"POCO F7 12/512GB Fulset Second Like New
Rp
5.500.000
5.0
6 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/POCO-F7-12-512GB-Fulset-Second-Like-New-i.18092916.26088394842?extraParams=%7B%22display_model_id%22%3A305622281734%2C%22model_selection_logic%22%3A3%7D&sp_atk=edf67ee3-c483-4d70-b65f-67bd10f05cd6&xptdk=edf67ee3-c483-4d70-b65f-67bd10f05cd6,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mnehcpb9hxc5c6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco x6 pro ram 12/512 second fullset original resmi termurah,Rp,3.799.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Poco x6 pro ram 12/512 second fullset original resmi termurah
Rp
3.799.000
3 Hari
Bekasi",https://shopee.co.id/Poco-x6-pro-ram-12-512-second-fullset-original-resmi-termurah-i.123384083.29219569436?extraParams=%7B%22display_model_id%22%3A99264162912%2C%22model_selection_logic%22%3A3%7D&sp_atk=843dbf2b-f9b1-4241-873d-1d1c69902162&xptdk=843dbf2b-f9b1-4241-873d-1d1c69902162,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-822wo-mn4i5dbu2vwk3a,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,POCO X7 PRO 12/512 SECOND FULSET GARANSI INDONESIA,Rp,4.450.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,"POCO X7 PRO 12/512 SECOND FULSET GARANSI INDONESIA
Rp
4.450.000
3 Hari
Kab. Bandung",https://shopee.co.id/POCO-X7-PRO-12-512-SECOND-FULSET-GARANSI-INDONESIA-i.934366586.41130130281?extraParams=%7B%22display_model_id%22%3A325794514689%2C%22model_selection_logic%22%3A3%7D&sp_atk=877acf2d-e193-4096-af27-37107b9fabc7&xptdk=877acf2d-e193-4096-af27-37107b9fabc7,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-822wi-mmzk5l5sgbup2e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,POCO M7 PRO 5G SECOND 8/256GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH,Rp,2.600.000,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Produk Baru,"POCO M7 PRO 5G SECOND 8/256GB HANDPHONE SECOND HP SEKEN HP BEKAS HP MURAH
Rp
2.600.000
Produk Baru
1 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/POCO-M7-PRO-5G-SECOND-8-256GB-HANDPHONE-SECOND-HP-SEKEN-HP-BEKAS-HP-MURAH-i.15939657.42877247835?extraParams=%7B%22display_model_id%22%3A365299275750%2C%22model_selection_logic%22%3A3%7D&sp_atk=a0b6f048-3811-4c82-b9fe-3b0f501023d2&xptdk=a0b6f048-3811-4c82-b9fe-3b0f501023d2,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mcrp85qw8beg55,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X7 5G 8/256 & 12/512 SECOND FULLSET ORI,Rp,3.325.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"POCO X7 5G 8/256 & 12/512 SECOND FULLSET ORI
Rp
3.325.000
5.0
8 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/POCO-X7-5G-8-256-12-512-SECOND-FULLSET-ORI-i.586330356.29080392493?extraParams=%7B%22display_model_id%22%3A243461426224%2C%22model_selection_logic%22%3A3%7D&sp_atk=52d191d3-e3c4-4c7d-a2e6-3a8a989d9a9f&xptdk=52d191d3-e3c4-4c7d-a2e6-3a8a989d9a9f,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkgm15z1u1hgdf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO C85 8/256GB 6/128GB HP BEKAS SECOND FULLSET,Rp,1.845.000,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Produk Baru,"POCO C85 8/256GB 6/128GB HP BEKAS SECOND FULLSET
Rp
1.845.000
Produk Baru
1 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/POCO-C85-8-256GB-6-128GB-HP-BEKAS-SECOND-FULLSET-i.11253738.46854516983?extraParams=%7B%22display_model_id%22%3A282395889112%2C%22model_selection_logic%22%3A3%7D&sp_atk=b25ec289-1906-454d-867e-eb4ffd23e199&xptdk=b25ec289-1906-454d-867e-eb4ffd23e199,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-8224p-mhijmul6oft13f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco F7 12/512 Second No Minus Fullset Garansi Resmi Indonesia,Rp,5.470.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Poco F7 12/512 Second No Minus Fullset Garansi Resmi Indonesia
Rp
5.470.000
5.0
10 Terjual
3 Hari
Bekasi",https://shopee.co.id/Poco-F7-12-512-Second-No-Minus-Fullset-Garansi-Resmi-Indonesia-i.1618816547.43375273362?extraParams=%7B%22display_model_id%22%3A267049136787%2C%22model_selection_logic%22%3A3%7D&sp_atk=1fa8b88e-0c83-4887-be41-3ac826b80fc7&xptdk=1fa8b88e-0c83-4887-be41-3ac826b80fc7,3 Hari,,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rffc-ma0w64x68wly10,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Xiaomi Poco M6 Ram 8 Rom 256GB  Second Pusat Gadget,Rp,1.975.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,2 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Xiaomi Poco M6 Ram 8 Rom 256GB Second Pusat Gadget
Rp
1.975.111
-21%
Cashback 99%
2 jam
Surabaya",https://shopee.co.id/Xiaomi-Poco-M6-Ram-8-Rom-256GB-Second-Pusat-Gadget-i.1474904896.42201636785?extraParams=%7B%22display_model_id%22%3A295133695549%2C%22model_selection_logic%22%3A3%7D&sp_atk=800a9c87-46b8-4beb-b0ff-18b76fc66e63&xptdk=800a9c87-46b8-4beb-b0ff-18b76fc66e63,,,,-21%,
https://down-id.img.susercontent.com/file/id-11134207-81ztq-mevegu4qa68677,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO C71 4/128GB HP BEKAS SECOND FULLSET,Rp,1.495.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"POCO C71 4/128GB HP BEKAS SECOND FULLSET
Rp
1.495.000
4.8
27 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/POCO-C71-4-128GB-HP-BEKAS-SECOND-FULLSET-i.11253738.40262377412?extraParams=%7B%22display_model_id%22%3A149287836013%2C%22model_selection_logic%22%3A3%7D&sp_atk=40e6a014-1ef2-4a16-9ff8-30d6173188a4&xptdk=40e6a014-1ef2-4a16-9ff8-30d6173188a4,3 Hari,,,,
https://down-id.img.susercontent.com/file/sg-11134201-7ratp-mb6xnxtoq24xe4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco X6 5G 12/256GB Second Fullset,Rp,3.065.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,"Poco X6 5G 12/256GB Second Fullset
Rp
3.065.000
5.0
1 Terjual
3 Hari
Kab. Tangerang",https://shopee.co.id/Poco-X6-5G-12-256GB-Second-Fullset-i.18092916.28937679819?extraParams=%7B%22display_model_id%22%3A275413384743%2C%22model_selection_logic%22%3A3%7D&sp_atk=02fa3e63-ea47-4abc-a23e-f14a7570e8e3&xptdk=02fa3e63-ea47-4abc-a23e-f14a7570e8e3,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-7rash-m52gvgcrhorh2a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco M6 Pro 8/256 Second Fullset Original Resmi,Rp,2.349.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,"Poco M6 Pro 8/256 Second Fullset Original Resmi
Rp
2.349.000
4.9
16 Terjual
3 Hari
Kab. Bogor",https://shopee.co.id/Poco-M6-Pro-8-256-Second-Fullset-Original-Resmi-i.586330356.28773656761?extraParams=%7B%22display_model_id%22%3A260830958386%2C%22model_selection_logic%22%3A3%7D&sp_atk=64b4dc37-dd3c-4df1-8845-e49133811d96&xptdk=64b4dc37-dd3c-4df1-8845-e49133811d96,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lzw4q8znmn8g10,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,POCO M4 PRO 6/128 Second Mulus Fullset Ori Resmi Indonesia,Rp,1.700.000,,,,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,"POCO M4 PRO 6/128 Second Mulus Fullset Ori Resmi Indonesia
Rp
1.700.000
3 Hari
Jakarta Pusat",https://shopee.co.id/POCO-M4-PRO-6-128-Second-Mulus-Fullset-Ori-Resmi-Indonesia-i.20124540.29560518784?extraParams=%7B%22display_model_id%22%3A118449871081%2C%22model_selection_logic%22%3A3%7D&sp_atk=a99a85c6-aa95-4925-ae24-e6ee00ccd289&xptdk=a99a85c6-aa95-4925-ae24-e6ee00ccd289,3 Hari,,,,
https://down-id.img.susercontent.com/file/id-11134207-822wj-mlbvz6tmzt3jfb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO C85 8/256GB HANDPHONE SECOND BEKAS FULLSET,Rp,1.840.000,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"POCO C85 8/256GB HANDPHONE SECOND BEKAS FULLSET
Rp
1.840.000
1 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/POCO-C85-8-256GB-HANDPHONE-SECOND-BEKAS-FULLSET-i.281286305.24782470469?extraParams=%7B%22display_model_id%22%3A330539913933%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed3cfcaa-6306-45b1-b695-152236a3e765&xptdk=ed3cfcaa-6306-45b1-b695-152236a3e765,3 Hari,,,,
https://down-id.img.susercontent.com/file/sg-11134201-22100-w2wx0yjnpyived,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco m3 4/64 second fullset,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,"Poco m3 4/64 second fullset
Rp
1.500.000
< 2 Hari
Surabaya",https://shopee.co.id/Poco-m3-4-64-second-fullset-i.230315394.19656743194?extraParams=%7B%22display_model_id%22%3A117609483271%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba640a5f-8e67-4681-9d72-d2816ad5b940&xptdk=ba640a5f-8e67-4681-9d72-d2816ad5b940,,,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-md01cmsqzn8k86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Poco F6 5G 12/512 Second Mulus Terawat Original,Rp,4.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,"Poco F6 5G 12/512 Second Mulus Terawat Original
Rp
4.399.000
2 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/Poco-F6-5G-12-512-Second-Mulus-Terawat-Original-i.480452205.43911482001?extraParams=%7B%22display_model_id%22%3A261176543808%2C%22model_selection_logic%22%3A3%7D&sp_atk=0133764e-4758-457a-ac91-0db615e16ab3&xptdk=0133764e-4758-457a-ac91-0db615e16ab3,,,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mflbz6v73o5q47,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,POCO X6 PRO 5G SECOND FULLSET,Rp,3.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Jepara,,,"POCO X6 PRO 5G SECOND FULLSET
Rp
3.850.000
5.0
2 Terjual
4-7 Hari
Kab. Jepara",https://shopee.co.id/POCO-X6-PRO-5G-SECOND-FULLSET-i.1182847752.40170574248?extraParams=%7B%22display_model_id%22%3A301961247893%2C%22model_selection_logic%22%3A3%7D&sp_atk=0f0b252f-468a-4f50-8828-b89a874b1947&xptdk=0f0b252f-468a-4f50-8828-b89a874b1947,4-7 Hari,,,,
