-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,align-middle,_container,_container_link
https://down-id.img.susercontent.com/file/62319ff530c3ca335ba50efe59a680db,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Second Microsoft Surface Book 2 Core i5 Ram 8GB SSD 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.200.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Second Microsoft Surface Book 2 Core i5 Ram 8GB SSD 256GB
Rp
5.200.000
-4%
1 Terjual
Jakarta Pusat",https://shopee.co.id/Second-Microsoft-Surface-Book-2-Core-i5-Ram-8GB-SSD-256GB-i.141518567.12670036966?extraParams=%7B%22display_model_id%22%3A223439355514%2C%22model_selection_logic%22%3A3%7D&sp_atk=c64999bb-d7d0-4b73-a95f-1bad32faa41d&xptdk=c64999bb-d7d0-4b73-a95f-1bad32faa41d
https://down-id.img.susercontent.com/file/id-11134207-82251-mh1qx45r8vez5d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Microsoft Surface PRO 5 8/256 i5 Plus Pencil 2nd gen PRELOVED,,Rp,6.000.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cimahi,"Microsoft Surface PRO 5 8/256 i5 Plus Pencil 2nd gen PRELOVED
Rp
6.000.000
Cimahi",https://shopee.co.id/Microsoft-Surface-PRO-5-8-256-i5-Plus-Pencil-2nd-gen-PRELOVED-i.3159251.25808872690?extraParams=%7B%22display_model_id%22%3A187275914073%2C%22model_selection_logic%22%3A3%7D&sp_atk=d99a9c54-ee75-4f75-ae46-e8ed8ff5ddf3&xptdk=d99a9c54-ee75-4f75-ae46-e8ed8ff5ddf3
https://down-id.img.susercontent.com/file/id-11134207-822wm-mn17l4r5s6bo86,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP MICROSOFT SURFACE PRO SECOND SIAP PAKAI,,Rp,4.800.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,"LAPTOP MICROSOFT SURFACE PRO SECOND SIAP PAKAI
Rp
4.800.000
Surabaya",https://shopee.co.id/LAPTOP-MICROSOFT-SURFACE-PRO-SECOND-SIAP-PAKAI-i.301718453.50108540920?extraParams=%7B%22display_model_id%22%3A410756927592%2C%22model_selection_logic%22%3A3%7D&sp_atk=7aaa1563-352c-43e8-9aad-68444f579766&xptdk=7aaa1563-352c-43e8-9aad-68444f579766
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-m8rbyx2upp9942,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop microsoft surface touchscreen 2in1 Ram 8 GB SSD 256 GB intel core i5 gen 7 second mulus ori,,Rp,5.490.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Laptop microsoft surface touchscreen 2in1 Ram 8 GB SSD 256 GB intel core i5 gen 7 second mulus ori
Rp
5.490.000
-1%
5.0
3 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-microsoft-surface-touchscreen-2in1-Ram-8-GB-SSD-256-GB-intel-core-i5-gen-7-second-mulus-ori-i.927645705.29017615445?extraParams=%7B%22display_model_id%22%3A261517684773%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9994aae-6543-48f0-9561-13840f15d734&xptdk=d9994aae-6543-48f0-9561-13840f15d734
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m3ho5xasdnbs49,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,MICROSOFT SURFACE PRO 4 I5 RAM 8GB SSD 256GB SECOND BEKAS,,Rp,7.500.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,"MICROSOFT SURFACE PRO 4 I5 RAM 8GB SSD 256GB SECOND BEKAS
Rp
7.500.000
Bekasi",https://shopee.co.id/MICROSOFT-SURFACE-PRO-4-I5-RAM-8GB-SSD-256GB-SECOND-BEKAS-i.1412940329.29270014090?extraParams=%7B%22display_model_id%22%3A198044327316%2C%22model_selection_logic%22%3A3%7D&sp_atk=aff56625-aa7d-464e-94a8-261cad6ab342&xptdk=aff56625-aa7d-464e-94a8-261cad6ab342
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mclk1u8g9eub56,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[PROMO BESAR] Microsoft Surface Laptop 4 Ram 16GB SSD 256GB AMD RYZEN 5 Mulus original second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.975.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"[PROMO BESAR] Microsoft Surface Laptop 4 Ram 16GB SSD 256GB AMD RYZEN 5 Mulus original second
Rp
5.975.000
-1%
5.0
1 Terjual
Jakarta Pusat",https://shopee.co.id/-PROMO-BESAR-Microsoft-Surface-Laptop-4-Ram-16GB-SSD-256GB-AMD-RYZEN-5-Mulus-original-second-i.1034763811.43910227522?extraParams=%7B%22display_model_id%22%3A330231274811%2C%22model_selection_logic%22%3A3%7D&sp_atk=c3f5863b-b79e-4db7-927d-92c0debfcd4e&xptdk=c3f5863b-b79e-4db7-927d-92c0debfcd4e
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m50asruannswfb,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,microsoft surface go windows preloved,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.500.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandar Lampung,"microsoft surface go windows preloved
Rp
5.500.000
Bandar Lampung",https://shopee.co.id/microsoft-surface-go-windows-preloved-i.772103715.27873506378?extraParams=%7B%22display_model_id%22%3A223706559154%2C%22model_selection_logic%22%3A3%7D&sp_atk=105e6c20-0421-4c16-ae76-f3583708502d&xptdk=105e6c20-0421-4c16-ae76-f3583708502d
https://down-id.img.susercontent.com/file/id-11134207-822wt-mlhg4tz62sqp8b,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"[BEKAS] Microsoft: Surface Laptop 3 - 15"" (2019) Intel Core - i7-1065G7 (10th Gen) / 16GB RAM / 256GB SSD / QHD / TOUCHSCREEN - Platinum",,Rp,7.000.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,"[BEKAS] Microsoft: Surface Laptop 3 - 15"" (2019) Intel Core - i7-1065G7 (10th Gen) / 16GB RAM / 256GB SSD / QHD / TOUCHSCREEN - Platinum
Rp
7.000.000
Kab. Bandung",https://shopee.co.id/-BEKAS-Microsoft-Surface-Laptop-3-15-(2019)-Intel-Core-i7-1065G7-(10th-Gen)-16GB-RAM-256GB-SSD-QHD-TOUCHSCREEN-Platinum-i.403679228.53206848700?extraParams=%7B%22display_model_id%22%3A390612937222%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd26f07a-4c2a-4fa8-9b06-9a61b621ff1a&xptdk=bd26f07a-4c2a-4fa8-9b06-9a61b621ff1a
https://down-id.img.susercontent.com/file/id-11134207-8224p-ml0idpph95a9ed,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Micosoft Surface 5 Intel Core i7 Gen 12 RAM 16GB SSD 512GB 15"" Inch SECOND GRADE A",,Rp,7.774.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kombo Hemat,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Laptop Micosoft Surface 5 Intel Core i7 Gen 12 RAM 16GB SSD 512GB 15"" Inch SECOND GRADE A
Rp
7.774.000
-1%
Kombo Hemat
Jakarta Pusat",https://shopee.co.id/Laptop-Micosoft-Surface-5-Intel-Core-i7-Gen-12-RAM-16GB-SSD-512GB-15-Inch-SECOND-GRADE-A-i.845960041.49006346349?extraParams=%7B%22display_model_id%22%3A267414522395%2C%22model_selection_logic%22%3A3%7D&sp_atk=5ab65964-816f-4140-be2a-f4791eb7de1b&xptdk=5ab65964-816f-4140-be2a-f4791eb7de1b
https://down-id.img.susercontent.com/file/id-11134207-82251-mimtlaku0o3n66,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP MICROSOFT SURFACE PRO CORE I5 GEN 8 RAM 8/256 GB BEKAS SECOND,,Rp,7.500.000,,,Produk Baru,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,"LAPTOP MICROSOFT SURFACE PRO CORE I5 GEN 8 RAM 8/256 GB BEKAS SECOND
Rp
7.500.000
Produk Baru
Bekasi",https://shopee.co.id/LAPTOP-MICROSOFT-SURFACE-PRO-CORE-I5-GEN-8-RAM-8-256-GB-BEKAS-SECOND-i.316371267.53253569976?extraParams=%7B%22display_model_id%22%3A277281472100%2C%22model_selection_logic%22%3A3%7D&sp_atk=f2e259d0-6520-407d-b3e3-0e3bc073ffac&xptdk=f2e259d0-6520-407d-b3e3-0e3bc073ffac
