-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,img,text-xs/sp14_3,text-xs,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-81ztf-mejv1whnlmgy79,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Dell Latitude 3420 3480 3490 3580 Core i3 i5 i7 8GB SSD 512GB Second Murah Bergaransi,Rp,4.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,64 Terjual,,"Laptop Dell Latitude 3420 3480 3490 3580 Core i3 i5 i7 8GB SSD 512GB Second Murah Bergaransi
Rp
4.499.000
4.8
64 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-3420-3480-3490-3580-Core-i3-i5-i7-8GB-SSD-512GB-Second-Murah-Bergaransi-i.174578880.18778481511?extraParams=%7B%22display_model_id%22%3A266532911122%2C%22model_selection_logic%22%3A3%7D&sp_atk=eed426db-51ef-4449-8e60-74f670d11599&xptdk=eed426db-51ef-4449-8e60-74f670d11599
https://down-id.img.susercontent.com/file/id-11134207-7ra0i-mbz5dluff7eh30,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell Latitude 5490 Core i5 14 Inch Second Mulus,Rp,1.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,11 Terjual,,"Dell Latitude 5490 Core i5 14 Inch Second Mulus
Rp
1.900.000
-5%
4.5
11 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Dell-Latitude-5490-Core-i5-14-Inch-Second-Mulus-i.926974868.22014683350?extraParams=%7B%22display_model_id%22%3A250251296732%2C%22model_selection_logic%22%3A3%7D&sp_atk=b2819675-7093-4da4-8ad7-72e615f2caf4&xptdk=b2819675-7093-4da4-8ad7-72e615f2caf4
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mc38tjbdad6h6a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,DELL LATITUDE 5320 intel core i7 Gen 11 RAM 16GB SSD 256GB MURAH SIAP PAKAI,Rp,4.810.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cimahi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,,"DELL LATITUDE 5320 intel core i7 Gen 11 RAM 16GB SSD 256GB MURAH SIAP PAKAI
Rp
4.810.000
< 2 Hari
Cimahi",https://shopee.co.id/DELL-LATITUDE-5320-intel-core-i7-Gen-11-RAM-16GB-SSD-256GB-MURAH-SIAP-PAKAI-i.1566081970.40358258321?extraParams=%7B%22display_model_id%22%3A405319422847%2C%22model_selection_logic%22%3A3%7D&sp_atk=c5f4319b-ca30-46dd-b40d-b1a5617f89d5&xptdk=c5f4319b-ca30-46dd-b40d-b1a5617f89d5
https://down-id.img.susercontent.com/file/id-11134207-7qul0-li1fqkv4p4mh05,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Dell Latitude E7400 i5 8GB 256GB SSD 14"" Second",Rp,3.287.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,,"Dell Latitude E7400 i5 8GB 256GB SSD 14"" Second
Rp
3.287.000
-1%
5.0
3 Terjual
3-5 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-E7400-i5-8GB-256GB-SSD-14-Second-i.508721070.22616794809?extraParams=%7B%22display_model_id%22%3A175944460743%2C%22model_selection_logic%22%3A3%7D&sp_atk=8d6390e7-abd2-4056-9acb-217806bf4242&xptdk=8d6390e7-abd2-4056-9acb-217806bf4242
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m7g1gh13rbth86,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Bekas Core i5 / RAM 8GB / 14INCH FHD IPS / DELL 7470,Rp,2.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tabalong,,,,,,4-5 Hari,,"Laptop Bekas Core i5 / RAM 8GB / 14INCH FHD IPS / DELL 7470
Rp
2.599.000
4-5 Hari
Kab. Tabalong",https://shopee.co.id/Laptop-Bekas-Core-i5-RAM-8GB-14INCH-FHD-IPS-DELL-7470-i.144580751.28079864079?extraParams=%7B%22display_model_id%22%3A257910945041%2C%22model_selection_logic%22%3A3%7D&sp_atk=794e80e3-c69e-4af2-98dd-3f3c0e13f1bb&xptdk=794e80e3-c69e-4af2-98dd-3f3c0e13f1bb
https://down-id.img.susercontent.com/file/sg-11134201-7ra3w-mbc6dnxw4aqq23,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Vostro 3360 i3 8Gb 1Tb Siap Pakai 14 Inch,Rp,1.260.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,,,2-3 Hari,,"Dell Vostro 3360 i3 8Gb 1Tb Siap Pakai 14 Inch
Rp
1.260.000
2-3 Hari
Malang",https://shopee.co.id/Dell-Vostro-3360-i3-8Gb-1Tb-Siap-Pakai-14-Inch-i.1443585582.41605578050?extraParams=%7B%22display_model_id%22%3A300470963337%2C%22model_selection_logic%22%3A3%7D&sp_atk=497e3bd6-cb5b-4c74-8312-c04b4cca2d76&xptdk=497e3bd6-cb5b-4c74-8312-c04b4cca2d76
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m14zvbdk3qhe69,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Dell 14 Inch I5 8GB Windows 10 Siap Pakai,Rp,1.430.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,,,,,4-6 Hari,,"Laptop Dell 14 Inch I5 8GB Windows 10 Siap Pakai
Rp
1.430.000
4-6 Hari
Semarang",https://shopee.co.id/Laptop-Dell-14-Inch-I5-8GB-Windows-10-Siap-Pakai-i.890758046.22412639131?extraParams=%7B%22display_model_id%22%3A217018888685%2C%22model_selection_logic%22%3A3%7D&sp_atk=357efc27-4114-4818-b773-d86aa08dba6a&xptdk=357efc27-4114-4818-b773-d86aa08dba6a
https://down-id.img.susercontent.com/file/id-11134207-7r992-lmr5ynj1vabr83,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Dell Latitude 5250 7240 7250 7440 7450 12"" Second Free Gift",Rp,2.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,56 Terjual,,"Laptop Dell Latitude 5250 7240 7250 7440 7450 12"" Second Free Gift
Rp
2.100.000
-5%
4.9
56 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/Laptop-Dell-Latitude-5250-7240-7250-7440-7450-12-Second-Free-Gift-i.817857955.23503706953?extraParams=%7B%22display_model_id%22%3A415377094788%2C%22model_selection_logic%22%3A3%7D&sp_atk=c03d2e18-c1c5-4255-92bf-03b728b21cae&xptdk=c03d2e18-c1c5-4255-92bf-03b728b21cae
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhadg6eb9gqw9f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell 3490 Core i5 Gen 10 Ram 8GB SSD 256GB OS windows - siap pakai,Rp,3.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,,"Laptop Dell 3490 Core i5 Gen 10 Ram 8GB SSD 256GB OS windows - siap pakai
Rp
3.550.000
5.0
4 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-3490-Core-i5-Gen-10-Ram-8GB-SSD-256GB-OS-windows-siap-pakai-i.230649038.51951810257?extraParams=%7B%22display_model_id%22%3A370167252745%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a758aba-4ae9-4334-b652-167858942506&xptdk=9a758aba-4ae9-4334-b652-167858942506
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmik6pzcp8njb6,,Dell Latitude 7290 Intel Core I5 gen 8 Ram 8gb Ssd 256gb  Siap Pakai,Rp,2.810.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-23%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,15 Terjual,,"Dell Latitude 7290 Intel Core I5 gen 8 Ram 8gb Ssd 256gb Siap Pakai
Rp
2.810.000
-23%
5.0
15 Terjual
3-4 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-7290-Intel-Core-I5-gen-8-Ram-8gb-Ssd-256gb-Siap-Pakai-i.1302168963.28605723325?extraParams=%7B%22display_model_id%22%3A185251333672%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9b9e74c-b711-46ff-9561-bef6dd31d801&xptdk=e9b9e74c-b711-46ff-9561-bef6dd31d801
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-maf8evifszq135,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell Latitude Second Like New Bergaransi,Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,67 Terjual,,"Laptop Dell Latitude Second Like New Bergaransi
Rp
2.300.000
-4%
4.8
67 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Laptop-Dell-Latitude-Second-Like-New-Bergaransi-i.676179521.17032902520?extraParams=%7B%22display_model_id%22%3A119594111374%2C%22model_selection_logic%22%3A3%7D&sp_atk=779bad76-2125-458f-b79d-e1265e6c9a9e&xptdk=779bad76-2125-458f-b79d-e1265e6c9a9e
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn6tm0mmooi032,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell Latitude Core i5 / Core i7 | RAM 16GB | SSD 512GB | Mulus / Second  / Original / Berkualitas / Bergaransi.,Rp,2.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,1RB+ Terjual,,"Laptop Dell Latitude Core i5 / Core i7 | RAM 16GB | SSD 512GB | Mulus / Second / Original / Berkualitas / Bergaransi.
Rp
2.750.000
4.8
1RB+ Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-Core-i5-Core-i7-RAM-16GB-SSD-512GB-Mulus-Second-Original-Berkualitas-Bergaransi.-i.30169103.19027487468?extraParams=%7B%22display_model_id%22%3A226721256722%2C%22model_selection_logic%22%3A3%7D&sp_atk=89666102-281b-41d5-871f-7ca7b28d6605&xptdk=89666102-281b-41d5-871f-7ca7b28d6605
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmse6ovxpvcxba,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Dell Latitude E5420 14"" i5 4/8GB SSD 128/256GB Murah Bergaransi",Rp,1.359.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,78 Terjual,,"Laptop Dell Latitude E5420 14"" i5 4/8GB SSD 128/256GB Murah Bergaransi
Rp
1.359.000
4.8
78 Terjual
Tangerang",https://shopee.co.id/Laptop-Dell-Latitude-E5420-14-i5-4-8GB-SSD-128-256GB-Murah-Bergaransi-i.772901883.23952988988?extraParams=%7B%22display_model_id%22%3A355570630288%2C%22model_selection_logic%22%3A3%7D&sp_atk=96089619-5ae6-4a95-ae53-7afc33ecdec5&xptdk=96089619-5ae6-4a95-ae53-7afc33ecdec5
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-ma0zfx03ip0z85,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Dell Latitude 5310 / 5320 / 5410 / 5411 / 5420 / 5421/ 5430 / 7310 / 7320 / 7410 / 7420  i5 / i7 Gen 10 | Second Original Dan Murah,Rp,4.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,218 Terjual,,"Dell Latitude 5310 / 5320 / 5410 / 5411 / 5420 / 5421/ 5430 / 7310 / 7320 / 7410 / 7420 i5 / i7 Gen 10 | Second Original Dan Murah
Rp
4.900.000
4.9
218 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Dell-Latitude-5310-5320-5410-5411-5420-5421-5430-7310-7320-7410-7420-i5-i7-Gen-10-Second-Original-Dan-Murah-i.872249560.28412650069?extraParams=%7B%22display_model_id%22%3A29525050605%2C%22model_selection_logic%22%3A3%7D&sp_atk=7f33b3dc-d3be-4f63-8952-f29a3e0f1507&xptdk=7f33b3dc-d3be-4f63-8952-f29a3e0f1507
https://down-id.img.susercontent.com/file/id-11134207-8224u-ml7femch9ipwf8,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP DELL LATITUDE INTEL CORE i3 / i5 / i7 MEWAH MURAH BERGARANSI,Rp,4.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,371 Terjual,,"LAPTOP DELL LATITUDE INTEL CORE i3 / i5 / i7 MEWAH MURAH BERGARANSI
Rp
4.900.000
4.8
371 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/LAPTOP-DELL-LATITUDE-INTEL-CORE-i3-i5-i7-MEWAH-MURAH-BERGARANSI-i.23062282.21750197620?extraParams=%7B%22display_model_id%22%3A247393228126%2C%22model_selection_logic%22%3A3%7D&sp_atk=7adf1175-fad1-4e91-947d-a0d5c7bcc988&xptdk=7adf1175-fad1-4e91-947d-a0d5c7bcc988
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lso0zpq8s3l3e3,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Dell Latitude Core i5/i7 RAM 4GB SSD 128GB Original Bergaransi,Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,1RB+ Terjual,Cicilan,"Dell Latitude Core i5/i7 RAM 4GB SSD 128GB Original Bergaransi
Rp
2.300.000
Cicilan
4.8
1RB+ Terjual
< 2 Hari
Bandung",https://shopee.co.id/Dell-Latitude-Core-i5-i7-RAM-4GB-SSD-128GB-Original-Bergaransi-i.250685702.4343353753?extraParams=%7B%22display_model_id%22%3A147643862667%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f25e20d-90d6-4b38-a61a-4cecbd7faaec&xptdk=1f25e20d-90d6-4b38-a61a-4cecbd7faaec
https://down-id.img.susercontent.com/file/id-11134207-7r98s-llecntbw1s2xd7,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Second Dell Latitude 5480 i5 Gen6 Ram 8GB SSD 256GB 14inch,Rp,2.794.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,,"Laptop Second Dell Latitude 5480 i5 Gen6 Ram 8GB SSD 256GB 14inch
Rp
2.794.000
-1%
1 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Laptop-Second-Dell-Latitude-5480-i5-Gen6-Ram-8GB-SSD-256GB-14inch-i.1066935035.22279647577?extraParams=%7B%22display_model_id%22%3A177851076125%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef23c25b-586b-4f23-a395-7d1eb98a8191&xptdk=ef23c25b-586b-4f23-a395-7d1eb98a8191
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlrc906yakgfbd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Dell Inspiron 14 5440 i5 16GB 1TB SSD Win11,Rp,8.490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,94 Terjual,Hadiah Gratis,"Dell Inspiron 14 5440 i5 16GB 1TB SSD Win11
Rp
8.490.000
-1%
Hadiah Gratis
4.9
94 Terjual
< 2 Hari
Depok",https://shopee.co.id/Dell-Inspiron-14-5440-i5-16GB-1TB-SSD-Win11-i.1347699624.29571095012?extraParams=%7B%22display_model_id%22%3A267452511144%2C%22model_selection_logic%22%3A3%7D&sp_atk=8b39af88-6c93-4852-baa7-262a08054b72&xptdk=8b39af88-6c93-4852-baa7-262a08054b72
