-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,text-shopee-green,truncate,img_2,pointer-events-none_3,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lzyt1kzf7y0889,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workpro Lite i5 8GB 256GB FHD W11 Mouse,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.949.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,11 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22110082275&shopid=125813652,"Advan Workpro Lite i5 8GB 256GB FHD W11 Mouse
Rp
5.949.000
4.9
11 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-Workpro-Lite-i5-8GB-256GB-FHD-W11-Mouse-i.125813652.22110082275?extraParams=%7B%22display_model_id%22%3A445460274238%2C%22model_selection_logic%22%3A3%7D&sp_atk=8eebc793-8211-4582-8171-3e2ce5d1b0b7&xptdk=8eebc793-8211-4582-8171-3e2ce5d1b0b7
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmtv3zs05slc1e,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Laptop Advan TBook N100 8GB 128GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.255.500,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-32%,45 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29454662924&shopid=243265767,"Laptop Advan TBook N100 8GB 128GB Windows 11
Rp
4.255.500
-32%
Pilih Lokal
5.0
45 Terjual
3-4 Hari
Depok",https://shopee.co.id/Laptop-Advan-TBook-N100-8GB-128GB-Windows-11-i.243265767.29454662924?extraParams=%7B%22display_model_id%22%3A244203297808%2C%22model_selection_logic%22%3A3%7D&sp_atk=e8976930-61be-4bbc-9d57-818e6eb3070e&xptdk=e8976930-61be-4bbc-9d57-818e6eb3070e
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m3lmylu4lplo6b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ADVAN SOULMATE PLUS RYZEN 5 3500 8GB 256GB W11 14.0 GRY,,Rp,4.050.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26420230760&shopid=651287406,"LAPTOP ADVAN SOULMATE PLUS RYZEN 5 3500 8GB 256GB W11 14.0 GRY
Rp
4.050.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LAPTOP-ADVAN-SOULMATE-PLUS-RYZEN-5-3500-8GB-256GB-W11-14.0-GRY-i.651287406.26420230760?extraParams=%7B%22display_model_id%22%3A185628020799%2C%22model_selection_logic%22%3A3%7D&sp_atk=350328c3-4429-41ae-85a2-3bfceb0b091b&xptdk=350328c3-4429-41ae-85a2-3bfceb0b091b
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m75v7nkvx2gd89,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Soulmate Intel N4020 14 Inch HD Notebook,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.150.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cirebon,,14 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=20076172554&shopid=481116800,"Advan Soulmate Intel N4020 14 Inch HD Notebook
Rp
3.150.000
5.0
14 Terjual
< 2 Hari
Cirebon",https://shopee.co.id/Advan-Soulmate-Intel-N4020-14-Inch-HD-Notebook-i.481116800.20076172554?extraParams=%7B%22display_model_id%22%3A168767035222%2C%22model_selection_logic%22%3A3%7D&sp_atk=72c235b3-374f-4c1d-ace1-47ce43b2637a&xptdk=72c235b3-374f-4c1d-ace1-47ce43b2637a
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhem0mt425fzd3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Advan TBook Intel N100 8GB 512GB SSD HD 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.618.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,-1%,5 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27825811173&shopid=256652736,"Advan TBook Intel N100 8GB 512GB SSD HD 14""
Rp
4.618.000
-1%
5.0
5 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-TBook-Intel-N100-8GB-512GB-SSD-HD-14--i.256652736.27825811173?extraParams=%7B%22display_model_id%22%3A247616795418%2C%22model_selection_logic%22%3A3%7D&sp_atk=bf7847af-17b0-442c-99ce-0f63212b406a&xptdk=bf7847af-17b0-442c-99ce-0f63212b406a
https://down-id.img.susercontent.com/file/id-11134207-822wu-ml7iotm4dgck59,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan T-Book 14 1405 Intel N100 8GB 384GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.298.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,-1%,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41953953519&shopid=1413962134,"Advan T-Book 14 1405 Intel N100 8GB 384GB SSD
Rp
4.298.000
-1%
5.0
2 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Advan-T-Book-14-1405-Intel-N100-8GB-384GB-SSD-i.1413962134.41953953519?extraParams=%7B%22display_model_id%22%3A188551368960%2C%22model_selection_logic%22%3A3%7D&sp_atk=6a607492-11dc-4f3b-ab56-5058a9e41b0d&xptdk=6a607492-11dc-4f3b-ab56-5058a9e41b0d
https://down-id.img.susercontent.com/file/id-11134207-8224p-miczkbsk14as60,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"ADVAN Soulmate Plus Laptop AMD Ryzen 5 3500U RAM 8GB 256GB 14"" Win 11 Murah Pelajar Garansi Resmi",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.815.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,-13%,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26959003305&shopid=33211656,"ADVAN Soulmate Plus Laptop AMD Ryzen 5 3500U RAM 8GB 256GB 14"" Win 11 Murah Pelajar Garansi Resmi
Rp
4.815.000
-13%
< 2 Hari
Yogyakarta",https://shopee.co.id/ADVAN-Soulmate-Plus-Laptop-AMD-Ryzen-5-3500U-RAM-8GB-256GB-14-Win-11-Murah-Pelajar-Garansi-Resmi-i.33211656.26959003305?extraParams=%7B%22display_model_id%22%3A148761882480%2C%22model_selection_logic%22%3A3%7D&sp_atk=00a8ebdb-912c-4e00-a044-945d23628d96&xptdk=00a8ebdb-912c-4e00-a044-945d23628d96
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lluei7mz6zd874,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workplus Laptop Ryzen 5 16GB 512GB IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.765.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,31 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=19293258649&shopid=125813652,"Advan Workplus Laptop Ryzen 5 16GB 512GB IPS
Rp
8.765.000
5.0
31 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-Workplus-Laptop-Ryzen-5-16GB-512GB-IPS-i.125813652.19293258649?extraParams=%7B%22display_model_id%22%3A248601796247%2C%22model_selection_logic%22%3A3%7D&sp_atk=ed80472d-791d-4452-9a80-acc25f743217&xptdk=ed80472d-791d-4452-9a80-acc25f743217
https://down-id.img.susercontent.com/file/id-11134207-82250-mg90i0utcqvi86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ADVAN TBOOK INTEL N100 8GB 128GB WINDOWS 11 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.262.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,,43 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24081843329&shopid=261978781,"LAPTOP ADVAN TBOOK INTEL N100 8GB 128GB WINDOWS 11 14.0
Rp
4.262.000
4.9
43 Terjual
< 2 Hari
Depok",https://shopee.co.id/LAPTOP-ADVAN-TBOOK-INTEL-N100-8GB-128GB-WINDOWS-11-14.0-i.261978781.24081843329?extraParams=%7B%22display_model_id%22%3A420571670683%2C%22model_selection_logic%22%3A3%7D&sp_atk=066ffbf2-412f-4113-8777-8f8c4a440d99&xptdk=066ffbf2-412f-4113-8777-8f8c4a440d99
https://down-id.img.susercontent.com/file/id-11134207-822wm-mmfo5ckhygar1d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"ADVAN Soulmate X2 - AMD Athlon Silver 3020E - 8GB - 128GB - 14"" FHD - RADEON - W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.099.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,7 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26223101659&shopid=43209604,"ADVAN Soulmate X2 - AMD Athlon Silver 3020E - 8GB - 128GB - 14"" FHD - RADEON - W11
Rp
4.099.000
5.0
7 Terjual
< 2 Hari
Makassar",https://shopee.co.id/ADVAN-Soulmate-X2-AMD-Athlon-Silver-3020E-8GB-128GB-14-FHD-RADEON-W11-i.43209604.26223101659?extraParams=%7B%22display_model_id%22%3A168654134517%2C%22model_selection_logic%22%3A3%7D&sp_atk=44895573-53f7-4439-882b-b4ef1060284f&xptdk=44895573-53f7-4439-882b-b4ef1060284f
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m8e6wcquowu020,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan T-Book Intel N100 8GB 128GB 14"" Win11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.029.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,1 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26682824860&shopid=28450011,"Advan T-Book Intel N100 8GB 128GB 14"" Win11
Rp
4.029.000
Pilih Lokal
5.0
1 Terjual
< 2 Hari
Medan",https://shopee.co.id/Advan-T-Book-Intel-N100-8GB-128GB-14-Win11-i.28450011.26682824860?extraParams=%7B%22display_model_id%22%3A227656813793%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e916605-e4e1-43fb-87a9-4fad0074cf68&xptdk=2e916605-e4e1-43fb-87a9-4fad0074cf68
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mc958zmsjvc071,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ADVAN WORKPLUS HERITAGE BATIK R5 NO BAG  R5 7535HS/8GB/16GB/512GB/W11/14""WUXGA IPS/99%sRGB/BATTERY 60WH/SILVER/1Y/MOTIF",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.500.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41808709796&shopid=1189415590,"ADVAN WORKPLUS HERITAGE BATIK R5 NO BAG R5 7535HS/8GB/16GB/512GB/W11/14""WUXGA IPS/99%sRGB/BATTERY 60WH/SILVER/1Y/MOTIF
Rp
7.500.000
5.0
2 Terjual
2-3 Hari
Semarang",https://shopee.co.id/ADVAN-WORKPLUS-HERITAGE-BATIK-R5-NO-BAG-R5-7535HS-8GB-16GB-512GB-W11-14-WUXGA-IPS-99-sRGB-BATTERY-60WH-SILVER-1Y-MOTIF-i.1189415590.41808709796?extraParams=%7B%22display_model_id%22%3A410781233866%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b2ade40-9140-475e-9f27-fc869f2f3cb9&xptdk=5b2ade40-9140-475e-9f27-fc869f2f3cb9
https://down-id.img.susercontent.com/file/id-11134207-7rbk8-mahtks4eji5wde,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,"Advan Workplus Heritage Ryzen 5 14"" IPS FHD 16GB 512GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.999.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,3 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41052945105&shopid=269392542,"Advan Workplus Heritage Ryzen 5 14"" IPS FHD 16GB 512GB
Rp
6.999.000
5.0
3 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Advan-Workplus-Heritage-Ryzen-5-14-IPS-FHD-16GB-512GB-i.269392542.41052945105?extraParams=%7B%22display_model_id%22%3A355520613991%2C%22model_selection_logic%22%3A3%7D&sp_atk=96bf12e2-6aaa-4110-92ba-28f4819ae9a9&xptdk=96bf12e2-6aaa-4110-92ba-28f4819ae9a9
https://down-id.img.susercontent.com/file/id-11134207-8224p-mixzh8jbxxqb24,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows 11 14.0 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.546.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,4 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=15076097030&shopid=331211968,"LAPTOP ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows 11 14.0 IPS
Rp
3.546.000
-1%
Cicilan
5.0
4 Terjual
3-4 Hari
Depok",https://shopee.co.id/LAPTOP-ADVAN-SOULMATE-X2-AMD-3020-8GB-128GB-Windows-11-14.0-IPS-i.331211968.15076097030?extraParams=%7B%22display_model_id%22%3A307303236854%2C%22model_selection_logic%22%3A3%7D&sp_atk=8a5c9621-1074-4b0e-8dc1-70b4a534b3e9&xptdk=8a5c9621-1074-4b0e-8dc1-70b4a534b3e9
https://down-id.img.susercontent.com/file/sg-11134201-7rash-ma43wjnr1k2j7b,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Advan EVO-X 2in1 Laptop 16"" Free Stylus Keyboard",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.668.900,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,6 Terjual,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41351965757&shopid=1312331656,"Advan EVO-X 2in1 Laptop 16"" Free Stylus Keyboard
Rp
7.668.900
Pilih Lokal
5.0
6 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Advan-EVO-X-2in1-Laptop-16-Free-Stylus-Keyboard-i.1312331656.41351965757?extraParams=%7B%22display_model_id%22%3A260160289134%2C%22model_selection_logic%22%3A3%7D&sp_atk=0ecb02f1-ff2e-460f-8193-1948e66f03bd&xptdk=0ecb02f1-ff2e-460f-8193-1948e66f03bd
https://down-id.img.susercontent.com/file/id-11134207-7rash-m1xibo25ws4c30,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workpro Lite i3-1220P 8GB 256GB SSD 14"" FHD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.029.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,,33 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29165881393&shopid=125813652,"Advan Workpro Lite i3-1220P 8GB 256GB SSD 14"" FHD
Rp
7.029.000
4.9
33 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-Workpro-Lite-i3-1220P-8GB-256GB-SSD-14-FHD-i.125813652.29165881393?extraParams=%7B%22display_model_id%22%3A420392560683%2C%22model_selection_logic%22%3A3%7D&sp_atk=23499ca1-b5d8-4d73-b3b8-2f6717db15b3&xptdk=23499ca1-b5d8-4d73-b3b8-2f6717db15b3
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mbuunj8tyqvkbf,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Advan Work Plus Heritage (8GB| 512GB|R5),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.874.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyumas,,2-4 Hari,,,,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=40207541647&shopid=252631325,"Laptop Advan Work Plus Heritage (8GB| 512GB|R5)
Rp
7.874.000
2-4 Hari
Kab. Banyumas",https://shopee.co.id/Laptop-Advan-Work-Plus-Heritage-(8GB-512GB-R5)-i.252631325.40207541647?extraParams=%7B%22display_model_id%22%3A243602143281%2C%22model_selection_logic%22%3A3%7D&sp_atk=e12b41f6-13bb-4427-94e6-4afa66c570de&xptdk=e12b41f6-13bb-4427-94e6-4afa66c570de
