-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,inline-block,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m9peq6ox8gv23d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS CORE i5 RAM 8GB SSD 1000GB NVIDIA FREE MOUSE,Rp,2.780.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP ASUS CORE i5 RAM 8GB SSD 1000GB NVIDIA FREE MOUSE
Rp
2.780.000
-1%
5.0
7 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ASUS-CORE-i5-RAM-8GB-SSD-1000GB-NVIDIA-FREE-MOUSE-i.17620640.41100707198?extraParams=%7B%22display_model_id%22%3A290055429931%2C%22model_selection_logic%22%3A3%7D&sp_atk=10c2c776-9d13-4b8e-85a5-ebbd66990492&xptdk=10c2c776-9d13-4b8e-85a5-ebbd66990492
https://down-id.img.susercontent.com/file/705361375a07d6a066e760c080b630c1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Acer murah,Rp,1.500.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Acer murah
Rp
1.500.000
Tangerang Selatan",https://shopee.co.id/Laptop-Acer-murah-i.233610469.18302861259?extraParams=%7B%22display_model_id%22%3A144471801542%2C%22model_selection_logic%22%3A3%7D&sp_atk=e2f1d577-72d8-4cd2-acbb-a4747b49f7ce&xptdk=e2f1d577-72d8-4cd2-acbb-a4747b49f7ce
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m26cn9od5tc3dc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Samsung 500R, Core i5-6200HQ, Hd Graphics 520, Ram 8 / 256Gb, Lengkap, Black Silver",Rp,2.700.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Samsung 500R, Core i5-6200HQ, Hd Graphics 520, Ram 8 / 256Gb, Lengkap, Black Silver
Rp
2.700.000
Jakarta Barat",https://shopee.co.id/Samsung-500R-Core-i5-6200HQ-Hd-Graphics-520-Ram-8-256Gb-Lengkap-Black-Silver-i.850155898.26916470165?extraParams=%7B%22display_model_id%22%3A129125580703%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb691cfe-e172-4446-97d8-6e7d054c0a62&xptdk=bb691cfe-e172-4446-97d8-6e7d054c0a62
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m0v9fayig74w7f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,TERMURAH!! LAPTOP/NOTEBOOK ASUS X200 /RAM 2gb - 500gb / WIN10 / Bonus Tas dan Mouse,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"TERMURAH!! LAPTOP/NOTEBOOK ASUS X200 /RAM 2gb - 500gb / WIN10 / Bonus Tas dan Mouse
Rp
1.350.000
4.7
10 Terjual
Jakarta Barat",https://shopee.co.id/TERMURAH!!-LAPTOP-NOTEBOOK-ASUS-X200-RAM-2gb-500gb-WIN10-Bonus-Tas-dan-Mouse-i.1267423242.24036518731?extraParams=%7B%22display_model_id%22%3A241678444732%2C%22model_selection_logic%22%3A3%7D&sp_atk=4422d9b1-ed3f-400a-9542-6d76ab729ef4&xptdk=4422d9b1-ed3f-400a-9542-6d76ab729ef4
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lyqfc8s8lte069,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus Chromebook CX22N, (OS Chrome), Seri Baru, Slim, Fullset, Silver",Rp,1.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"Asus Chromebook CX22N, (OS Chrome), Seri Baru, Slim, Fullset, Silver
Rp
1.200.000
5.0
10 Terjual
Jakarta Barat",https://shopee.co.id/Asus-Chromebook-CX22N-(OS-Chrome)-Seri-Baru-Slim-Fullset-Silver-i.816009841.28307497268?extraParams=%7B%22display_model_id%22%3A49451017950%2C%22model_selection_logic%22%3A3%7D&sp_atk=d7e0528f-47e8-46bf-81c2-35834e05791a&xptdk=d7e0528f-47e8-46bf-81c2-35834e05791a
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m3bt72qbc1zjdc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ACER TERMURAH ASPIRE 14 INCI RAM 8GB SSD 256GB WIN10 [FREE TAS&MOUSE],Rp,1.345.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,171 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-42%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP ACER TERMURAH ASPIRE 14 INCI RAM 8GB SSD 256GB WIN10 [FREE TAS&MOUSE]
Rp
1.345.000
-42%
4.5
171 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ACER-TERMURAH-ASPIRE-14-INCI-RAM-8GB-SSD-256GB-WIN10-FREE-TAS-MOUSE--i.86838885.12955768626?extraParams=%7B%22display_model_id%22%3A194051162087%2C%22model_selection_logic%22%3A3%7D&sp_atk=5a731f0d-504b-4a63-9fd7-0f137452c721&xptdk=5a731f0d-504b-4a63-9fd7-0f137452c721
https://down-id.img.susercontent.com/file/id-11134207-8224w-mjz569qyry8323,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,NETBOOK ACER A311 CELERON RAM 4GB SSD 512GB 12INCH TERMASUK MOUSE,Rp,1.750.000,,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"NETBOOK ACER A311 CELERON RAM 4GB SSD 512GB 12INCH TERMASUK MOUSE
Rp
1.750.000
2 Terjual
Jakarta Barat",https://shopee.co.id/NETBOOK-ACER-A311-CELERON-RAM-4GB-SSD-512GB-12INCH-TERMASUK-MOUSE-i.17620640.55605374414?extraParams=%7B%22display_model_id%22%3A262367759941%2C%22model_selection_logic%22%3A3%7D&sp_atk=55592911-8f28-4d58-b305-485e663a8194&xptdk=55592911-8f28-4d58-b305-485e663a8194
https://down-id.img.susercontent.com/file/id-11134207-82251-mhk8izbnjdvq41,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Sekolah Lenovo Yoga 300e Chromebook Ram 4GB eMMc 32GB Touchscreen- Second Murah Bergaransi,Rp,1.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Laptop Sekolah Lenovo Yoga 300e Chromebook Ram 4GB eMMc 32GB Touchscreen- Second Murah Bergaransi
Rp
1.299.000
4.5
9 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Sekolah-Lenovo-Yoga-300e-Chromebook-Ram-4GB-eMMc-32GB-Touchscreen-Second-Murah-Bergaransi-i.1434879797.51602211861?extraParams=%7B%22display_model_id%22%3A375214343982%2C%22model_selection_logic%22%3A3%7D&sp_atk=c8913afa-a7ba-420a-9520-1831b3b72f2d&xptdk=c8913afa-a7ba-420a-9520-1831b3b72f2d
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m3bt72qb98un51,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus 14 win-10 intel dual core /RAM 8GB/1TB || [FREE MOUSE],Rp,1.345.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,774 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop Asus 14 win-10 intel dual core /RAM 8GB/1TB || [FREE MOUSE]
Rp
1.345.000
-48%
4.5
774 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Asus-14-win-10-intel-dual-core-RAM-8GB-1TB-FREE-MOUSE--i.86838885.9191755767?extraParams=%7B%22display_model_id%22%3A77155849396%2C%22model_selection_logic%22%3A3%7D&sp_atk=e88968a1-bea6-413d-84b8-b8e7fa317600&xptdk=e88968a1-bea6-413d-84b8-b8e7fa317600
https://down-id.img.susercontent.com/file/id-11134207-81ztk-meqv0d6a5qmda5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN Soulmate X | 14 Inch FHD | AMD 3020e | 4GB/128GB Upgradable | Slim & Elegant Design | Charger Type C | Free WINDOWS 11 Original | Garansi Resmi 1 Tahun,Rp,3.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-43%,,,"ADVAN Soulmate X | 14 Inch FHD | AMD 3020e | 4GB/128GB Upgradable | Slim & Elegant Design | Charger Type C | Free WINDOWS 11 Original | Garansi Resmi 1 Tahun
Rp
3.399.000
-43%
4.8
3RB+ Terjual
Kab. Tangerang",https://shopee.co.id/ADVAN-Soulmate-X-14-Inch-FHD-AMD-3020e-4GB-128GB-Upgradable-Slim-Elegant-Design-Charger-Type-C-Free-WINDOWS-11-Original-Garansi-Resmi-1-Tahun-i.919692407.40719373929?extraParams=%7B%22display_model_id%22%3A360396160484%2C%22model_selection_logic%22%3A3%7D&sp_atk=4a9f356c-b7f9-448e-9e5b-4936503b2289&xptdk=4a9f356c-b7f9-448e-9e5b-4936503b2289
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mcsvdbqhqc7077,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[100% Baru] UNIG Laptop Hp Slim Murah Intel Celeron Core i7 N5095 RAM24GB SSD1TB 15.6'' FHD Windows 11 Office,Rp,4.057.200,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,406 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"[100% Baru] UNIG Laptop Hp Slim Murah Intel Celeron Core i7 N5095 RAM24GB SSD1TB 15.6'' FHD Windows 11 Office
Rp
4.057.200
-52%
4.7
406 Terjual
Jakarta Barat",https://shopee.co.id/-100-Baru-UNIG-Laptop-Hp-Slim-Murah-Intel-Celeron-Core-i7-N5095-RAM24GB-SSD1TB-15.6''-FHD-Windows-11-Office-i.973298848.41757168697?extraParams=%7B%22display_model_id%22%3A265608037086%2C%22model_selection_logic%22%3A3%7D&sp_atk=d6f8d4dd-d5b4-4950-9b33-80b196c096a4&xptdk=d6f8d4dd-d5b4-4950-9b33-80b196c096a4
