-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mdkjq0eu6kig2e,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad E40 Core i5 Ram 8GB SSD 256GBGB Windows - Siap pakai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop Lenovo Thinkpad E40 Core i5 Ram 8GB SSD 256GBGB Windows - Siap pakai
Rp
1.350.000
4.6
36 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-Thinkpad-E40-Core-i5-Ram-8GB-SSD-256GBGB-Windows-Siap-pakai-i.230649038.20044038402?extraParams=%7B%22display_model_id%22%3A212229729578%2C%22model_selection_logic%22%3A3%7D&sp_atk=10f36518-122f-4f18-9489-c40677e23af5&xptdk=10f36518-122f-4f18-9489-c40677e23af5
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-ma9rfszhk7v166,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,BestSeller Acer Chromebook C733  CELERON N4020 Ram 4/32Gb BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,99 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"BestSeller Acer Chromebook C733 CELERON N4020 Ram 4/32Gb BERGARANSI
Rp
1.100.000
4.8
99 Terjual
Jakarta Barat",https://shopee.co.id/BestSeller-Acer-Chromebook-C733-CELERON-N4020-Ram-4-32Gb-BERGARANSI-i.953200515.23687102793?extraParams=%7B%22display_model_id%22%3A138800487875%2C%22model_selection_logic%22%3A3%7D&sp_atk=93ce0dc8-a795-4c45-9839-49bafeafaad9&xptdk=93ce0dc8-a795-4c45-9839-49bafeafaad9
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lrgqffj55m8pcd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LAPTOP LENOVO THINKPAD L380 L390 X380 X390 INTEL CORE I5 I7 Generasi 8 LAYAR 13"" SECOND MURAH BERKUALITAS -FREE GIFT",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,66 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP LENOVO THINKPAD L380 L390 X380 X390 INTEL CORE I5 I7 Generasi 8 LAYAR 13"" SECOND MURAH BERKUALITAS -FREE GIFT
Rp
3.000.000
-3%
4.9
66 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-L380-L390-X380-X390-INTEL-CORE-I5-I7-Generasi-8-LAYAR-13-SECOND-MURAH-BERKUALITAS-FREE-GIFT-i.817857955.20280730888?extraParams=%7B%22display_model_id%22%3A234598490532%2C%22model_selection_logic%22%3A3%7D&sp_atk=e939ccaa-6b96-42ad-8141-cf6b37f6f5be&xptdk=e939ccaa-6b96-42ad-8141-cf6b37f6f5be
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m4e2yd55brga48,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Thinkpad 11e - N3150 / 4GB RAM / SSD 128GB / 11.6 INCH / Bekas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,105 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Lenovo Thinkpad 11e - N3150 / 4GB RAM / SSD 128GB / 11.6 INCH / Bekas
Rp
1.000.000
4.9
105 Terjual
Jakarta Pusat",https://shopee.co.id/Lenovo-Thinkpad-11e-N3150-4GB-RAM-SSD-128GB-11.6-INCH-Bekas-i.124282589.27972121963?extraParams=%7B%22display_model_id%22%3A345050019879%2C%22model_selection_logic%22%3A3%7D&sp_atk=d92d7f2b-a269-4632-8247-55ca145837a5&xptdk=d92d7f2b-a269-4632-8247-55ca145837a5
https://down-id.img.susercontent.com/file/id-11134207-7qul6-licsq9b8xj860b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP SECOND LENOVO THINKPAD AMD RYZEN 5 PRO A485 RAM 8 SSD 256,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,70 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"LAPTOP SECOND LENOVO THINKPAD AMD RYZEN 5 PRO A485 RAM 8 SSD 256
Rp
3.200.000
4.7
70 Terjual
Jakarta Pusat",https://shopee.co.id/LAPTOP-SECOND-LENOVO-THINKPAD-AMD-RYZEN-5-PRO-A485-RAM-8-SSD-256-i.214616738.21390110500?extraParams=%7B%22display_model_id%22%3A166044078907%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c3af8ca-860f-467f-8fa2-a5e48843d2a9&xptdk=1c3af8ca-860f-467f-8fa2-a5e48843d2a9
https://down-id.img.susercontent.com/file/id-11134207-82251-mha8g70l1y4t95,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop 2 in 1 X390 YOGA i7 i5 8th Gen RAM 16GB SSD 1TB Free PEN Touchscreen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.140.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,55 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop 2 in 1 X390 YOGA i7 i5 8th Gen RAM 16GB SSD 1TB Free PEN Touchscreen
Rp
3.140.000
-1%
4.9
55 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-2-in-1-X390-YOGA-i7-i5-8th-Gen-RAM-16GB-SSD-1TB-Free-PEN-Touchscreen-i.20247673.18193802952?extraParams=%7B%22display_model_id%22%3A139497676516%2C%22model_selection_logic%22%3A3%7D&sp_atk=e33ef18c-4286-491b-a57b-d644b081cde3&xptdk=e33ef18c-4286-491b-a57b-d644b081cde3
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lvu3hal98gi2c0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad X-Series Core I5/I7 RAM 8GB SSD 256GB  Like baru Bergaransi laptop murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.899.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop Lenovo Thinkpad X-Series Core I5/I7 RAM 8GB SSD 256GB Like baru Bergaransi laptop murah
Rp
1.899.000
4.8
1RB+ Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-Thinkpad-X-Series-Core-I5-I7-RAM-8GB-SSD-256GB-Like-baru-Bergaransi-laptop-murah-i.828697142.23079490441?extraParams=%7B%22display_model_id%22%3A420550947490%2C%22model_selection_logic%22%3A3%7D&sp_atk=8790785c-9790-48e3-bfd7-1aae1585e68d&xptdk=8790785c-9790-48e3-bfd7-1aae1585e68d
https://down-id.img.susercontent.com/file/id-11134207-822wq-mlosq9mnzoy7aa,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP LENOVO THINKPAD L570 INTEL I5 8250U 16GB 512GB SSD 15.6 Inch HD WINDOWS 11 PRO,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,38 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,"LAPTOP LENOVO THINKPAD L570 INTEL I5 8250U 16GB 512GB SSD 15.6 Inch HD WINDOWS 11 PRO
Rp
3.299.000
-1%
Hadiah Gratis
5.0
38 Terjual
Depok",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-L570-INTEL-I5-8250U-16GB-512GB-SSD-15.6-Inch-HD-WINDOWS-11-PRO-i.1414506565.26870064230?extraParams=%7B%22display_model_id%22%3A198735809902%2C%22model_selection_logic%22%3A3%7D&sp_atk=cb1d714d-216e-47aa-abc1-f7644dab5d0b&xptdk=cb1d714d-216e-47aa-abc1-f7644dab5d0b
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3uc7gofeplbcd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Thinkpad T Series T460 T450/T450S  T440 T470 T480 Core I5/I7 Touch screen RAM 8G/16GB SSD 256GB/512GB Peningkatan Baru  Mulus & Lancar bekas Second Bergaransi Berkualitas IPS US Keyboard backlight,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,2RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,"Laptop Lenovo Thinkpad T Series T460 T450/T450S T440 T470 T480 Core I5/I7 Touch screen RAM 8G/16GB SSD 256GB/512GB Peningkatan Baru Mulus & Lancar bekas Second Bergaransi Berkualitas IPS US Keyboard backlight
Rp
1.499.000
4.8
2RB+ Terjual
Tangerang",https://shopee.co.id/Laptop-Lenovo-Thinkpad-T-Series-T460-T450-T450S-T440-T470-T480-Core-I5-I7-Touch-screen-RAM-8G-16GB-SSD-256GB-512GB-Peningkatan-Baru-Mulus-Lancar-bekas-Second-Bergaransi-Berkualitas-IPS-US-Keyboard-backlight-i.772901883.20494871997?extraParams=%7B%22display_model_id%22%3A335787890501%2C%22model_selection_logic%22%3A3%7D&sp_atk=7769ceb2-2579-4ff7-88be-c1e9d57a042b&xptdk=7769ceb2-2579-4ff7-88be-c1e9d57a042b
https://down-id.img.susercontent.com/file/id-11134207-7r992-lptalwlrzkm61d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo legion 5 Pro 16 i7 12700 RTX3050TI-4GB 32GB 1 TB W11 16 Inchi QHD IPS 165Hz 100% sRGB,,Rp,1.220.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,,,,"Lenovo legion 5 Pro 16 i7 12700 RTX3050TI-4GB 32GB 1 TB W11 16 Inchi QHD IPS 165Hz 100% sRGB
Rp
1.220.000
Kab. Bekasi",https://shopee.co.id/Lenovo-legion-5-Pro-16-i7-12700-RTX3050TI-4GB-32GB-1-TB-W11-16-Inchi-QHD-IPS-165Hz-100-sRGB-i.338015355.25805537003?extraParams=%7B%22display_model_id%22%3A245144451942%2C%22model_selection_logic%22%3A3%7D&sp_atk=38dc4545-649c-42a4-bf84-f19ef1acd9c4&xptdk=38dc4545-649c-42a4-bf84-f19ef1acd9c4
