-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134201-23010-ifcj6znbd7lvc5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ASUS X441B,LAPTOP SECOND BERKUALITAS,LAPTOPBEKAS MURAH,NOTEBOOK BEKAS",Rp,3.050.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Malang,,,,"LAPTOP ASUS X441B,LAPTOP SECOND BERKUALITAS,LAPTOPBEKAS MURAH,NOTEBOOK BEKAS
Rp
3.050.000
< 2 Hari
Kab. Malang",https://shopee.co.id/LAPTOP-ASUS-X441B-LAPTOP-SECOND-BERKUALITAS-LAPTOPBEKAS-MURAH-NOTEBOOK-BEKAS-i.17080485.23317853144?extraParams=%7B%22display_model_id%22%3A193710239189%2C%22model_selection_logic%22%3A3%7D&sp_atk=44665cd5-c6e5-41d2-948b-41806f4d8a9a&xptdk=44665cd5-c6e5-41d2-948b-41806f4d8a9a
https://down-id.img.susercontent.com/file/sg-11134201-23010-hgkyr2yruxlv9f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"NOTEBOOK ASUS X450C, NOTEBOOK BEKAS MULUS, NOTEBOK ASUS, LAPTOP MURAH, LAPTOP SECOND",Rp,3.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Malang,,,,"NOTEBOOK ASUS X450C, NOTEBOOK BEKAS MULUS, NOTEBOK ASUS, LAPTOP MURAH, LAPTOP SECOND
Rp
3.200.000
< 2 Hari
Kab. Malang",https://shopee.co.id/NOTEBOOK-ASUS-X450C-NOTEBOOK-BEKAS-MULUS-NOTEBOK-ASUS-LAPTOP-MURAH-LAPTOP-SECOND-i.17080485.23316474997?extraParams=%7B%22display_model_id%22%3A203679934444%2C%22model_selection_logic%22%3A3%7D&sp_atk=aea01dce-8fc7-44d8-ab6a-d912378f2125&xptdk=aea01dce-8fc7-44d8-ab6a-d912378f2125
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lu67biwjdlpn8c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP ASUS X441BA AMD A9 DUALCORE RAM 4GB SSD 256GB + HDD 1TB / BEKAS SECOND,Rp,3.000.000,,,,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"LAPTOP ASUS X441BA AMD A9 DUALCORE RAM 4GB SSD 256GB + HDD 1TB / BEKAS SECOND
Rp
3.000.000
4-8 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-ASUS-X441BA-AMD-A9-DUALCORE-RAM-4GB-SSD-256GB-HDD-1TB-BEKAS-SECOND-i.939372100.25974407721?extraParams=%7B%22display_model_id%22%3A49762915245%2C%22model_selection_logic%22%3A3%7D&sp_atk=efa4bf65-2627-4ac6-8cbd-30eeff7ea66e&xptdk=efa4bf65-2627-4ac6-8cbd-30eeff7ea66e
https://down-id.img.susercontent.com/file/6657610e5787ca0b46fa6d5e923bcf71,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus X450EA AMD E1-2500/4GB/500GB bekas,Rp,1.699.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bandung,,,,"Laptop Asus X450EA AMD E1-2500/4GB/500GB bekas
Rp
1.699.000
Cicilan
5.0
1 Terjual
< 2 Hari
Kab. Bandung",https://shopee.co.id/Laptop-Asus-X450EA-AMD-E1-2500-4GB-500GB-bekas-i.178014179.5223788084?extraParams=%7B%22display_model_id%22%3A23436903507%2C%22model_selection_logic%22%3A3%7D&sp_atk=3aec8e78-e268-47df-86d0-9b30e8a91c9e&xptdk=3aec8e78-e268-47df-86d0-9b30e8a91c9e
https://down-id.img.susercontent.com/file/e932fb8f09b6b36a88bc1ac3f7d10d34,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus TUF FX503VD Gaming Laptop Core i7 GTX 1050,Rp,8.950.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Asus TUF FX503VD Gaming Laptop Core i7 GTX 1050
Rp
8.950.000
5.0
1 Terjual
3-5 Hari
Depok",https://shopee.co.id/Asus-TUF-FX503VD-Gaming-Laptop-Core-i7-GTX-1050-i.6356067.16872028008?extraParams=%7B%22display_model_id%22%3A180420900593%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9b56e7b-5404-45a8-949d-45734a201a18&xptdk=b9b56e7b-5404-45a8-949d-45734a201a18
https://down-id.img.susercontent.com/file/id-11134207-23030-vjxr4nc2dyov63,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus S200E Touchscreen 4GB 128GB SSD 12 Inch,Rp,1.950.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Malang,,,,"Asus S200E Touchscreen 4GB 128GB SSD 12 Inch
Rp
1.950.000
< 2 Hari
Kab. Malang",https://shopee.co.id/Asus-S200E-Touchscreen-4GB-128GB-SSD-12-Inch-i.17080485.11599222048?extraParams=%7B%22display_model_id%22%3A88660050353%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa93141a-698c-43e0-84ff-ce21f963728e&xptdk=fa93141a-698c-43e0-84ff-ce21f963728e
https://down-id.img.susercontent.com/file/sg-11134201-23010-tsmnowcgwhmv74,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus A442UR Core i5 Gen8 Dual VGA Nvidia 930mx Laptop Second Gaming Bekas Murah A442U,Rp,4.000.000,,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Asus A442UR Core i5 Gen8 Dual VGA Nvidia 930mx Laptop Second Gaming Bekas Murah A442U
Rp
4.000.000
3-5 Hari
Depok",https://shopee.co.id/Asus-A442UR-Core-i5-Gen8-Dual-VGA-Nvidia-930mx-Laptop-Second-Gaming-Bekas-Murah-A442U-i.6356067.23419376245?extraParams=%7B%22display_model_id%22%3A156554972498%2C%22model_selection_logic%22%3A3%7D&sp_atk=4989d0df-9368-4102-a6f2-d45cf29acf2b&xptdk=4989d0df-9368-4102-a6f2-d45cf29acf2b
https://down-id.img.susercontent.com/file/ee883cbe4da10cdac8e13d80f2387e94,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Asus A456UR i5 7th Gen 12GB Nvidia 930MX Gaming,Rp,4.100.000,,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"Asus A456UR i5 7th Gen 12GB Nvidia 930MX Gaming
Rp
4.100.000
3-5 Hari
Depok",https://shopee.co.id/Asus-A456UR-i5-7th-Gen-12GB-Nvidia-930MX-Gaming-i.6356067.13869314450?extraParams=%7B%22display_model_id%22%3A141739830078%2C%22model_selection_logic%22%3A3%7D&sp_atk=53f3645b-139f-4f32-bcc5-c9e0ce93ebc4&xptdk=53f3645b-139f-4f32-bcc5-c9e0ce93ebc4
https://down-id.img.susercontent.com/file/c4405c692fd27209bbb774da93fcc4dc,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Leptop Seken Second Bekas ASUS Intel Celeron HDMI RAM 4GB HDD 500GB Murah Berkualitas Original Like NEW,Rp,1.980.000,Cicilan,,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,"Laptop Leptop Seken Second Bekas ASUS Intel Celeron HDMI RAM 4GB HDD 500GB Murah Berkualitas Original Like NEW
Rp
1.980.000
Cicilan
3-4 Hari
Jakarta Timur",https://shopee.co.id/Laptop-Leptop-Seken-Second-Bekas-ASUS-Intel-Celeron-HDMI-RAM-4GB-HDD-500GB-Murah-Berkualitas-Original-Like-NEW-i.47741239.13138613668?extraParams=%7B%22display_model_id%22%3A37664382245%2C%22model_selection_logic%22%3A3%7D&sp_atk=fbd8bea9-d968-4ede-98fc-cde856f7595a&xptdk=fbd8bea9-d968-4ede-98fc-cde856f7595a
https://down-id.img.susercontent.com/file/e4a36a850471b3f9e82ef2d421b5fb90,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Notebook Asus X405C Bekas,Rp,1.750.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cilacap,,,,"Laptop Notebook Asus X405C Bekas
Rp
1.750.000
< 2 Hari
Kab. Cilacap",https://shopee.co.id/Laptop-Notebook-Asus-X405C-Bekas-i.174524797.5093339877?extraParams=%7B%22display_model_id%22%3A66210006841%2C%22model_selection_logic%22%3A3%7D&sp_atk=cdad52cf-54ff-40f5-a36e-341b88ab924a&xptdk=cdad52cf-54ff-40f5-a36e-341b88ab924a
https://down-id.img.susercontent.com/file/sg-11134201-23010-oakje5hrqkmv0d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HARGA LAPTOP BEKAS || Asus C200MA chromebook ram 4gb/hdd10-16gb muluss,Rp,1.405.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,"HARGA LAPTOP BEKAS || Asus C200MA chromebook ram 4gb/hdd10-16gb muluss
Rp
1.405.000
< 2 Hari
Jakarta Barat",https://shopee.co.id/HARGA-LAPTOP-BEKAS-Asus-C200MA-chromebook-ram-4gb-hdd10-16gb-muluss-i.274960916.14596201343?extraParams=%7B%22display_model_id%22%3A79241795506%2C%22model_selection_logic%22%3A3%7D&sp_atk=17b2c22c-859b-483b-8259-575fb1da3a65&xptdk=17b2c22c-859b-483b-8259-575fb1da3a65
https://down-id.img.susercontent.com/file/f503b46546cca7956cb86983965c579e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus 1215P Netbook 12"" 2GB 320GB Bonus Mouse",Rp,1.490.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Asus 1215P Netbook 12"" 2GB 320GB Bonus Mouse
Rp
1.490.000
Cicilan
5.0
3 Terjual
< 2 Hari
Kab. Indramayu",https://shopee.co.id/Asus-1215P-Netbook-12-2GB-320GB-Bonus-Mouse-i.49656833.8927419148?extraParams=%7B%22display_model_id%22%3A81149601232%2C%22model_selection_logic%22%3A3%7D&sp_atk=6825451b-c96a-49e4-9cab-ee46de6a8b71&xptdk=6825451b-c96a-49e4-9cab-ee46de6a8b71
https://down-id.img.susercontent.com/file/id-11134207-7r992-lpg5kk3fog99b2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[PRELOVED] LAPTOP ASUS HITAM RAM 4GB,Rp,2.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,,,,"[PRELOVED] LAPTOP ASUS HITAM RAM 4GB
Rp
2.000.000
< 2 Hari
Semarang",https://shopee.co.id/-PRELOVED-LAPTOP-ASUS-HITAM-RAM-4GB-i.19770405.19187089288?extraParams=%7B%22display_model_id%22%3A235916268141%2C%22model_selection_logic%22%3A3%7D&sp_atk=13e912d7-a438-4d9f-a47c-da3823311128&xptdk=13e912d7-a438-4d9f-a47c-da3823311128
https://down-id.img.susercontent.com/file/8641abb553153ebdec1feb21c0138506,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus X451C Warna Hitam HDD 500GB RAM 2GB  Laptop Second Bekas Murah,Rp,2.100.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Asus X451C Warna Hitam HDD 500GB RAM 2GB Laptop Second Bekas Murah
Rp
2.100.000
5.0
1 Terjual
< 2 Hari
Kab. Indramayu",https://shopee.co.id/Asus-X451C-Warna-Hitam-HDD-500GB-RAM-2GB-Laptop-Second-Bekas-Murah-i.49656833.15548961041?extraParams=%7B%22display_model_id%22%3A86821745795%2C%22model_selection_logic%22%3A3%7D&sp_atk=0f2479bd-ab9b-4313-a986-3c064395a003&xptdk=0f2479bd-ab9b-4313-a986-3c064395a003
https://down-id.img.susercontent.com/file/91f45aec50e7c6db103560b610c5996c,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Second Bekas ASUS Intel Celeron HDMI RAM 4GB HDD 500GB murah,Rp,2.980.000,Cicilan,,,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,"Laptop Second Bekas ASUS Intel Celeron HDMI RAM 4GB HDD 500GB murah
Rp
2.980.000
Cicilan
3-4 Hari
Jakarta Timur",https://shopee.co.id/Laptop-Second-Bekas-ASUS-Intel-Celeron-HDMI-RAM-4GB-HDD-500GB-murah-i.47741239.15902819463?extraParams=%7B%22display_model_id%22%3A114014231021%2C%22model_selection_logic%22%3A3%7D&sp_atk=81cce1ef-ee1d-44c5-bb8f-28deaadca4c5&xptdk=81cce1ef-ee1d-44c5-bb8f-28deaadca4c5
https://down-id.img.susercontent.com/file/42284b2e4967c1d1e509f8de9fa44d56,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Asus X541N 16"" SSD 128GB RAM 4GB Windows 10",Rp,3.200.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,,,,"Asus X541N 16"" SSD 128GB RAM 4GB Windows 10
Rp
3.200.000
Cicilan
5.0
2 Terjual
< 2 Hari
Kab. Indramayu",https://shopee.co.id/Asus-X541N-16-SSD-128GB-RAM-4GB-Windows-10-i.49656833.9750520842?extraParams=%7B%22display_model_id%22%3A75232723614%2C%22model_selection_logic%22%3A3%7D&sp_atk=70769782-fef2-48fb-8ee8-f7494579ee14&xptdk=70769782-fef2-48fb-8ee8-f7494579ee14
