-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lrvgddtvnp154f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Axioo Mybook Hype 3 Intel i3 16GB 512GB SSD 14"" Full HD Windows 11 Home",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.999.000,5.0,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24963940388&shopid=300290440,"Laptop Axioo Mybook Hype 3 Intel i3 16GB 512GB SSD 14"" Full HD Windows 11 Home
Rp
5.999.000
Hadiah Gratis
5.0
13 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Axioo-Mybook-Hype-3-Intel-i3-16GB-512GB-SSD-14-Full-HD-Windows-11-Home-i.300290440.24963940388?extraParams=%7B%22display_model_id%22%3A157202494013%2C%22model_selection_logic%22%3A3%7D&sp_atk=3b6fd2e8-11ef-466a-ab4b-e1a786fac1d6&xptdk=3b6fd2e8-11ef-466a-ab4b-e1a786fac1d6
https://down-id.img.susercontent.com/file/id-11134207-8224r-ml08kwgvsg7464,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Axioo Hype 1 4GB 128GB SSD 14"" HD Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.244.000,,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,-23%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41228824196&shopid=1697720829,"Axioo Hype 1 4GB 128GB SSD 14"" HD Windows 11
Rp
3.244.000
-23%
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/Axioo-Hype-1-4GB-128GB-SSD-14-HD-Windows-11-i.1697720829.41228824196?extraParams=%7B%22display_model_id%22%3A430571398470%2C%22model_selection_logic%22%3A3%7D&sp_atk=018eaf53-746f-4be8-a135-1047cb9bf4ad&xptdk=018eaf53-746f-4be8-a135-1047cb9bf4ad
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mclzpc20kopj7d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Axioo Hype 10 Intel N4020 8GB 256GB SSD 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.907.000,4.9,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Sukabumi,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25855261389&shopid=564177320,"Axioo Hype 10 Intel N4020 8GB 256GB SSD 14""
Rp
3.907.000
4.9
21 Terjual
< 2 Hari
Sukabumi",https://shopee.co.id/Axioo-Hype-10-Intel-N4020-8GB-256GB-SSD-14--i.564177320.25855261389?extraParams=%7B%22display_model_id%22%3A118744363215%2C%22model_selection_logic%22%3A3%7D&sp_atk=5d2c4115-cabc-4882-bbe2-3183ae029e58&xptdk=5d2c4115-cabc-4882-bbe2-3183ae029e58
https://down-id.img.susercontent.com/file/sg-11134201-824i2-megu517eener44,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Axioo Hype 5 X5-2 AMD Ryzen 5 7430U RAM 8GB SSD 256GB,,Rp,5.245.000,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=41568342156&shopid=79997666,"Laptop Axioo Hype 5 X5-2 AMD Ryzen 5 7430U RAM 8GB SSD 256GB
Rp
5.245.000
1 Terjual
< 2 Hari
Malang",https://shopee.co.id/Laptop-Axioo-Hype-5-X5-2-AMD-Ryzen-5-7430U-RAM-8GB-SSD-256GB-i.79997666.41568342156?extraParams=%7B%22display_model_id%22%3A188820320272%2C%22model_selection_logic%22%3A3%7D&sp_atk=efe451b4-8725-40b4-9071-4298d7117165&xptdk=efe451b4-8725-40b4-9071-4298d7117165
https://down-id.img.susercontent.com/file/id-11134207-8224q-mgw1gxrvtp8v4a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Ryzen 5 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.299.000,5.0,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,,,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43603583475&shopid=1552037264,"Axioo Hype 5 Ryzen 5 16GB 512GB Windows 11
Rp
6.299.000
Kombo Hemat
5.0
21 Terjual
3-4 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-16GB-512GB-Windows-11-i.1552037264.43603583475?extraParams=%7B%22display_model_id%22%3A310791729682%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9180e24-db8d-429d-83e4-b050271d0618&xptdk=e9180e24-db8d-429d-83e4-b050271d0618
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6fio2y5uue991,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 7 AMD X8  Ryzen 7 6800H 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.048.000,4.9,233 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-23%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kombo Hemat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=16726693225&shopid=608012662,"LAPTOP AXIOO HYPE 7 AMD X8 Ryzen 7 6800H 16GB 512GB Windows 11
Rp
10.048.000
-23%
Kombo Hemat
4.9
233 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-7-AMD-X8-Ryzen-7-6800H-16GB-512GB-Windows-11-i.608012662.16726693225?extraParams=%7B%22display_model_id%22%3A176976104092%2C%22model_selection_logic%22%3A3%7D&sp_atk=dae172b7-fb36-4325-a84c-d3c181fe54b2&xptdk=dae172b7-fb36-4325-a84c-d3c181fe54b2
https://down-id.img.susercontent.com/file/id-11134207-822wq-mn5ozomiwtmwb7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Ryzen 5 32GB 512GB SSD FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.398.000,4.5,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43107295941&shopid=253117043,"Axioo Hype 5 Ryzen 5 32GB 512GB SSD FHD IPS
Rp
7.398.000
-1%
4.5
5 Terjual
< 2 Hari
Depok",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-32GB-512GB-SSD-FHD-IPS-i.253117043.43107295941?extraParams=%7B%22display_model_id%22%3A280617469284%2C%22model_selection_logic%22%3A3%7D&sp_atk=179ff383-0f17-4d76-8ad8-fad2defedad5&xptdk=179ff383-0f17-4d76-8ad8-fad2defedad5
https://down-id.img.susercontent.com/file/sg-11134201-7rd3s-m6qg58p9x44pc1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo MyBook Hype 3 i3 8GB 256GB FHD IPS Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.650.000,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Madiun,-29%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27577711278&shopid=55231304,"Axioo MyBook Hype 3 i3 8GB 256GB FHD IPS Windows 11
Rp
5.650.000
-29%
5.0
3 Terjual
2-4 Hari
Madiun",https://shopee.co.id/Axioo-MyBook-Hype-3-i3-8GB-256GB-FHD-IPS-Windows-11-i.55231304.27577711278?extraParams=%7B%22display_model_id%22%3A395812331845%2C%22model_selection_logic%22%3A3%7D&sp_atk=eab00909-cc79-4527-9bbf-bb96b7cc6481&xptdk=eab00909-cc79-4527-9bbf-bb96b7cc6481
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mbnmgg47qr873b,https://down-id.img.susercontent.com/file/id-11134258-822wk-mlx5wnmfz7k3dd,Axioo Mybook Hype 5 i5 16GB 512GB SSD Win11,,Rp,4.699.000,4.9,24 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27618502624&shopid=1410904708,"Axioo Mybook Hype 5 i5 16GB 512GB SSD Win11
Rp
4.699.000
Pilih Lokal
4.9
24 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Axioo-Mybook-Hype-5-i5-16GB-512GB-SSD-Win11-i.1410904708.27618502624?extraParams=%7B%22display_model_id%22%3A49571016933%2C%22model_selection_logic%22%3A3%7D&sp_atk=1deb0ed7-561e-4028-9a0d-4defdd866e08&xptdk=1deb0ed7-561e-4028-9a0d-4defdd866e08
https://down-id.img.susercontent.com/file/id-11134207-7r98o-ly4ykgvxy9jy13,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo SlimBook 13 Intel Celeron 6Gb 128Gb SSD,,Rp,1.870.000,4.4,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27556216942&shopid=44435356,"Axioo SlimBook 13 Intel Celeron 6Gb 128Gb SSD
Rp
1.870.000
4.4
16 Terjual
< 2 Hari
Malang",https://shopee.co.id/Axioo-SlimBook-13-Intel-Celeron-6Gb-128Gb-SSD-i.44435356.27556216942?extraParams=%7B%22display_model_id%22%3A265197650219%2C%22model_selection_logic%22%3A3%7D&sp_atk=e9c2f790-a4a0-4006-ad27-dd84bbaff21e&xptdk=e9c2f790-a4a0-4006-ad27-dd84bbaff21e
https://down-id.img.susercontent.com/file/id-11134207-82252-mh9zpcywo1zfee,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP AXIOO HYPE 1 INTEL N4020 4GB 128GB SSD Windows 11 Original 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.150.000,5.0,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25413036212&shopid=291684613,"LAPTOP AXIOO HYPE 1 INTEL N4020 4GB 128GB SSD Windows 11 Original 14"" HD
Rp
4.150.000
5.0
20 Terjual
< 2 Hari
Malang",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-INTEL-N4020-4GB-128GB-SSD-Windows-11-Original-14-HD-i.291684613.25413036212?extraParams=%7B%22display_model_id%22%3A195644342484%2C%22model_selection_logic%22%3A3%7D&sp_atk=070bc235-1e73-4d5b-93c7-7ffcb2e31fd1&xptdk=070bc235-1e73-4d5b-93c7-7ffcb2e31fd1
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m6xbip0o2n0p45,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Axioo Hype 5 Ryzen 5 8GB 256GB SSD 14"" IPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.430.000,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Samarinda,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25692149171&shopid=451538119,"Laptop Axioo Hype 5 Ryzen 5 8GB 256GB SSD 14"" IPS
Rp
8.430.000
5.0
2 Terjual
< 2 Hari
Samarinda",https://shopee.co.id/Laptop-Axioo-Hype-5-Ryzen-5-8GB-256GB-SSD-14-IPS-i.451538119.25692149171?extraParams=%7B%22display_model_id%22%3A237454933686%2C%22model_selection_logic%22%3A3%7D&sp_atk=4effe35f-1b94-44ed-8a52-e21017fc8135&xptdk=4effe35f-1b94-44ed-8a52-e21017fc8135
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmy5ilxeo9hi9c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Axioo Hype 3 G12 i3 1215U 16GB 512GB 14.0"" Full HD IPS Windows 11 Pro - Laptop Pelajar Ramah di Kantong",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.701.000,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=47708687108&shopid=1316244009,"Axioo Hype 3 G12 i3 1215U 16GB 512GB 14.0"" Full HD IPS Windows 11 Pro - Laptop Pelajar Ramah di Kantong
Rp
6.701.000
-3%
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Axioo-Hype-3-G12-i3-1215U-16GB-512GB-14.0-Full-HD-IPS-Windows-11-Pro-Laptop-Pelajar-Ramah-di-Kantong-i.1316244009.47708687108?extraParams=%7B%22display_model_id%22%3A435768274249%2C%22model_selection_logic%22%3A3%7D&sp_atk=67550602-2850-410a-936f-5d819b7d54fc&xptdk=67550602-2850-410a-936f-5d819b7d54fc
https://down-id.img.susercontent.com/file/id-11134207-82251-mftj0oe6gikv18,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Axioo Hype 3 Core i3 16GB 1TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.039.000,4.9,254 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=23642774306&shopid=256652736,"Laptop Axioo Hype 3 Core i3 16GB 1TB SSD Windows 11
Rp
6.039.000
-1%
Hadiah Gratis
4.9
254 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Axioo-Hype-3-Core-i3-16GB-1TB-SSD-Windows-11-i.256652736.23642774306?extraParams=%7B%22display_model_id%22%3A233759218097%2C%22model_selection_logic%22%3A3%7D&sp_atk=ca3ad9d4-e415-4824-bf74-b8d4fb20edfd&xptdk=ca3ad9d4-e415-4824-bf74-b8d4fb20edfd
https://down-id.img.susercontent.com/file/id-11134207-8224s-mh7det3ub4zu53,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 X3 Ryzen 5 16GB 1TB SSD IPS Win 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.198.000,5.0,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=13799340398&shopid=757795871,"Axioo Hype 5 X3 Ryzen 5 16GB 1TB SSD IPS Win 11
Rp
6.198.000
-1%
5.0
35 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Axioo-Hype-5-X3-Ryzen-5-16GB-1TB-SSD-IPS-Win-11-i.757795871.13799340398?extraParams=%7B%22display_model_id%22%3A118729830117%2C%22model_selection_logic%22%3A3%7D&sp_atk=42090435-c7b7-4aae-996c-9754c0a0c691&xptdk=42090435-c7b7-4aae-996c-9754c0a0c691
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mdlajz23telrc8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo MyBook Hype 5 X6 AMD Ryzen 5 6600H 16GB SSD 512GB 14in WUXGA W11 my book,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,8.336.948,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43669338694&shopid=28450011,"Axioo MyBook Hype 5 X6 AMD Ryzen 5 6600H 16GB SSD 512GB 14in WUXGA W11 my book
Rp
8.336.948
5.0
2 Terjual
< 2 Hari
Medan",https://shopee.co.id/Axioo-MyBook-Hype-5-X6-AMD-Ryzen-5-6600H-16GB-SSD-512GB-14in-WUXGA-W11-my-book-i.28450011.43669338694?extraParams=%7B%22display_model_id%22%3A306584961926%2C%22model_selection_logic%22%3A3%7D&sp_atk=c1010d44-ec44-4a2a-8d39-f05960796289&xptdk=c1010d44-ec44-4a2a-8d39-f05960796289
