-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,w-auto,text-white,text-shopee-primary,pointer-events-none_3,truncate,img_2,text-xs_2,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134201-8261b-mmbg0191rhts97,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Samsung Galaxy A36 5G 8/256GB - Awesome White,Rp,5.699.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,-3%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2RB+ Terjual,"Scrape to BigSeller
Samsung Galaxy A36 5G 8/256GB - Awesome White
Rp
5.699.000
-3%
4.9
2RB+ Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A36-5G-8-256GB-Awesome-White-i.52635036.27777744800?extraParams=%7B%22display_model_id%22%3A108602259780%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e008650-d7f6-4549-a972-555e4899685b&xptdk=4e008650-d7f6-4549-a972-555e4899685b
https://down-id.img.susercontent.com/file/116e779ff0fd8d8642dfb273638d2a8f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SONY XPERIA XZ1 DUAL SIM GLOBAL - NEW  ORIGINAL,Rp,6.150.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,,,,,,Cicilan,,,"Scrape to BigSeller
SONY XPERIA XZ1 DUAL SIM GLOBAL - NEW ORIGINAL
Rp
6.150.000
Cicilan
Jakarta Timur",https://shopee.co.id/SONY-XPERIA-XZ1-DUAL-SIM-GLOBAL-NEW-ORIGINAL-i.91295993.5367848274?extraParams=%7B%22display_model_id%22%3A23067407879%2C%22model_selection_logic%22%3A3%7D&sp_atk=e15ddae5-c697-4816-8791-76dfe02deff0&xptdk=e15ddae5-c697-4816-8791-76dfe02deff0
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lvww4k0s1mekf1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Sony Xperia 5 ii Dual Sim,Rp,2.475.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,-10%,,,,4-7 Hari,"Scrape to BigSeller
Sony Xperia 5 ii Dual Sim
Rp
2.475.000
-10%
4-7 Hari
Jakarta Barat",https://shopee.co.id/Sony-Xperia-5-ii-Dual-Sim-i.13180932.27801357279?extraParams=%7B%22display_model_id%22%3A109176329537%2C%22model_selection_logic%22%3A3%7D&sp_atk=5e006cf4-8acd-4983-838a-f16f4d04b9cb&xptdk=5e006cf4-8acd-4983-838a-f16f4d04b9cb
https://down-id.img.susercontent.com/file/id-11134207-822wi-mluy1i43lbepec,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Sony Xperia 1 allop,Rp,1.700.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Magetan,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,8 Terjual,"Scrape to BigSeller
Sony Xperia 1 allop
Rp
1.700.000
5.0
8 Terjual
2-5 Hari
Kab. Magetan",https://shopee.co.id/Sony-Xperia-1-allop-i.76580033.41709072904?extraParams=%7B%22display_model_id%22%3A260760149458%2C%22model_selection_logic%22%3A3%7D&sp_atk=321a5c36-8636-44aa-9a40-fb93fa8a736c&xptdk=321a5c36-8636-44aa-9a40-fb93fa8a736c
https://down-id.img.susercontent.com/file/ea92353a321e32b3a3fc32cb2023f654,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sony Xperia Pro I 5G 12GB 512GB Snapdragon888 New Inter,Rp,13.200.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-10 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Dumai,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,7 Terjual,"Scrape to BigSeller
Sony Xperia Pro I 5G 12GB 512GB Snapdragon888 New Inter
Rp
13.200.000
5.0
7 Terjual
4-10 Hari
Dumai",https://shopee.co.id/Sony-Xperia-Pro-I-5G-12GB-512GB-Snapdragon888-New-Inter-i.4854119.19602354623?extraParams=%7B%22display_model_id%22%3A172696233217%2C%22model_selection_logic%22%3A3%7D&sp_atk=400bc78b-3d94-41ac-9ab4-65d31a3cc78c&xptdk=400bc78b-3d94-41ac-9ab4-65d31a3cc78c
https://down-id.img.susercontent.com/file/id-11134207-822wm-mlsnk43hwjk866,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sony Xperia 1 Mark V 12/512GB Beacukai,Rp,13.820.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,,,,,,4-7 Hari,"Scrape to BigSeller
Sony Xperia 1 Mark V 12/512GB Beacukai
Rp
13.820.000
4-7 Hari
Kab. Sleman",https://shopee.co.id/Sony-Xperia-1-Mark-V-12-512GB-Beacukai-i.717273017.41279243985?extraParams=%7B%22display_model_id%22%3A440640440550%2C%22model_selection_logic%22%3A3%7D&sp_atk=f8dfc488-60f7-4c9a-84a1-a47e5b566b77&xptdk=f8dfc488-60f7-4c9a-84a1-a47e5b566b77
https://down-id.img.susercontent.com/file/ea07d671124fb48bfa4c12f87a680d90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sony Xperia 1 IV 12GB 512GB Snapdragon8 Gen1 Inter,Rp,13.700.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-10 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Dumai,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,"Scrape to BigSeller
Sony Xperia 1 IV 12GB 512GB Snapdragon8 Gen1 Inter
Rp
13.700.000
5.0
5 Terjual
4-10 Hari
Dumai",https://shopee.co.id/Sony-Xperia-1-IV-12GB-512GB-Snapdragon8-Gen1-Inter-i.4854119.17569200546?extraParams=%7B%22display_model_id%22%3A135791712323%2C%22model_selection_logic%22%3A3%7D&sp_atk=9e092339-580e-4cee-a405-633a24f359be&xptdk=9e092339-580e-4cee-a405-633a24f359be
https://down-id.img.susercontent.com/file/9758b0f72a46175223d3916ecb0c3989,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sony xz1 ram 4 sony global,Rp,1.470.000,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Mojokerto,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,"Scrape to BigSeller
Sony xz1 ram 4 sony global
Rp
1.470.000
4.5
3 Terjual
2-4 Hari
Mojokerto",https://shopee.co.id/Sony-xz1-ram-4-sony-global-i.684224695.21624648723?extraParams=%7B%22display_model_id%22%3A48947272776%2C%22model_selection_logic%22%3A3%7D&sp_atk=5626d87e-26cd-4e22-b8b7-d08554f3f952&xptdk=5626d87e-26cd-4e22-b8b7-d08554f3f952
https://down-id.img.susercontent.com/file/fb7b86432f678110575bcd528ab31b48,,Sony Xperia xz1 ram 4/64,Rp,1.600.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Mojokerto,,,,,,Cicilan,,3-5 Hari,"Scrape to BigSeller
Sony Xperia xz1 ram 4/64
Rp
1.600.000
Cicilan
3-5 Hari
Kab. Mojokerto",https://shopee.co.id/Sony-Xperia-xz1-ram-4-64-i.192902702.6962695378?extraParams=%7B%22display_model_id%22%3A31807578339%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b2d40c1-bdb9-4474-ac41-f114b4570c90&xptdk=0b2d40c1-bdb9-4474-ac41-f114b4570c90
https://down-id.img.susercontent.com/file/id-11134207-8224r-miqza8j6e60xb4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sony Xperia 1 III Mark 3 5G Dual Global 12GB 256GB IMEI Resmi Beacukai Black,Rp,6.000.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"Scrape to BigSeller
Sony Xperia 1 III Mark 3 5G Dual Global 12GB 256GB IMEI Resmi Beacukai Black
Rp
6.000.000
Produk Baru
Besok
Kab. Tangerang",https://shopee.co.id/Sony-Xperia-1-III-Mark-3-5G-Dual-Global-12GB-256GB-IMEI-Resmi-Beacukai-Black-i.15139959.41427592208?extraParams=%7B%22display_model_id%22%3A267292948983%2C%22model_selection_logic%22%3A3%7D&sp_atk=25712ad8-f859-47ef-8eb5-2b2c6f857375&xptdk=25712ad8-f859-47ef-8eb5-2b2c6f857375
https://down-id.img.susercontent.com/file/44ee4b10b421788876b65c83653be47f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Sony z3c z3 compact z3compact Xperia experia,Rp,5.500.000,4.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,48 Terjual,"Scrape to BigSeller
Sony z3c z3 compact z3compact Xperia experia
Rp
5.500.000
Cicilan
4.3
48 Terjual
2-3 Hari
Kab. Bantul",https://shopee.co.id/Sony-z3c-z3-compact-z3compact-Xperia-experia-i.14890079.1562301130?extraParams=%7B%22display_model_id%22%3A72679441776%2C%22model_selection_logic%22%3A3%7D&sp_atk=8dd8a361-04e9-4509-bb3e-ee7f6622ffd1&xptdk=8dd8a361-04e9-4509-bb3e-ee7f6622ffd1
https://down-id.img.susercontent.com/file/73055bf7b1e2223d32388a8525ae1624,,Sony Xperia XA ram 2gb,Rp,1.150.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kendal,,,,,,,,4-7 Hari,"Scrape to BigSeller
Sony Xperia XA ram 2gb
Rp
1.150.000
4-7 Hari
Kab. Kendal",https://shopee.co.id/Sony-Xperia-XA-ram-2gb-i.88818216.1896761920?extraParams=%7B%22display_model_id%22%3A42858951373%2C%22model_selection_logic%22%3A3%7D&sp_atk=93d19175-7295-4475-a736-c0f00d784ab3&xptdk=93d19175-7295-4475-a736-c0f00d784ab3
https://down-id.img.susercontent.com/file/sg-11134201-8260a-mmiasz05t151a9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Samsung Galaxy A56 5G 8/256GB [Garansi Resmi],Rp,6.799.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 1%,-3%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,199 Terjual,"Scrape to BigSeller
Samsung Galaxy A56 5G 8/256GB [Garansi Resmi]
Rp
6.799.000
-3%
Cashback 1%
5.0
199 Terjual
Hari ini
Surabaya",https://shopee.co.id/Samsung-Galaxy-A56-5G-8-256GB-Garansi-Resmi--i.261010358.26330258985?extraParams=%7B%22display_model_id%22%3A159081568745%2C%22model_selection_logic%22%3A3%7D&sp_atk=6078c6bc-9fc3-4e02-93f8-43401987c407&xptdk=6078c6bc-9fc3-4e02-93f8-43401987c407
https://down-id.img.susercontent.com/file/id-11134207-8224t-mk6h1fcvorghd0,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Sony Xperia 1 Mark II Global Dual Sim On Beacukai,Rp,6.300.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bengkalis,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,"Scrape to BigSeller
Sony Xperia 1 Mark II Global Dual Sim On Beacukai
Rp
6.300.000
Besok
Kab. Bengkalis",https://shopee.co.id/Sony-Xperia-1-Mark-II-Global-Dual-Sim-On-Beacukai-i.92070411.40528522199?extraParams=%7B%22display_model_id%22%3A445514550843%2C%22model_selection_logic%22%3A3%7D&sp_atk=de92e8da-05d6-4178-993d-cf23be8704cf&xptdk=de92e8da-05d6-4178-993d-cf23be8704cf
https://down-id.img.susercontent.com/file/id-11134207-822wu-mloesze62woy8e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Samsung A36 5G | Super AMOLED 120Hz | Snapdragon 6 Gen3 (4nm) | 5,000mAh 45W Super Fast Charge",Rp,6.098.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,6 Terjual,"Scrape to BigSeller
Samsung A36 5G | Super AMOLED 120Hz | Snapdragon 6 Gen3 (4nm) | 5,000mAh 45W Super Fast Charge
Rp
6.098.000
5.0
6 Terjual
3 jam
Surabaya",https://shopee.co.id/Samsung-A36-5G-Super-AMOLED-120Hz-Snapdragon-6-Gen3-(4nm)-5-000mAh-45W-Super-Fast-Charge-i.29471017.24393029067?extraParams=%7B%22display_model_id%22%3A208423108291%2C%22model_selection_logic%22%3A3%7D&sp_atk=f665eca8-afb5-4562-a71b-f40b0ea6274e&xptdk=f665eca8-afb5-4562-a71b-f40b0ea6274e
https://down-id.img.susercontent.com/file/sg-11134201-82619-mmbg014hgetc69,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Samsung Galaxy A36 5G 8/256GB - Awesome Lime,Rp,5.699.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,-3%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,650 Terjual,"Scrape to BigSeller
Samsung Galaxy A36 5G 8/256GB - Awesome Lime
Rp
5.699.000
-3%
4.9
650 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Samsung-Galaxy-A36-5G-8-256GB-Awesome-Lime-i.52635036.28677744823?extraParams=%7B%22display_model_id%22%3A242746934667%2C%22model_selection_logic%22%3A3%7D&sp_atk=3f3dfbd3-c733-4dd1-8e88-554560acb1b6&xptdk=3f3dfbd3-c733-4dd1-8e88-554560acb1b6
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mczt10d7fjac95,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE 12Pro Max 128GB 256GB Tangan kedua 100%ORI LCD MULUS NORMAL FULSET Kondisi Perfect Apple12Pro,Rp,5.200.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,-10%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,195 Terjual,"Scrape to BigSeller
IPHONE 12Pro Max 128GB 256GB Tangan kedua 100%ORI LCD MULUS NORMAL FULSET Kondisi Perfect Apple12Pro
Rp
5.200.000
-10%
4.9
195 Terjual
2-3 Hari
Jakarta Barat",https://shopee.co.id/IPHONE-12Pro-Max-128GB-256GB-Tangan-kedua-100-ORI-LCD-MULUS-NORMAL-FULSET-Kondisi-Perfect-Apple12Pro-i.1257299954.40054892317?extraParams=%7B%22display_model_id%22%3A285959592969%2C%22model_selection_logic%22%3A3%7D&sp_atk=dea9ef25-01d8-4ae9-8c84-3d29c5d513ca&xptdk=dea9ef25-01d8-4ae9-8c84-3d29c5d513ca
