-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,pointer-events-none_3,text-white_2,truncate,_container,_container_link,text-shopee-green,img_2
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mca3krtzghfr3f,Tecno Phantom V Flip 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.975.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Phantom V Flip 5G 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
3.975.000
5.0
1 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Phantom-V-Flip-5G-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.41858764883?extraParams=%7B%22display_model_id%22%3A296145638928%2C%22model_selection_logic%22%3A3%7D&sp_atk=9115791a-f007-4157-90f7-cee7d502a547&xptdk=9115791a-f007-4157-90f7-cee7d502a547,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m6dg0pkf0a9447,Tecno Camon 20 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.975.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Camon 20 Pro 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.975.000
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Camon-20-Pro-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.26626514535?extraParams=%7B%22display_model_id%22%3A247661765420%2C%22model_selection_logic%22%3A3%7D&sp_atk=a7528419-e58e-4ce5-8f9e-fd862e239f3d&xptdk=a7528419-e58e-4ce5-8f9e-fd862e239f3d,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m9uacqvgdboe93,Tecno Spark 30 Pro Transformers 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.890.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Spark 30 Pro Transformers 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.890.000
5.0
4 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Spark-30-Pro-Transformers-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.41701165946?extraParams=%7B%22display_model_id%22%3A280092847348%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2eee0af-54fa-4e19-bc62-b2853fbff4a6&xptdk=d2eee0af-54fa-4e19-bc62-b2853fbff4a6,,
https://down-id.img.susercontent.com/file/id-11134207-7rbke-ma5h9znucnfk4e,Tecno Pova 6 8/256 | 12/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.275.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Tecno Pova 6 8/256 | 12/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
2.275.000
5.0
3 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Pova-6-8-256-12-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.1032487382.40752044133?extraParams=%7B%22display_model_id%22%3A305867959772%2C%22model_selection_logic%22%3A3%7D&sp_atk=7d0c95ce-09d9-40c3-b220-856ea9a0efc8&xptdk=7d0c95ce-09d9-40c3-b220-856ea9a0efc8,,
https://down-id.img.susercontent.com/file/sg-11134201-7rasf-mb29lh4t5ieu42,Tecno Spark Go 1 Ram 3/64GB | Ram 4/64GB | Ram 4/128GB Second Mobile Style Store,,Rp,1.218.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-24%,,,,"Tecno Spark Go 1 Ram 3/64GB | Ram 4/64GB | Ram 4/128GB Second Mobile Style Store
Rp
1.218.111
-24%
5.0
2 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Tecno-Spark-Go-1-Ram-3-64GB-Ram-4-64GB-Ram-4-128GB-Second-Mobile-Style-Store-i.1544768134.41604676270?extraParams=%7B%22display_model_id%22%3A375707446928%2C%22model_selection_logic%22%3A3%7D&sp_atk=f15b062d-3b85-4895-8057-9fde612d20f6&xptdk=f15b062d-3b85-4895-8057-9fde612d20f6,,
https://down-id.img.susercontent.com/file/id-11134207-822wu-mne1qbeupamef6,"[5x SUPERZOOM FLASHSNAP] TECNO CAMON 50 PRO 5G 8GB+8GB*/256GB, 50MP Sony LYT-700C, 50MP 3x Telephoto Camera, MediaTek Dimensity 7400 Ultimate 5G, IP69K, 6500mAh, Android 16, camon50pro",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,887 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,Cashback 50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-822wk-mnbbsy3o6tqb85,-5%,,,,"[5x SUPERZOOM FLASHSNAP] TECNO CAMON 50 PRO 5G 8GB+8GB*/256GB, 50MP Sony LYT-700C, 50MP 3x Telephoto Camera, MediaTek Dimensity 7400 Ultimate 5G, IP69K, 6500mAh, Android 16, camon50pro
Rp
5.499.000
-5%
Cashback 50%
4.9
887 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/-5x-SUPERZOOM-FLASHSNAP-TECNO-CAMON-50-PRO-5G-8GB-8GB*-256GB-50MP-Sony-LYT-700C-50MP-3x-Telephoto-Camera-MediaTek-Dimensity-7400-Ultimate-5G-IP69K-6500mAh-Android-16-camon50pro-i.333261179.55056086409?extraParams=%7B%22display_model_id%22%3A420553723827%2C%22model_selection_logic%22%3A3%7D&sp_atk=eb1df203-2397-4d94-a60e-bf07b7203174&xptdk=eb1df203-2397-4d94-a60e-bf07b7203174,,
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m1hy0xll8tpb97,Tecno Camon 20 Primer 5G (Second),,Rp,3.499.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pemalang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Tecno Camon 20 Primer 5G (Second)
Rp
3.499.000
2-4 Hari
Kab. Pemalang",https://shopee.co.id/Tecno-Camon-20-Primer-5G-(Second)-i.59370660.29864392702?extraParams=%7B%22display_model_id%22%3A196303881842%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff0bff29-9dc1-4558-b879-bb17332ed911&xptdk=ff0bff29-9dc1-4558-b879-bb17332ed911,2-4 Hari,
https://down-id.img.susercontent.com/file/id-11134207-82251-ml23z2seof0gc0,TECNO POVA 7 4G 8/128GB SECOND BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.200.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"TECNO POVA 7 4G 8/128GB SECOND BERGARANSI
Rp
2.200.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/TECNO-POVA-7-4G-8-128GB-SECOND-BERGARANSI-i.444768334.42128846579?extraParams=%7B%22display_model_id%22%3A297415237300%2C%22model_selection_logic%22%3A3%7D&sp_atk=908b0776-be4d-41b0-a0ce-f102f864448e&xptdk=908b0776-be4d-41b0-a0ce-f102f864448e,< 2 Hari,
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-maqv24mndnqj9e,TECNO POVA 5 PRO 5G ORIGINAL SECOND,,Rp,1.750.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pasuruan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"TECNO POVA 5 PRO 5G ORIGINAL SECOND
Rp
1.750.000
1-3 Hari
Kab. Pasuruan",https://shopee.co.id/TECNO-POVA-5-PRO-5G-ORIGINAL-SECOND-i.694612262.40653641764?extraParams=%7B%22display_model_id%22%3A405536636130%2C%22model_selection_logic%22%3A3%7D&sp_atk=559f15ff-d73a-46b5-b56b-af27c6bcb1ad&xptdk=559f15ff-d73a-46b5-b56b-af27c6bcb1ad,1-3 Hari,
https://down-id.img.susercontent.com/file/id-11134207-822wh-mlertym83if6fd,Tecno Camon 50 [12GB+256GB] - Garansi Resmi 1 Tahun,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.649.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"Tecno Camon 50 [12GB+256GB] - Garansi Resmi 1 Tahun
Rp
3.649.000
5.0
26 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/Tecno-Camon-50-12GB-256GB-Garansi-Resmi-1-Tahun-i.1053062682.41478844582?extraParams=%7B%22display_model_id%22%3A420575095044%2C%22model_selection_logic%22%3A3%7D&sp_atk=049d8ca7-b9dc-4053-b627-0752524ff61b&xptdk=049d8ca7-b9dc-4053-b627-0752524ff61b,26 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-822wl-mn03mrpc60ht5c,TECNO SPARK 30 PRO 8/128GB SECOND UNIT ONLY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.800.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"TECNO SPARK 30 PRO 8/128GB SECOND UNIT ONLY
Rp
1.800.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/TECNO-SPARK-30-PRO-8-128GB-SECOND-UNIT-ONLY-i.444768334.47858753906?extraParams=%7B%22display_model_id%22%3A435776392568%2C%22model_selection_logic%22%3A3%7D&sp_atk=e829cc46-aaa2-40bc-afbd-038c6b4a447b&xptdk=e829cc46-aaa2-40bc-afbd-038c6b4a447b,< 2 Hari,
https://down-id.img.susercontent.com/file/sg-11134201-821fb-mgp3vuin0j60cb,Tecno Spark 20C Ram 4/128GB | Ram 8/128GB Second Resmi Gadget Style Store,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.550.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-69%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,"Tecno Spark 20C Ram 4/128GB | Ram 8/128GB Second Resmi Gadget Style Store
Rp
1.550.999
-69%
5.0
2 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Tecno-Spark-20C-Ram-4-128GB-Ram-8-128GB-Second-Resmi-Gadget-Style-Store-i.1544060692.48050874834?extraParams=%7B%22display_model_id%22%3A330621756668%2C%22model_selection_logic%22%3A3%7D&sp_atk=26e1e3c4-c0e2-41c6-a221-012fbb446d68&xptdk=26e1e3c4-c0e2-41c6-a221-012fbb446d68,2 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-8224r-ml6y6nccyx35f1,TECNO SPARK 40 PRO PLUS 8/256GB SECOND LENGKAP MULUS RESMI INDONESIA,,Rp,2.549.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-822ws-mnciva8io4qu2f,,,,,"TECNO SPARK 40 PRO PLUS 8/256GB SECOND LENGKAP MULUS RESMI INDONESIA
Rp
2.549.000
Besok 12:00
Kab. Sidoarjo",https://shopee.co.id/TECNO-SPARK-40-PRO-PLUS-8-256GB-SECOND-LENGKAP-MULUS-RESMI-INDONESIA-i.152600416.52006503454?extraParams=%7B%22display_model_id%22%3A375646363695%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd15da5e-be28-4e9d-bf74-19684f78469e&xptdk=cd15da5e-be28-4e9d-bf74-19684f78469e,Besok 12:00,
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m0i1079kplho71,TECNO POVA NEO 2 4/128 SECOND FULLSET ORI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.499.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"TECNO POVA NEO 2 4/128 SECOND FULLSET ORI
Rp
1.499.000
5.0
4 Terjual
< 2 Hari
Kab. Bogor",https://shopee.co.id/TECNO-POVA-NEO-2-4-128-SECOND-FULLSET-ORI-i.586330356.29312111472?extraParams=%7B%22display_model_id%22%3A168433878390%2C%22model_selection_logic%22%3A3%7D&sp_atk=a72410d2-5e8f-488e-a8ae-df1de5bbb2e7&xptdk=a72410d2-5e8f-488e-a8ae-df1de5bbb2e7,4 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-8224s-ml3pd1t5nvgk54,"TECNO SPARK Go 3 4GB+4GB*/128GB, IP64, 6.75"" HD+, 120Hz Smooth Display, 5000mAh, 15W* Charging, Freelink Communication, TECNO AI - sparkgo3",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,1.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-822wk-mnbbsy3o6tqb85,-27%,,,,"TECNO SPARK Go 3 4GB+4GB*/128GB, IP64, 6.75"" HD+, 120Hz Smooth Display, 5000mAh, 15W* Charging, Freelink Communication, TECNO AI - sparkgo3
Rp
1.599.000
-27%
5.0
1RB+ Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/TECNO-SPARK-Go-3-4GB-4GB*-128GB-IP64-6.75-HD-120Hz-Smooth-Display-5000mAh-15W*-Charging-Freelink-Communication-TECNO-AI-sparkgo3-i.333261179.53904898332?extraParams=%7B%22display_model_id%22%3A325452616503%2C%22model_selection_logic%22%3A3%7D&sp_atk=4fe96a4b-31cd-49b0-906f-2c2a48694f5e&xptdk=4fe96a4b-31cd-49b0-906f-2c2a48694f5e,1RB+ Terjual,
https://down-id.img.susercontent.com/file/id-11134207-822wm-mne1qbeunw1y1a,"[5x SUPERZOOM FLASHSNAP] TECNO CAMON 50 PRO 5G 12GB+12GB*/256GB, 50MP Sony LYT-700C, 50MP 3x Telephoto Camera, MediaTek Dimensity 7400 Ultimate 5G, IP69K, 6500mAh, Android 16, camon50pro",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,Cashback 50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://down-id.img.susercontent.com/file/id-11134258-822wk-mnbbsy3o6tqb85,-5%,,,,"[5x SUPERZOOM FLASHSNAP] TECNO CAMON 50 PRO 5G 12GB+12GB*/256GB, 50MP Sony LYT-700C, 50MP 3x Telephoto Camera, MediaTek Dimensity 7400 Ultimate 5G, IP69K, 6500mAh, Android 16, camon50pro
Rp
5.999.000
-5%
Cashback 50%
4.9
573 Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/-5x-SUPERZOOM-FLASHSNAP-TECNO-CAMON-50-PRO-5G-12GB-12GB*-256GB-50MP-Sony-LYT-700C-50MP-3x-Telephoto-Camera-MediaTek-Dimensity-7400-Ultimate-5G-IP69K-6500mAh-Android-16-camon50pro-i.333261179.56806073947?extraParams=%7B%22display_model_id%22%3A345553724991%2C%22model_selection_logic%22%3A3%7D&sp_atk=0febc299-8992-421b-ab0f-4e37eefde253&xptdk=0febc299-8992-421b-ab0f-4e37eefde253,573 Terjual,
https://down-id.img.susercontent.com/file/id-11134207-8224t-mk7ssg6l9szm8a,Tecno Spark Go 3  [4/128GB] [4/64GB] [3/64GB] Garansi Resmi Tecno Indonesia 13 Bulan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,-17%,,,,"Tecno Spark Go 3 [4/128GB] [4/64GB] [3/64GB] Garansi Resmi Tecno Indonesia 13 Bulan
Rp
1.499.000
-17%
4.9
913 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Tecno-Spark-Go-3-4-128GB-4-64GB-3-64GB-Garansi-Resmi-Tecno-Indonesia-13-Bulan-i.133736627.22870796965?extraParams=%7B%22display_model_id%22%3A410517368801%2C%22model_selection_logic%22%3A3%7D&sp_atk=d285b5fe-ca06-4140-aa8b-ecd0434f3812&xptdk=d285b5fe-ca06-4140-aa8b-ecd0434f3812,913 Terjual,
