-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,truncate,img,text-xs/sp14_3,text-xs,text-white_2,text-white_2_link,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-81ztq-mez850yfg7bjc4,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Laptop ADVAN Workmate Ryzen 5-3500U 8GB 256GB SSD 14""FHD IPS W11",Rp,5.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-18%,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,82 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=2833283428&shopid=30555036,"Laptop ADVAN Workmate Ryzen 5-3500U 8GB 256GB SSD 14""FHD IPS W11
Rp
5.999.000
-18%
Pilih Lokal
5.0
82 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-ADVAN-Workmate-Ryzen-5-3500U-8GB-256GB-SSD-14-FHD-IPS-W11-i.30555036.2833283428?extraParams=%7B%22display_model_id%22%3A385736815769%2C%22model_selection_logic%22%3A3%7D&sp_atk=751aa655-d14a-4354-aeb9-a58ef9ba80d6&xptdk=751aa655-d14a-4354-aeb9-a58ef9ba80d6
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmh9ok05c35t19,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Soulmate X 14"" FHD AMD 3020e 16GB 512GB SSD",Rp,3.698.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=25545358400&shopid=748792991,"Advan Soulmate X 14"" FHD AMD 3020e 16GB 512GB SSD
Rp
3.698.000
-1%
5.0
5 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Advan-Soulmate-X-14-FHD-AMD-3020e-16GB-512GB-SSD-i.748792991.25545358400?extraParams=%7B%22display_model_id%22%3A365709589293%2C%22model_selection_logic%22%3A3%7D&sp_atk=14916ddd-fbf2-4fd2-be9c-207685546935&xptdk=14916ddd-fbf2-4fd2-be9c-207685546935
https://down-id.img.susercontent.com/file/id-11134207-82250-mg90i0utcqvi86,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ADVAN TBOOK INTEL N100 8GB 128GB WINDOWS 11 14.0,Rp,4.262.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,43 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24081843329&shopid=261978781,"LAPTOP ADVAN TBOOK INTEL N100 8GB 128GB WINDOWS 11 14.0
Rp
4.262.000
4.9
43 Terjual
< 2 Hari
Depok",https://shopee.co.id/LAPTOP-ADVAN-TBOOK-INTEL-N100-8GB-128GB-WINDOWS-11-14.0-i.261978781.24081843329?extraParams=%7B%22display_model_id%22%3A420571670683%2C%22model_selection_logic%22%3A3%7D&sp_atk=221b273b-82ec-4a56-8c3b-9959bc72fe10&xptdk=221b273b-82ec-4a56-8c3b-9959bc72fe10
https://down-id.img.susercontent.com/file/id-11134207-8224z-mjv28qxmg1z543,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Advan Workmate  Ryzen 5 3500U / 8GB / 256GB / 14"" IPS/ Win 11",Rp,6.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pekanbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,9 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24986178182&shopid=4583103,"Laptop Advan Workmate Ryzen 5 3500U / 8GB / 256GB / 14"" IPS/ Win 11
Rp
6.600.000
5.0
9 Terjual
< 2 Hari
Pekanbaru",https://shopee.co.id/Laptop-Advan-Workmate-Ryzen-5-3500U-8GB-256GB-14-IPS-Win-11-i.4583103.24986178182?extraParams=%7B%22display_model_id%22%3A251621522948%2C%22model_selection_logic%22%3A3%7D&sp_atk=55f6516a-4e7c-4874-947e-bbf07123f2f8&xptdk=55f6516a-4e7c-4874-947e-bbf07123f2f8
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m92ef6drrj32d1,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Ai Gen Ryzen 7 16GB 512GB SSD Windows 11,Rp,10.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cirebon,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-47%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,59 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28200295590&shopid=481116800,"Advan Ai Gen Ryzen 7 16GB 512GB SSD Windows 11
Rp
10.000.000
-47%
4.9
59 Terjual
< 2 Hari
Cirebon",https://shopee.co.id/Advan-Ai-Gen-Ryzen-7-16GB-512GB-SSD-Windows-11-i.481116800.28200295590?extraParams=%7B%22display_model_id%22%3A158811173533%2C%22model_selection_logic%22%3A3%7D&sp_atk=a41ca95d-2f18-46bb-91ed-b0e7b2f5b23f&xptdk=a41ca95d-2f18-46bb-91ed-b0e7b2f5b23f
https://down-id.img.susercontent.com/file/id-11134207-822wh-mla66hi3s5xred,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ADVAN TBOOK N100 4GB 128GB W11 14.0,Rp,4.252.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,4 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28874726156&shopid=1273997571,"LAPTOP ADVAN TBOOK N100 4GB 128GB W11 14.0
Rp
4.252.000
-48%
4 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ADVAN-TBOOK-N100-4GB-128GB-W11-14.0-i.1273997571.28874726156?extraParams=%7B%22display_model_id%22%3A129226652387%2C%22model_selection_logic%22%3A3%7D&sp_atk=614581c1-d5f1-44b3-a000-5a6e33232663&xptdk=614581c1-d5f1-44b3-a000-5a6e33232663
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m7u6bpg4l0oxe6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan TBook Intel N100 8GB 14inch Win11,Rp,4.323.845,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=24143169440&shopid=30103887,"Laptop Advan TBook Intel N100 8GB 14inch Win11
Rp
4.323.845
5.0
2 Terjual
< 2 Hari
Banjarbaru",https://shopee.co.id/Laptop-Advan-TBook-Intel-N100-8GB-14inch-Win11-i.30103887.24143169440?extraParams=%7B%22display_model_id%22%3A296805692503%2C%22model_selection_logic%22%3A3%7D&sp_atk=fea88f75-3949-4a8d-a40b-8b586636cfaa&xptdk=fea88f75-3949-4a8d-a40b-8b586636cfaa
https://down-id.img.susercontent.com/file/id-11134207-7r98v-llkkd77ierku6f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"LAPTOP ADVAN WORKPRO CORE i5-1035G7 8GB / 256GB SSD 14"" FDH WINDOWS 11",Rp,7.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Besok 11:00,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=22380025819&shopid=105409987,"LAPTOP ADVAN WORKPRO CORE i5-1035G7 8GB / 256GB SSD 14"" FDH WINDOWS 11
Rp
7.000.000
Besok 11:00
Kab. Sidoarjo",https://shopee.co.id/LAPTOP-ADVAN-WORKPRO-CORE-i5-1035G7-8GB-256GB-SSD-14-FDH-WINDOWS-11-i.105409987.22380025819?extraParams=%7B%22display_model_id%22%3A69347661148%2C%22model_selection_logic%22%3A3%7D&sp_atk=e360665a-2910-447b-99f1-ebd74cd30646&xptdk=e360665a-2910-447b-99f1-ebd74cd30646
https://down-id.img.susercontent.com/file/id-11134207-822wt-mnazwmswdh4yce,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Advan Soulmate X2 Athlon 3020e 8GB 384GB SSD 14 inch FHD IPS Win11,Rp,3.754.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28324406826&shopid=217781231,"Advan Soulmate X2 Athlon 3020e 8GB 384GB SSD 14 inch FHD IPS Win11
Rp
3.754.000
5.0
6 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-Soulmate-X2-Athlon-3020e-8GB-384GB-SSD-14-inch-FHD-IPS-Win11-i.217781231.28324406826?extraParams=%7B%22display_model_id%22%3A223746120432%2C%22model_selection_logic%22%3A3%7D&sp_atk=c0bbbd30-a840-403f-98c3-5133a130d2d3&xptdk=c0bbbd30-a840-403f-98c3-5133a130d2d3
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-mam8yjrhsm0oca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workplus Heritage Ryzen 5 14"" FHD Laptop",Rp,7.695.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,8 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=43653309016&shopid=125813652,"Advan Workplus Heritage Ryzen 5 14"" FHD Laptop
Rp
7.695.000
5.0
8 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-Workplus-Heritage-Ryzen-5-14-FHD-Laptop-i.125813652.43653309016?extraParams=%7B%22display_model_id%22%3A291704079533%2C%22model_selection_logic%22%3A3%7D&sp_atk=a41dfd61-611f-4b1a-8119-bf061de6fbb8&xptdk=a41dfd61-611f-4b1a-8119-bf061de6fbb8
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m3de6od9tkrc0a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan AI Gen Ultra 5 16GB 512GB 14"" IPS Win 11",Rp,9.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Semarang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-54%,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27969682903&shopid=1084083096,"Advan AI Gen Ultra 5 16GB 512GB 14"" IPS Win 11
Rp
9.299.000
-54%
5.0
2 Terjual
< 2 Hari
Semarang",https://shopee.co.id/Advan-AI-Gen-Ultra-5-16GB-512GB-14-IPS-Win-11-i.1084083096.27969682903?extraParams=%7B%22display_model_id%22%3A118530264749%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b64ff01-eaa8-46f1-bde5-8d5b3d0639bb&xptdk=0b64ff01-eaa8-46f1-bde5-8d5b3d0639bb
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m5pnhyz5jst40d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN TBOOK INTEL N100 RAM 8GB 128GB WINDOWS 11,Rp,4.262.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,15 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=28724910164&shopid=1367937206,"ADVAN TBOOK INTEL N100 RAM 8GB 128GB WINDOWS 11
Rp
4.262.000
5.0
15 Terjual
< 2 Hari
Depok",https://shopee.co.id/ADVAN-TBOOK-INTEL-N100-RAM-8GB-128GB-WINDOWS-11-i.1367937206.28724910164?extraParams=%7B%22display_model_id%22%3A252568844997%2C%22model_selection_logic%22%3A3%7D&sp_atk=ad2d23af-2a5b-40c2-b218-9d0f174a4fba&xptdk=ad2d23af-2a5b-40c2-b218-9d0f174a4fba
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lz5z4k23naxsef,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Soulmate T Intel N4020 8GB 128GB SSD 14"" HD",Rp,3.298.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=27058420433&shopid=364038165,"Advan Soulmate T Intel N4020 8GB 128GB SSD 14"" HD
Rp
3.298.000
5.0
4 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Advan-Soulmate-T-Intel-N4020-8GB-128GB-SSD-14-HD-i.364038165.27058420433?extraParams=%7B%22display_model_id%22%3A256757122469%2C%22model_selection_logic%22%3A3%7D&sp_atk=4eb96583-aeba-45d1-864d-464f0cb9e90f&xptdk=4eb96583-aeba-45d1-864d-464f0cb9e90f
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m7fzd46m2k9zee,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ADVAN LAPTOP SOULMATE PLUS AMD RYZEN 5 3500U 8GB 256GB FREE WINDOWS 11,Rp,5.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bukittinggi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29379885224&shopid=1368538068,"ADVAN LAPTOP SOULMATE PLUS AMD RYZEN 5 3500U 8GB 256GB FREE WINDOWS 11
Rp
5.850.000
1 Terjual
< 2 Hari
Bukittinggi",https://shopee.co.id/ADVAN-LAPTOP-SOULMATE-PLUS-AMD-RYZEN-5-3500U-8GB-256GB-FREE-WINDOWS-11-i.1368538068.29379885224?extraParams=%7B%22display_model_id%22%3A118623262557%2C%22model_selection_logic%22%3A3%7D&sp_atk=35b774bc-9567-4cc1-95bb-737932a9138f&xptdk=35b774bc-9567-4cc1-95bb-737932a9138f
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m48sw9cwvsfe47,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Advan Laptop WORKPRO LITE INTEL i3 Notebook 14” 8GB 256GB WIN 11,Rp,6.679.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=26721842489&shopid=1093997751,"Advan Laptop WORKPRO LITE INTEL i3 Notebook 14” 8GB 256GB WIN 11
Rp
6.679.000
< 2 Hari
Tangerang",https://shopee.co.id/Advan-Laptop-WORKPRO-LITE-INTEL-i3-Notebook-14%E2%80%9D-8GB-256GB-WIN-11-i.1093997751.26721842489?extraParams=%7B%22display_model_id%22%3A233640397681%2C%22model_selection_logic%22%3A3%7D&sp_atk=25caa5c6-32be-4d9d-b5cd-6678c355c878&xptdk=25caa5c6-32be-4d9d-b5cd-6678c355c878
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m8fzf6l8g0ep17,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop ADVAN Soulmate AMD RYZEN 5-3500 RAM 8 gb SSD 256 ukuran 14 inch windows (new produk),Rp,3.889.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang Selatan,,,,,,,4-5 Hari,Produk Serupa,https://shopee.co.id/find_similar_products?catid=100644&itemid=29983027079&shopid=6578554,"Laptop ADVAN Soulmate AMD RYZEN 5-3500 RAM 8 gb SSD 256 ukuran 14 inch windows (new produk)
Rp
3.889.000
4-5 Hari
Tangerang Selatan",https://shopee.co.id/Laptop-ADVAN-Soulmate-AMD-RYZEN-5-3500-RAM-8-gb-SSD-256-ukuran-14-inch-windows-(new-produk)-i.6578554.29983027079?extraParams=%7B%22display_model_id%22%3A205980224180%2C%22model_selection_logic%22%3A3%7D&sp_atk=64b8488d-c688-4406-b9e3-8182528714df&xptdk=64b8488d-c688-4406-b9e3-8182528714df
