-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,text-shopee-primary,pointer-events-none_3,w-auto,text-white,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/4d662d0b1a9ccbace7bf39a531c98dfd,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE ZXHN F670 SECOND ORIGINAL,Rp,321.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,,,"Scrape to BigSeller
ZTE ZXHN F670 SECOND ORIGINAL
Rp
321.111
4.9
1RB+ Terjual
2-4 Hari
Jakarta Barat",https://shopee.co.id/ZTE-ZXHN-F670-SECOND-ORIGINAL-i.81058966.19504585142?extraParams=%7B%22display_model_id%22%3A200258214239%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b8bc90c-6008-48ff-a38d-625d27d144ff&xptdk=0b8bc90c-6008-48ff-a38d-625d27d144ff
https://down-id.img.susercontent.com/file/sg-11134201-22120-q7hm0y67y4kv10,,zte v5 biru,Rp,170.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,126 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,9-14 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tanjung Pinang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,"Scrape to BigSeller
zte v5 biru
Rp
170.000
4.9
126 Terjual
9-14 Hari
Tanjung Pinang",https://shopee.co.id/zte-v5-biru-i.117071808.19962610306?extraParams=%7B%22display_model_id%22%3A156261108368%2C%22model_selection_logic%22%3A3%7D&sp_atk=c5e1df48-cbc9-44d0-b264-708024920da2&xptdk=c5e1df48-cbc9-44d0-b264-708024920da2
https://down-id.img.susercontent.com/file/id-11134207-7rbke-ma8aa2jfoz9h9d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO 3 5G GARANSI RESMI NASIONAL,Rp,2.792.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Deli Serdang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-1%,,,,,"Scrape to BigSeller
ZTE NUBIA NEO 3 5G GARANSI RESMI NASIONAL
Rp
2.792.000
-1%
5.0
3 Terjual
4-7 Hari
Kab. Deli Serdang",https://shopee.co.id/ZTE-NUBIA-NEO-3-5G-GARANSI-RESMI-NASIONAL-i.12240927.44402223097?extraParams=%7B%22display_model_id%22%3A198532350551%2C%22model_selection_logic%22%3A3%7D&sp_atk=16e777a4-672b-4169-8368-29b5474c21eb&xptdk=16e777a4-672b-4169-8368-29b5474c21eb
https://down-id.img.susercontent.com/file/sg-11134207-7rfig-m3iwaoaa7i052b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,zte v3,Rp,200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,81 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Payakumbuh,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Scrape to BigSeller
zte v3
Rp
200.000
4.9
81 Terjual
Besok
Payakumbuh",https://shopee.co.id/zte-v3-i.35130126.24789227359?extraParams=%7B%22display_model_id%22%3A39847013585%2C%22model_selection_logic%22%3A3%7D&sp_atk=776f6de9-bfa9-4187-963a-6ed4234f939b&xptdk=776f6de9-bfa9-4187-963a-6ed4234f939b
https://down-id.img.susercontent.com/file/id-11134207-7rasb-m3d29f77dzin17,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ZTE F477V2 5DB NEW + ADAPTOR,Rp,120.120,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,390 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,"Scrape to BigSeller
ZTE F477V2 5DB NEW + ADAPTOR
Rp
120.120
5.0
390 Terjual
2-3 Hari
Kab. Bekasi",https://shopee.co.id/ZTE-F477V2-5DB-NEW-ADAPTOR-i.187476401.29369637474?extraParams=%7B%22display_model_id%22%3A108580421027%2C%22model_selection_logic%22%3A3%7D&sp_atk=881963e8-923a-411d-83c5-acd9ecbd98e1&xptdk=881963e8-923a-411d-83c5-acd9ecbd98e1
https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mbbujs7ajce0f9,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ZTE F609 versi 2,Rp,150.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,32 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Scrape to BigSeller
ZTE F609 versi 2
Rp
150.000
4.9
32 Terjual
Besok
Kab. Tangerang",https://shopee.co.id/ZTE-F609-versi-2-i.21243036.43755542837?extraParams=%7B%22display_model_id%22%3A305467674254%2C%22model_selection_logic%22%3A3%7D&sp_atk=fcf82a9c-d3f3-4d6c-bb26-f3b7918da8d7&xptdk=fcf82a9c-d3f3-4d6c-bb26-f3b7918da8d7
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m5bmlw1nkl527a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia Neo 2 5G RAM 8/256GB Garansi Resmi,Rp,2.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,,,"Scrape to BigSeller
ZTE Nubia Neo 2 5G RAM 8/256GB Garansi Resmi
Rp
2.600.000
4.7
34 Terjual
2-5 Hari
Tangerang",https://shopee.co.id/ZTE-Nubia-Neo-2-5G-RAM-8-256GB-Garansi-Resmi-i.228771622.28773508291?extraParams=%7B%22display_model_id%22%3A248614995315%2C%22model_selection_logic%22%3A3%7D&sp_atk=3941817f-5fc6-4700-8871-eecf4be5dbef&xptdk=3941817f-5fc6-4700-8871-eecf4be5dbef
https://down-id.img.susercontent.com/file/id-11134207-7ra0g-mboopxcrnxdy50,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Zte Nubia Neo 3 GT 5G 8/256 8+8/256 16/256 Garansi Resmi 1 Tahun Nubia Neo 3GT 5G 8/256 Nubia Neo 3 GT 8/256 Nubia Neo 3GT 8/256 Nubia Neo 3 GT 5G 8+8/256 Nubia Neo 3 GT 5G 16/256 Nubia Neo 3 GT 8+8/256 Nubia Neo 3 GT 16/256,Rp,3.399.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-11 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,"Scrape to BigSeller
Zte Nubia Neo 3 GT 5G 8/256 8+8/256 16/256 Garansi Resmi 1 Tahun Nubia Neo 3GT 5G 8/256 Nubia Neo 3 GT 8/256 Nubia Neo 3GT 8/256 Nubia Neo 3 GT 5G 8+8/256 Nubia Neo 3 GT 5G 16/256 Nubia Neo 3 GT 8+8/256 Nubia Neo 3 GT 16/256
Rp
3.399.000
5.0
7 Terjual
4-11 Hari
Pontianak",https://shopee.co.id/Zte-Nubia-Neo-3-GT-5G-8-256-8-8-256-16-256-Garansi-Resmi-1-Tahun-Nubia-Neo-3GT-5G-8-256-Nubia-Neo-3-GT-8-256-Nubia-Neo-3GT-8-256-Nubia-Neo-3-GT-5G-8-8-256-Nubia-Neo-3-GT-5G-16-256-Nubia-Neo-3-GT-8-8-256-Nubia-Neo-3-GT-16-256-i.47594593.43756981227?extraParams=%7B%22display_model_id%22%3A300591827567%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2ea4df7-2203-4320-af47-05ad84798316&xptdk=a2ea4df7-2203-4320-af47-05ad84798316
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mckqbnjvmot36d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE ZXHN F609,Rp,185.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,105 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,,,,"Scrape to BigSeller
ZTE ZXHN F609
Rp
185.000
4.9
105 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/ZTE-ZXHN-F609-i.696234836.25401517674?extraParams=%7B%22display_model_id%22%3A215369089213%2C%22model_selection_logic%22%3A3%7D&sp_atk=d7ff2e41-98ad-435f-8030-1e264990de3d&xptdk=d7ff2e41-98ad-435f-8030-1e264990de3d
https://down-id.img.susercontent.com/file/id-11134207-81zti-meqn7bzjbi8631,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO 3 5G 8/256 GB,Rp,2.970.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Samarinda,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-15%,,,,,"Scrape to BigSeller
ZTE NUBIA NEO 3 5G 8/256 GB
Rp
2.970.000
-15%
4.3
5 Terjual
4-8 Hari
Samarinda",https://shopee.co.id/ZTE-NUBIA-NEO-3-5G-8-256-GB-i.1159910408.44053153312?extraParams=%7B%22display_model_id%22%3A280261521828%2C%22model_selection_logic%22%3A3%7D&sp_atk=665c1476-a923-4761-8761-028f25a13d92&xptdk=665c1476-a923-4761-8761-028f25a13d92
https://down-id.img.susercontent.com/file/c205e233c78a7028e104479bf9e1c141,,zte v3,Rp,175.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,6-10 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jambi,,,,,,,"Scrape to BigSeller
zte v3
Rp
175.000
6-10 Hari
Jambi",https://shopee.co.id/zte-v3-i.266534876.9612362568?extraParams=%7B%22display_model_id%22%3A24249660059%2C%22model_selection_logic%22%3A3%7D&sp_atk=505e3cca-2492-48c6-a28d-530b02cf5a95&xptdk=505e3cca-2492-48c6-a28d-530b02cf5a95
https://down-id.img.susercontent.com/file/300fe57ef7af175e916ee6c7e3209344,,ZTE V3 NWW,Rp,150.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Singkawang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Scrape to BigSeller
ZTE V3 NWW
Rp
150.000
Besok
Singkawang",https://shopee.co.id/ZTE-V3-NWW-i.366479741.3975520756?extraParams=%7B%22display_model_id%22%3A53269404603%2C%22model_selection_logic%22%3A3%7D&sp_atk=8b99f811-98c4-4f78-9e26-0a54b3b008d3&xptdk=8b99f811-98c4-4f78-9e26-0a54b3b008d3
https://down-id.img.susercontent.com/file/id-11134207-8224v-mibx8rnce4u9d4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO 3 GT 5G RAM 8GB/256GB HP GAMING SHOULDER TRIGGER AMOLED 120HZ GARANSI RESMI,Rp,3.185.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,"Scrape to BigSeller
ZTE NUBIA NEO 3 GT 5G RAM 8GB/256GB HP GAMING SHOULDER TRIGGER AMOLED 120HZ GARANSI RESMI
Rp
3.185.000
5.0
3 Terjual
3-6 Hari
Medan",https://shopee.co.id/ZTE-NUBIA-NEO-3-GT-5G-RAM-8GB-256GB-HP-GAMING-SHOULDER-TRIGGER-AMOLED-120HZ-GARANSI-RESMI-i.1598052667.44360935193?extraParams=%7B%22display_model_id%22%3A290918191904%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba0e21c5-ad13-4429-8d31-aad120b5c9f8&xptdk=ba0e21c5-ad13-4429-8d31-aad120b5c9f8
https://down-id.img.susercontent.com/file/id-11134207-822wo-mn14nzedciyt2c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO 3 GT 8/256 GB,Rp,3.289.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Samarinda,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-11%,,,,,"Scrape to BigSeller
ZTE NUBIA NEO 3 GT 8/256 GB
Rp
3.289.000
-11%
5.0
4 Terjual
4-8 Hari
Samarinda",https://shopee.co.id/ZTE-NUBIA-NEO-3-GT-8-256-GB-i.1159910408.42503158293?extraParams=%7B%22display_model_id%22%3A395061410990%2C%22model_selection_logic%22%3A3%7D&sp_atk=d5bcb1e5-a2db-4087-8488-d001b12781be&xptdk=d5bcb1e5-a2db-4087-8488-d001b12781be
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-makrebtnf6ec9c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE NUBIA NEO3 5G 8GB 256GB,Rp,2.769.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,-19%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Scrape to BigSeller
ZTE NUBIA NEO3 5G 8GB 256GB
Rp
2.769.000
-19%
5.0
3 Terjual
Besok
Jakarta Utara",https://shopee.co.id/ZTE-NUBIA-NEO3-5G-8GB-256GB-i.383392952.43053209699?extraParams=%7B%22display_model_id%22%3A285265765022%2C%22model_selection_logic%22%3A3%7D&sp_atk=90b5116a-16d9-4ffe-a10b-56db2bbfc243&xptdk=90b5116a-16d9-4ffe-a10b-56db2bbfc243
https://down-id.img.susercontent.com/file/id-11134207-8224q-mk0tm4ka5vd3f5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZTE Nubia Neo 3 GT 5G 8/256GB Garansi Resmi.,Rp,3.185.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,37 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Scrape to BigSeller
ZTE Nubia Neo 3 GT 5G 8/256GB Garansi Resmi.
Rp
3.185.000
5.0
37 Terjual
Besok
Medan",https://shopee.co.id/ZTE-Nubia-Neo-3-GT-5G-8-256GB-Garansi-Resmi.-i.1465037947.42708242304?extraParams=%7B%22display_model_id%22%3A290695098084%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3b3b61d-419a-4b87-8949-d7100959b01b&xptdk=e3b3b61d-419a-4b87-8949-d7100959b01b
https://down-id.img.susercontent.com/file/id-11134207-7r98z-m085i99n9fefe2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ZTE F477 V2 NEW,Rp,120.120,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,160 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,,,"Scrape to BigSeller
ZTE F477 V2 NEW
Rp
120.120
5.0
160 Terjual
2-3 Hari
Kab. Karawang",https://shopee.co.id/ZTE-F477-V2-NEW-i.955771870.26661422734?extraParams=%7B%22display_model_id%22%3A109264698982%2C%22model_selection_logic%22%3A3%7D&sp_atk=26a4dc90-1b78-4602-a97e-e47b44eff33b&xptdk=26a4dc90-1b78-4602-a97e-e47b44eff33b
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lvejvzdlakyndb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ZTE F460 V6 SUPPORT BRIDGE,Rp,102.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Indramayu,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,"Scrape to BigSeller
ZTE F460 V6 SUPPORT BRIDGE
Rp
102.999
4.8
1RB+ Terjual
Besok
Kab. Indramayu",https://shopee.co.id/ZTE-F460-V6-SUPPORT-BRIDGE-i.1888501.22251320477?extraParams=%7B%22display_model_id%22%3A222802573116%2C%22model_selection_logic%22%3A3%7D&sp_atk=589ffc24-5168-47ae-a4d6-fdd0fca6792f&xptdk=589ffc24-5168-47ae-a4d6-fdd0fca6792f
