-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-primary,pointer-events-none_3,text-shopee-green,truncate,img_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wp-mn5jggiazdae62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Ryzen 5 8GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.259.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,,,15 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 Ryzen 5 8GB 512GB SSD FHD
Rp
9.259.000
5.0
15 Terjual
< 2 Hari
Malang",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-5-8GB-512GB-SSD-FHD-i.10625226.29882023824?extraParams=%7B%22display_model_id%22%3A243079077397%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa5df5b4-b770-4b4c-a911-000c21d18d89&xptdk=fa5df5b4-b770-4b4c-a911-000c21d18d89
https://down-id.img.susercontent.com/file/sg-11134201-81ztp-mmlu33ke22o8f6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS Vivobook Go 14 E1404TA-VIPS1821M / VIPS1822M Intel Celeron N150 8GB 256GB 14"" Windows 11 OH+M365 - Notebook ASUS E1404TA-VIPS1821M / VIPS1822M N150 8GB/256GB",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.299.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,Besok 12:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"ASUS Vivobook Go 14 E1404TA-VIPS1821M / VIPS1822M Intel Celeron N150 8GB 256GB 14"" Windows 11 OH+M365 - Notebook ASUS E1404TA-VIPS1821M / VIPS1822M N150 8GB/256GB
Rp
7.299.000
Besok 12:00
Surabaya",https://shopee.co.id/ASUS-Vivobook-Go-14-E1404TA-VIPS1821M-VIPS1822M-Intel-Celeron-N150-8GB-256GB-14-Windows-11-OH-M365-Notebook-ASUS-E1404TA-VIPS1821M-VIPS1822M-N150-8GB-256GB-i.437285338.46358209172?extraParams=%7B%22display_model_id%22%3A420727758492%2C%22model_selection_logic%22%3A3%7D&sp_atk=3f2d3fbd-6238-426b-b36e-4302a52cb9ef&xptdk=3f2d3fbd-6238-426b-b36e-4302a52cb9ef
https://down-id.img.susercontent.com/file/id-11134207-82252-mi37n1z6l24ic2,,ASUS VIVOBOOK GO 14 E1404GA INTEL i3 N305 8GB 512SSD WINDOWS,,Rp,6.090.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,,,Besok 11:00,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,"ASUS VIVOBOOK GO 14 E1404GA INTEL i3 N305 8GB 512SSD WINDOWS
Rp
6.090.000
Besok 11:00
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404GA-INTEL-i3-N305-8GB-512SSD-WINDOWS-i.1058807.55552881799?extraParams=%7B%22display_model_id%22%3A420575042644%2C%22model_selection_logic%22%3A3%7D&sp_atk=d91940d5-4a1f-49fa-9cab-a86216befa60&xptdk=d91940d5-4a1f-49fa-9cab-a86216befa60
https://down-id.img.susercontent.com/file/id-11134207-82251-mklugwv711c563,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 14 Core i3 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.321.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-45%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,147 Terjual,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 Core i3 16GB 512GB Windows 11
Rp
8.321.000
-45%
Hadiah Gratis
4.8
147 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Vivobook-14-Core-i3-16GB-512GB-Windows-11-i.250649369.12775620802?extraParams=%7B%22display_model_id%22%3A345555533553%2C%22model_selection_logic%22%3A3%7D&sp_atk=e5f62ec4-f7fb-4b12-899b-20295000c772&xptdk=e5f62ec4-f7fb-4b12-899b-20295000c772
https://down-id.img.susercontent.com/file/id-11134207-822wq-mlrnqxjtwe0xe2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook 14 X1404VA i3 16GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.698.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,17 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook 14 X1404VA i3 16GB 512GB SSD FHD
Rp
7.698.000
-1%
5.0
17 Terjual
< 2 Hari
Depok",https://shopee.co.id/Asus-Vivobook-14-X1404VA-i3-16GB-512GB-SSD-FHD-i.714643627.17593458722?extraParams=%7B%22display_model_id%22%3A291447301665%2C%22model_selection_logic%22%3A3%7D&sp_atk=7ab0b7f0-d075-4158-b605-231b4b010d4c&xptdk=7ab0b7f0-d075-4158-b605-231b4b010d4c
https://down-id.img.susercontent.com/file/id-11134207-822wt-mnck6kuacbnq47,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404TA N150 8GB 256GB W11+OHS+M365B 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.485.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,-12%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,214 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404TA N150 8GB 256GB W11+OHS+M365B 14.0FHD
Rp
6.485.000
-12%
5.0
214 Terjual
2-4 Hari
Bogor",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404TA-N150-8GB-256GB-W11-OHS-M365B-14.0FHD-i.1275013122.24485765463?extraParams=%7B%22display_model_id%22%3A420822376086%2C%22model_selection_logic%22%3A3%7D&sp_atk=d8caf879-2fd7-4e87-b3e9-91b6c364588b&xptdk=d8caf879-2fd7-4e87-b3e9-91b6c364588b
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m2i073jaq4sj85,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Vivobook Go 14 Ryzen 3 8GB 512GB W11 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.614.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,176 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Asus Vivobook Go 14 Ryzen 3 8GB 512GB W11 FHD
Rp
7.614.000
-3%
4.9
176 Terjual
3-4 Hari
Bekasi",https://shopee.co.id/Asus-Vivobook-Go-14-Ryzen-3-8GB-512GB-W11-FHD-i.1368552879.28162645597?extraParams=%7B%22display_model_id%22%3A375315767537%2C%22model_selection_logic%22%3A3%7D&sp_atk=190aec2a-c113-4b3f-b4e5-c4399a1b4392&xptdk=190aec2a-c113-4b3f-b4e5-c4399a1b4392
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lrn8vonauiyhaf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS Vivobook A1404VA i3 1315U 24GB 1TB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.899.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,62 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook A1404VA i3 1315U 24GB 1TB SSD FHD
Rp
8.899.000
Cicilan
4.9
62 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ASUS-Vivobook-A1404VA-i3-1315U-24GB-1TB-SSD-FHD-i.32829345.6307907015?extraParams=%7B%22display_model_id%22%3A119099475252%2C%22model_selection_logic%22%3A3%7D&sp_atk=e577df34-b04f-46d0-a707-8469d09d2fac&xptdk=e577df34-b04f-46d0-a707-8469d09d2fac
https://down-id.img.susercontent.com/file/id-11134207-81ztj-mfcjzoh3qnf2c5,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD VIPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.079.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,9 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 512GB W11+OHS+M365B 14.0FHD VIPS
Rp
9.079.000
-1%
5.0
9 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VA-I3-1315-8GB-512GB-W11-OHS-M365B-14.0FHD-VIPS-i.1471949508.44222649179?extraParams=%7B%22display_model_id%22%3A261842156625%2C%22model_selection_logic%22%3A3%7D&sp_atk=13b25d89-2169-4e46-bd00-4e974721a96c&xptdk=13b25d89-2169-4e46-bd00-4e974721a96c
https://down-id.img.susercontent.com/file/id-11134207-7rbk0-m9u2xhwzpjjk4a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 256GB Windows11+OHS+M365B 14.0FHD VIPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.297.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,8 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK 14 A1404VA I3 1315 8GB 256GB Windows11+OHS+M365B 14.0FHD VIPS
Rp
8.297.000
-1%
5.0
8 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-14-A1404VA-I3-1315-8GB-256GB-Windows11-OHS-M365B-14.0FHD-VIPS-i.1471949508.27987243159?extraParams=%7B%22display_model_id%22%3A300273783580%2C%22model_selection_logic%22%3A3%7D&sp_atk=cd3b3926-d477-47d5-8afc-5a25292bb641&xptdk=cd3b3926-d477-47d5-8afc-5a25292bb641
https://down-id.img.susercontent.com/file/id-11134207-8224y-mjl823kx9h4y17,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS VIVOBOOK GO 14 E1404GA I3 N305 8GB 512GB Windows11+OHS+M365B 14.0FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.601.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,6 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS VIVOBOOK GO 14 E1404GA I3 N305 8GB 512GB Windows11+OHS+M365B 14.0FHD
Rp
8.601.000
-1%
5.0
6 Terjual
Besok
Surabaya",https://shopee.co.id/ASUS-VIVOBOOK-GO-14-E1404GA-I3-N305-8GB-512GB-Windows11-OHS-M365B-14.0FHD-i.1471949508.40054626489?extraParams=%7B%22display_model_id%22%3A360633420619%2C%22model_selection_logic%22%3A3%7D&sp_atk=71f79b14-cf34-46b7-a1ae-1644fd18d821&xptdk=71f79b14-cf34-46b7-a1ae-1644fd18d821
https://down-id.img.susercontent.com/file/id-11134207-8224t-mjthhaun3h1h21,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus Expertbook P1403CVA i3 1315 8GB 512GB Win 11 OHS 14.0 inci Full HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.474.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-29%,,29 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop Asus Expertbook P1403CVA i3 1315 8GB 512GB Win 11 OHS 14.0 inci Full HD
Rp
8.474.000
-29%
4.9
29 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Asus-Expertbook-P1403CVA-i3-1315-8GB-512GB-Win-11-OHS-14.0-inci-Full-HD-i.1274014683.40401103119?extraParams=%7B%22display_model_id%22%3A310474390961%2C%22model_selection_logic%22%3A3%7D&sp_atk=ebfc9dd9-4c6e-4521-a835-1a7d679a7468&xptdk=ebfc9dd9-4c6e-4521-a835-1a7d679a7468
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m2c5vyqyl7ck4f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB RAM 512GB SSD WINDOWS 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.614.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-3%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,102 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"LAPTOP ASUS VIVOBOOK GO 14 E1404FA RYZEN 3 7320 8GB RAM 512GB SSD WINDOWS 11
Rp
7.614.000
-3%
4.9
102 Terjual
< 2 Hari
Depok",https://shopee.co.id/LAPTOP-ASUS-VIVOBOOK-GO-14-E1404FA-RYZEN-3-7320-8GB-RAM-512GB-SSD-WINDOWS-11-i.1367937206.26766214015?extraParams=%7B%22display_model_id%22%3A185758773212%2C%22model_selection_logic%22%3A3%7D&sp_atk=ef170d44-09d7-499a-ae3c-91ac938e32e7&xptdk=ef170d44-09d7-499a-ae3c-91ac938e32e7
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mdwt0bxjecxs7b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS TUF A15 FA506NCG RYZEN 7 7445HS RTX3050 4GB/ RAM 16GB 512GB W11+OHS 15.6FHD 144HZ IPS RGB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,13.651.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,-24%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,1RB+ Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS TUF A15 FA506NCG RYZEN 7 7445HS RTX3050 4GB/ RAM 16GB 512GB W11+OHS 15.6FHD 144HZ IPS RGB
Rp
13.651.000
-24%
Cicilan
5.0
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ASUS-TUF-A15-FA506NCG-RYZEN-7-7445HS-RTX3050-4GB-RAM-16GB-512GB-W11-OHS-15.6FHD-144HZ-IPS-RGB-i.78730497.9189390244?extraParams=%7B%22display_model_id%22%3A295561889917%2C%22model_selection_logic%22%3A3%7D&sp_atk=07422b49-66e1-4e77-ac2b-20ca9f263503&xptdk=07422b49-66e1-4e77-ac2b-20ca9f263503
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjxs0joq2z2c43,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop ASUS Vivobook 14 A1404VAP | Core i5 120U | 16GB 512GB | W11+OHS+M365B | 14.0 FHD VIPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.555.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,-24%,,30 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"Laptop ASUS Vivobook 14 A1404VAP | Core i5 120U | 16GB 512GB | W11+OHS+M365B | 14.0 FHD VIPS
Rp
10.555.000
-24%
4.9
30 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-ASUS-Vivobook-14-A1404VAP-Core-i5-120U-16GB-512GB-W11-OHS-M365B-14.0-FHD-VIPS-i.1274014683.42809083855?extraParams=%7B%22display_model_id%22%3A297364560909%2C%22model_selection_logic%22%3A3%7D&sp_atk=b811d240-ee0e-4361-b96a-28b211ccbe87&xptdk=b811d240-ee0e-4361-b96a-28b211ccbe87
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m13n2vjiml9kbb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"ASUS Vivobook Go E410KA 8GB 512GB 14"" FHD W11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.890.000,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,,,33 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,"ASUS Vivobook Go E410KA 8GB 512GB 14"" FHD W11
Rp
6.890.000
4.9
33 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/ASUS-Vivobook-Go-E410KA-8GB-512GB-14-FHD-W11-i.40255164.22719879668?extraParams=%7B%22display_model_id%22%3A410768254223%2C%22model_selection_logic%22%3A3%7D&sp_atk=58bf1b2d-1ea6-4c82-b792-3beaf9800221&xptdk=58bf1b2d-1ea6-4c82-b792-3beaf9800221
