-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,text-shopee-green,truncate,img,text-xs/sp14_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224x-ml1r8cjwntaa8a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,PROMO Advan Workplus Ryzen 7 16GB 512GB Notebook,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.890.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,230 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,-41%,,"PROMO Advan Workplus Ryzen 7 16GB 512GB Notebook
Rp
5.890.000
-41%
4.9
230 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/PROMO-Advan-Workplus-Ryzen-7-16GB-512GB-Notebook-i.148846460.26523898102?extraParams=%7B%22display_model_id%22%3A425572865930%2C%22model_selection_logic%22%3A3%7D&sp_atk=5ec70b46-e0e8-42a3-a1ac-69b8d64f8b08&xptdk=5ec70b46-e0e8-42a3-a1ac-69b8d64f8b08
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m9vg86g4chni9b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN TBOOK N100 4gb 128gb Windows11 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.262.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,22 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"ADVAN TBOOK N100 4gb 128gb Windows11 14.0
Rp
4.262.000
5.0
22 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ADVAN-TBOOK-N100-4gb-128gb-Windows11-14.0-i.1039970542.29874654008?extraParams=%7B%22display_model_id%22%3A300157007267%2C%22model_selection_logic%22%3A3%7D&sp_atk=75fc80c8-a4de-4470-befa-0db7960b94c4&xptdk=75fc80c8-a4de-4470-befa-0db7960b94c4
https://down-id.img.susercontent.com/file/id-11134207-8224y-mg4sqojkim177e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows11 14.0 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.729.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,2 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN SOULMATE X2 AMD 3020 8GB 128GB Windows11 14.0 IPS
Rp
3.729.000
-1%
2 Terjual
Besok
Surabaya",https://shopee.co.id/ADVAN-SOULMATE-X2-AMD-3020-8GB-128GB-Windows11-14.0-IPS-i.1471949508.40875444816?extraParams=%7B%22display_model_id%22%3A410693503214%2C%22model_selection_logic%22%3A3%7D&sp_atk=440e7eb7-6099-4098-98ea-3f7362b7bfd2&xptdk=440e7eb7-6099-4098-98ea-3f7362b7bfd2
https://down-id.img.susercontent.com/file/id-11134207-7r98p-llxgt8xqhxqfae,,ADVAN WORKPLUS RYZEN 5 6600H 16GB 512SSD WINDOWS ORIGINAL,,Rp,7.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,7 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"ADVAN WORKPLUS RYZEN 5 6600H 16GB 512SSD WINDOWS ORIGINAL
Rp
7.850.000
5.0
7 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-WORKPLUS-RYZEN-5-6600H-16GB-512SSD-WINDOWS-ORIGINAL-i.1058807.19493358648?extraParams=%7B%22display_model_id%22%3A217047747375%2C%22model_selection_logic%22%3A3%7D&sp_atk=9ee5f7d1-29ff-4168-964c-f3bb90853704&xptdk=9ee5f7d1-29ff-4168-964c-f3bb90853704
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mdbig0vjijh3ef,,ADVAN WORKMATE RYZEN 5 3500U 16GB 256SSD W11,,Rp,5.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,39 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"ADVAN WORKMATE RYZEN 5 3500U 16GB 256SSD W11
Rp
5.800.000
5.0
39 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-WORKMATE-RYZEN-5-3500U-16GB-256SSD-W11-i.1058807.25741607350?extraParams=%7B%22display_model_id%22%3A271036293377%2C%22model_selection_logic%22%3A3%7D&sp_atk=844f7dfc-59b2-46b9-aa9a-ed8a318a67c0&xptdk=844f7dfc-59b2-46b9-aa9a-ed8a318a67c0
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m680wjmhgy3cf5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,READY STOCK Advan Soulmate 1405 Celeron 4GB 128GB SSD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.850.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,14 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,,"READY STOCK Advan Soulmate 1405 Celeron 4GB 128GB SSD
Rp
1.850.000
4.9
14 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/READY-STOCK-Advan-Soulmate-1405-Celeron-4GB-128GB-SSD-i.346011270.28726175394?extraParams=%7B%22display_model_id%22%3A89106130639%2C%22model_selection_logic%22%3A3%7D&sp_atk=98c7fff1-affe-40b2-88c7-9ed4e3f6aed8&xptdk=98c7fff1-affe-40b2-88c7-9ed4e3f6aed8
https://down-id.img.susercontent.com/file/id-11134207-822wg-mn7ynzmf3ls3aa,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ADVAN WORKMATE L25C | RYZEN 5-3500U | RAM 8 GB | SSD 256 GB,,Rp,4.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sukoharjo,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"ADVAN WORKMATE L25C | RYZEN 5-3500U | RAM 8 GB | SSD 256 GB
Rp
4.500.000
< 2 Hari
Kab. Sukoharjo",https://shopee.co.id/ADVAN-WORKMATE-L25C-RYZEN-5-3500U-RAM-8-GB-SSD-256-GB-i.205293806.54609093332?extraParams=%7B%22display_model_id%22%3A206383181206%2C%22model_selection_logic%22%3A3%7D&sp_atk=4b3d7d3c-2863-4d40-a127-ee803abc28ef&xptdk=4b3d7d3c-2863-4d40-a127-ee803abc28ef
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m95w9yvmcliz30,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Advan Soulmate Plus 1405 Ryzen 5 8GB 256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,4 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,,,"Laptop Advan Soulmate Plus 1405 Ryzen 5 8GB 256GB
Rp
4.500.000
4.7
4 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Laptop-Advan-Soulmate-Plus-1405-Ryzen-5-8GB-256GB-i.21730609.27185435387?extraParams=%7B%22display_model_id%22%3A248334359519%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f60d3a5-912e-4943-bcc8-e6ba38cd391e&xptdk=2f60d3a5-912e-4943-bcc8-e6ba38cd391e
https://down-id.img.susercontent.com/file/id-11134207-822ws-mmmotqbonwg2be,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Advan Soulmate 1405, Ryzen 5 - 3500U, Ram8Gb Ssd256Gb, Normal",,Rp,3.900.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,,"Laptop Advan Soulmate 1405, Ryzen 5 - 3500U, Ram8Gb Ssd256Gb, Normal
Rp
3.900.000
< 2 Hari
Tangerang",https://shopee.co.id/Laptop-Advan-Soulmate-1405-Ryzen-5-3500U-Ram8Gb-Ssd256Gb-Normal-i.214357959.52008211797?extraParams=%7B%22display_model_id%22%3A320729787169%2C%22model_selection_logic%22%3A3%7D&sp_atk=56363b6c-aef9-4ddf-8271-77aca09c713f&xptdk=56363b6c-aef9-4ddf-8271-77aca09c713f
https://down-id.img.susercontent.com/file/id-11134207-822wp-mluc39v3utjc12,,ADVAN 1405,,Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-12%,,"ADVAN 1405
Rp
2.300.000
-12%
< 2 Hari
Kab. Sleman",https://shopee.co.id/ADVAN-1405-i.1768128794.57357236733?extraParams=%7B%22display_model_id%22%3A385643883640%2C%22model_selection_logic%22%3A3%7D&sp_atk=5b13b1d8-df8b-438b-b213-2ccacf022c65&xptdk=5b13b1d8-df8b-438b-b213-2ccacf022c65
https://down-id.img.susercontent.com/file/id-11134207-822wp-mn2cgfi3j5za52,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Advan WorkPro Lite 1701 Intel Core i3-12th gen/8/256,,Rp,4.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,4-7 Hari,,,,,,"Laptop Advan WorkPro Lite 1701 Intel Core i3-12th gen/8/256
Rp
4.300.000
4-7 Hari
Kab. Sleman",https://shopee.co.id/Laptop-Advan-WorkPro-Lite-1701-Intel-Core-i3-12th-gen-8-256-i.1522873323.56600102779?extraParams=%7B%22display_model_id%22%3A440009120891%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff88bf69-2470-4da3-888f-66771c76b5a7&xptdk=ff88bf69-2470-4da3-888f-66771c76b5a7
https://down-id.img.susercontent.com/file/id-11134207-822wo-mmwrrorkgoi029,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS 11 14.0 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.753.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,43 Terjual,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,-50%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN SOULMATE X2 AMD 3020 - RAM 8GB 128GB WINDOWS 11 14.0 IPS
Rp
3.753.000
-50%
Cicilan
Hadiah Gratis
4.9
43 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/ADVAN-SOULMATE-X2-AMD-3020-RAM-8GB-128GB-WINDOWS-11-14.0-IPS-i.250649369.15014278387?extraParams=%7B%22display_model_id%22%3A355773132874%2C%22model_selection_logic%22%3A3%7D&sp_atk=b1b73ec4-2b8b-4682-85bf-ce74bf795310&xptdk=b1b73ec4-2b8b-4682-85bf-ce74bf795310
https://down-id.img.susercontent.com/file/id-11134207-822wr-mmm0cywfclqce0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN Workpro Intel core i5 12450H RAM32GB SSD1TB 14'' Fhd Ips Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,69 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,,"ADVAN Workpro Intel core i5 12450H RAM32GB SSD1TB 14'' Fhd Ips Windows 11
Rp
7.099.000
4.9
69 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-Workpro-Intel-core-i5-12450H-RAM32GB-SSD1TB-14''-Fhd-Ips-Windows-11-i.32829345.25388377541?extraParams=%7B%22display_model_id%22%3A158886560289%2C%22model_selection_logic%22%3A3%7D&sp_atk=eced928f-ee28-449f-9114-ae0e21137fbd&xptdk=eced928f-ee28-449f-9114-ae0e21137fbd
https://down-id.img.susercontent.com/file/id-11134207-82250-mha44tfaipl9ac,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Advan Workmate Ryzen 5 16GB 512GB SSD 14"" IPS",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,5.798.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,25 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan Workmate Ryzen 5 16GB 512GB SSD 14"" IPS
Rp
5.798.000
-1%
5.0
25 Terjual
< 2 Hari
Bogor",https://shopee.co.id/Advan-Workmate-Ryzen-5-16GB-512GB-SSD-14-IPS-i.1583683411.43061255127?extraParams=%7B%22display_model_id%22%3A260944335436%2C%22model_selection_logic%22%3A3%7D&sp_atk=c176edc5-9442-47e4-bc80-973ad8a0e163&xptdk=c176edc5-9442-47e4-bc80-973ad8a0e163
https://down-id.img.susercontent.com/file/sg-11134201-7renm-m8ira95lyilef6,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN TBook Intel Celeron N100 4 Core RAM16GB SSD1TB 14'' Hd Windows 11,,Rp,2.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,1 Terjual,,,,,,"ADVAN TBook Intel Celeron N100 4 Core RAM16GB SSD1TB 14'' Hd Windows 11
Rp
2.499.000
1 Terjual
2-3 Hari
Malang",https://shopee.co.id/ADVAN-TBook-Intel-Celeron-N100-4-Core-RAM16GB-SSD1TB-14''-Hd-Windows-11-i.141725604.26533209404?extraParams=%7B%22display_model_id%22%3A253164891588%2C%22model_selection_logic%22%3A3%7D&sp_atk=75e584e0-12da-4d88-9d2f-bd3159bfae0a&xptdk=75e584e0-12da-4d88-9d2f-bd3159bfae0a
https://down-id.img.susercontent.com/file/id-11134207-7r98x-ln9tnef2248x0e,,ADVAN WORKPLUS RYZEN 7 7735HS 16GB 512SSD W11,,Rp,9.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,3 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"ADVAN WORKPLUS RYZEN 7 7735HS 16GB 512SSD W11
Rp
9.500.000
5.0
3 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/ADVAN-WORKPLUS-RYZEN-7-7735HS-16GB-512SSD-W11-i.1058807.21285647138?extraParams=%7B%22display_model_id%22%3A49363480210%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ad35ec1-f83b-4643-b598-8045f91d6931&xptdk=3ad35ec1-f83b-4643-b598-8045f91d6931
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmk01336kvsy75,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Advan Tbook 1405 Transormer Intel-N100 | RAM 8GB SSD 256GB | Fullset Dan Bergaransi | Like New,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,< 2 Hari,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Advan Tbook 1405 Transormer Intel-N100 | RAM 8GB SSD 256GB | Fullset Dan Bergaransi | Like New
Rp
2.550.000
-4%
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Advan-Tbook-1405-Transormer-Intel-N100-RAM-8GB-SSD-256GB-Fullset-Dan-Bergaransi-Like-New-i.239820426.46708548414?extraParams=%7B%22display_model_id%22%3A345756417432%2C%22model_selection_logic%22%3A3%7D&sp_atk=02fab486-1eb5-4ccb-8961-7b3d3958aa6a&xptdk=02fab486-1eb5-4ccb-8961-7b3d3958aa6a
https://down-id.img.susercontent.com/file/id-11134207-82251-mk0lv4bjb8qrf4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,LAPTOP ADVAN TBOOK RAM 4/128 MULUS,,Rp,1.700.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Morowali,4-8 Hari,,,,,,"LAPTOP ADVAN TBOOK RAM 4/128 MULUS
Rp
1.700.000
4-8 Hari
Kab. Morowali",https://shopee.co.id/LAPTOP-ADVAN-TBOOK-RAM-4-128-MULUS-i.1422153835.46905465426?extraParams=%7B%22display_model_id%22%3A440495274509%2C%22model_selection_logic%22%3A3%7D&sp_atk=832b0cc8-2871-4aaf-9917-e05f6471af81&xptdk=832b0cc8-2871-4aaf-9917-e05f6471af81
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mdbf8vl5pygo17,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workmate Ryzen 5 3500U 8GB SSD 256GB 14 W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.760.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Yogyakarta,12 Terjual,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,"Advan Workmate Ryzen 5 3500U 8GB SSD 256GB 14 W11
Rp
5.760.000
5.0
12 Terjual
< 2 Hari
Yogyakarta",https://shopee.co.id/Advan-Workmate-Ryzen-5-3500U-8GB-SSD-256GB-14-W11-i.73316977.41312377891?extraParams=%7B%22display_model_id%22%3A395285471939%2C%22model_selection_logic%22%3A3%7D&sp_atk=9236fd4a-9153-4b5d-9ea8-2160062d2c50&xptdk=9236fd4a-9153-4b5d-9ea8-2160062d2c50
