-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,inline-block,img,text-xs/sp14_2,w-auto,text-white,truncate,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wp-mmsmx98rml8m9c,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,DZL - HP HUAWEI Mate X7 16/512 GB Foldable Original Garansi Resmi Official Store Handphone Ori,Rp,27.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,,,,,,-15%,,"Scrape to BigSeller
DZL - HP HUAWEI Mate X7 16/512 GB Foldable Original Garansi Resmi Official Store Handphone Ori
Rp
27.999.000
-15%
2-3 Hari
Kab. Sleman",https://shopee.co.id/DZL-HP-HUAWEI-Mate-X7-16-512-GB-Foldable-Original-Garansi-Resmi-Official-Store-Handphone-Ori-i.1460001275.52858406239?extraParams=%7B%22display_model_id%22%3A445745481626%2C%22model_selection_logic%22%3A3%7D&sp_atk=90ddc0ea-3b55-49aa-b114-9196b1447058&xptdk=90ddc0ea-3b55-49aa-b114-9196b1447058
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mcu0y5fc731jfa,,Huawei nova 13 pro 512gb 12gb ram fullset original,Rp,4.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,13 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kulon Progo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
Huawei nova 13 pro 512gb 12gb ram fullset original
Rp
4.350.000
5.0
13 Terjual
Besok
Kab. Kulon Progo",https://shopee.co.id/Huawei-nova-13-pro-512gb-12gb-ram-fullset-original-i.34341683.21984868284?extraParams=%7B%22display_model_id%22%3A410756678061%2C%22model_selection_logic%22%3A3%7D&sp_atk=0fa8a558-ce30-4142-8e4c-b755bb7ec2ec&xptdk=0fa8a558-ce30-4142-8e4c-b755bb7ec2ec
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mc6kz8p3p39n42,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Mate 40e not Pro Mulus,Rp,5.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-11 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Singkawang,,,,,,,,,"Scrape to BigSeller
Huawei Mate 40e not Pro Mulus
Rp
5.000.000
4-11 Hari
Singkawang",https://shopee.co.id/Huawei-Mate-40e-not-Pro-Mulus-i.1510670585.44261371913?extraParams=%7B%22display_model_id%22%3A275953942619%2C%22model_selection_logic%22%3A3%7D&sp_atk=b723653f-a55f-42ab-aa28-43de0670431a&xptdk=b723653f-a55f-42ab-aa28-43de0670431a
https://down-id.img.susercontent.com/file/eea1b0de2be0da3fb816583601750400,,Huawei P20 Pro second - bekas 6gb ram 128gb Rom original,Rp,1.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,40 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kulon Progo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,,,Cicilan,,,"Scrape to BigSeller
Huawei P20 Pro second - bekas 6gb ram 128gb Rom original
Rp
1.999.000
Cicilan
4.8
40 Terjual
2-3 Hari
Kab. Kulon Progo",https://shopee.co.id/Huawei-P20-Pro-second-bekas-6gb-ram-128gb-Rom-original-i.34341683.2376534263?extraParams=%7B%22display_model_id%22%3A211559701329%2C%22model_selection_logic%22%3A3%7D&sp_atk=001bea72-4860-4af2-bbab-fb00dec39535&xptdk=001bea72-4860-4af2-bbab-fb00dec39535
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn9d22zlxedhbf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Mate 20 Pro 6/128GB | Mate 20 | Nova 7 8/256 Mulus No Minus | Kamera Leica Jernih | Second Resmi,Rp,2.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
Huawei Mate 20 Pro 6/128GB | Mate 20 | Nova 7 8/256 Mulus No Minus | Kamera Leica Jernih | Second Resmi
Rp
2.550.000
5.0
2 Terjual
Besok
Bekasi",https://shopee.co.id/Huawei-Mate-20-Pro-6-128GB-Mate-20-Nova-7-8-256-Mulus-No-Minus-Kamera-Leica-Jernih-Second-Resmi-i.1707168568.50405781894?extraParams=%7B%22display_model_id%22%3A325559720395%2C%22model_selection_logic%22%3A3%7D&sp_atk=b0b05844-d9ae-44e2-b93d-86da3c49c4cd&xptdk=b0b05844-d9ae-44e2-b93d-86da3c49c4cd
https://down-id.img.susercontent.com/file/id-11134207-822wh-mn49exly3nk4e2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei mate x6 12/512 black fullset mulus,Rp,14.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,,,,,,,,,"Scrape to BigSeller
Huawei mate x6 12/512 black fullset mulus
Rp
14.500.000
4-7 Hari
Bogor",https://shopee.co.id/Huawei-mate-x6-12-512-black-fullset-mulus-i.83576796.41630121115?extraParams=%7B%22display_model_id%22%3A330794034838%2C%22model_selection_logic%22%3A3%7D&sp_atk=2fb429c4-8085-4b16-8b10-e1c8a0e456aa&xptdk=2fb429c4-8085-4b16-8b10-e1c8a0e456aa
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mbnvpyu51sjq7f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,huawei p30 pro dual sim,Rp,2.999.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lamongan,,,,,,,,,"Scrape to BigSeller
huawei p30 pro dual sim
Rp
2.999.000
3-6 Hari
Kab. Lamongan",https://shopee.co.id/huawei-p30-pro-dual-sim-i.122321278.44256890770?extraParams=%7B%22display_model_id%22%3A270583528748%2C%22model_selection_logic%22%3A3%7D&sp_atk=4ecd039b-f2cf-4890-b4a8-c9be22be40a7&xptdk=4ecd039b-f2cf-4890-b4a8-c9be22be40a7
https://down-id.img.susercontent.com/file/id-11134207-8224o-mjxvy1coq7eq8b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI MATE 30 PRO SECOND / MATE 30 PRO SECOND 8/256 [BACA DESKRIPSI],Rp,2.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
HUAWEI MATE 30 PRO SECOND / MATE 30 PRO SECOND 8/256 [BACA DESKRIPSI]
Rp
2.400.000
Besok
Kab. Bogor",https://shopee.co.id/HUAWEI-MATE-30-PRO-SECOND-MATE-30-PRO-SECOND-8-256-BACA-DESKRIPSI--i.391453485.43473522567?extraParams=%7B%22display_model_id%22%3A435574531032%2C%22model_selection_logic%22%3A3%7D&sp_atk=1ff18564-a53c-476c-b874-3d59d8c358d5&xptdk=1ff18564-a53c-476c-b874-3d59d8c358d5
https://down-id.img.susercontent.com/file/id-11134207-8224s-mkj2mdmnlamdf2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Hp huawei Nova 12 SE Ram 8/256gb,Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cianjur,,,,,,,,,"Scrape to BigSeller
Hp huawei Nova 12 SE Ram 8/256gb
Rp
2.000.000
2-3 Hari
Kab. Cianjur",https://shopee.co.id/Hp-huawei-Nova-12-SE-Ram-8-256gb-i.506471502.58106032406?extraParams=%7B%22display_model_id%22%3A315550177158%2C%22model_selection_logic%22%3A3%7D&sp_atk=0fcc42f3-5506-4fb8-8c49-2d6c4f50c7c4&xptdk=0fcc42f3-5506-4fb8-8c49-2d6c4f50c7c4
https://down-id.img.susercontent.com/file/id-11134207-7rash-m5s6u1c77j127f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P20 Pro 6/128 GB Termurah Bergaransi,Rp,2.099.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
Huawei P20 Pro 6/128 GB Termurah Bergaransi
Rp
2.099.999
5.0
9 Terjual
Besok
Kab. Bekasi",https://shopee.co.id/Huawei-P20-Pro-6-128-GB-Termurah-Bergaransi-i.61482812.23080095901?extraParams=%7B%22display_model_id%22%3A232080674467%2C%22model_selection_logic%22%3A3%7D&sp_atk=6a960a04-28be-45a8-9f6b-9fb15ad6ade0&xptdk=6a960a04-28be-45a8-9f6b-9fb15ad6ade0
https://down-id.img.susercontent.com/file/id-11134207-8224p-mi92x4nan56w3c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 Lite Ram 6/128Gb Huawei P30 Lite Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Huawei,Rp,1.549.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,7-10 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,Produk Baru,,,"Scrape to BigSeller
Huawei P30 Lite Ram 6/128Gb Huawei P30 Lite Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Huawei
Rp
1.549.999
Produk Baru
7-10 Hari
Bandung",https://shopee.co.id/Huawei-P30-Lite-Ram-6-128Gb-Huawei-P30-Lite-Second-Termurah-Ex-Garansi-Resmi-Kualitas-Terbaik-Hp-Android-Second-Original-Huawei-i.158984416.54703069674?extraParams=%7B%22display_model_id%22%3A435297016539%2C%22model_selection_logic%22%3A3%7D&sp_atk=99635492-5882-470e-9ed6-3f3e22d91580&xptdk=99635492-5882-470e-9ed6-3f3e22d91580
https://down-id.img.susercontent.com/file/id-11134207-822wi-mndvesfxd89117,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,[PayDay Voucher s/d 15% | Ready Stock] HUAWEI Mate X7 Smartphone | Ultra Thin and Durable | True-to-Color Camera | Ultra-long Battery Life | Smart AI,Rp,27.949.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,268 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,,,,-10%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Scrape to BigSeller
[PayDay Voucher s/d 15% | Ready Stock] HUAWEI Mate X7 Smartphone | Ultra Thin and Durable | True-to-Color Camera | Ultra-long Battery Life | Smart AI
Rp
27.949.000
-10%
4.9
268 Terjual
2-3 Hari
Tangerang",https://shopee.co.id/-PayDay-Voucher-s-d-15-Ready-Stock-HUAWEI-Mate-X7-Smartphone-Ultra-Thin-and-Durable-True-to-Color-Camera-Ultra-long-Battery-Life-Smart-AI-i.39372120.47705913004?extraParams=%7B%22display_model_id%22%3A410533273418%2C%22model_selection_logic%22%3A3%7D&sp_atk=dd4f678c-14d1-4f0a-a6bf-876c3f9fe9ce&xptdk=dd4f678c-14d1-4f0a-a6bf-876c3f9fe9ce
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-maijdum5lytu2f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,huawei nova 5t,Rp,1.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
huawei nova 5t
Rp
1.200.000
Besok
Bekasi",https://shopee.co.id/huawei-nova-5t-i.380329007.42252990348?extraParams=%7B%22display_model_id%22%3A159195633534%2C%22model_selection_logic%22%3A3%7D&sp_atk=2528a62e-c2a7-4e4d-8f9e-cb99467fa0e8&xptdk=2528a62e-c2a7-4e4d-8f9e-cb99467fa0e8
https://down-id.img.susercontent.com/file/id-11134207-8224r-mgllbqyzyxaned,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 lite 128GB Termurah dan Terlaris,Rp,1.449.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,,,,,,"Scrape to BigSeller
Huawei P30 lite 128GB Termurah dan Terlaris
Rp
1.449.999
5.0
1 Terjual
3-5 Hari
Bandung",https://shopee.co.id/Huawei-P30-lite-128GB-Termurah-dan-Terlaris-i.1418109676.27832191597?extraParams=%7B%22display_model_id%22%3A253089787478%2C%22model_selection_logic%22%3A3%7D&sp_atk=d69355d6-5bb4-491c-9ff7-26133fc6fe3e&xptdk=d69355d6-5bb4-491c-9ff7-26133fc6fe3e
https://down-id.img.susercontent.com/file/id-11134207-7r990-lszev5qbr7g93a,,Huawei mate 20 mate 20x 128gb Rom 6gb ram original,Rp,1.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kulon Progo,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,Cicilan,,,"Scrape to BigSeller
Huawei mate 20 mate 20x 128gb Rom 6gb ram original
Rp
1.950.000
Cicilan
4.3
39 Terjual
Besok
Kab. Kulon Progo",https://shopee.co.id/Huawei-mate-20-mate-20x-128gb-Rom-6gb-ram-original-i.34341683.10079593042?extraParams=%7B%22display_model_id%22%3A325117202943%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f40b597-c7e9-4c7c-843e-780aa53363cb&xptdk=2f40b597-c7e9-4c7c-843e-780aa53363cb
https://down-id.img.susercontent.com/file/id-11134207-7rasm-m2xp5osmaitg44,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,huawei nova 5t indonesia,Rp,1.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
huawei nova 5t indonesia
Rp
1.750.000
5.0
3 Terjual
Besok
Depok",https://shopee.co.id/huawei-nova-5t-indonesia-i.1011948744.25774557916?extraParams=%7B%22display_model_id%22%3A217437790623%2C%22model_selection_logic%22%3A3%7D&sp_atk=076854aa-a7ee-4037-affe-af3e7b7a6050&xptdk=076854aa-a7ee-4037-affe-af3e7b7a6050
https://down-id.img.susercontent.com/file/id-11134207-7r990-lv1qmgx0zmfhaa,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,huawei p20 pro 6/128gb resmi,Rp,1.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,,,,,"Scrape to BigSeller
huawei p20 pro 6/128gb resmi
Rp
1.800.000
1 Terjual
2-3 Hari
Jakarta Pusat",https://shopee.co.id/huawei-p20-pro-6-128gb-resmi-i.348952502.25079227143?extraParams=%7B%22display_model_id%22%3A255788048253%2C%22model_selection_logic%22%3A3%7D&sp_atk=092ff453-0a2f-4df1-8a7d-8285fd84fa0e&xptdk=092ff453-0a2f-4df1-8a7d-8285fd84fa0e
https://down-id.img.susercontent.com/file/id-11134207-822wr-mlcy9pidpyir44,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HUAWEI P30 PRO SECOND / P30 PRO SECOND 8/256 [BACA DESKRIPSI],Rp,2.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
HUAWEI P30 PRO SECOND / P30 PRO SECOND 8/256 [BACA DESKRIPSI]
Rp
2.000.000
4.9
14 Terjual
Besok
Kab. Bogor",https://shopee.co.id/HUAWEI-P30-PRO-SECOND-P30-PRO-SECOND-8-256-BACA-DESKRIPSI--i.119246735.41551676358?extraParams=%7B%22display_model_id%22%3A390533416211%2C%22model_selection_logic%22%3A3%7D&sp_atk=496dfe92-9ca7-44b4-a1fc-8f48f907ef6e&xptdk=496dfe92-9ca7-44b4-a1fc-8f48f907ef6e
https://down-id.img.susercontent.com/file/id-11134207-8224x-mktadexmb4zl61,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HUAWEI NOVA 13 PRO 12/512 SECOND SUPER MULUS TERAWAT,Rp,6.250.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,,,,"Scrape to BigSeller
HUAWEI NOVA 13 PRO 12/512 SECOND SUPER MULUS TERAWAT
Rp
6.250.000
3 jam
Kab. Sidoarjo",https://shopee.co.id/HUAWEI-NOVA-13-PRO-12-512-SECOND-SUPER-MULUS-TERAWAT-i.480452205.43224523629?extraParams=%7B%22display_model_id%22%3A271989744405%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b33f097-365c-4e77-b649-7de84b523634&xptdk=0b33f097-365c-4e77-b649-7de84b523634
https://down-id.img.susercontent.com/file/id-11134207-8224y-mi0drzfd1u6c8e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,HUAWEI P20 PRO 6/128 INTER SECEND NORMAL,Rp,1.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,,,,,,,,,"Scrape to BigSeller
HUAWEI P20 PRO 6/128 INTER SECEND NORMAL
Rp
1.100.000
4-7 Hari
Serang",https://shopee.co.id/HUAWEI-P20-PRO-6-128-INTER-SECEND-NORMAL-i.1669377235.45102801291?extraParams=%7B%22display_model_id%22%3A370268829166%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a523a36-c19a-4f31-9eab-eb9dbb6de7fc&xptdk=3a523a36-c19a-4f31-9eab-eb9dbb6de7fc
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmg39ohgbnk3eb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Huawei Mate 10 Ram 4GB Rom 64GB,Rp,1.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,,,,"Scrape to BigSeller
Huawei Mate 10 Ram 4GB Rom 64GB
Rp
1.000.000
5.0
1 Terjual
Besok
Jakarta Barat",https://shopee.co.id/Huawei-Mate-10-Ram-4GB-Rom-64GB-i.1216046747.23865268398?extraParams=%7B%22display_model_id%22%3A243235956774%2C%22model_selection_logic%22%3A3%7D&sp_atk=645966fc-a1fb-403d-99ac-79d4b2ed8b5f&xptdk=645966fc-a1fb-403d-99ac-79d4b2ed8b5f
