-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,w-auto,text-white,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224w-mhn3xu6lqfwm85,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 8 ram 8/128gb second original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus Zenfone 8 ram 8/128gb second original
Rp
3.500.000
4.0
4 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Asus-Zenfone-8-ram-8-128gb-second-original-i.43877791.52402313326?extraParams=%7B%22display_model_id%22%3A177365463608%2C%22model_selection_logic%22%3A3%7D&sp_atk=0b452515-87fa-44cb-bf2e-b0022641d5e6&xptdk=0b452515-87fa-44cb-bf2e-b0022641d5e6
https://down-id.img.susercontent.com/file/1e255fbfb8aa386e2b973fdf791b3b25,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus rog phone 5 RAM 8/128gb resmi fullset second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus rog phone 5 RAM 8/128gb resmi fullset second
Rp
3.500.000
4.8
35 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Asus-rog-phone-5-RAM-8-128gb-resmi-fullset-second-i.43877791.15544401528?extraParams=%7B%22display_model_id%22%3A265374435645%2C%22model_selection_logic%22%3A3%7D&sp_atk=7db1ae18-2f00-4dba-8207-ab997586249b&xptdk=7db1ae18-2f00-4dba-8207-ab997586249b
https://down-id.img.susercontent.com/file/id-11134207-8224u-miu0ws8zqw3m46,,Asus ROG Phone 5s 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.990.000,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus ROG Phone 5s 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
3.990.000
Produk Baru
1 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-ROG-Phone-5s-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.52153897221?extraParams=%7B%22display_model_id%22%3A415369807755%2C%22model_selection_logic%22%3A3%7D&sp_atk=2cca553b-29ea-43c4-b074-394affd64d50&xptdk=2cca553b-29ea-43c4-b074-394affd64d50
https://down-id.img.susercontent.com/file/id-11134207-7rask-m1ijf88wollo2c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus zenfone 9 ram 6/128 gb dan 8/256gb second fullset original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.600.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus zenfone 9 ram 6/128 gb dan 8/256gb second fullset original
Rp
4.600.000
4.6
20 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Asus-zenfone-9-ram-6-128-gb-dan-8-256gb-second-fullset-original-i.43877791.27814557027?extraParams=%7B%22display_model_id%22%3A99719503947%2C%22model_selection_logic%22%3A3%7D&sp_atk=887c3cdf-84de-4df5-a164-bc57449c8cd7&xptdk=887c3cdf-84de-4df5-a164-bc57449c8cd7
https://down-id.img.susercontent.com/file/045700c82c74aa3fa174c18bd2a3fc29,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone Max Pro M2 64Gb Second Mulus Tanpa Minus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,800.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,12-16 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,,,,"Scrape to BigSeller
Asus Zenfone Max Pro M2 64Gb Second Mulus Tanpa Minus
Rp
800.000
4.8
9 Terjual
12-16 Hari
Kab. Bogor",https://shopee.co.id/Asus-Zenfone-Max-Pro-M2-64Gb-Second-Mulus-Tanpa-Minus-i.94908760.18606505746?extraParams=%7B%22display_model_id%22%3A232282828621%2C%22model_selection_logic%22%3A3%7D&sp_atk=1eeda085-f15b-4996-baed-5bced090d9be&xptdk=1eeda085-f15b-4996-baed-5bced090d9be
https://down-id.img.susercontent.com/file/id-11134207-7rase-m0exoaa8b5ng1b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus rog phone 6 ram 8/256gb 8 / 256 gb second fullset original resmi asus indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.520.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.1,15 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus rog phone 6 ram 8/256gb 8 / 256 gb second fullset original resmi asus indonesia
Rp
4.520.000
4.1
15 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Asus-rog-phone-6-ram-8-256gb-8-256-gb-second-fullset-original-resmi-asus-indonesia-i.43877791.28861972460?extraParams=%7B%22display_model_id%22%3A187934152277%2C%22model_selection_logic%22%3A3%7D&sp_atk=7fc68a88-2175-4316-9e1a-1a3214c87a5d&xptdk=7fc68a88-2175-4316-9e1a-1a3214c87a5d
https://down-id.img.susercontent.com/file/id-11134207-822wg-mm0qp0b36rk16d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus rog phone 3 ram 8/128 second original fullset,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.350.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus rog phone 3 ram 8/128 second original fullset
Rp
3.350.000
4.0
5 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Asus-rog-phone-3-ram-8-128-second-original-fullset-i.43877791.43102448726?extraParams=%7B%22display_model_id%22%3A295201089222%2C%22model_selection_logic%22%3A3%7D&sp_atk=78341008-0fd4-413f-a59e-87fed3a07d9f&xptdk=78341008-0fd4-413f-a59e-87fed3a07d9f
https://down-id.img.susercontent.com/file/sg-11134201-7qvdp-lf4dhpcwsmly62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Hp Asus Zoom s 64gb bekas kondisi mulus murah,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,-19%,,"Scrape to BigSeller
Hp Asus Zoom s 64gb bekas kondisi mulus murah
Rp
1.500.000
-19%
< 2 Hari
Jakarta Utara",https://shopee.co.id/Hp-Asus-Zoom-s-64gb-bekas-kondisi-mulus-murah-i.72153088.23536461302?extraParams=%7B%22display_model_id%22%3A175788726715%2C%22model_selection_logic%22%3A3%7D&sp_atk=63e0150c-43e0-48cb-b65b-141a47dcc8e4&xptdk=63e0150c-43e0-48cb-b65b-141a47dcc8e4
https://down-id.img.susercontent.com/file/id-11134207-7qukx-ljkuolsh5pnu2b,,Asus Zenfone Max M1 3/32 GB Ex Resmi Asus Indonesia Second Bekas Ori Ex Pemakaian Good Condition,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,890.000,,,,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,"Scrape to BigSeller
Asus Zenfone Max M1 3/32 GB Ex Resmi Asus Indonesia Second Bekas Ori Ex Pemakaian Good Condition
Rp
890.000
2-4 Hari
Jakarta Utara",https://shopee.co.id/Asus-Zenfone-Max-M1-3-32-GB-Ex-Resmi-Asus-Indonesia-Second-Bekas-Ori-Ex-Pemakaian-Good-Condition-i.304735900.9789860172?extraParams=%7B%22display_model_id%22%3A101513376419%2C%22model_selection_logic%22%3A3%7D&sp_atk=1e3bc38d-672d-4bab-891a-d2496bb5e44c&xptdk=1e3bc38d-672d-4bab-891a-d2496bb5e44c
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mejkzf9hxibqb4,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus rog phone 8 ram 12/256gb second fullset original resmi asus Indonesia,,Rp,6.159.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus rog phone 8 ram 12/256gb second fullset original resmi asus Indonesia
Rp
6.159.000
5.0
6 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Asus-rog-phone-8-ram-12-256gb-second-fullset-original-resmi-asus-Indonesia-i.232169049.27239623665?extraParams=%7B%22display_model_id%22%3A261005622566%2C%22model_selection_logic%22%3A3%7D&sp_atk=c759a6ce-bf30-4c38-9530-65d15d6174bf&xptdk=c759a6ce-bf30-4c38-9530-65d15d6174bf
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m8o7pglf6w3x21,,Asus Zenfone 10 5G 16/512 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.575.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus Zenfone 10 5G 16/512 GB Garansi Resmi Indonesia Second Bekas Original
Rp
6.575.000
5.0
1 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-Zenfone-10-5G-16-512-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.27883760140?extraParams=%7B%22display_model_id%22%3A258204974255%2C%22model_selection_logic%22%3A3%7D&sp_atk=1b32af85-225d-4d69-808b-a5e3bcac851e&xptdk=1b32af85-225d-4d69-808b-a5e3bcac851e
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mcvg644r59a4ef,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS ROG PHONE 6 8/256GB SECOND FULLSET RESMI ORIGINAL,,Rp,5.350.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
ASUS ROG PHONE 6 8/256GB SECOND FULLSET RESMI ORIGINAL
Rp
5.350.000
4.8
9 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/ASUS-ROG-PHONE-6-8-256GB-SECOND-FULLSET-RESMI-ORIGINAL-i.1356254762.24086306457?extraParams=%7B%22display_model_id%22%3A252392111418%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac79aea6-0085-4ff2-b2d8-3a0fc9018e1d&xptdk=ac79aea6-0085-4ff2-b2d8-3a0fc9018e1d
https://down-id.img.susercontent.com/file/id-11134207-7rasc-m1zaa4jiawmg7b,,Asus ROG Phone 6 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.990.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus ROG Phone 6 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
5.990.000
5.0
5 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-ROG-Phone-6-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.25487758813?extraParams=%7B%22display_model_id%22%3A241909310525%2C%22model_selection_logic%22%3A3%7D&sp_atk=17a05035-cb01-4d40-b57f-6519d8a07467&xptdk=17a05035-cb01-4d40-b57f-6519d8a07467
https://down-id.img.susercontent.com/file/66a7907d8b49bf695c59f75de6894ab3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Max M2 Ram 3/32 GB Original Second,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,690.000,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,2.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus Max M2 Ram 3/32 GB Original Second
Rp
690.000
Cicilan
2.0
1 Terjual
< 2 Hari
Kab. Bekasi",https://shopee.co.id/Asus-Max-M2-Ram-3-32-GB-Original-Second-i.319663119.9615877194?extraParams=%7B%22display_model_id%22%3A215607920984%2C%22model_selection_logic%22%3A3%7D&sp_atk=b296ecc4-69b6-43f1-9ec5-ea483f6463f4&xptdk=b296ecc4-69b6-43f1-9ec5-ea483f6463f4
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mcx66ue5ak9jdd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Hape Gaming ASUS ROG Phone 3 ROG 3 5G RAM 12/512 Seken Signal Anti Begal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Hape Gaming ASUS ROG Phone 3 ROG 3 5G RAM 12/512 Seken Signal Anti Begal
Rp
3.500.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Hape-Gaming-ASUS-ROG-Phone-3-ROG-3-5G-RAM-12-512-Seken-Signal-Anti-Begal-i.182659944.41911256358?extraParams=%7B%22display_model_id%22%3A265944730770%2C%22model_selection_logic%22%3A3%7D&sp_atk=a2f04679-04df-47b3-9bde-94fa2a4bbd35&xptdk=a2f04679-04df-47b3-9bde-94fa2a4bbd35
https://down-id.img.susercontent.com/file/id-11134207-82252-mipc5o04t4huf4,,Asus ROG Phone 9 FE 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.875.000,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,"Scrape to BigSeller
Asus ROG Phone 9 FE 5G 12/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
7.875.000
Produk Baru
< 2 Hari
Jakarta Utara",https://shopee.co.id/Asus-ROG-Phone-9-FE-5G-12-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.56653748604?extraParams=%7B%22display_model_id%22%3A445356870161%2C%22model_selection_logic%22%3A3%7D&sp_atk=c07752ad-a9a3-413d-8fdc-760c9979caf2&xptdk=c07752ad-a9a3-413d-8fdc-760c9979caf2
