-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,truncate,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,img,text-xs/sp14_3,text-xs_2,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-822wj-mmmnaqro7qx299,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Soulmate X2 AMD 8GB 128GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.754.000,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,355 Terjual,,"Advan Soulmate X2 AMD 8GB 128GB Windows 11
Rp
3.754.000
Cicilan
4.9
355 Terjual
3-4 Hari
Jakarta Utara",https://shopee.co.id/Advan-Soulmate-X2-AMD-8GB-128GB-Windows-11-i.364038165.11827296421?extraParams=%7B%22display_model_id%22%3A236871862322%2C%22model_selection_logic%22%3A3%7D&sp_atk=727ec355-d6d7-447d-b9ac-3abb295b587a&xptdk=727ec355-d6d7-447d-b9ac-3abb295b587a
https://down-id.img.susercontent.com/file/id-11134207-82250-mg4pmqkanlsd9e,https://down-id.img.susercontent.com/file/id-11134258-822wk-mlx5wnmfz7k3dd,Laptop Advan Workmate Ryzen 5 3500U 8GB 256GB Win11 FHD+ IPS Pink Grey Blue,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.050.000,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palembang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,,"Laptop Advan Workmate Ryzen 5 3500U 8GB 256GB Win11 FHD+ IPS Pink Grey Blue
Rp
6.050.000
Pilih Lokal
5.0
11 Terjual
< 2 Hari
Palembang",https://shopee.co.id/Laptop-Advan-Workmate-Ryzen-5-3500U-8GB-256GB-Win11-FHD-IPS-Pink-Grey-Blue-i.148017040.28066677879?extraParams=%7B%22display_model_id%22%3A205530264906%2C%22model_selection_logic%22%3A3%7D&sp_atk=ebebf89c-6c25-453f-b914-e3a4ddd83d86&xptdk=ebebf89c-6c25-453f-b914-e3a4ddd83d86
https://down-id.img.susercontent.com/file/id-11134207-7rasg-m1o73dhhcgjza2,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,ADVAN AI GEN Intel Ultra 5 125H 14 Core RAM16GB SSD2TB 14'' Ips 100% Srgb Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.399.000,,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,48 Terjual,,"ADVAN AI GEN Intel Ultra 5 125H 14 Core RAM16GB SSD2TB 14'' Ips 100% Srgb Windows 11
Rp
9.399.000
Pilih Lokal
4.7
48 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/ADVAN-AI-GEN-Intel-Ultra-5-125H-14-Core-RAM16GB-SSD2TB-14''-Ips-100-Srgb-Windows-11-i.186855095.28914913567?extraParams=%7B%22display_model_id%22%3A89670379477%2C%22model_selection_logic%22%3A3%7D&sp_atk=89ab608d-231a-4e4d-920e-faf7504c453b&xptdk=89ab608d-231a-4e4d-920e-faf7504c453b
https://down-id.img.susercontent.com/file/id-11134207-7ra0r-md4o5sedmbrs90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Tbook Intel N100 16GB 1TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.299.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,70 Terjual,,"Advan Tbook Intel N100 16GB 1TB SSD Windows 11
Rp
4.299.000
4.8
70 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Advan-Tbook-Intel-N100-16GB-1TB-SSD-Windows-11-i.32829345.29409695528?extraParams=%7B%22display_model_id%22%3A226717478698%2C%22model_selection_logic%22%3A3%7D&sp_atk=cfa25499-4477-4299-958e-7381797bd046&xptdk=cfa25499-4477-4299-958e-7381797bd046
https://down-id.img.susercontent.com/file/id-11134207-822wr-mn59soffbx8ka0,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan Workplus Heritage Batik AMD Ryzen 5 7535HS 8GB 512GB Windows 11 14.0 Inch WUXGA IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.505.000,-48%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,42 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Advan Workplus Heritage Batik AMD Ryzen 5 7535HS 8GB 512GB Windows 11 14.0 Inch WUXGA IPS
Rp
7.505.000
-48%
5.0
42 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Laptop-Advan-Workplus-Heritage-Batik-AMD-Ryzen-5-7535HS-8GB-512GB-Windows-11-14.0-Inch-WUXGA-IPS-i.1105655476.27960023406?extraParams=%7B%22display_model_id%22%3A395796848787%2C%22model_selection_logic%22%3A3%7D&sp_atk=3acef17f-768c-48e1-83e7-53b23a9a09e2&xptdk=3acef17f-768c-48e1-83e7-53b23a9a09e2
https://down-id.img.susercontent.com/file/id-11134207-82251-mgesqjxwtlvz38,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Advan Soulmate X2 Amd 3020 8GB 128GB Windows 11 14 Inch IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.365.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,9 Terjual,,"Advan Soulmate X2 Amd 3020 8GB 128GB Windows 11 14 Inch IPS
Rp
3.365.000
5.0
9 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-Soulmate-X2-Amd-3020-8GB-128GB-Windows-11-14-Inch-IPS-i.925508383.28663685436?extraParams=%7B%22display_model_id%22%3A109459451879%2C%22model_selection_logic%22%3A3%7D&sp_atk=af4f4125-d879-4b70-9e67-f19ec0dfa45d&xptdk=af4f4125-d879-4b70-9e67-f19ec0dfa45d
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m99wxnbawbuj9e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN SOULMATE PLUS 1405 RYZEN 5-3500U 8GB/256GB,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.200.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"ADVAN SOULMATE PLUS 1405 RYZEN 5-3500U 8GB/256GB
Rp
4.200.000
5.0
1 Terjual
3-4 Hari
Bandung",https://shopee.co.id/ADVAN-SOULMATE-PLUS-1405-RYZEN-5-3500U-8GB-256GB-i.965428056.24044891617?extraParams=%7B%22display_model_id%22%3A227785946196%2C%22model_selection_logic%22%3A3%7D&sp_atk=72530f90-0fb4-47ed-b6c4-50e48b27ac30&xptdk=72530f90-0fb4-47ed-b6c4-50e48b27ac30
https://down-id.img.susercontent.com/file/id-11134207-8224w-mkxi87qvso3lc2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Advan Soulmate X2 AMD Athlon Silver 3020 8GB 128GB Win 11 14.0 Full HD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.754.000,-32%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,25 Terjual,,"Laptop Advan Soulmate X2 AMD Athlon Silver 3020 8GB 128GB Win 11 14.0 Full HD IPS
Rp
3.754.000
-32%
4.8
25 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-Advan-Soulmate-X2-AMD-Athlon-Silver-3020-8GB-128GB-Win-11-14.0-Full-HD-IPS-i.1274014683.27767698599?extraParams=%7B%22display_model_id%22%3A430616134732%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3fa7acb-115e-4514-a1bf-4a4f853d7d68&xptdk=d3fa7acb-115e-4514-a1bf-4a4f853d7d68
https://down-id.img.susercontent.com/file/id-11134207-822wp-mn8bdyynekugdf,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan WorkMate 14 Ryzen 5 16GB 512GB SSD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.797.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,7 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan WorkMate 14 Ryzen 5 16GB 512GB SSD IPS
Rp
5.797.000
-1%
4.8
7 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Advan-WorkMate-14-Ryzen-5-16GB-512GB-SSD-IPS-i.1331346258.41702108087?extraParams=%7B%22display_model_id%22%3A315415174505%2C%22model_selection_logic%22%3A3%7D&sp_atk=091fbcf2-9385-46fa-a922-075806bfacb4&xptdk=091fbcf2-9385-46fa-a922-075806bfacb4
https://down-id.img.susercontent.com/file/id-11134207-7rash-m4yd4u17066826,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop ADVAN TBOOK INTEL N100 4GB 128GB SSD 14"" HD Windows 11",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.290.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,,"Laptop ADVAN TBOOK INTEL N100 4GB 128GB SSD 14"" HD Windows 11
Rp
4.290.000
5.0
11 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Laptop-ADVAN-TBOOK-INTEL-N100-4GB-128GB-SSD-14-HD-Windows-11-i.40255164.26206801273?extraParams=%7B%22display_model_id%22%3A325785337046%2C%22model_selection_logic%22%3A3%7D&sp_atk=86aa8376-e638-4f39-a938-041363f4e5a2&xptdk=86aa8376-e638-4f39-a938-041363f4e5a2
https://down-id.img.susercontent.com/file/id-11134207-81ztn-mee74xw9rtoha7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workmate Amd Ryzen 5 3500 8GB 256GB Win 11 14 Inch Wuxga Ips for School/Office/Coding,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.673.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Karawang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Advan Workmate Amd Ryzen 5 3500 8GB 256GB Win 11 14 Inch Wuxga Ips for School/Office/Coding
Rp
5.673.000
-1%
4.8
14 Terjual
3-5 Hari
Kab. Karawang",https://shopee.co.id/Advan-Workmate-Amd-Ryzen-5-3500-8GB-256GB-Win-11-14-Inch-Wuxga-Ips-for-School-Office-Coding-i.1306576837.26175061259?extraParams=%7B%22display_model_id%22%3A218189333301%2C%22model_selection_logic%22%3A3%7D&sp_atk=713b462a-37a6-47e2-98ed-7de2ef3cd5c1&xptdk=713b462a-37a6-47e2-98ed-7de2ef3cd5c1
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m1z4igikn1m55a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan WorkPro i5 8GB 512GB IPS Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.675.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Makassar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,39 Terjual,,"Advan WorkPro i5 8GB 512GB IPS Windows 11
Rp
7.675.000
5.0
39 Terjual
< 2 Hari
Makassar",https://shopee.co.id/Advan-WorkPro-i5-8GB-512GB-IPS-Windows-11-i.125813652.23378789651?extraParams=%7B%22display_model_id%22%3A430232947741%2C%22model_selection_logic%22%3A3%7D&sp_atk=46a716f0-690a-4fec-b62e-1a5b444bff5a&xptdk=46a716f0-690a-4fec-b62e-1a5b444bff5a
https://down-id.img.susercontent.com/file/id-11134207-822wi-mn7civhxp62sa5,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,ADVAN TBOOK Intel N100 8GB/640GB SSD 14Inch W11 - Laptop Murah 3 Jutaan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.698.000,-1%,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,64 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN TBOOK Intel N100 8GB/640GB SSD 14Inch W11 - Laptop Murah 3 Jutaan
Rp
3.698.000
-1%
Hadiah Gratis
5.0
64 Terjual
< 2 Hari
Kab. Tangerang",https://shopee.co.id/ADVAN-TBOOK-Intel-N100-8GB-640GB-SSD-14Inch-W11-Laptop-Murah-3-Jutaan-i.1305769617.43002170497?extraParams=%7B%22display_model_id%22%3A335746522805%2C%22model_selection_logic%22%3A3%7D&sp_atk=4e1e1be4-1168-4039-8021-432b76128607&xptdk=4e1e1be4-1168-4039-8021-432b76128607
https://down-id.img.susercontent.com/file/id-11134207-8224s-mhobzui3xngl92,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workmate Ryzen 5 8GB 256GB W11 IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,5.683.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,9 Terjual,,"Advan Workmate Ryzen 5 8GB 256GB W11 IPS
Rp
5.683.000
5.0
9 Terjual
3-4 Hari
Bekasi",https://shopee.co.id/Advan-Workmate-Ryzen-5-8GB-256GB-W11-IPS-i.1273812769.29674431965?extraParams=%7B%22display_model_id%22%3A350308403075%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba0848fa-afcd-41bf-8ded-a258c7ea0631&xptdk=ba0848fa-afcd-41bf-8ded-a258c7ea0631
https://down-id.img.susercontent.com/file/id-11134207-7rasd-m2uspextkd4i91,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Advan WorkPro Lite/Intel i3 1220P/8GB/SSD 256GB/14""/windows11 (Grey)",,Rp,4.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kediri,,,3-7 Hari,,"Advan WorkPro Lite/Intel i3 1220P/8GB/SSD 256GB/14""/windows11 (Grey)
Rp
4.800.000
3-7 Hari
Kediri",https://shopee.co.id/Advan-WorkPro-Lite-Intel-i3-1220P-8GB-SSD-256GB-14-windows11-(Grey)-i.5087369.26418283699?extraParams=%7B%22display_model_id%22%3A247078067655%2C%22model_selection_logic%22%3A3%7D&sp_atk=51fa0642-b271-4beb-b7ee-2bb114e08107&xptdk=51fa0642-b271-4beb-b7ee-2bb114e08107
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lqlsrdjoeak873,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workplus Ryzen 5 16GB 512GB Notebook,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,8.100.000,-46%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Cirebon,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,"Advan Workplus Ryzen 5 16GB 512GB Notebook
Rp
8.100.000
-46%
5.0
5 Terjual
< 2 Hari
Cirebon",https://shopee.co.id/Advan-Workplus-Ryzen-5-16GB-512GB-Notebook-i.481116800.20386386497?extraParams=%7B%22display_model_id%22%3A232286046644%2C%22model_selection_logic%22%3A3%7D&sp_atk=c076fe1b-6618-4d48-8f93-e89eb0321561&xptdk=c076fe1b-6618-4d48-8f93-e89eb0321561
https://down-id.img.susercontent.com/file/sg-11134201-7ratd-ma58ienbs43z0b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Advan Workplus Heritage Amd Ryzen 5-7535Hs 8Gb 512Gb 14 Inch Wuxga W11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.299.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,10 Terjual,,"Advan Workplus Heritage Amd Ryzen 5-7535Hs 8Gb 512Gb 14 Inch Wuxga W11
Rp
8.299.000
5.0
10 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Advan-Workplus-Heritage-Amd-Ryzen-5-7535Hs-8Gb-512Gb-14-Inch-Wuxga-W11-i.437285338.44302011873?extraParams=%7B%22display_model_id%22%3A265165650940%2C%22model_selection_logic%22%3A3%7D&sp_atk=32288dc4-0632-4910-9185-47a6ab2b8fd2&xptdk=32288dc4-0632-4910-9185-47a6ab2b8fd2
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjmgz7uvl91c7e,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ADVAN TBOOK N100 4GB/8GB 128GB Windows11 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.237.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ADVAN TBOOK N100 4GB/8GB 128GB Windows11 14.0
Rp
4.237.000
-1%
5.0
2 Terjual
Besok
Surabaya",https://shopee.co.id/ADVAN-TBOOK-N100-4GB-8GB-128GB-Windows11-14.0-i.1471949508.44050516210?extraParams=%7B%22display_model_id%22%3A149181899623%2C%22model_selection_logic%22%3A3%7D&sp_atk=e875b306-7138-4202-96b3-76a953317ee3&xptdk=e875b306-7138-4202-96b3-76a953317ee3
