-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,align-middle,_container,_container_link
https://down-id.img.susercontent.com/file/sg-11134201-7renv-m1ohmc6umjic07,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Laptop Gaming HP Probook 645 G4 AMD Ryzen 3 Pro 2300U 14 inch,,Rp,3.239.900,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,"Laptop Gaming HP Probook 645 G4 AMD Ryzen 3 Pro 2300U 14 inch
Rp
3.239.900
-1%
Bandung",https://shopee.co.id/Laptop-Gaming-HP-Probook-645-G4-AMD-Ryzen-3-Pro-2300U-14-inch-i.277142016.27614932692?extraParams=%7B%22display_model_id%22%3A251841355360%2C%22model_selection_logic%22%3A3%7D&sp_atk=d2e9a685-b933-4815-834c-da046a36a703&xptdk=d2e9a685-b933-4815-834c-da046a36a703
https://down-id.img.susercontent.com/file/id-11134207-7ra0q-mcsvdbqhqc7077,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,[100% Baru] UNIG Laptop Hp Slim Murah Intel Celeron Core i7 N5095 RAM24GB SSD1TB 15.6'' FHD Windows 11 Office,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.057.200,-52%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,406 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"[100% Baru] UNIG Laptop Hp Slim Murah Intel Celeron Core i7 N5095 RAM24GB SSD1TB 15.6'' FHD Windows 11 Office
Rp
4.057.200
-52%
4.7
406 Terjual
Jakarta Barat",https://shopee.co.id/-100-Baru-UNIG-Laptop-Hp-Slim-Murah-Intel-Celeron-Core-i7-N5095-RAM24GB-SSD1TB-15.6''-FHD-Windows-11-Office-i.973298848.41757168697?extraParams=%7B%22display_model_id%22%3A265608037086%2C%22model_selection_logic%22%3A3%7D&sp_atk=30f14ed5-4ce7-422f-a49f-f09734075a1f&xptdk=30f14ed5-4ce7-422f-a49f-f09734075a1f
https://down-id.img.susercontent.com/file/id-11134201-23030-e6krami5elov3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"FREE PRINTER/LAPTOP HP 14 DUAL CORE/ RAM 8 HDD 1TB""FREE GIFT",,Rp,1.370.000,-61%,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"FREE PRINTER/LAPTOP HP 14 DUAL CORE/ RAM 8 HDD 1TB""FREE GIFT
Rp
1.370.000
-61%
Cicilan
4.3
25 Terjual
Jakarta Barat",https://shopee.co.id/FREE-PRINTER-LAPTOP-HP-14-DUAL-CORE-RAM-8-HDD-1TB-FREE-GIFT-i.16652597.7587711921?extraParams=%7B%22display_model_id%22%3A100053792805%2C%22model_selection_logic%22%3A3%7D&sp_atk=82acf655-4951-48f5-9512-ecf167f6277d&xptdk=82acf655-4951-48f5-9512-ecf167f6277d
https://down-id.img.susercontent.com/file/id-11134207-7ra0m-mbxfedqs69f7f0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP LEPTOP ADVAN SOULMATE RAM 4GB SSD 128GB INTEL CELERON N4020 GENERASI TERBARU,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.100.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,45 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,"LAPTOP LEPTOP ADVAN SOULMATE RAM 4GB SSD 128GB INTEL CELERON N4020 GENERASI TERBARU
Rp
2.100.000
5.0
45 Terjual
Jakarta Timur",https://shopee.co.id/LAPTOP-LEPTOP-ADVAN-SOULMATE-RAM-4GB-SSD-128GB-INTEL-CELERON-N4020-GENERASI-TERBARU-i.21730609.29254796866?extraParams=%7B%22display_model_id%22%3A226524632498%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb42c788-d3d0-4668-a8c1-4df71c129919&xptdk=fb42c788-d3d0-4668-a8c1-4df71c129919
https://down-id.img.susercontent.com/file/id-11134207-7r98s-lsm75e5x8bpicf,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,"Laptop Lenovo Yoga 260 ,11E , 300E , 12 , 460. X380 X390 370 L390 L380 Touchscreen Core i5 i7 Gen 6, 8 + BONUS!!! PALING MURAH PALING MULUS WORT IT TO BUY",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.600.000,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,162 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,"Laptop Lenovo Yoga 260 ,11E , 300E , 12 , 460. X380 X390 370 L390 L380 Touchscreen Core i5 i7 Gen 6, 8 + BONUS!!! PALING MURAH PALING MULUS WORT IT TO BUY
Rp
1.600.000
-6%
4.9
162 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-Lenovo-Yoga-260-11E-300E-12-460.-X380-X390-370-L390-L380-Touchscreen-Core-i5-i7-Gen-6-8-BONUS!!!-PALING-MURAH-PALING-MULUS-WORT-IT-TO-BUY-i.1065701352.24917555378?extraParams=%7B%22display_model_id%22%3A420535118469%2C%22model_selection_logic%22%3A3%7D&sp_atk=afa9430c-6696-4dc0-97c6-9265ea6cfc57&xptdk=afa9430c-6696-4dc0-97c6-9265ea6cfc57
https://down-id.img.susercontent.com/file/id-11134207-7r98w-ly1et42fks5m0d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Lenovo Chromebook 500e, (Touchscreen) 2 In 1 Tablet, Bisa Jadi Tablet, #DualCamera, Super Slim, Ringan, Mulus, Seri Baru, Lengkap, Black",,Rp,2.200.000,,,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"Lenovo Chromebook 500e, (Touchscreen) 2 In 1 Tablet, Bisa Jadi Tablet, #DualCamera, Super Slim, Ringan, Mulus, Seri Baru, Lengkap, Black
Rp
2.200.000
1 Terjual
Jakarta Barat",https://shopee.co.id/Lenovo-Chromebook-500e-(Touchscreen)-2-In-1-Tablet-Bisa-Jadi-Tablet-DualCamera-Super-Slim-Ringan-Mulus-Seri-Baru-Lengkap-Black-i.816009841.29355958397?extraParams=%7B%22display_model_id%22%3A233024271135%2C%22model_selection_logic%22%3A3%7D&sp_atk=e3f2dc9d-59a0-4a74-851c-79acd211e510&xptdk=e3f2dc9d-59a0-4a74-851c-79acd211e510
https://down-id.img.susercontent.com/file/id-11134207-7r98z-ls2bdr7wlpq5b7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP HP 14"" CELERON/AMD RAM 8GB SSD 512GB (FTEE GIFT)",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.342.000,-16%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.4,30 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"LAPTOP HP 14"" CELERON/AMD RAM 8GB SSD 512GB (FTEE GIFT)
Rp
1.342.000
-16%
4.4
30 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-HP-14-CELERON-AMD-RAM-8GB-SSD-512GB-(FTEE-GIFT)-i.21620531.24864792507?extraParams=%7B%22display_model_id%22%3A118299432814%2C%22model_selection_logic%22%3A3%7D&sp_atk=3210779f-552d-41f9-9cf5-baa0823020b7&xptdk=3210779f-552d-41f9-9cf5-baa0823020b7
https://down-id.img.susercontent.com/file/id-11134207-822wk-mlagl3kva8e903,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,ACER ASPIRE 3 A314-32 | INTEL CELERON N4000 | 8GB RAM | SSD 512GB | 14 INCH,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.214.200,-21%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,161 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"ACER ASPIRE 3 A314-32 | INTEL CELERON N4000 | 8GB RAM | SSD 512GB | 14 INCH
Rp
2.214.200
-21%
Hadiah Gratis
4.9
161 Terjual
Jakarta Barat",https://shopee.co.id/ACER-ASPIRE-3-A314-32-INTEL-CELERON-N4000-8GB-RAM-SSD-512GB-14-INCH-i.201662108.25461278448?extraParams=%7B%22display_model_id%22%3A49743772687%2C%22model_selection_logic%22%3A3%7D&sp_atk=b8c06281-4135-4cab-a612-19dc244af1d1&xptdk=b8c06281-4135-4cab-a612-19dc244af1d1
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m9o4xfagmywj3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop HP CORE i3 RAM 8Gb-SSD 1Tb/14 inch bonus MOUSE,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.230.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"Laptop HP CORE i3 RAM 8Gb-SSD 1Tb/14 inch bonus MOUSE
Rp
2.230.000
-1%
5.0
4 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-HP-CORE-i3-RAM-8Gb-SSD-1Tb-14-inch-bonus-MOUSE-i.17620640.41700584426?extraParams=%7B%22display_model_id%22%3A305046460455%2C%22model_selection_logic%22%3A3%7D&sp_atk=cfc4c9d9-578c-438e-8a54-c91ff7591752&xptdk=cfc4c9d9-578c-438e-8a54-c91ff7591752
https://down-id.img.susercontent.com/file/sg-11134201-22120-yes4n98ewzkv9d,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Notebook Samsung Chromebook 4 intel Celeron N4020 Ram4/32GB Normal,,Rp,1.650.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,40 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,"Notebook Samsung Chromebook 4 intel Celeron N4020 Ram4/32GB Normal
Rp
1.650.000
4.7
40 Terjual
Tangerang",https://shopee.co.id/Notebook-Samsung-Chromebook-4-intel-Celeron-N4020-Ram4-32GB-Normal-i.214357959.21349808194?extraParams=%7B%22display_model_id%22%3A98302248580%2C%22model_selection_logic%22%3A3%7D&sp_atk=15047c8d-5d28-42ad-bfa2-7e77f016a5cd&xptdk=15047c8d-5d28-42ad-bfa2-7e77f016a5cd
