-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-8224x-ml1nodkjk9hied,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Notebook Lenovo MIIX 320-10ICR Ram 2GB ssd 128GB Mati Total(B130),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,"Notebook Lenovo MIIX 320-10ICR Ram 2GB ssd 128GB Mati Total(B130)
Rp
300.000
5.0
1 Terjual
Tangerang",https://shopee.co.id/Notebook-Lenovo-MIIX-320-10ICR-Ram-2GB-ssd-128GB-Mati-Total(B130)-i.27075852.10851709958?extraParams=%7B%22display_model_id%22%3A94994476774%2C%22model_selection_logic%22%3A3%7D&sp_atk=6914037b-bc94-4fce-a800-720396613763&xptdk=6914037b-bc94-4fce-a800-720396613763
https://down-id.img.susercontent.com/file/id-11134207-822wj-mncjnvkfz7k490,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop ADVAN Soulmate Intel N4020 | 8GB / 256GB | 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.749.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,-29%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"Laptop ADVAN Soulmate Intel N4020 | 8GB / 256GB | 14"" HD
Rp
1.749.000
-29%
5.0
2 Terjual
Kab. Bekasi",https://shopee.co.id/Laptop-ADVAN-Soulmate-Intel-N4020-8GB-256GB-14-HD-i.1392606552.54907678744?extraParams=%7B%22display_model_id%22%3A350739828276%2C%22model_selection_logic%22%3A3%7D&sp_atk=36650e7a-e88d-4d98-b34b-5df907d2f9de&xptdk=36650e7a-e88d-4d98-b34b-5df907d2f9de
https://down-id.img.susercontent.com/file/id-11134207-822wl-mmigp7caocnaea,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Lenovo Ideapad Slim 3 Core i3 gen 10th,,Rp,3.500.000,,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,"Laptop Lenovo Ideapad Slim 3 Core i3 gen 10th
Rp
3.500.000
2 Terjual
Tangerang",https://shopee.co.id/Laptop-Lenovo-Ideapad-Slim-3-Core-i3-gen-10th-i.392392934.47258063087?extraParams=%7B%22display_model_id%22%3A370714605902%2C%22model_selection_logic%22%3A3%7D&sp_atk=8441f2fa-cc27-43c0-a025-0da15b41f3a4&xptdk=8441f2fa-cc27-43c0-a025-0da15b41f3a4
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lo7yldn85uzod0,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Acer Chromebook R11 (Touchscreen) Celeron-N3060 Ram 4/32Gb BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Acer Chromebook R11 (Touchscreen) Celeron-N3060 Ram 4/32Gb BERGARANSI
Rp
1.750.000
5.0
5 Terjual
Jakarta Barat",https://shopee.co.id/Acer-Chromebook-R11-(Touchscreen)-Celeron-N3060-Ram-4-32Gb-BERGARANSI-i.850155898.18495334517?extraParams=%7B%22display_model_id%22%3A176223436500%2C%22model_selection_logic%22%3A3%7D&sp_atk=50d64cc0-2c4b-4ec9-aef5-99195b72fc65&xptdk=50d64cc0-2c4b-4ec9-aef5-99195b72fc65
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m63jq6rf7lee4f,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thikpad X1 Carbon 5th Core i7 Gen 7 Ram 8 GB SSD 1 TB Layar 14 Inch,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.090.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop Lenovo Thikpad X1 Carbon 5th Core i7 Gen 7 Ram 8 GB SSD 1 TB Layar 14 Inch
Rp
4.090.000
4.9
36 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-Thikpad-X1-Carbon-5th-Core-i7-Gen-7-Ram-8-GB-SSD-1-TB-Layar-14-Inch-i.353682130.23658625779?extraParams=%7B%22display_model_id%22%3A265310472305%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac8607ef-356e-4ba1-bc69-d45e3d6fedf6&xptdk=ac8607ef-356e-4ba1-bc69-d45e3d6fedf6
https://down-id.img.susercontent.com/file/id-11134207-8224q-mfuzb0yh85qj39,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop 2in1 Fujitsu Arrows 5010 Touchscreen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,105 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop 2in1 Fujitsu Arrows 5010 Touchscreen
Rp
800.000
4.9
105 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-2in1-Fujitsu-Arrows-5010-Touchscreen-i.7524950.43874309212?extraParams=%7B%22display_model_id%22%3A385259229296%2C%22model_selection_logic%22%3A3%7D&sp_atk=0a561c78-8c19-4fbb-a6e0-93f894951e8b&xptdk=0a561c78-8c19-4fbb-a6e0-93f894951e8b
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lx85v41s5acs94,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Bekas Fujitsu yang Tipis dan Ringan MU937 Celeron 3865U-7TH FHD 13.3inch 1920*1080 RAM8GB SSD256GB win 10pro Mulus / Original / Berkualitas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.299.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,373 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"Laptop Bekas Fujitsu yang Tipis dan Ringan MU937 Celeron 3865U-7TH FHD 13.3inch 1920*1080 RAM8GB SSD256GB win 10pro Mulus / Original / Berkualitas
Rp
1.299.000
4.8
373 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Bekas-Fujitsu-yang-Tipis-dan-Ringan-MU937-Celeron-3865U-7TH-FHD-13.3inch-1920*1080-RAM8GB-SSD256GB-win-10pro-Mulus-Original-Berkualitas-i.828697142.26404330366?extraParams=%7B%22display_model_id%22%3A138103492296%2C%22model_selection_logic%22%3A3%7D&sp_atk=da939493-954f-4cd6-a782-910f5034d6df&xptdk=da939493-954f-4cd6-a782-910f5034d6df
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mf2fpn9y330v77,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Thinkpad  T410 T420 T430 Core i3 i5 i7  Layar 14 INCH MURAH BERKUALITAS BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.300.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,36 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"Laptop Lenovo Thinkpad T410 T420 T430 Core i3 i5 i7 Layar 14 INCH MURAH BERKUALITAS BERGARANSI
Rp
2.300.000
4.9
36 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-Lenovo-Thinkpad-T410-T420-T430-Core-i3-i5-i7-Layar-14-INCH-MURAH-BERKUALITAS-BERGARANSI-i.1064874109.26750724047?extraParams=%7B%22display_model_id%22%3A370602996037%2C%22model_selection_logic%22%3A3%7D&sp_atk=b219d1d3-0ac6-4b86-9338-62734df906d0&xptdk=b219d1d3-0ac6-4b86-9338-62734df906d0
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m6y39x6557oq16,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Lenovo Thinkpad X1 Yoga | X1 Carbon Intel Core i7/i5 RAM 16Gb SSD 512Gb ORIGINAL BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.600.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,398 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,"Laptop Lenovo Thinkpad X1 Yoga | X1 Carbon Intel Core i7/i5 RAM 16Gb SSD 512Gb ORIGINAL BERGARANSI
Rp
3.600.000
4.8
398 Terjual
Bandung",https://shopee.co.id/Laptop-Lenovo-Thinkpad-X1-Yoga-X1-Carbon-Intel-Core-i7-i5-RAM-16Gb-SSD-512Gb-ORIGINAL-BERGARANSI-i.214563751.24580347865?extraParams=%7B%22display_model_id%22%3A430300539336%2C%22model_selection_logic%22%3A3%7D&sp_atk=1c696639-a8b9-4bda-b48b-9c63efc02ceb&xptdk=1c696639-a8b9-4bda-b48b-9c63efc02ceb
https://down-id.img.susercontent.com/file/id-11134207-822wg-mlm7f1vsdngl93,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,REDMIBOOK 15 8/256 EX GARANSI RESMI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.150.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,"REDMIBOOK 15 8/256 EX GARANSI RESMI
Rp
3.150.000
Kab. Tangerang",https://shopee.co.id/REDMIBOOK-15-8-256-EX-GARANSI-RESMI-i.3920367.44856997695?extraParams=%7B%22display_model_id%22%3A206370094634%2C%22model_selection_logic%22%3A3%7D&sp_atk=1644f177-42ca-47cc-a39f-c2ac5305d9e2&xptdk=1644f177-42ca-47cc-a39f-c2ac5305d9e2
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlg6l2qdozr4e4,,[100% Baru]QQO Laptop Hp Intel Celeron Core i7 J4125 RAM 16GB DDR4 1TB SSD 15.6” FHD IPS Windows 10 Office lenovo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.480.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,"[100% Baru]QQO Laptop Hp Intel Celeron Core i7 J4125 RAM 16GB DDR4 1TB SSD 15.6” FHD IPS Windows 10 Office lenovo
Rp
3.480.000
5.0
4 Terjual
Kab. Tangerang",https://shopee.co.id/-100-Baru-QQO-Laptop-Hp-Intel-Celeron-Core-i7-J4125-RAM-16GB-DDR4-1TB-SSD-15.6%E2%80%9D-FHD-IPS-Windows-10-Office-lenovo-i.1723791155.26494365623?extraParams=%7B%22display_model_id%22%3A400629816300%2C%22model_selection_logic%22%3A3%7D&sp_atk=3e42455b-4199-4967-9d73-ad11d5d91485&xptdk=3e42455b-4199-4967-9d73-ad11d5d91485
