-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,img,text-xs/sp14_2,text-xs,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-mai4ny1xrrzs64,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,"Axioo Hype 1 14"" 8GB 512GB SSD Intel Celeron",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.554.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,54 Terjual,Pilih Lokal,"Axioo Hype 1 14"" 8GB 512GB SSD Intel Celeron
Rp
3.554.000
-4%
Pilih Lokal
Hadiah Gratis
5.0
54 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Axioo-Hype-1-14-8GB-512GB-SSD-Intel-Celeron-i.256652736.24312761585?extraParams=%7B%22display_model_id%22%3A252304559563%2C%22model_selection_logic%22%3A3%7D&sp_atk=a56f5012-7e15-4667-8070-5cedb8b21687&xptdk=a56f5012-7e15-4667-8070-5cedb8b21687
https://down-id.img.susercontent.com/file/id-11134207-7rask-m298lmsz91e6ba,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 5 AMD X6 Ryzen 5 6600H 16GB 512GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,9.748.000,-11%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,835 Terjual,Pilih Lokal,"LAPTOP AXIOO HYPE 5 AMD X6 Ryzen 5 6600H 16GB 512GB Windows 11
Rp
9.748.000
-11%
Pilih Lokal
Kombo Hemat
4.9
835 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-X6-Ryzen-5-6600H-16GB-512GB-Windows-11-i.608012662.26965267157?extraParams=%7B%22display_model_id%22%3A108489460188%2C%22model_selection_logic%22%3A3%7D&sp_atk=f4fa27f2-d1b4-4917-9b6c-b36dbb14006b&xptdk=f4fa27f2-d1b4-4917-9b6c-b36dbb14006b
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lrvgddtvnp154f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Axioo Mybook Hype 3 Intel i3 16GB 512GB SSD 14"" Full HD Windows 11 Home",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.999.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,13 Terjual,Hadiah Gratis,"Laptop Axioo Mybook Hype 3 Intel i3 16GB 512GB SSD 14"" Full HD Windows 11 Home
Rp
5.999.000
Hadiah Gratis
5.0
13 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Laptop-Axioo-Mybook-Hype-3-Intel-i3-16GB-512GB-SSD-14-Full-HD-Windows-11-Home-i.300290440.24963940388?extraParams=%7B%22display_model_id%22%3A157202494013%2C%22model_selection_logic%22%3A3%7D&sp_atk=246a1cfb-a519-4ee1-8ac1-80f62f5ed825&xptdk=246a1cfb-a519-4ee1-8ac1-80f62f5ed825
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn6kxk7bwg043b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 Ryzen 5 7430U Pink 8GB 256GB SSD 14” FHD IPS | Laptop Kencang Slim Windows Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.407.000,-54%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,224 Terjual,,"Axioo Hype 5 Ryzen 5 7430U Pink 8GB 256GB SSD 14” FHD IPS | Laptop Kencang Slim Windows Original
Rp
7.407.000
-54%
4.9
224 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Axioo-Hype-5-Ryzen-5-7430U-Pink-8GB-256GB-SSD-14%E2%80%9D-FHD-IPS-Laptop-Kencang-Slim-Windows-Original-i.608012662.10490517378?extraParams=%7B%22display_model_id%22%3A390801142587%2C%22model_selection_logic%22%3A3%7D&sp_atk=4af65450-bb15-4a5d-b5f1-18e70a281a97&xptdk=4af65450-bb15-4a5d-b5f1-18e70a281a97
https://down-id.img.susercontent.com/file/id-11134207-822ws-mn42cljo90qt56,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 G12 i5 16GB 512GB FHD IPS Win 11,,Rp,4.199.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,,"Axioo Hype 5 G12 i5 16GB 512GB FHD IPS Win 11
Rp
4.199.000
5.0
3 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Axioo-Hype-5-G12-i5-16GB-512GB-FHD-IPS-Win-11-i.1415112900.29620056474?extraParams=%7B%22display_model_id%22%3A400258115739%2C%22model_selection_logic%22%3A3%7D&sp_atk=34677361-7737-4fb0-bb3d-89db45245602&xptdk=34677361-7737-4fb0-bb3d-89db45245602
https://down-id.img.susercontent.com/file/id-11134207-8224o-mjz3rotge77r37,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 5 AMD X5-2 RYZEN 5 7430 8GB 256GB DOS 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.098.000,-33%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,,"LAPTOP AXIOO HYPE 5 AMD X5-2 RYZEN 5 7430 8GB 256GB DOS 14.0FHD IPS
Rp
7.098.000
-33%
5.0
6 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-X5-2-RYZEN-5-7430-8GB-256GB-DOS-14.0FHD-IPS-i.1273997571.26374335746?extraParams=%7B%22display_model_id%22%3A247530792033%2C%22model_selection_logic%22%3A3%7D&sp_atk=f92cc784-56de-437d-965a-9745f573ef8d&xptdk=f92cc784-56de-437d-965a-9745f573ef8d
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m8bkqnnhexvv0f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Axioo Hype N4020 8GB/384GB Windows 11 14 Inchi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.757.000,-4%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,122 Terjual,,"Laptop Axioo Hype N4020 8GB/384GB Windows 11 14 Inchi
Rp
3.757.000
-4%
4.9
122 Terjual
3-4 Hari
Bekasi",https://shopee.co.id/Laptop-Axioo-Hype-N4020-8GB-384GB-Windows-11-14-Inchi-i.1368552879.27517861023?extraParams=%7B%22display_model_id%22%3A297403718961%2C%22model_selection_logic%22%3A3%7D&sp_atk=2b00d309-b262-4a13-be94-413520a3f8f1&xptdk=2b00d309-b262-4a13-be94-413520a3f8f1
https://down-id.img.susercontent.com/file/id-11134207-7rasa-m2jb9mzfbz4ae8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP AXIOO HYPE 1 INTEL CELERON N4020 4/8GB 128GB W11 14""",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.599.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Medan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,39 Terjual,,"LAPTOP AXIOO HYPE 1 INTEL CELERON N4020 4/8GB 128GB W11 14""
Rp
3.599.000
5.0
39 Terjual
< 2 Hari
Medan",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-INTEL-CELERON-N4020-4-8GB-128GB-W11-14--i.742901567.27317460227?extraParams=%7B%22display_model_id%22%3A415682700797%2C%22model_selection_logic%22%3A3%7D&sp_atk=215084a8-b108-4d8d-b4cd-3812ecf53e50&xptdk=215084a8-b108-4d8d-b4cd-3812ecf53e50
https://down-id.img.susercontent.com/file/id-11134207-8224x-mjc3apje6yv47d,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Hype 5 G12 Intel i5 16GB 512GB SSD FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.877.041,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,66 Terjual,,"Axioo Hype 5 G12 Intel i5 16GB 512GB SSD FHD
Rp
5.877.041
-2%
5.0
66 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Axioo-Hype-5-G12-Intel-i5-16GB-512GB-SSD-FHD-i.1609300609.40212809911?extraParams=%7B%22display_model_id%22%3A281074177593%2C%22model_selection_logic%22%3A3%7D&sp_atk=799631d1-4828-4ac4-8503-3e6433e736a2&xptdk=799631d1-4828-4ac4-8503-3e6433e736a2
https://down-id.img.susercontent.com/file/id-11134207-822wp-mn3yjcn2q1hcc4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Axioo Hype 7 X8 Ryzen 7 32GB 2TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,6.297.001,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,19 Terjual,Produk Baru,"Axioo Hype 7 X8 Ryzen 7 32GB 2TB SSD Windows 11
Rp
6.297.001
-1%
Produk Baru
Hadiah Gratis
5.0
19 Terjual
< 2 Hari
Depok",https://shopee.co.id/Axioo-Hype-7-X8-Ryzen-7-32GB-2TB-SSD-Windows-11-i.1670318846.47753141265?extraParams=%7B%22display_model_id%22%3A445301184779%2C%22model_selection_logic%22%3A3%7D&sp_atk=9554b40c-208a-4341-8995-d72a914750ed&xptdk=9554b40c-208a-4341-8995-d72a914750ed
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mb7u4p78i61qa7,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 5 G12 i5 32GB 512GB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,7.494.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,24 Terjual,,"Axioo Hype 5 G12 i5 32GB 512GB SSD Windows 11
Rp
7.494.000
-1%
5.0
24 Terjual
< 2 Hari
Bekasi",https://shopee.co.id/Axioo-Hype-5-G12-i5-32GB-512GB-SSD-Windows-11-i.1563161820.28637787843?extraParams=%7B%22display_model_id%22%3A300445218203%2C%22model_selection_logic%22%3A3%7D&sp_atk=b661d5c8-3af8-4bcb-9b3e-6d96fb830b91&xptdk=b661d5c8-3af8-4bcb-9b3e-6d96fb830b91
https://down-id.img.susercontent.com/file/id-11134207-81ztd-meo86659a77ofb,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo Hype 1 Laptop 8GB 512GB SSD Windows 11 Bonus Mouse,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.198.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,11 Terjual,Hadiah Gratis,"Axioo Hype 1 Laptop 8GB 512GB SSD Windows 11 Bonus Mouse
Rp
4.198.000
-1%
Hadiah Gratis
5.0
11 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Axioo-Hype-1-Laptop-8GB-512GB-SSD-Windows-11-Bonus-Mouse-i.1632617315.40919066132?extraParams=%7B%22display_model_id%22%3A271562462707%2C%22model_selection_logic%22%3A3%7D&sp_atk=fac265fd-9e08-40ec-86bd-57a8647e9fcb&xptdk=fac265fd-9e08-40ec-86bd-57a8647e9fcb
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mcbwwgfx7yw05b,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,Axioo Laptop Hype 5 G12 Intel Core i5-1235U/16GB/512GB/FHD IPS - Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,10.799.000,-24%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,190 Terjual,Pilih Lokal,"Axioo Laptop Hype 5 G12 Intel Core i5-1235U/16GB/512GB/FHD IPS - Windows 11
Rp
10.799.000
-24%
Pilih Lokal
4.9
190 Terjual
< 2 Hari
Jakarta Timur",https://shopee.co.id/Axioo-Laptop-Hype-5-G12-Intel-Core-i5-1235U-16GB-512GB-FHD-IPS-Windows-11-i.14454427.28114280394?extraParams=%7B%22display_model_id%22%3A400728853924%2C%22model_selection_logic%22%3A3%7D&sp_atk=0276ead2-eeb0-4ddc-87bc-b0d71224d317&xptdk=0276ead2-eeb0-4ddc-87bc-b0d71224d317
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m6c1rxl4a74205,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Axioo MyBook Hype 3 Core i3 8GB 256GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.390.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sleman,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,7 Terjual,,"Axioo MyBook Hype 3 Core i3 8GB 256GB Windows 11
Rp
6.390.000
5.0
7 Terjual
< 2 Hari
Kab. Sleman",https://shopee.co.id/Axioo-MyBook-Hype-3-Core-i3-8GB-256GB-Windows-11-i.40255164.26576393593?extraParams=%7B%22display_model_id%22%3A380786071825%2C%22model_selection_logic%22%3A3%7D&sp_atk=b798b83d-7fb0-4023-a164-800ef204984c&xptdk=b798b83d-7fb0-4023-a164-800ef204984c
https://down-id.img.susercontent.com/file/id-11134207-7rase-m2yutut99doxac,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 5 G12 I5 1235 16GB RAM 512GB SSD WINDOWS 11 FULL HD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.713.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,16 Terjual,,"LAPTOP AXIOO HYPE 5 G12 I5 1235 16GB RAM 512GB SSD WINDOWS 11 FULL HD IPS
Rp
7.713.000
5.0
16 Terjual
< 2 Hari
Depok",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-G12-I5-1235-16GB-RAM-512GB-SSD-WINDOWS-11-FULL-HD-IPS-i.1367937206.26568534595?extraParams=%7B%22display_model_id%22%3A99051415330%2C%22model_selection_logic%22%3A3%7D&sp_atk=993fa321-2007-4bb4-abdc-f7d4964174db&xptdk=993fa321-2007-4bb4-abdc-f7d4964174db
https://down-id.img.susercontent.com/file/id-11134207-81zth-mfoxtwvj46bzca,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP AXIOO HYPE 5 AMD JKT48 X3 RYZEN 5 3500U 16GB 512SSD WIN 11 14.0FHD IPS BLIT BLU,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.273.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,66 Terjual,,"LAPTOP AXIOO HYPE 5 AMD JKT48 X3 RYZEN 5 3500U 16GB 512SSD WIN 11 14.0FHD IPS BLIT BLU
Rp
6.273.000
-1%
4.9
66 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/LAPTOP-AXIOO-HYPE-5-AMD-JKT48-X3-RYZEN-5-3500U-16GB-512SSD-WIN-11-14.0FHD-IPS-BLIT-BLU-i.1316244009.27507812319?extraParams=%7B%22display_model_id%22%3A248365743222%2C%22model_selection_logic%22%3A3%7D&sp_atk=ba274349-c0f6-41bb-9750-0d9656cf543d&xptdk=ba274349-c0f6-41bb-9750-0d9656cf543d
