-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,align-middle,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r992-lptalwlrzkm61d,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo legion 5 Pro 16 i7 12700 RTX3050TI-4GB 32GB 1 TB W11 16 Inchi QHD IPS 165Hz 100% sRGB,,Rp,1.220.000,,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,"Lenovo legion 5 Pro 16 i7 12700 RTX3050TI-4GB 32GB 1 TB W11 16 Inchi QHD IPS 165Hz 100% sRGB
Rp
1.220.000
Kab. Bekasi",https://shopee.co.id/Lenovo-legion-5-Pro-16-i7-12700-RTX3050TI-4GB-32GB-1-TB-W11-16-Inchi-QHD-IPS-165Hz-100-sRGB-i.338015355.25805537003?extraParams=%7B%22display_model_id%22%3A245144451942%2C%22model_selection_logic%22%3A3%7D&sp_atk=95d3b853-87f2-4c20-93f9-c3860a8b941f&xptdk=95d3b853-87f2-4c20-93f9-c3860a8b941f
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m4e2yd55isuxa3,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Lenovo Yoga 11e - N2930 - 4GB RAM - SSD 128GB - 11.6 inch - Bekas,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.250.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,37 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,"Lenovo Yoga 11e - N2930 - 4GB RAM - SSD 128GB - 11.6 inch - Bekas
Rp
1.250.000
5.0
37 Terjual
Jakarta Pusat",https://shopee.co.id/Lenovo-Yoga-11e-N2930-4GB-RAM-SSD-128GB-11.6-inch-Bekas-i.124282589.28022131975?extraParams=%7B%22display_model_id%22%3A325146816795%2C%22model_selection_logic%22%3A3%7D&sp_atk=bed1936d-f2f7-4616-beec-c4110764f84e&xptdk=bed1936d-f2f7-4616-beec-c4110764f84e
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-mafep2rh0yc9b3,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop HP Elitebook 840 640 G5 i7 Generasi 8 MURAH BERKUALITAS!!!!,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.700.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,291 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,"Laptop HP Elitebook 840 640 G5 i7 Generasi 8 MURAH BERKUALITAS!!!!
Rp
3.700.000
4.9
291 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-HP-Elitebook-840-640-G5-i7-Generasi-8-MURAH-BERKUALITAS!!!!-i.676179521.18833033693?extraParams=%7B%22display_model_id%22%3A280733533568%2C%22model_selection_logic%22%3A3%7D&sp_atk=88bb64f5-e1ec-4360-b035-b6f6c303c95c&xptdk=88bb64f5-e1ec-4360-b035-b6f6c303c95c
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m8pnt79sck5e12,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Asus X450CA Celeron 1017U  Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang,,Rp,1.050.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.4,52 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,"Laptop Asus X450CA Celeron 1017U Ram 16Gb 512Gb Normal Siap Pakai - Leptop Laptop Murah - Laptop Malang - Laptop Gaming - Bergaransi - Laptop Bekas - Laptop Bekas Malang
Rp
1.050.000
4.4
52 Terjual
Malang",https://shopee.co.id/Laptop-Asus-X450CA-Celeron-1017U-Ram-16Gb-512Gb-Normal-Siap-Pakai-Leptop-Laptop-Murah-Laptop-Malang-Laptop-Gaming-Bergaransi-Laptop-Bekas-Laptop-Bekas-Malang-i.44435356.27333904719?extraParams=%7B%22display_model_id%22%3A119474391126%2C%22model_selection_logic%22%3A3%7D&sp_atk=19cf1f5b-16ee-494d-9e61-617866e7bb36&xptdk=19cf1f5b-16ee-494d-9e61-617866e7bb36
https://down-id.img.susercontent.com/file/sg-11134201-81zu7-mml6sh4prls615,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,INFINIX XBOOK B14 RYZEN 5 7535HS 16GB 512GB W11 14.0WUXGA IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.584.000,-64%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,294 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,"INFINIX XBOOK B14 RYZEN 5 7535HS 16GB 512GB W11 14.0WUXGA IPS
Rp
7.584.000
-64%
5.0
294 Terjual
Jakarta Utara",https://shopee.co.id/INFINIX-XBOOK-B14-RYZEN-5-7535HS-16GB-512GB-W11-14.0WUXGA-IPS-i.1499565175.43176233245?extraParams=%7B%22display_model_id%22%3A360779482687%2C%22model_selection_logic%22%3A3%7D&sp_atk=e94331bf-b762-4938-9218-16c6e77accb4&xptdk=e94331bf-b762-4938-9218-16c6e77accb4
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lso1814cm8k94f,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Laptop Lenovo ThinkPad Core i7/i5 RAM 8GB SSD 256GB Mulus Original Bergansi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.300.000,,,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,"Laptop Lenovo ThinkPad Core i7/i5 RAM 8GB SSD 256GB Mulus Original Bergansi
Rp
3.300.000
Cicilan
4.9
1RB+ Terjual
Bandung",https://shopee.co.id/Laptop-Lenovo-ThinkPad-Core-i7-i5-RAM-8GB-SSD-256GB-Mulus-Original-Bergansi-i.250685702.5932719080?extraParams=%7B%22display_model_id%22%3A147122979488%2C%22model_selection_logic%22%3A3%7D&sp_atk=d9640bb3-bc8c-4752-ad45-b6b34b2e500d&xptdk=d9640bb3-bc8c-4752-ad45-b6b34b2e500d
https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m6nknl5vh7l351,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,notebook ASUS E203NAH upgrade ssd 256gb ram 2gb,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.449.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,"notebook ASUS E203NAH upgrade ssd 256gb ram 2gb
Rp
1.449.000
4.6
19 Terjual
Tangerang",https://shopee.co.id/notebook-ASUS-E203NAH-upgrade-ssd-256gb-ram-2gb-i.18199758.29977378950?extraParams=%7B%22display_model_id%22%3A215818046702%2C%22model_selection_logic%22%3A3%7D&sp_atk=981c5df6-191a-4ffb-928c-3396afdca942&xptdk=981c5df6-191a-4ffb-928c-3396afdca942
https://down-id.img.susercontent.com/file/sg-11134201-7rdxi-m0i8vvl20uta7a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,AMOLI Laptop 14‘’ inch Intel N95 RAM 16GB+512GB SSD Ready stock Instalasi Gratis Window 11 pro + office + gifts + garansi 1 tahun + Bisa COD leptop laptop murah,,Rp,2.950.000,-29%,,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,998 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,"AMOLI Laptop 14‘’ inch Intel N95 RAM 16GB+512GB SSD Ready stock Instalasi Gratis Window 11 pro + office + gifts + garansi 1 tahun + Bisa COD leptop laptop murah
Rp
2.950.000
-29%
Hadiah Gratis
4.9
998 Terjual
Jakarta Utara",https://shopee.co.id/AMOLI-Laptop-14%E2%80%98%E2%80%99-inch-Intel-N95-RAM-16GB-512GB-SSD-Ready-stock-Instalasi-Gratis-Window-11-pro-office-gifts-garansi-1-tahun-Bisa-COD-leptop-laptop-murah-i.1171321530.29662120347?extraParams=%7B%22display_model_id%22%3A305420718169%2C%22model_selection_logic%22%3A3%7D&sp_atk=444d6bf5-4164-4c03-a69a-62692470409b&xptdk=444d6bf5-4164-4c03-a69a-62692470409b
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m73i9uqbws6l50,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Asus Chromebook C214M ( Touchscreen ) | Intel Celeron N4020 | Ram 4GB/32GB | Laptop 2 in 1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.750.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,"Asus Chromebook C214M ( Touchscreen ) | Intel Celeron N4020 | Ram 4GB/32GB | Laptop 2 in 1
Rp
1.750.000
-5%
5.0
6 Terjual
Jakarta Barat",https://shopee.co.id/Asus-Chromebook-C214M-(-Touchscreen-)-Intel-Celeron-N4020-Ram-4GB-32GB-Laptop-2-in-1-i.239820426.26328873576?extraParams=%7B%22display_model_id%22%3A69529642674%2C%22model_selection_logic%22%3A3%7D&sp_atk=f799d140-0196-4c92-ba9a-9e0aba0343a7&xptdk=f799d140-0196-4c92-ba9a-9e0aba0343a7
https://down-id.img.susercontent.com/file/id-11134207-8224o-mkc4j5kg9x520c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,INFINIX XBOOK B14 RYZEN 7 7735HS RAM 8GB/16GB SSD 512GB W11 14.0WUXGA,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.394.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,151 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,"INFINIX XBOOK B14 RYZEN 7 7735HS RAM 8GB/16GB SSD 512GB W11 14.0WUXGA
Rp
6.394.000
-1%
4.9
151 Terjual
Bandung",https://shopee.co.id/INFINIX-XBOOK-B14-RYZEN-7-7735HS-RAM-8GB-16GB-SSD-512GB-W11-14.0WUXGA-i.677356281.49305870716?extraParams=%7B%22display_model_id%22%3A272389517108%2C%22model_selection_logic%22%3A3%7D&sp_atk=ff1f0392-350a-4430-a19d-0f3645652e5f&xptdk=ff1f0392-350a-4430-a19d-0f3645652e5f
