-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,inline-block,text-shopee-primary,pointer-events-none_2,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m4vjo87ufocmeb,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook,Rp,2.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,50 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Chromebook acer Spin 13 / intel core i7-8th / intel core i5-8th / chrome book / chormebook / acer chromebook
Rp
2.200.000
4.9
50 Terjual
Jakarta Pusat",https://shopee.co.id/Chromebook-acer-Spin-13-intel-core-i7-8th-intel-core-i5-8th-chrome-book-chormebook-acer-chromebook-i.853725038.26719287085?extraParams=%7B%22display_model_id%22%3A147747445454%2C%22model_selection_logic%22%3A3%7D&sp_atk=44421dca-5278-4ec8-ae33-dd8ac8391300&xptdk=44421dca-5278-4ec8-ae33-dd8ac8391300
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lm1oqf7bfp1obd,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Murah Dell Latitude 5285 2in1 Core i5 RAM 8GB SSD Touch Win Ori - SSD 512GB,Rp,3.900.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,,"Laptop Murah Dell Latitude 5285 2in1 Core i5 RAM 8GB SSD Touch Win Ori - SSD 512GB
Rp
3.900.000
Jakarta Pusat",https://shopee.co.id/Laptop-Murah-Dell-Latitude-5285-2in1-Core-i5-RAM-8GB-SSD-Touch-Win-Ori-SSD-512GB-i.146481127.23055827093?extraParams=%7B%22display_model_id%22%3A214605141007%2C%22model_selection_logic%22%3A3%7D&sp_atk=c032ea3a-7e25-47fd-89bd-20af5003c33f&xptdk=c032ea3a-7e25-47fd-89bd-20af5003c33f
https://down-id.img.susercontent.com/file/id-11134207-822wi-mlfs6xruefi8b6,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Lenovo ideapad D330 2in1 CELLERON /Ram 4GB /EMMC 64GB -Second Mulus Bergarasi,Rp,1.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,221 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-47%,,,"Laptop Lenovo ideapad D330 2in1 CELLERON /Ram 4GB /EMMC 64GB -Second Mulus Bergarasi
Rp
1.599.000
-47%
4.9
221 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Lenovo-ideapad-D330-2in1-CELLERON-Ram-4GB-EMMC-64GB-Second-Mulus-Bergarasi-i.92762228.18180113508?extraParams=%7B%22display_model_id%22%3A286588717592%2C%22model_selection_logic%22%3A3%7D&sp_atk=d3f3e338-4d0f-46b0-8752-aae9dc382817&xptdk=d3f3e338-4d0f-46b0-8752-aae9dc382817
https://down-id.img.susercontent.com/file/sg-11134201-23010-ec1talhg5qmv7a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Laptop Dell CORE i7 i5 / 14"" RAM 8GB SSD 1TB 512GB 256GB 2TB / DVD, Laptop Bekas Second Seken i7",Rp,1.400.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,390 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,Cicilan,"Laptop Dell CORE i7 i5 / 14"" RAM 8GB SSD 1TB 512GB 256GB 2TB / DVD, Laptop Bekas Second Seken i7
Rp
1.400.000
Cicilan
4.7
390 Terjual
Jakarta Utara",https://shopee.co.id/Laptop-Dell-CORE-i7-i5-14-RAM-8GB-SSD-1TB-512GB-256GB-2TB-DVD-Laptop-Bekas-Second-Seken-i7-i.20507921.1474990911?extraParams=%7B%22display_model_id%22%3A138892354974%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb585206-2aeb-4124-93a5-80f3f4e390f3&xptdk=fb585206-2aeb-4124-93a5-80f3f4e390f3
https://down-id.img.susercontent.com/file/id-11134207-8224y-ml4idmym835tbe,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Toshiba Dynabook  R63 S73 | Toshiba G83 Core i3/i5 Ram 8GB  SSD 512 GB - Second MURAH BERGARANSI,Rp,2.993.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,70 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Laptop Toshiba Dynabook R63 S73 | Toshiba G83 Core i3/i5 Ram 8GB SSD 512 GB - Second MURAH BERGARANSI
Rp
2.993.000
5.0
70 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Toshiba-Dynabook-R63-S73-Toshiba-G83-Core-i3-i5-Ram-8GB-SSD-512-GB-Second-MURAH-BERGARANSI-i.1434879797.24941746677?extraParams=%7B%22display_model_id%22%3A430532024384%2C%22model_selection_logic%22%3A3%7D&sp_atk=1f3545a1-9417-45d6-850b-807c7ebc5582&xptdk=1f3545a1-9417-45d6-850b-807c7ebc5582
https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mc1tgur6l7ax9a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Dell Latitude Core i5 / i7 / RAM 8GB / 16GB Notebook Second | Termurah dan Berkualitas |  5420 5430 5440 5450 5480 5490 5550 Intel Core i5 Ram 4-8GB Storage ssd/HDD Peningkatan baru laptop Laptop Slim Murah Bagus dan Bergaransi bekas,Rp,1.199.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,391 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"Laptop Dell Latitude Core i5 / i7 / RAM 8GB / 16GB Notebook Second | Termurah dan Berkualitas | 5420 5430 5440 5450 5480 5490 5550 Intel Core i5 Ram 4-8GB Storage ssd/HDD Peningkatan baru laptop Laptop Slim Murah Bagus dan Bergaransi bekas
Rp
1.199.000
4.7
391 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-Core-i5-i7-RAM-8GB-16GB-Notebook-Second-Termurah-dan-Berkualitas-5420-5430-5440-5450-5480-5490-5550-Intel-Core-i5-Ram-4-8GB-Storage-ssd-HDD-Peningkatan-baru-laptop-Laptop-Slim-Murah-Bagus-dan-Bergaransi-bekas-i.828697142.14199498678?extraParams=%7B%22display_model_id%22%3A445281747477%2C%22model_selection_logic%22%3A3%7D&sp_atk=e721ee46-c6b8-438a-9f95-45c09cbdb44c&xptdk=e721ee46-c6b8-438a-9f95-45c09cbdb44c
https://down-id.img.susercontent.com/file/id-11134207-8224r-mhrdr4382vi848,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP LENOVO THINKPAD YOGA 11E 100E 300E TOUCHSCREEN CELERON  LAYAR 11 INCH SLIM, SUPER MURAH BAGUS MULUS BERKUALITAS DAN BERGARANSI",Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,54 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP LENOVO THINKPAD YOGA 11E 100E 300E TOUCHSCREEN CELERON LAYAR 11 INCH SLIM, SUPER MURAH BAGUS MULUS BERKUALITAS DAN BERGARANSI
Rp
1.500.000
-6%
4.7
54 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-YOGA-11E-100E-300E-TOUCHSCREEN-CELERON-LAYAR-11-INCH-SLIM-SUPER-MURAH-BAGUS-MULUS-BERKUALITAS-DAN-BERGARANSI-i.1067066233.25167991526?extraParams=%7B%22display_model_id%22%3A69575842742%2C%22model_selection_logic%22%3A3%7D&sp_atk=ced96a99-b3fd-43cc-9f5e-8cc5112324ea&xptdk=ced96a99-b3fd-43cc-9f5e-8cc5112324ea
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m2hmls171cjkb4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,laptop netbook second samsung 10 inch murah normal semua siap pakai & zoom baterai awet garansi,Rp,880.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.5,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,,"laptop netbook second samsung 10 inch murah normal semua siap pakai & zoom baterai awet garansi
Rp
880.000
4.5
18 Terjual
Jakarta Barat",https://shopee.co.id/laptop-netbook-second-samsung-10-inch-murah-normal-semua-siap-pakai-zoom-baterai-awet-garansi-i.155530272.6547862376?extraParams=%7B%22display_model_id%22%3A242010194871%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f553599-6544-4dae-aa83-cf4bee2477a6&xptdk=9f553599-6544-4dae-aa83-cf4bee2477a6
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lr06d0ndnnuh0b,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Lenovo 1 Jutaan & Surface 3 Second Bergaransi RAM 4GB SSD 64GB,Rp,1.404.900,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,312 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,-10%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kombo Hemat,"Laptop Lenovo 1 Jutaan & Surface 3 Second Bergaransi RAM 4GB SSD 64GB
Rp
1.404.900
-10%
Kombo Hemat
4.9
312 Terjual
Jakarta Barat",https://shopee.co.id/Laptop-Lenovo-1-Jutaan-Surface-3-Second-Bergaransi-RAM-4GB-SSD-64GB-i.984637109.24001798383?extraParams=%7B%22display_model_id%22%3A445693598598%2C%22model_selection_logic%22%3A3%7D&sp_atk=f461fafb-9d34-4de9-b206-ea8b09981f6b&xptdk=f461fafb-9d34-4de9-b206-ea8b09981f6b
https://down-id.img.susercontent.com/file/sg-11134201-22120-eh19vgqb1nlv8b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP LENOVO THINKPAD YOGA 11E/300E /100ETouchscreen - RAM 8/256GB MULUS,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,61 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,,"LAPTOP LENOVO THINKPAD YOGA 11E/300E /100ETouchscreen - RAM 8/256GB MULUS
Rp
1.500.000
-6%
4.9
61 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-YOGA-11E-300E-100ETouchscreen-RAM-8-256GB-MULUS-i.925485019.23715111360?extraParams=%7B%22display_model_id%22%3A146503806435%2C%22model_selection_logic%22%3A3%7D&sp_atk=a67960a3-c412-4515-9d08-e25fb543c28e&xptdk=a67960a3-c412-4515-9d08-e25fb543c28e
