-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,truncate,text-shopee-primary,pointer-events-none_2,_container,_container_link
https://down-id.img.susercontent.com/file/dd49a700432c38b94dddf731f9e28abe,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop samsung white series np275e4v 14inch 2gb ram 500gb hdd mulus kinclong like new,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.099.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,-41%,,"laptop samsung white series np275e4v 14inch 2gb ram 500gb hdd mulus kinclong like new
Rp
1.099.000
-41%
4.7
9 Terjual
Tangerang",https://shopee.co.id/laptop-samsung-white-series-np275e4v-14inch-2gb-ram-500gb-hdd-mulus-kinclong-like-new-i.18199758.19424785479?extraParams=%7B%22display_model_id%22%3A173720055088%2C%22model_selection_logic%22%3A3%7D&sp_atk=7b9f6398-7489-4b38-82a3-6183b32ce05d&xptdk=7b9f6398-7489-4b38-82a3-6183b32ce05d
https://down-id.img.susercontent.com/file/id-11134207-81ztk-mdzpd6xzr1mvc2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"DELL CHROMEBOOK 3100 3120 3190 YOGA INTEL CELERON - LAYAR 11,6 INCH TOUCHSCREEN| SECOND MURAH MULUS BERKUALITAS & BERGARANSI / Chromebook",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.748.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,68 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,,,,"DELL CHROMEBOOK 3100 3120 3190 YOGA INTEL CELERON - LAYAR 11,6 INCH TOUCHSCREEN| SECOND MURAH MULUS BERKUALITAS & BERGARANSI / Chromebook
Rp
1.748.000
4.9
68 Terjual
Jakarta Pusat",https://shopee.co.id/DELL-CHROMEBOOK-3100-3120-3190-YOGA-INTEL-CELERON-LAYAR-11-6-INCH-TOUCHSCREEN-SECOND-MURAH-MULUS-BERKUALITAS-BERGARANSI-Chromebook-i.1434879797.24096600619?extraParams=%7B%22display_model_id%22%3A208761908517%2C%22model_selection_logic%22%3A3%7D&sp_atk=a8166f86-65eb-45d3-8418-6742c9b11399&xptdk=a8166f86-65eb-45d3-8418-6742c9b11399
https://down-id.img.susercontent.com/file/id-11134207-7r98p-lw8dand68di330,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP LENOVO THINKPAD X280  CORE i5 i7 GEN 8  LAYAR 12,5 INCH MURAH MULUS BAGUS BERKUALITAS DAN BERGARANSI",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.100.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,118 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"LAPTOP LENOVO THINKPAD X280 CORE i5 i7 GEN 8 LAYAR 12,5 INCH MURAH MULUS BAGUS BERKUALITAS DAN BERGARANSI
Rp
2.100.000
5.0
118 Terjual
Jakarta Utara",https://shopee.co.id/LAPTOP-LENOVO-THINKPAD-X280-CORE-i5-i7-GEN-8-LAYAR-12-5-INCH-MURAH-MULUS-BAGUS-BERKUALITAS-DAN-BERGARANSI-i.1067066233.25307973361?extraParams=%7B%22display_model_id%22%3A445787510297%2C%22model_selection_logic%22%3A3%7D&sp_atk=a8ca4c32-3d91-4f88-9337-df8bc92c752d&xptdk=a8ca4c32-3d91-4f88-9337-df8bc92c752d
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lso14ksklees76,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Laptop Lenovo Core i5 / i7 RAM 16GB / 8GB SSD 256GB / 512GB Windows 10 /11 Siap Pakai,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.000.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,10RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,Cicilan,,,"Laptop Lenovo Core i5 / i7 RAM 16GB / 8GB SSD 256GB / 512GB Windows 10 /11 Siap Pakai
Rp
3.000.000
Cicilan
4.9
10RB+ Terjual
Bandung",https://shopee.co.id/Laptop-Lenovo-Core-i5-i7-RAM-16GB-8GB-SSD-256GB-512GB-Windows-10-11-Siap-Pakai-i.250685702.4634153452?extraParams=%7B%22display_model_id%22%3A207243710752%2C%22model_selection_logic%22%3A3%7D&sp_atk=9f6a349b-cc7d-4b5c-98f1-b6de62b79f9b&xptdk=9f6a349b-cc7d-4b5c-98f1-b6de62b79f9b
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-maf7wywozkk969,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Laptop Lenovo Thinkpad Seri T470 T470S Touchscreen Murah & Berkualitas Banget!!!,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.200.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,3RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"Laptop Lenovo Thinkpad Seri T470 T470S Touchscreen Murah & Berkualitas Banget!!!
Rp
2.200.000
4.9
3RB+ Terjual
Jakarta Utara",https://shopee.co.id/Laptop-Lenovo-Thinkpad-Seri-T470-T470S-Touchscreen-Murah-Berkualitas-Banget!!!-i.676179521.19830269648?extraParams=%7B%22display_model_id%22%3A217298071262%2C%22model_selection_logic%22%3A3%7D&sp_atk=f09db155-affb-4170-817d-5b8b7b993627&xptdk=f09db155-affb-4170-817d-5b8b7b993627
https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m78oq2fh5sck9a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Samsung Chromebook 4 | Celeron-N4020 | Ram 4/32GB | BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.550.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.6,286 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Samsung Chromebook 4 | Celeron-N4020 | Ram 4/32GB | BERGARANSI
Rp
1.550.000
-6%
4.6
286 Terjual
Jakarta Barat",https://shopee.co.id/Samsung-Chromebook-4-Celeron-N4020-Ram-4-32GB-BERGARANSI-i.239820426.21880616818?extraParams=%7B%22display_model_id%22%3A59316275361%2C%22model_selection_logic%22%3A3%7D&sp_atk=61fb6a0a-f512-4755-ac6f-2a63b4621255&xptdk=61fb6a0a-f512-4755-ac6f-2a63b4621255
https://down-id.img.susercontent.com/file/sg-11134201-22100-29kc9u6fiqived,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Notebook Samsung Chrombook 11 Intel Celeron N4020 Ram4/32gb Fullset Mulus,,Rp,1.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,569 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Notebook Samsung Chrombook 11 Intel Celeron N4020 Ram4/32gb Fullset Mulus
Rp
1.650.000
4.8
569 Terjual
Jakarta Barat",https://shopee.co.id/Notebook-Samsung-Chrombook-11-Intel-Celeron-N4020-Ram4-32gb-Fullset-Mulus-i.816009841.17686149182?extraParams=%7B%22display_model_id%22%3A182480027227%2C%22model_selection_logic%22%3A3%7D&sp_atk=7cca2795-1b1c-4b8e-bf5f-2a1f44814d5e&xptdk=7cca2795-1b1c-4b8e-bf5f-2a1f44814d5e
https://down-id.img.susercontent.com/file/id-11134207-7qul3-lgnd1lmntcks98,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Acer Chromebook 311, (Touchscreen), Super Slim, Ringan, Mulus, Like New, Seri Baru, Lengkap",,Rp,1.800.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"Acer Chromebook 311, (Touchscreen), Super Slim, Ringan, Mulus, Like New, Seri Baru, Lengkap
Rp
1.800.000
5.0
6 Terjual
Jakarta Barat",https://shopee.co.id/Acer-Chromebook-311-(Touchscreen)-Super-Slim-Ringan-Mulus-Like-New-Seri-Baru-Lengkap-i.816009841.22342128938?extraParams=%7B%22display_model_id%22%3A204287477331%2C%22model_selection_logic%22%3A3%7D&sp_atk=92d948d2-d7c6-4b2d-94a8-7937203f5e07&xptdk=92d948d2-d7c6-4b2d-94a8-7937203f5e07
https://down-id.img.susercontent.com/file/id-11134207-7r992-lrsk9sl6vztz73,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,BESTSELLER PROMO SAMSUNG CHROMEBOOK 4 Celeron N4020 Ram 4/32Gb BERGARANSI BISA CICILAN,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.650.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.1,35 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,,,,"BESTSELLER PROMO SAMSUNG CHROMEBOOK 4 Celeron N4020 Ram 4/32Gb BERGARANSI BISA CICILAN
Rp
1.650.000
4.1
35 Terjual
Jakarta Barat",https://shopee.co.id/BESTSELLER-PROMO-SAMSUNG-CHROMEBOOK-4-Celeron-N4020-Ram-4-32Gb-BERGARANSI-BISA-CICILAN-i.850155898.23859074067?extraParams=%7B%22display_model_id%22%3A59713222751%2C%22model_selection_logic%22%3A3%7D&sp_atk=bb47e7a8-ed83-4004-bbaf-7b458e205269&xptdk=bb47e7a8-ed83-4004-bbaf-7b458e205269
https://down-id.img.susercontent.com/file/id-11134207-822wk-mn2ddj4ljdhk71,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LENOVO THINKPAD SERI YOGA 11E 300E S1 CORE I5/I7 BISA DI LIPAT 360 DERAJAT +STYLUSH PEN SUPER MURAH RAM 8 SSD 256,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,444 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,-6%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LENOVO THINKPAD SERI YOGA 11E 300E S1 CORE I5/I7 BISA DI LIPAT 360 DERAJAT +STYLUSH PEN SUPER MURAH RAM 8 SSD 256
Rp
1.500.000
-6%
4.9
444 Terjual
Jakarta Utara",https://shopee.co.id/LENOVO-THINKPAD-SERI-YOGA-11E-300E-S1-CORE-I5-I7-BISA-DI-LIPAT-360-DERAJAT-STYLUSH-PEN-SUPER-MURAH-RAM-8-SSD-256-i.802578957.16777244524?extraParams=%7B%22display_model_id%22%3A149211879779%2C%22model_selection_logic%22%3A3%7D&sp_atk=15dd6498-1738-403d-a54b-1aaa2b5161d1&xptdk=15dd6498-1738-403d-a54b-1aaa2b5161d1
