-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,text-ellipsis,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none_2,text-shopee-green,pointer-events-none_3,align-middle,w-auto,text-white,_container,_container_link,text-white_2,text-xs/sp14_3,img_2
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mee27yq69g5f88,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple iPhone 14 Pro Max Second 128GB 256GB Fullset Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,13.157.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,4.9,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Bandung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Apple iPhone 14 Pro Max Second 128GB 256GB Fullset Original Garansi Resmi
Rp
13.157.000
4.9
39 Terjual
< 2 Hari
Bandung",https://shopee.co.id/Apple-iPhone-14-Pro-Max-Second-128GB-256GB-Fullset-Original-Garansi-Resmi-i.163046751.29034231209?extraParams=%7B%22display_model_id%22%3A287114885630%2C%22model_selection_logic%22%3A3%7D&sp_atk=b9e3e718-05b5-474d-949d-15b5ba830f4c&xptdk=b9e3e718-05b5-474d-949d-15b5ba830f4c,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/66a5171e0390406ea3de3d59a4f5eded,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone X 256Gb Gb Second Orginal  Like New 100% Fullset,,Rp,2.100.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,3.3,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,"iPhone X 256Gb Gb Second Orginal Like New 100% Fullset
Rp
2.100.000
3.3
11 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/iPhone-X-256Gb-Gb-Second-Orginal-Like-New-100-Fullset-i.238012104.18912524527?extraParams=%7B%22display_model_id%22%3A230110019708%2C%22model_selection_logic%22%3A3%7D&sp_atk=13701774-79b9-4bac-a78b-14544e4e8773&xptdk=13701774-79b9-4bac-a78b-14544e4e8773,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbke-m83cckzagx8854,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE SECOND 11 64GB / 128GB / 256GB FULLSET LIKE NEW,,Rp,3.618.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Cicilan,,4.7,139 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,"IPHONE SECOND 11 64GB / 128GB / 256GB FULLSET LIKE NEW
Rp
3.618.000
Cicilan
4.7
139 Terjual
Hari Ini 12:00
Kab. Sidoarjo",https://shopee.co.id/IPHONE-SECOND-11-64GB-128GB-256GB-FULLSET-LIKE-NEW-i.32229628.3891868717?extraParams=%7B%22display_model_id%22%3A167748325688%2C%22model_selection_logic%22%3A3%7D&sp_atk=690605ba-0c8d-4248-81c0-15f2e2fd4943&xptdk=690605ba-0c8d-4248-81c0-15f2e2fd4943,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-81ztg-mf28uf9qvkln12,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,iPhone 15 128GB Second Ex Resmi Fullset Original,,Rp,10.279.020,-2%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,5.0,74 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Tangerang Selatan,,,"iPhone 15 128GB Second Ex Resmi Fullset Original
Rp
10.279.020
-2%
5.0
74 Terjual
3-5 Hari
Tangerang Selatan",https://shopee.co.id/iPhone-15-128GB-Second-Ex-Resmi-Fullset-Original-i.188288191.43621297487?extraParams=%7B%22display_model_id%22%3A266739048440%2C%22model_selection_logic%22%3A3%7D&sp_atk=21e1eb76-6b27-460a-bdc5-e73c0c2d1cd0&xptdk=21e1eb76-6b27-460a-bdc5-e73c0c2d1cd0,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wh-mngko601iark18,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE 12 PRO MAX 256GB SECOND BEA CUKAI ORIGINAL APPLE,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Kab. Badung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"IPHONE 12 PRO MAX 256GB SECOND BEA CUKAI ORIGINAL APPLE
Rp
7.500.000
< 2 Hari
Kab. Badung",https://shopee.co.id/IPHONE-12-PRO-MAX-256GB-SECOND-BEA-CUKAI-ORIGINAL-APPLE-i.170742776.53056837144?extraParams=%7B%22display_model_id%22%3A400835845891%2C%22model_selection_logic%22%3A3%7D&sp_atk=437ea57e-b300-499e-9668-fbd51405039f&xptdk=437ea57e-b300-499e-9668-fbd51405039f,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m6jq25zwdld8ef,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,APPLE IP 15 128 256 IB0X SECOND FULLSET,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"APPLE IP 15 128 256 IB0X SECOND FULLSET
Rp
9.999.000
5.0
21 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/APPLE-IP-15-128-256-IB0X-SECOND-FULLSET-i.203572497.29477091195?extraParams=%7B%22display_model_id%22%3A227407725861%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a6428fe-5671-4b7d-a27e-0a2cf463ae4b&xptdk=3a6428fe-5671-4b7d-a27e-0a2cf463ae4b,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-8224y-misfzpq2m5msf2,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,iphone 13 128gb iBox Second Fullset Original Like New,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,7.999.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iphone 13 128gb iBox Second Fullset Original Like New
Rp
7.999.000
5.0
19 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/iphone-13-128gb-iBox-Second-Fullset-Original-Like-New-i.27073567.18321938359?extraParams=%7B%22display_model_id%22%3A181384912556%2C%22model_selection_logic%22%3A3%7D&sp_atk=e23cbcf6-ec1e-46f4-a952-72bc9b14e87f&xptdk=e23cbcf6-ec1e-46f4-a952-72bc9b14e87f,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-82251-mkdrzejw03ycf9,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iphone 13 128 alloperator second like new,,Rp,5.650.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Surakarta (Solo),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iphone 13 128 alloperator second like new
Rp
5.650.000
< 2 Hari
Surakarta (Solo)",https://shopee.co.id/iphone-13-128-alloperator-second-like-new-i.262263769.51155893936?extraParams=%7B%22display_model_id%22%3A179137672108%2C%22model_selection_logic%22%3A3%7D&sp_atk=235bf98e-9274-417f-93b8-0c0d0813690c&xptdk=235bf98e-9274-417f-93b8-0c0d0813690c,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-7ra0j-mdbkvte0hj94ab,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Iphone 14 Pro 512GB Second Fullset Original Bekas Resmi,,Rp,12.700.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Medan,,,"Iphone 14 Pro 512GB Second Fullset Original Bekas Resmi
Rp
12.700.000
4-8 Hari
Medan",https://shopee.co.id/Iphone-14-Pro-512GB-Second-Fullset-Original-Bekas-Resmi-i.63039400.40062434316?extraParams=%7B%22display_model_id%22%3A291037495650%2C%22model_selection_logic%22%3A3%7D&sp_atk=52cc5f04-e327-4fb6-a9af-c66376c911ee&xptdk=52cc5f04-e327-4fb6-a9af-c66376c911ee,,,
https://down-id.img.susercontent.com/file/id-11134207-822wq-mlx2kfbuwk5eda,,Dalam stok iPhone 11pro 64G 128G 256G SECOND 100% Original LIKE NEW  Fullse No Refurbish Ibox‌ Fullset Mulus BERGARANSI,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.600.000,-50%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Jakarta Utara,,,"Dalam stok iPhone 11pro 64G 128G 256G SECOND 100% Original LIKE NEW Fullse No Refurbish Ibox‌ Fullset Mulus BERGARANSI
Rp
3.600.000
-50%
5.0
1 Terjual
Jakarta Utara",https://shopee.co.id/Dalam-stok-iPhone-11pro-64G-128G-256G-SECOND-100-Original-LIKE-NEW-Fullse-No-Refurbish-Ibox%E2%80%8C-Fullset-Mulus-BERGARANSI-i.1739583428.49957375644?extraParams=%7B%22display_model_id%22%3A400653651624%2C%22model_selection_logic%22%3A3%7D&sp_atk=7933a294-8f89-4833-85a1-21a0aa88fc1a&xptdk=7933a294-8f89-4833-85a1-21a0aa88fc1a,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7r98u-lvzne8qc6qzya8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Second iBox iPhone 15,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,13.387.500,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Malang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Second iBox iPhone 15
Rp
13.387.500
5.0
5 Terjual
< 2 Hari
Malang",https://shopee.co.id/Second-iBox-iPhone-15-i.331191248.26351522124?extraParams=%7B%22display_model_id%22%3A176502027904%2C%22model_selection_logic%22%3A3%7D&sp_atk=3a7a1688-cef8-45d9-88a0-601850a5d395&xptdk=3a7a1688-cef8-45d9-88a0-601850a5d395,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wu-mmi6zllh2iof40,,IPHONE 14 PROMAX 256GB ALL OPERATOR SECOND,,Rp,9.800.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Kab. Kediri,,,"IPHONE 14 PROMAX 256GB ALL OPERATOR SECOND
Rp
9.800.000
3-5 Hari
Kab. Kediri",https://shopee.co.id/IPHONE-14-PROMAX-256GB-ALL-OPERATOR-SECOND-i.72293108.28694496819?extraParams=%7B%22display_model_id%22%3A390713585601%2C%22model_selection_logic%22%3A3%7D&sp_atk=cbdfff0f-3d75-45c5-878f-d8d1226d9563&xptdk=cbdfff0f-3d75-45c5-878f-d8d1226d9563,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkd-magovz68plyw3e,,iphone 13 128gb ibox second garansi masih aktif sampai bulan 11,,Rp,4.700.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Kab. Banyuasin,,,"iphone 13 128gb ibox second garansi masih aktif sampai bulan 11
Rp
4.700.000
Kab. Banyuasin",https://shopee.co.id/iphone-13-128gb-ibox-second-garansi-masih-aktif-sampai-bulan-11-i.1554854065.43902881135?extraParams=%7B%22display_model_id%22%3A258473242332%2C%22model_selection_logic%22%3A3%7D&sp_atk=6fea8e40-cef4-4b8c-af43-e47337d284fa&xptdk=6fea8e40-cef4-4b8c-af43-e47337d284fa,,,
https://down-id.img.susercontent.com/file/id-11134207-7ra0n-mc96km7tmcwp03,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 15 iBox 128GB 256GB 512GB Second Original Fullset Imei Terdaftar,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,9.945.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Tangerang Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iPhone 15 iBox 128GB 256GB 512GB Second Original Fullset Imei Terdaftar
Rp
9.945.000
-1%
5.0
5 Terjual
< 2 Hari
Tangerang Selatan",https://shopee.co.id/iPhone-15-iBox-128GB-256GB-512GB-Second-Original-Fullset-Imei-Terdaftar-i.961724677.42900444283?extraParams=%7B%22display_model_id%22%3A227813550250%2C%22model_selection_logic%22%3A3%7D&sp_atk=460269e5-a733-4b25-ade5-241b7af77423&xptdk=460269e5-a733-4b25-ade5-241b7af77423,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wn-mngko601cohsab,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhone 11 64/128/256GB - Second iBox Bea Cukai Original Apple,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.500.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Kab. Badung,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"iPhone 11 64/128/256GB - Second iBox Bea Cukai Original Apple
Rp
4.500.000
1 Terjual
< 2 Hari
Kab. Badung",https://shopee.co.id/iPhone-11-64-128-256GB-Second-iBox-Bea-Cukai-Original-Apple-i.170742776.54207228778?extraParams=%7B%22display_model_id%22%3A302456434034%2C%22model_selection_logic%22%3A3%7D&sp_atk=1013e4fc-6187-407d-acaa-d27b92a087c3&xptdk=1013e4fc-6187-407d-acaa-d27b92a087c3,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg
https://down-id.img.susercontent.com/file/id-11134207-8224y-mh6racjcmio975,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Apple | Iphone 14 Pro Max iBox 512GB 256GB 128GB Second Fullset Original Sinyal Permanen,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,12.695.000,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,4.8,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"Apple | Iphone 14 Pro Max iBox 512GB 256GB 128GB Second Fullset Original Sinyal Permanen
Rp
12.695.000
-1%
4.8
29 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/Apple-Iphone-14-Pro-Max-iBox-512GB-256GB-128GB-Second-Fullset-Original-Sinyal-Permanen-i.1566969829.56301586505?extraParams=%7B%22display_model_id%22%3A365144894400%2C%22model_selection_logic%22%3A3%7D&sp_atk=67bc438d-fa6c-4426-ae99-c0b24525e3a5&xptdk=67bc438d-fa6c-4426-ae99-c0b24525e3a5,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m6mbp0ww071j6c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,IPHONE 11 promax 512GB // 256GB // 64GB SECOND RESMI IBOX,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.799.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,,,5.0,16 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,"IPHONE 11 promax 512GB // 256GB // 64GB SECOND RESMI IBOX
Rp
6.799.000
5.0
16 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/IPHONE-11-promax-512GB-256GB-64GB-SECOND-RESMI-IBOX-i.309409025.27077270350?extraParams=%7B%22display_model_id%22%3A159298753440%2C%22model_selection_logic%22%3A3%7D&sp_atk=096986bb-b004-4629-a158-4fce531c6c26&xptdk=096986bb-b004-4629-a158-4fce531c6c26,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-m9h2i8c21hqpd2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,iPhonee 14 Second All Provider & Bea Cukai 128GB 256GB 512GB Bergaransi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.622.000,-12%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,Hadiah Gratis,,5.0,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,Kab. Sleman,,,"iPhonee 14 Second All Provider & Bea Cukai 128GB 256GB 512GB Bergaransi
Rp
6.622.000
-12%
Hadiah Gratis
5.0
4 Terjual
2-4 Hari
Kab. Sleman",https://shopee.co.id/iPhonee-14-Second-All-Provider-Bea-Cukai-128GB-256GB-512GB-Bergaransi-i.313018280.42050422532?extraParams=%7B%22display_model_id%22%3A243408302119%2C%22model_selection_logic%22%3A3%7D&sp_atk=392a1204-d176-4a03-8a5d-10c3ef77da81&xptdk=392a1204-d176-4a03-8a5d-10c3ef77da81,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmjrzl2q8utg96,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,iPhone 11 iBox Second Resmi | Garansi 12Bln | IMEI Permanen | Fullset | 128GB | 100% Original,,Rp,4.398.900,-48%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,,5.0,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,,,Jakarta Barat,,,"iPhone 11 iBox Second Resmi | Garansi 12Bln | IMEI Permanen | Fullset | 128GB | 100% Original
Rp
4.398.900
-48%
5.0
9 Terjual
2-5 Hari
Jakarta Barat",https://shopee.co.id/iPhone-11-iBox-Second-Resmi-Garansi-12Bln-IMEI-Permanen-Fullset-128GB-100-Original-i.1590580134.44658128518?extraParams=%7B%22display_model_id%22%3A410772550027%2C%22model_selection_logic%22%3A3%7D&sp_atk=24a9acd7-c649-4984-aecb-de74b6b4b211&xptdk=24a9acd7-c649-4984-aecb-de74b6b4b211,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg
