-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,truncate,img,text-xs/sp14_2,text-xs,pointer-events-none,pointer-events-none_2,align-middle,w-auto,text-white,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7ra0u-mbhxwko8of6m07,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex L-Book Intel Celeron 8GB 384GB Win 11 14"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,4.160.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Zyrex L-Book Intel Celeron 8GB 384GB Win 11 14"" HD
Rp
4.160.000
4.9
14 Terjual
< 2 Hari
Jakarta Pusat",https://shopee.co.id/Zyrex-L-Book-Intel-Celeron-8GB-384GB-Win-11-14-HD-i.1316244009.43756402718?extraParams=%7B%22display_model_id%22%3A305536773496%2C%22model_selection_logic%22%3A3%7D&sp_atk=e56726b0-3e41-4cb6-a9b6-0c16a1a28a0e&xptdk=e56726b0-3e41-4cb6-a9b6-0c16a1a28a0e
https://down-id.img.susercontent.com/file/id-11134207-7ra0h-mc2z111dmaw12e,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Zyrex Lifebook,,Rp,2.200.000,,,,,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kendal,,,,"Laptop Zyrex Lifebook
Rp
2.200.000
4-8 Hari
Kab. Kendal",https://shopee.co.id/Laptop-Zyrex-Lifebook-i.1035712799.40608173266?extraParams=%7B%22display_model_id%22%3A265690019070%2C%22model_selection_logic%22%3A3%7D&sp_atk=f87583c4-cdf8-4da5-abbd-f73be2bce53d&xptdk=f87583c4-cdf8-4da5-abbd-f73be2bce53d
https://down-id.img.susercontent.com/file/id-11134207-81ztd-mfrudxsabvv115,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ZYREX LIFEBOOK N4020 8GB 128/256GB W11PRO 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.950.000,-49%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.4,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP ZYREX LIFEBOOK N4020 8GB 128/256GB W11PRO 14.0
Rp
3.950.000
-49%
4.4
19 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ZYREX-LIFEBOOK-N4020-8GB-128-256GB-W11PRO-14.0-i.1273997571.42802274131?extraParams=%7B%22display_model_id%22%3A295187694080%2C%22model_selection_logic%22%3A3%7D&sp_atk=bc91dd6c-7a53-44cd-9fcb-8e202fa07c8f&xptdk=bc91dd6c-7a53-44cd-9fcb-8e202fa07c8f
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lvpp001xlx6h17,https://down-id.img.susercontent.com/file/id-11134258-8224q-mkvvibsp8oowa6,LAPTOP AXIOO HYPE 1 N4020 8GB 128GB Windows 11 14 HD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,4.515.000,-35%,Pilih Lokal,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,1RB+ Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP AXIOO HYPE 1 N4020 8GB 128GB Windows 11 14 HD
Rp
4.515.000
-35%
Pilih Lokal
Kombo Hemat
4.9
1RB+ Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-AXIOO-HYPE-1-N4020-8GB-128GB-Windows-11-14-HD-i.608012662.26500919727?extraParams=%7B%22display_model_id%22%3A215125758479%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a8aaea9-c46f-4bce-af6d-f5b725f13f8d&xptdk=9a8aaea9-c46f-4bce-af6d-f5b725f13f8d
https://down-id.img.susercontent.com/file/sg-11134201-82268-mhu9vdh7fnk0d8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ZYREX L-BOOK INTEL CELERON  N4020 8GB 128GB Windows 11 14.0"" HD",,Rp,2.957.000,,,,,4-8 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD
Rp
2.957.000
4-8 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-ZYREX-L-BOOK-INTEL-CELERON-N4020-8GB-128GB-Windows-11-14.0-HD-i.1273099956.51602306176?extraParams=%7B%22display_model_id%22%3A302212116242%2C%22model_selection_logic%22%3A3%7D&sp_atk=3f67dfd0-5942-4d2f-b69b-ccaf25beea9d&xptdk=3f67dfd0-5942-4d2f-b69b-ccaf25beea9d
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mfmmbz4vjpqh53,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN 1Y,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,8.122.000,-2%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,18 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ZYREX D-TECH PRO V1 RYZEN 5 6600H 16GB 512GB W11 14.0FHD IPS BLIT LAN 1Y
Rp
8.122.000
-2%
5.0
18 Terjual
Besok
Surabaya",https://shopee.co.id/ZYREX-D-TECH-PRO-V1-RYZEN-5-6600H-16GB-512GB-W11-14.0FHD-IPS-BLIT-LAN-1Y-i.1471949508.41957368962?extraParams=%7B%22display_model_id%22%3A285624639195%2C%22model_selection_logic%22%3A3%7D&sp_atk=cef5ee68-de02-4460-9e50-571fa8e1e731&xptdk=cef5ee68-de02-4460-9e50-571fa8e1e731
https://down-id.img.susercontent.com/file/id-11134207-81ztm-mfkqrs64l9n0cc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ZYREX D-TECH RYZEN 5 3500 16GB 256GB W11 14.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.551.000,-18%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,26 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP ZYREX D-TECH RYZEN 5 3500 16GB 256GB W11 14.0
Rp
7.551.000
-18%
5.0
26 Terjual
Besok
Surabaya",https://shopee.co.id/LAPTOP-ZYREX-D-TECH-RYZEN-5-3500-16GB-256GB-W11-14.0-i.1273997571.29579724544?extraParams=%7B%22display_model_id%22%3A257899475103%2C%22model_selection_logic%22%3A3%7D&sp_atk=d61caaa0-d1fd-4637-b9eb-a91daafba49b&xptdk=d61caaa0-d1fd-4637-b9eb-a91daafba49b
https://down-id.img.susercontent.com/file/id-11134207-8224s-mikdqrqhhjwke8,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,4.225.000,,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,"LAPTOP ZYREX L-BOOK INTEL CELERON N4020 8GB 128GB Windows 11 14.0"" HD
Rp
4.225.000
Produk Baru
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/LAPTOP-ZYREX-L-BOOK-INTEL-CELERON-N4020-8GB-128GB-Windows-11-14.0-HD-i.1699994016.54853476051?extraParams=%7B%22display_model_id%22%3A400333512836%2C%22model_selection_logic%22%3A3%7D&sp_atk=258a610e-7973-40b4-b6cd-f17972e0b65b&xptdk=258a610e-7973-40b4-b6cd-f17972e0b65b
https://down-id.img.susercontent.com/file/id-11134207-7ra0k-mdlozpyalzm4b3,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,"Zyrex Lifebook N4020 8GB 384GB W11PRO 14"" Office Lifetime",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.959.000,-66%,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,152 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Zyrex Lifebook N4020 8GB 384GB W11PRO 14"" Office Lifetime
Rp
3.959.000
-66%
Hadiah Gratis
4.9
152 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Zyrex-Lifebook-N4020-8GB-384GB-W11PRO-14-Office-Lifetime-i.250649369.27823922479?extraParams=%7B%22display_model_id%22%3A355752744791%2C%22model_selection_logic%22%3A3%7D&sp_atk=dc839b1a-1862-4a3f-a045-1cb32f28d39a&xptdk=dc839b1a-1862-4a3f-a045-1cb32f28d39a
https://down-id.img.susercontent.com/file/id-11134207-822wr-mlg4gh098tfk58,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX BLAZE I5 12450H 16GB 512GB 14.0FHD BLIT METAL Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,7.611.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,,"ZYREX BLAZE I5 12450H 16GB 512GB 14.0FHD BLIT METAL Windows 11
Rp
7.611.000
5.0
2 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/ZYREX-BLAZE-I5-12450H-16GB-512GB-14.0FHD-BLIT-METAL-Windows-11-i.1039970542.26080378742?extraParams=%7B%22display_model_id%22%3A223973384333%2C%22model_selection_logic%22%3A3%7D&sp_atk=89c82fed-c011-489c-8f42-9532e5137632&xptdk=89c82fed-c011-489c-8f42-9532e5137632
https://down-id.img.susercontent.com/file/id-11134207-82250-mkz1idwqb0935a,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop HP 14 Intel Core N150 16GB Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,5.398.000,-1%,Hadiah Gratis,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,34 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop HP 14 Intel Core N150 16GB Windows 11
Rp
5.398.000
-1%
Hadiah Gratis
4.9
34 Terjual
< 2 Hari
Depok",https://shopee.co.id/Laptop-HP-14-Intel-Core-N150-16GB-Windows-11-i.714573455.29424039987?extraParams=%7B%22display_model_id%22%3A320221989659%2C%22model_selection_logic%22%3A3%7D&sp_atk=89b43725-7359-4c44-9825-9dceb9c18f46&xptdk=89b43725-7359-4c44-9825-9dceb9c18f46
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-majtg3h4eo10b7,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ZYREX LIFEBOOK N4020 8GB 128GB W11PRO 14.0 GRY,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.777.500,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,27 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Pontianak,,,,"ZYREX LIFEBOOK N4020 8GB 128GB W11PRO 14.0 GRY
Rp
3.777.500
4.9
27 Terjual
3-8 Hari
Pontianak",https://shopee.co.id/ZYREX-LIFEBOOK-N4020-8GB-128GB-W11PRO-14.0-GRY-i.1534026306.40903095759?extraParams=%7B%22display_model_id%22%3A410593347040%2C%22model_selection_logic%22%3A3%7D&sp_atk=f1dc44ba-043a-4017-9c89-cf41b0484829&xptdk=f1dc44ba-043a-4017-9c89-cf41b0484829
https://down-id.img.susercontent.com/file/id-11134207-8224o-mg6e63kknrpmdf,,ZYREX L-BOOK INTEL N4020 8GB 384SSD W11,,Rp,4.085.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,3 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"ZYREX L-BOOK INTEL N4020 8GB 384SSD W11
Rp
4.085.000
5.0
3 Terjual
< 2 Hari
Surabaya",https://shopee.co.id/ZYREX-L-BOOK-INTEL-N4020-8GB-384SSD-W11-i.1058807.50200042437?extraParams=%7B%22display_model_id%22%3A315003749932%2C%22model_selection_logic%22%3A3%7D&sp_atk=827669e2-8ed6-4338-abe3-eaccc92498bb&xptdk=827669e2-8ed6-4338-abe3-eaccc92498bb
https://down-id.img.susercontent.com/file/id-11134207-8224o-ml56iei2jfnx7a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP SEKOLAH ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11+OFFICE 14.0FHD IPS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,6.392.000,-57%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,145 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP SEKOLAH ZYREX D-TECH PRO V2 RYZEN 5 6600H 16GB 512GB W11+OFFICE 14.0FHD IPS
Rp
6.392.000
-57%
4.9
145 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/LAPTOP-SEKOLAH-ZYREX-D-TECH-PRO-V2-RYZEN-5-6600H-16GB-512GB-W11-OFFICE-14.0FHD-IPS-i.78730497.14841674159?extraParams=%7B%22display_model_id%22%3A297419651989%2C%22model_selection_logic%22%3A3%7D&sp_atk=db32f81a-921b-4504-b520-0afa71d45c68&xptdk=db32f81a-921b-4504-b520-0afa71d45c68
https://down-id.img.susercontent.com/file/sg-11134201-22110-3oho468hfljvff,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex Sky 232 Celeron 4GB SSD 11.6 FHD,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.400.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,44 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,"Laptop Zyrex Sky 232 Celeron 4GB SSD 11.6 FHD
Rp
1.400.000
4.8
44 Terjual
< 2 Hari
Jakarta Barat",https://shopee.co.id/Laptop-Zyrex-Sky-232-Celeron-4GB-SSD-11.6-FHD-i.277449743.20022319239?extraParams=%7B%22display_model_id%22%3A220771268035%2C%22model_selection_logic%22%3A3%7D&sp_atk=7f2a5fbf-a307-4f0d-ae00-e1e9dc0e28de&xptdk=7f2a5fbf-a307-4f0d-ae00-e1e9dc0e28de
https://down-id.img.susercontent.com/file/id-11134207-8224r-mjml06td416vcc,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 SILVER,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/7c9110f78e069acbced7.png,Rp,3.960.000,-5%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"ZYREX L-BOOK N4020 8GB 128GB W11PRO 14.0 SILVER
Rp
3.960.000
-5%
4.7
4 Terjual
Besok
Surabaya",https://shopee.co.id/ZYREX-L-BOOK-N4020-8GB-128GB-W11PRO-14.0-SILVER-i.1471949508.43704533804?extraParams=%7B%22display_model_id%22%3A330644428511%2C%22model_selection_logic%22%3A3%7D&sp_atk=09257f1c-ba02-42de-926a-2cc772a7d534&xptdk=09257f1c-ba02-42de-926a-2cc772a7d534
https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mclonrpou5ib67,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,"Zyrex Lbook N4020 8GB/128GB SSD Win 10 14"" inch",,Rp,2.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,,,,"Zyrex Lbook N4020 8GB/128GB SSD Win 10 14"" inch
Rp
2.800.000
5.0
2 Terjual
5-8 Hari
Serang",https://shopee.co.id/Zyrex-Lbook-N4020-8GB-128GB-SSD-Win-10-14-inch-i.490718530.41660259476?extraParams=%7B%22display_model_id%22%3A290862592122%2C%22model_selection_logic%22%3A3%7D&sp_atk=2a4e3178-3c53-4d1a-affc-43afc2f2d08a&xptdk=2a4e3178-3c53-4d1a-affc-43afc2f2d08a
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-maqu50plomfm90,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Zyrex D-Tech Ryzen 5 16GB 1TB SSD Windows 11,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,6.343.000,-1%,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,84 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Zyrex D-Tech Ryzen 5 16GB 1TB SSD Windows 11
Rp
6.343.000
-1%
5.0
84 Terjual
< 2 Hari
Jakarta Selatan",https://shopee.co.id/Laptop-Zyrex-D-Tech-Ryzen-5-16GB-1TB-SSD-Windows-11-i.256652736.27774215640?extraParams=%7B%22display_model_id%22%3A430365450778%2C%22model_selection_logic%22%3A3%7D&sp_atk=720a1312-09fd-4852-995d-ea851a5df8cc&xptdk=720a1312-09fd-4852-995d-ea851a5df8cc
