-image-yazkc-11,text-sm,inline-block,text-xs/sp14,font-medium,text-ellipsis,img,text-xs/sp14_2,text-xs,pointer-events-none,w-auto,text-white,pointer-events-none_2,align-middle,-image-yazkc-11_2,text-shopee-primary,truncate,text-white_2,pointer-events-none_3,_container,_container_link,img_2,text-xs_2,text-shopee-green,text-xs/sp14_3
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lv0q7fto6ixfb0,REALME 9i 6/128 SECOND MULUS FULLSET ORI RESMI INDONESIA,,Rp,1.800.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"REALME 9i 6/128 SECOND MULUS FULLSET ORI RESMI INDONESIA
Rp
1.800.000
< 2 Hari
Jakarta Pusat",https://shopee.co.id/REALME-9i-6-128-SECOND-MULUS-FULLSET-ORI-RESMI-INDONESIA-i.20124540.24429030828?extraParams=%7B%22display_model_id%22%3A250783164309%2C%22model_selection_logic%22%3A3%7D&sp_atk=f827fedc-b13d-494a-91d8-350bbcd49108&xptdk=f827fedc-b13d-494a-91d8-350bbcd49108,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkc-m6f6hke3neay43,Realme Note 60 4/64 | 6/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.175.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme Note 60 4/64 | 6/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.175.000
5.0
5 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-Note-60-4-64-6-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.1032487382.26176683425?extraParams=%7B%22display_model_id%22%3A242673020878%2C%22model_selection_logic%22%3A3%7D&sp_atk=b966ae0f-217c-41c4-a611-db1c74604654&xptdk=b966ae0f-217c-41c4-a611-db1c74604654,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5 Terjual,,
https://down-id.img.susercontent.com/file/sg-11134201-7rfga-m9zw8ujus9e9f9,Realme C63 Ram 6/128GB | Ram 8/128GB Second Pusat Gadget,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.598.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-11%,,,,"Realme C63 Ram 6/128GB | Ram 8/128GB Second Pusat Gadget
Rp
1.598.111
-11%
Cashback 99%
5.0
3 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Realme-C63-Ram-6-128GB-Ram-8-128GB-Second-Pusat-Gadget-i.1474904896.40201568407?extraParams=%7B%22display_model_id%22%3A196089470028%2C%22model_selection_logic%22%3A3%7D&sp_atk=a4627a87-d355-4f48-925c-ea656c722478&xptdk=a4627a87-d355-4f48-925c-ea656c722478,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,3 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7qul4-ljjkbxovbp1b25,realme C55 6/128 second fullset,,Rp,1.450.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"realme C55 6/128 second fullset
Rp
1.450.000
2 Terjual
Besok
Surabaya",https://shopee.co.id/realme-C55-6-128-second-fullset-i.230315394.16795414946?extraParams=%7B%22display_model_id%22%3A214454910113%2C%22model_selection_logic%22%3A3%7D&sp_atk=cb9c307e-6c14-46bb-842f-20758e8ed45b&xptdk=cb9c307e-6c14-46bb-842f-20758e8ed45b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,2 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6s2fl27r3ex5a,Realme C63 6/128 | 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.390.000,,,4.3,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme C63 6/128 | 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.390.000
4.3
19 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-C63-6-128-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.28276190084?extraParams=%7B%22display_model_id%22%3A108623178456%2C%22model_selection_logic%22%3A3%7D&sp_atk=e46e75d3-09f3-459c-b8de-13d81c78952f&xptdk=e46e75d3-09f3-459c-b8de-13d81c78952f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,19 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7r991-lv9yckxqh83025,Second Realme 11 Pro 8/256Gb - Beige,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.848.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Malang,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Second Realme 11 Pro 8/256Gb - Beige
Rp
3.848.000
1-3 Hari
Malang",https://shopee.co.id/Second-Realme-11-Pro-8-256Gb-Beige-i.331123706.24380517090?extraParams=%7B%22display_model_id%22%3A39772664673%2C%22model_selection_logic%22%3A3%7D&sp_atk=325b162a-d42b-42f9-9be2-43195fea5bef&xptdk=325b162a-d42b-42f9-9be2-43195fea5bef,,1-3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7r98p-ly3mlu8vlfko21,REALME 10 4G 256/6 BLACK FULLSET Second,,Rp,3.500.000,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Lumajang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,,"REALME 10 4G 256/6 BLACK FULLSET Second
Rp
3.500.000
1-3 Hari
Kab. Lumajang",https://shopee.co.id/REALME-10-4G-256-6-BLACK-FULLSET-Second-i.1159045596.28606114995?extraParams=%7B%22display_model_id%22%3A187673957345%2C%22model_selection_logic%22%3A3%7D&sp_atk=d142178e-3b6b-4f44-b851-f53ca3a5aa5b&xptdk=d142178e-3b6b-4f44-b851-f53ca3a5aa5b,,1-3 Hari,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk2-m70belqrevbdad,Realme C63 6/128 GB | 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.375.000,,,5.0,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme C63 6/128 GB | 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.375.000
5.0
9 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-C63-6-128-GB-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.26925000012?extraParams=%7B%22display_model_id%22%3A257684085005%2C%22model_selection_logic%22%3A3%7D&sp_atk=b3d2b318-2d0f-44e7-b3ca-6deeb8c2fa3b&xptdk=b3d2b318-2d0f-44e7-b3ca-6deeb8c2fa3b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,9 Terjual,,
https://down-id.img.susercontent.com/file/id-11134207-7rbka-m6s2fl27r3ex5a,Realme C63 6/128 | 8/128 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.390.000,,,4.3,19 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme C63 6/128 | 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.390.000
4.3
19 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-C63-6-128-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.28276190084?extraParams=%7B%22display_model_id%22%3A108623178456%2C%22model_selection_logic%22%3A3%7D&sp_atk=50693801-f8a7-49cf-9f35-f45b0a4c4d09&xptdk=50693801-f8a7-49cf-9f35-f45b0a4c4d09,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasf-m5rtv1n51w7422,REALME 9 8/128 FULLSET SECOND ORIGINAL,,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Semarang,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,,,,,"REALME 9 8/128 FULLSET SECOND ORIGINAL
Rp
1.499.000
2-4 Hari
Kab. Semarang",https://shopee.co.id/REALME-9-8-128-FULLSET-SECOND-ORIGINAL-i.375168195.25240970584?extraParams=%7B%22display_model_id%22%3A208449459029%2C%22model_selection_logic%22%3A3%7D&sp_atk=3f61000a-d54a-4b69-a2fc-da41a570273c&xptdk=3f61000a-d54a-4b69-a2fc-da41a570273c,,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rd5x-m7d9cdn9cdera6,Realme 13 Plus Ram 12 Rom 256GB Second Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.349.888,,,,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari Ini 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-7%,,,,"Realme 13 Plus Ram 12 Rom 256GB Second Original
Rp
3.349.888
-7%
Hari Ini 12:00
Surabaya",https://shopee.co.id/Realme-13-Plus-Ram-12-Rom-256GB-Second-Original-i.358338280.24542706830?extraParams=%7B%22display_model_id%22%3A247898464809%2C%22model_selection_logic%22%3A3%7D&sp_atk=9851cc74-6148-4870-97a8-a31dd66f01e8&xptdk=9851cc74-6148-4870-97a8-a31dd66f01e8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7rash-m5e2d5ho7pozed,[SECOND] Realme Note 60x 4/64Gb 4/128Gb Garansi Resmi Realme Indonesia,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.499.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,,Cicilan,,,"[SECOND] Realme Note 60x 4/64Gb 4/128Gb Garansi Resmi Realme Indonesia
Rp
1.499.000
Cicilan
5.0
2 Terjual
1-3 Hari
Surabaya",https://shopee.co.id/-SECOND-Realme-Note-60x-4-64Gb-4-128Gb-Garansi-Resmi-Realme-Indonesia-i.25028502.5044287559?extraParams=%7B%22display_model_id%22%3A223753177288%2C%22model_selection_logic%22%3A3%7D&sp_atk=4df3c6e7-99ba-4392-9d79-985782f731fd&xptdk=4df3c6e7-99ba-4392-9d79-985782f731fd,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rdxf-lxoz9ec96d8m4b,Realme 11 Pro Ram 8 Rom 256GB ( Second ),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,2.630.199,,,5.0,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 12:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-40%,,,,"Realme 11 Pro Ram 8 Rom 256GB ( Second )
Rp
2.630.199
-40%
5.0
14 Terjual
Besok 12:00
Surabaya",https://shopee.co.id/Realme-11-Pro-Ram-8-Rom-256GB-(-Second-)-i.194632330.28455278430?extraParams=%7B%22display_model_id%22%3A205239801449%2C%22model_selection_logic%22%3A3%7D&sp_atk=fff0ecf2-c0a6-4be9-936d-1869348b4844&xptdk=fff0ecf2-c0a6-4be9-936d-1869348b4844,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m7kdliwjsch3d2,Realme C65 8/128 GB | 8/256 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.475.000,,,5.0,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme C65 8/128 GB | 8/256 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.475.000
5.0
11 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-C65-8-128-GB-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.515774005.27372600136?extraParams=%7B%22display_model_id%22%3A29918189517%2C%22model_selection_logic%22%3A3%7D&sp_atk=71d488bb-5468-41b5-a29b-fcfe32eafb69&xptdk=71d488bb-5468-41b5-a29b-fcfe32eafb69,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasj-m3vyvsk4a3dr97,Realme 11 Pro+ Plus 5G 12/512 GB Garansi Resmi Indonesia Second Bekas Original,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.390.000,,,5.0,11 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme 11 Pro+ Plus 5G 12/512 GB Garansi Resmi Indonesia Second Bekas Original
Rp
3.390.000
5.0
11 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-11-Pro-Plus-5G-12-512-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.25933396146?extraParams=%7B%22display_model_id%22%3A251182987222%2C%22model_selection_logic%22%3A3%7D&sp_atk=2f580cd2-902a-4343-a6a7-bf41c03546e5&xptdk=2f580cd2-902a-4343-a6a7-bf41c03546e5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-madstl2su9oyb2,Realme C75 Ram 8/128GB | Ram 8/256GB Second Mobile Style Store,,Rp,1.879.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok 11:00,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-15%,,,,"Realme C75 Ram 8/128GB | Ram 8/256GB Second Mobile Style Store
Rp
1.879.111
-15%
2 Terjual
Besok 11:00
Surabaya",https://shopee.co.id/Realme-C75-Ram-8-128GB-Ram-8-256GB-Second-Mobile-Style-Store-i.1544768134.29237034273?extraParams=%7B%22display_model_id%22%3A280255912700%2C%22model_selection_logic%22%3A3%7D&sp_atk=e30ea885-6c1e-4374-bc08-1f734c9690bc&xptdk=e30ea885-6c1e-4374-bc08-1f734c9690bc,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lxxgfkyezp7f24,Realme 10 Pro 5G 8/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original Top,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.090.000,,,4.9,20 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,"Realme 10 Pro 5G 8/128 | 8/256 GB Garansi Resmi Indonesia Second Bekas Original Top
Rp
2.090.000
4.9
20 Terjual
< 2 Hari
Jakarta Utara",https://shopee.co.id/Realme-10-Pro-5G-8-128-8-256-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-Top-i.304735900.26505781459?extraParams=%7B%22display_model_id%22%3A195571621910%2C%22model_selection_logic%22%3A3%7D&sp_atk=fb7c4448-1a33-4fbb-bd28-e3e75b3d71cc&xptdk=fb7c4448-1a33-4fbb-bd28-e3e75b3d71cc,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-ma5fklnob1fv01,Realme c63 8/128 second fullset,,Rp,1.500.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,,,"Realme c63 8/128 second fullset
Rp
1.500.000
Besok
Surabaya",https://shopee.co.id/Realme-c63-8-128-second-fullset-i.230315394.43502047744?extraParams=%7B%22display_model_id%22%3A280167670875%2C%22model_selection_logic%22%3A3%7D&sp_atk=53e620a9-0c5e-4938-95cf-278345a4702b&xptdk=53e620a9-0c5e-4938-95cf-278345a4702b,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,,
https://down-id.img.susercontent.com/file/sg-11134201-7rfft-m9zh8pr7xd3j96,Realme Note 60 Ram 4/64 | Ram 6/128GB | Ram 8/256GB Second Pusat Gadget,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,1.599.111,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Cashback 99%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,-9%,,,,"Realme Note 60 Ram 4/64 | Ram 6/128GB | Ram 8/256GB Second Pusat Gadget
Rp
1.599.111
-9%
Cashback 99%
5.0
2 Terjual
Hari Ini 12:00
Surabaya",https://shopee.co.id/Realme-Note-60-Ram-4-64-Ram-6-128GB-Ram-8-256GB-Second-Pusat-Gadget-i.1474904896.26086812047?extraParams=%7B%22display_model_id%22%3A270123409442%2C%22model_selection_logic%22%3A3%7D&sp_atk=5699ae27-ffb4-42f5-92f2-d771cec580b1&xptdk=5699ae27-ffb4-42f5-92f2-d771cec580b1,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,
