-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-shopee-primary,pointer-events-none,pointer-events-none_2,w-auto,text-white,pointer-events-none_3,align-middle,img,text-xs/sp14_3,text-shopee-green,truncate,_container,_container_link
https://down-id.img.susercontent.com/file/98ef07aa111b3f8218825d661ea41174,,huawei nova 5t 128gb rom 8gb ram kirin 980 fullset resmi Indonesia,,Rp,1.800.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kulon Progo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,434 Terjual,Cicilan,"Scrape to BigSeller
huawei nova 5t 128gb rom 8gb ram kirin 980 fullset resmi Indonesia
Rp
1.800.000
Cicilan
4.8
434 Terjual
Besok
Kab. Kulon Progo",https://shopee.co.id/huawei-nova-5t-128gb-rom-8gb-ram-kirin-980-fullset-resmi-Indonesia-i.34341683.5820302319?extraParams=%7B%22display_model_id%22%3A240097421348%2C%22model_selection_logic%22%3A3%7D&sp_atk=05baecd9-d6da-42d8-8031-c2afb1bb73de&xptdk=05baecd9-d6da-42d8-8031-c2afb1bb73de
https://down-id.img.susercontent.com/file/id-11134207-7r98u-ln3m6x7wcf6la8,,Huawei p30 lite 128gb Rom 6gb ram original,,Rp,1.350.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kulon Progo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,35 Terjual,,"Scrape to BigSeller
Huawei p30 lite 128gb Rom 6gb ram original
Rp
1.350.000
4.8
35 Terjual
Besok
Kab. Kulon Progo",https://shopee.co.id/Huawei-p30-lite-128gb-Rom-6gb-ram-original-i.34341683.20524281020?extraParams=%7B%22display_model_id%22%3A240275645748%2C%22model_selection_logic%22%3A3%7D&sp_atk=ebe07a4c-1d31-43d5-88ed-511a073cf8a6&xptdk=ebe07a4c-1d31-43d5-88ed-511a073cf8a6
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lstgvkftphzd49,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 Lite Ram 6/128Gb Murah Tanpa Minus,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.349.999,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.7,38 Terjual,,"Scrape to BigSeller
Huawei P30 Lite Ram 6/128Gb Murah Tanpa Minus
Rp
1.349.999
4.7
38 Terjual
2-4 Hari
Kab. Bekasi",https://shopee.co.id/Huawei-P30-Lite-Ram-6-128Gb-Murah-Tanpa-Minus-i.61482812.20244348855?extraParams=%7B%22display_model_id%22%3A202244264453%2C%22model_selection_logic%22%3A3%7D&sp_atk=55d20471-219c-4d1d-ad82-e46bfaa02b71&xptdk=55d20471-219c-4d1d-ad82-e46bfaa02b71
https://down-id.img.susercontent.com/file/id-11134207-7rbk1-maz2o7xej5cma4,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,HUAWEI P30 PRO 8/256GB | Huawei P30 Pro 8/128GB | HUAWEI P40 P50 P60 PRO | HUAWEI MATE 30 MATE 40 MATE 50 MATE 60 PRO 5G HUAWEI Second Bergaransi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,3.410.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Besok,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,62 Terjual,,"Scrape to BigSeller
HUAWEI P30 PRO 8/256GB | Huawei P30 Pro 8/128GB | HUAWEI P40 P50 P60 PRO | HUAWEI MATE 30 MATE 40 MATE 50 MATE 60 PRO 5G HUAWEI Second Bergaransi Resmi
Rp
3.410.000
4.8
62 Terjual
Besok
Jakarta Pusat",https://shopee.co.id/HUAWEI-P30-PRO-8-256GB-Huawei-P30-Pro-8-128GB-HUAWEI-P40-P50-P60-PRO-HUAWEI-MATE-30-MATE-40-MATE-50-MATE-60-PRO-5G-HUAWEI-Second-Bergaransi-Resmi-i.1129417904.28522123809?extraParams=%7B%22display_model_id%22%3A345242909081%2C%22model_selection_logic%22%3A3%7D&sp_atk=f0ddb4d2-e43d-48a7-bd51-d38ca02ea225&xptdk=f0ddb4d2-e43d-48a7-bd51-d38ca02ea225
https://down-id.img.susercontent.com/file/id-11134207-8224z-mk6cuavptybl64,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Huawei Nova 14 Pro 12Gb 512Gb New BNIB garansi resmi indonesia,,Rp,8.499.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,,"Scrape to BigSeller
Huawei Nova 14 Pro 12Gb 512Gb New BNIB garansi resmi indonesia
Rp
8.499.000
5.0
1 Terjual
3 jam
Surabaya",https://shopee.co.id/Huawei-Nova-14-Pro-12Gb-512Gb-New-BNIB-garansi-resmi-indonesia-i.58471884.56805686841?extraParams=%7B%22display_model_id%22%3A277380978828%2C%22model_selection_logic%22%3A3%7D&sp_atk=4d03344e-942b-407a-994d-0dc25abf5afe&xptdk=4d03344e-942b-407a-994d-0dc25abf5afe
https://down-id.img.susercontent.com/file/id-11134207-7rbk6-m9zae9rwx33h4f,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei Mate 9 RAM 6/128 Dual SIM Ada Google GMS Kamera Leica,,Rp,1.500.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,Hari ini,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Surabaya,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,,Hari ini,,"Scrape to BigSeller
Huawei Mate 9 RAM 6/128 Dual SIM Ada Google GMS Kamera Leica
Rp
1.500.000
Hari ini
Surabaya",https://shopee.co.id/Huawei-Mate-9-RAM-6-128-Dual-SIM-Ada-Google-GMS-Kamera-Leica-i.198773392.42401505841?extraParams=%7B%22display_model_id%22%3A285121628710%2C%22model_selection_logic%22%3A3%7D&sp_atk=746eecce-9851-46ab-a8c3-4b8b1009d5d6&xptdk=746eecce-9851-46ab-a8c3-4b8b1009d5d6
https://down-id.img.susercontent.com/file/id-11134207-8224s-mg8ckbxoo16ze7,https://down-id.img.susercontent.com/file/id-11134258-822wp-mlyjp115kz5tc6,Huawei Pura 70 Ultra RESMI MULUS FULLSET NO MINUS,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,3.789.000,-5%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,3 jam,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,31 Terjual,,"Scrape to BigSeller
Huawei Pura 70 Ultra RESMI MULUS FULLSET NO MINUS
Rp
3.789.000
-5%
4.9
31 Terjual
3 jam
Kab. Sidoarjo",https://shopee.co.id/Huawei-Pura-70-Ultra-RESMI-MULUS-FULLSET-NO-MINUS-i.25663938.22168689425?extraParams=%7B%22display_model_id%22%3A302489997028%2C%22model_selection_logic%22%3A3%7D&sp_atk=5995bc98-ef56-4a87-a7f4-22c2cd0af461&xptdk=5995bc98-ef56-4a87-a7f4-22c2cd0af461
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-ma280egogk6oc2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Huawei P30 lite 6/128 Original Garansi Resmi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,1.350.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bekasi,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,16 Terjual,Cicilan,"Scrape to BigSeller
Huawei P30 lite 6/128 Original Garansi Resmi
Rp
1.350.000
Cicilan
4.8
16 Terjual
2-3 Hari
Kab. Bekasi",https://shopee.co.id/Huawei-P30-lite-6-128-Original-Garansi-Resmi-i.319663119.7668283015?extraParams=%7B%22display_model_id%22%3A118176174417%2C%22model_selection_logic%22%3A3%7D&sp_atk=009da1f1-4b86-4928-aa17-7cecb91bb8fd&xptdk=009da1f1-4b86-4928-aa17-7cecb91bb8fd
https://down-id.img.susercontent.com/file/067b8c76aacbb1ddc0ffe4b16241686f,,Huawei Nova 7 8/256 GB Ex Huawei Resmi Indonesia Second Bekas Seken Ex Pemakaian Good Condition,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,2.490.000,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,5 Terjual,,"Scrape to BigSeller
Huawei Nova 7 8/256 GB Ex Huawei Resmi Indonesia Second Bekas Seken Ex Pemakaian Good Condition
Rp
2.490.000
5.0
5 Terjual
2-3 Hari
Jakarta Utara",https://shopee.co.id/Huawei-Nova-7-8-256-GB-Ex-Huawei-Resmi-Indonesia-Second-Bekas-Seken-Ex-Pemakaian-Good-Condition-i.304735900.3280845623?extraParams=%7B%22display_model_id%22%3A253509805726%2C%22model_selection_logic%22%3A3%7D&sp_atk=2e9b9f95-7f41-4dbd-86cf-77a003d704ca&xptdk=2e9b9f95-7f41-4dbd-86cf-77a003d704ca
https://down-id.img.susercontent.com/file/351cc6b7eb376269bce4f6a5b962cf48,,HUAWEI P9 LITE RAM 3GB,,Rp,750.000,,,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,,,,,"Scrape to BigSeller
HUAWEI P9 LITE RAM 3GB
Rp
750.000
Bandung",https://shopee.co.id/HUAWEI-P9-LITE-RAM-3GB-i.95400191.9521029795?extraParams=%7B%22display_model_id%22%3A24550362131%2C%22model_selection_logic%22%3A3%7D&sp_atk=1cea282d-c011-4b13-9b67-64a4b12ff13d&xptdk=1cea282d-c011-4b13-9b67-64a4b12ff13d
