-image-yazkc-11,-image-yazkc-11_2,text-sm,text-xs/sp14,font-medium,img,text-xs/sp14_2,text-xs,pointer-events-none,align-middle,inline-block,truncate,text-shopee-primary,pointer-events-none_2,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7rbk7-m67rtvnksupu2a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,CHROMEBOOK  DELL 11 HP ASUS  SIAP GASS KHUSUS ONLINE,Rp,1.625.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,74 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"CHROMEBOOK DELL 11 HP ASUS SIAP GASS KHUSUS ONLINE
Rp
1.625.000
4.8
74 Terjual
Jakarta Utara",https://shopee.co.id/CHROMEBOOK-DELL-11-HP-ASUS-SIAP-GASS-KHUSUS-ONLINE-i.1549317.28210817466?extraParams=%7B%22display_model_id%22%3A291838738116%2C%22model_selection_logic%22%3A3%7D&sp_atk=32e66e0a-69f5-453c-b3d0-6cbd06d0b224&xptdk=32e66e0a-69f5-453c-b3d0-6cbd06d0b224
https://down-id.img.susercontent.com/file/id-11134207-7ra0l-mc91lubjxk9l24,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,laptop acer aspire 4739 series core i3 m370 ram 4gb ssd 128gb 796 minus baterai,Rp,1.090.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"laptop acer aspire 4739 series core i3 m370 ram 4gb ssd 128gb 796 minus baterai
Rp
1.090.000
Jakarta Pusat",https://shopee.co.id/laptop-acer-aspire-4739-series-core-i3-m370-ram-4gb-ssd-128gb-796-minus-baterai-i.190867081.40608707238?extraParams=%7B%22display_model_id%22%3A265733405013%2C%22model_selection_logic%22%3A3%7D&sp_atk=d74370b8-4ad8-49b2-9f09-17d5bed3dde3&xptdk=d74370b8-4ad8-49b2-9f09-17d5bed3dde3
https://down-id.img.susercontent.com/file/id-11134207-8224v-mgt2qqc04irv06,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,LAPTOP ASUS X441BA AMD A9-9425 - RAM 8GB - SSD 512GB - 14 INCH - DVD WINDOWS 10 OFFICE - FREE BONUS,Rp,2.106.510,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.3,5 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,-51%,,"LAPTOP ASUS X441BA AMD A9-9425 - RAM 8GB - SSD 512GB - 14 INCH - DVD WINDOWS 10 OFFICE - FREE BONUS
Rp
2.106.510
-51%
4.3
5 Terjual
Jakarta Barat",https://shopee.co.id/LAPTOP-ASUS-X441BA-AMD-A9-9425-RAM-8GB-SSD-512GB-14-INCH-DVD-WINDOWS-10-OFFICE-FREE-BONUS-i.1124285767.52701017727?extraParams=%7B%22display_model_id%22%3A272136009118%2C%22model_selection_logic%22%3A3%7D&sp_atk=31366da4-9837-4ff6-9ac9-b26fa66cfe32&xptdk=31366da4-9837-4ff6-9ac9-b26fa66cfe32
https://down-id.img.susercontent.com/file/id-11134207-7ra0s-mdv7xdvp1ype65,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,laptop Asus X200CA-KX184D mulus  batre awet layar bening,Rp,600.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bogor,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,,"laptop Asus X200CA-KX184D mulus batre awet layar bening
Rp
600.000
Bogor",https://shopee.co.id/laptop-Asus-X200CA-KX184D-mulus-batre-awet-layar-bening-i.1575326710.28440481433?extraParams=%7B%22display_model_id%22%3A301251415556%2C%22model_selection_logic%22%3A3%7D&sp_atk=c6721921-5ef4-41ef-810c-7c6a9d7ae835&xptdk=c6721921-5ef4-41ef-810c-7c6a9d7ae835
https://down-id.img.susercontent.com/file/id-11134207-7r98t-lwn0e9883xfh8b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop Fujitsu U939 core i7 gen 8 | Panel IPS Full HD | RAM 8GB 16GB | Windows 11 | Ringan dan Tipis,Rp,2.530.001,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,368 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Hadiah Gratis,-41%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Fujitsu U939 core i7 gen 8 | Panel IPS Full HD | RAM 8GB 16GB | Windows 11 | Ringan dan Tipis
Rp
2.530.001
-41%
Hadiah Gratis
4.9
368 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Fujitsu-U939-core-i7-gen-8-Panel-IPS-Full-HD-RAM-8GB-16GB-Windows-11-Ringan-dan-Tipis-i.478794673.20560663760?extraParams=%7B%22display_model_id%22%3A350810224400%2C%22model_selection_logic%22%3A3%7D&sp_atk=81c219b2-b294-4f41-9e81-8d0373bc738b&xptdk=81c219b2-b294-4f41-9e81-8d0373bc738b
https://down-id.img.susercontent.com/file/id-11134207-822wq-mmpumbibslqa3b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,LAPTOP ACER CHROMEBOOK 514 INTEL CELERON N3450 1.1GHZ RAM 4GB SSD 32GB SECOND ORIGINAL,Rp,1.163.158,,,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,-8%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"LAPTOP ACER CHROMEBOOK 514 INTEL CELERON N3450 1.1GHZ RAM 4GB SSD 32GB SECOND ORIGINAL
Rp
1.163.158
-8%
1 Terjual
Jakarta Pusat",https://shopee.co.id/LAPTOP-ACER-CHROMEBOOK-514-INTEL-CELERON-N3450-1.1GHZ-RAM-4GB-SSD-32GB-SECOND-ORIGINAL-i.227005289.53208295452?extraParams=%7B%22display_model_id%22%3A355736467016%2C%22model_selection_logic%22%3A3%7D&sp_atk=fa715a94-0c56-4e97-a5d5-1675d3f2e9ad&xptdk=fa715a94-0c56-4e97-a5d5-1675d3f2e9ad
https://down-id.img.susercontent.com/file/id-11134207-7ras8-m63fwxaenifq69,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Laptop Acer Chromebook C720 Celeron Ram 4GB 16GB 32GB Touchscreen nbcac2,Rp,690.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,14 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,,,"Laptop Acer Chromebook C720 Celeron Ram 4GB 16GB 32GB Touchscreen nbcac2
Rp
690.000
5.0
14 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Acer-Chromebook-C720-Celeron-Ram-4GB-16GB-32GB-Touchscreen-nbcac2-i.14592398.26715456725?extraParams=%7B%22display_model_id%22%3A237359600362%2C%22model_selection_logic%22%3A3%7D&sp_atk=349de17e-067a-4433-94c2-8f4b81eb3dc3&xptdk=349de17e-067a-4433-94c2-8f4b81eb3dc3
https://down-id.img.susercontent.com/file/id-11134207-81ztl-mfg8ywagpbt6bf,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,Laptop Dell Latitude All Series Intel Core i5 / i7 Gen 12 RAM 16GB Second GRADE A & BERGARANSI,Rp,3.474.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.9,25 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,-1%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Laptop Dell Latitude All Series Intel Core i5 / i7 Gen 12 RAM 16GB Second GRADE A & BERGARANSI
Rp
3.474.000
-1%
4.9
25 Terjual
Jakarta Pusat",https://shopee.co.id/Laptop-Dell-Latitude-All-Series-Intel-Core-i5-i7-Gen-12-RAM-16GB-Second-GRADE-A-BERGARANSI-i.134416131.40658266935?extraParams=%7B%22display_model_id%22%3A330563338076%2C%22model_selection_logic%22%3A3%7D&sp_atk=db08b0c3-0941-4116-848a-92d621b0ae4c&xptdk=db08b0c3-0941-4116-848a-92d621b0ae4c
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lwvji9sx1rmmee,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Laptop murah & kenceng hanya minus baterai saja acer hp dell ram 4gb 8gb murah bergaransi pelajar kuliah dan kerja murah bergaransi,Rp,750.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.4,228 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Tangerang,,,,,"Laptop murah & kenceng hanya minus baterai saja acer hp dell ram 4gb 8gb murah bergaransi pelajar kuliah dan kerja murah bergaransi
Rp
750.000
4.4
228 Terjual
Kab. Tangerang",https://shopee.co.id/Laptop-murah-kenceng-hanya-minus-baterai-saja-acer-hp-dell-ram-4gb-8gb-murah-bergaransi-pelajar-kuliah-dan-kerja-murah-bergaransi-i.72458775.5738928206?extraParams=%7B%22display_model_id%22%3A222464620537%2C%22model_selection_logic%22%3A3%7D&sp_atk=4d8185a7-e4c6-4447-873d-100e063e8fd0&xptdk=4d8185a7-e4c6-4447-873d-100e063e8fd0
https://down-id.img.susercontent.com/file/id-11134207-7r990-lr33wf62tg0993,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,laptop asus a445l x455l intel core i3 gen4 ram 4gb 500gb windows 10 nvidia geforce 820 gaming no minus,Rp,1.599.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,-45%,,"laptop asus a445l x455l intel core i3 gen4 ram 4gb 500gb windows 10 nvidia geforce 820 gaming no minus
Rp
1.599.000
-45%
5.0
2 Terjual
Tangerang",https://shopee.co.id/laptop-asus-a445l-x455l-intel-core-i3-gen4-ram-4gb-500gb-windows-10-nvidia-geforce-820-gaming-no-minus-i.41632262.24361418965?extraParams=%7B%22display_model_id%22%3A168054020128%2C%22model_selection_logic%22%3A3%7D&sp_atk=0f28192c-5524-4089-8157-9e88de422732&xptdk=0f28192c-5524-4089-8157-9e88de422732
https://down-id.img.susercontent.com/file/sg-11134201-82628-mjuqe0rs2a6a5c,,PROMO LAPTOP MURAH!!!  ASUS VIVOBOOK 12 INTEL N400 RAM 4 GB SSD 128 GB,Rp,1.750.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Banjarbaru,,,,,"PROMO LAPTOP MURAH!!! ASUS VIVOBOOK 12 INTEL N400 RAM 4 GB SSD 128 GB
Rp
1.750.000
Banjarbaru",https://shopee.co.id/PROMO-LAPTOP-MURAH!!!-ASUS-VIVOBOOK-12-INTEL-N400-RAM-4-GB-SSD-128-GB-i.1733000607.45255252663?extraParams=%7B%22display_model_id%22%3A390478565370%2C%22model_selection_logic%22%3A3%7D&sp_atk=0bae4298-5887-4f46-94af-b1e737777165&xptdk=0bae4298-5887-4f46-94af-b1e737777165
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmlknoi4t4i785,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,Acer Chromebook C738T (Touchscreen) Intel Celeron N3060 | RAM 4/32GB | OS CHROME,Rp,1.350.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Barat,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,-7%,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/b4d1b8a78b3621dbdf4a.svg,"Acer Chromebook C738T (Touchscreen) Intel Celeron N3060 | RAM 4/32GB | OS CHROME
Rp
1.350.000
-7%
5.0
1 Terjual
Jakarta Barat",https://shopee.co.id/Acer-Chromebook-C738T-(Touchscreen)-Intel-Celeron-N3060-RAM-4-32GB-OS-CHROME-i.239820426.24548070469?extraParams=%7B%22display_model_id%22%3A320726770358%2C%22model_selection_logic%22%3A3%7D&sp_atk=5ffb26c3-1ffc-490c-881c-74f77285a13e&xptdk=5ffb26c3-1ffc-490c-881c-74f77285a13e
