-image-yazkc-11,-image-yazkc-11_2,text-sm,inline-block,text-xs/sp14,font-medium,text-xs/sp14_2,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,truncate,w-auto,text-white,img_2,text-shopee-primary,pointer-events-none_3,_container,_container_link
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lut1jh3pg7ukff,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Asus Zenfone M1 Max Pro, Mesin Normal, LCD Minus",https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,300.000,4.2,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Serang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
Asus Zenfone M1 Max Pro, Mesin Normal, LCD Minus
Rp
300.000
4.2
39 Terjual
< 2 Hari
Serang",https://shopee.co.id/Asus-Zenfone-M1-Max-Pro-Mesin-Normal-LCD-Minus-i.1036756739.22451272136?extraParams=%7B%22display_model_id%22%3A214504325659%2C%22model_selection_logic%22%3A3%7D&sp_atk=455eff94-acb9-4f20-9413-196a24f87462&xptdk=455eff94-acb9-4f20-9413-196a24f87462
https://down-id.img.susercontent.com/file/id-11134207-82252-mh8d5vy0l5op35,https://down-id.img.susercontent.com/file/id-11134258-7ra0q-mbesqwmkb0gu9c,Frame tulang tengah bekas Asus Zenfone 5(TOOF),https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,28.200,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cianjur,,,,,,,"Scrape to BigSeller
Frame tulang tengah bekas Asus Zenfone 5(TOOF)
Rp
28.200
3-4 Hari
Kab. Cianjur",https://shopee.co.id/Frame-tulang-tengah-bekas-Asus-Zenfone-5(TOOF)-i.1250119134.41476547413?extraParams=%7B%22display_model_id%22%3A435154319534%2C%22model_selection_logic%22%3A2%7D&sp_atk=b0ab6d89-a685-46fa-9378-8abe93d4d339&xptdk=b0ab6d89-a685-46fa-9378-8abe93d4d339
https://down-id.img.susercontent.com/file/id-11134207-7r98z-lt0ni1ug5ugpf2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Frame Bekas Asus Zenfone Live L1 set lengkap,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,25.000,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
Frame Bekas Asus Zenfone Live L1 set lengkap
Rp
25.000
4.5
4 Terjual
3-4 Hari
Kab. Purbalingga",https://shopee.co.id/Frame-Bekas-Asus-Zenfone-Live-L1-set-lengkap-i.38403865.25919663916?extraParams=%7B%22display_model_id%22%3A158557729717%2C%22model_selection_logic%22%3A2%7D&sp_atk=399e1ec2-a40a-44a6-9f18-5e19541c7864&xptdk=399e1ec2-a40a-44a6-9f18-5e19541c7864
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lyz1q901lip43a,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,Asus Zenfone 2 Z008D keadaan nyala tampil logo saja,,Rp,120.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,9 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
Asus Zenfone 2 Z008D keadaan nyala tampil logo saja
Rp
120.000
5.0
9 Terjual
3-4 Hari
Kab. Cirebon",https://shopee.co.id/Asus-Zenfone-2-Z008D-keadaan-nyala-tampil-logo-saja-i.1078014028.29657991045?extraParams=%7B%22display_model_id%22%3A215525616002%2C%22model_selection_logic%22%3A3%7D&sp_atk=67c1f481-216f-48d3-bab6-ef9b0cbe1966&xptdk=67c1f481-216f-48d3-bab6-ef9b0cbe1966
https://down-id.img.susercontent.com/file/id-11134207-7rbk4-m8uhos7555al1c,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,ASUS ZENFONE MAX PRO M1 Ram 3/32,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,Rp,482.000,4.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,43 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Banyumas,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
ASUS ZENFONE MAX PRO M1 Ram 3/32
Rp
482.000
4.7
43 Terjual
3-5 Hari
Kab. Banyumas",https://shopee.co.id/ASUS-ZENFONE-MAX-PRO-M1-Ram-3-32-i.218859869.26984292874?extraParams=%7B%22display_model_id%22%3A109478525028%2C%22model_selection_logic%22%3A3%7D&sp_atk=29d22d4c-4168-4447-8038-46395f99a4d6&xptdk=29d22d4c-4168-4447-8038-46395f99a4d6
https://down-id.img.susercontent.com/file/id-11134207-7ras9-m3nkv5eszoica4,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,SONY XPERIA 1 / 5 RAM 6/64 SEKEN MULUS ORIGINAL,,Rp,500.000,4.8,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,98 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
SONY XPERIA 1 / 5 RAM 6/64 SEKEN MULUS ORIGINAL
Rp
500.000
4.8
98 Terjual
< 2 Hari
Tangerang",https://shopee.co.id/SONY-XPERIA-1-5-RAM-6-64-SEKEN-MULUS-ORIGINAL-i.18350718.22280812264?extraParams=%7B%22display_model_id%22%3A215578892704%2C%22model_selection_logic%22%3A3%7D&sp_atk=368a9c7e-6a88-488a-90ba-7347b7f697cd&xptdk=368a9c7e-6a88-488a-90ba-7347b7f697cd
https://down-id.img.susercontent.com/file/id-11134207-7r98q-lv97jzj6to4364,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus Zenfone Live A007,,Rp,170.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Palangka Raya,,,,,,,"Scrape to BigSeller
Asus Zenfone Live A007
Rp
170.000
4-7 Hari
Palangka Raya",https://shopee.co.id/Asus-Zenfone-Live-A007-i.173720210.25880363833?extraParams=%7B%22display_model_id%22%3A240818575708%2C%22model_selection_logic%22%3A3%7D&sp_atk=4080e7c1-59e8-41f6-aca7-9e5bb74b95a5&xptdk=4080e7c1-59e8-41f6-aca7-9e5bb74b95a5
https://down-id.img.susercontent.com/file/id-11134207-81zti-me4oh28lhb7q45,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Oppo a12 normal (second) siap di gunakan 3/32gb 4/64gb,,Rp,425.000,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,135 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
Oppo a12 normal (second) siap di gunakan 3/32gb 4/64gb
Rp
425.000
4.5
135 Terjual
3-4 Hari
Kab. Cirebon",https://shopee.co.id/Oppo-a12-normal-(second)-siap-di-gunakan-3-32gb-4-64gb-i.1162228100.41065854175?extraParams=%7B%22display_model_id%22%3A262051728450%2C%22model_selection_logic%22%3A3%7D&sp_atk=3ee4d20c-6c7e-4051-b99f-decc0579de20&xptdk=3ee4d20c-6c7e-4051-b99f-decc0579de20
https://down-id.img.susercontent.com/file/id-11134201-23030-fg7w8zhsoaov31,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,asus zenfone 3 max,,Rp,100.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,4-7 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bogor,,,,,,,"Scrape to BigSeller
asus zenfone 3 max
Rp
100.000
4-7 Hari
Kab. Bogor",https://shopee.co.id/asus-zenfone-3-max-i.123868748.18975217966?extraParams=%7B%22display_model_id%22%3A29346990149%2C%22model_selection_logic%22%3A3%7D&sp_atk=2a874ea3-7dd3-4e27-9dc9-7134cff2c211&xptdk=2a874ea3-7dd3-4e27-9dc9-7134cff2c211
https://down-id.img.susercontent.com/file/id-11134207-7r990-lrnzdfpnk5al11,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,fingerprint bekas Asus Zenfone 3 max zc553kl,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,10.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,,,,,,,"Scrape to BigSeller
fingerprint bekas Asus Zenfone 3 max zc553kl
Rp
10.000
3-4 Hari
Kab. Purbalingga",https://shopee.co.id/fingerprint-bekas-Asus-Zenfone-3-max-zc553kl-i.38403865.25563288367?extraParams=%7B%22display_model_id%22%3A197314830972%2C%22model_selection_logic%22%3A2%7D&sp_atk=9db5db47-f325-41e6-bc57-118068c8f8dc&xptdk=9db5db47-f325-41e6-bc57-118068c8f8dc
https://down-id.img.susercontent.com/file/id-11134207-7r98o-lkvzyda00ejva2,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,"Samsung Galaxy Ace 3, Samsung Galaxy V, Asus Zenfone 4, Asus Zenfone 5",,Rp,50.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Bantul,,,,,,,"Scrape to BigSeller
Samsung Galaxy Ace 3, Samsung Galaxy V, Asus Zenfone 4, Asus Zenfone 5
Rp
50.000
3-4 Hari
Kab. Bantul",https://shopee.co.id/Samsung-Galaxy-Ace-3-Samsung-Galaxy-V-Asus-Zenfone-4-Asus-Zenfone-5-i.264541063.19083412364?extraParams=%7B%22display_model_id%22%3A89435250663%2C%22model_selection_logic%22%3A2%7D&sp_atk=ceaef5b9-8a45-497e-8b62-0a4856ca80aa&xptdk=ceaef5b9-8a45-497e-8b62-0a4856ca80aa
https://down-id.img.susercontent.com/file/id-11134207-7r98y-ltg3aluop4otb2,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,frame set Bekas Asus Zenfone 3 max zc520tl,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,Rp,20.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Purbalingga,,,,,,,"Scrape to BigSeller
frame set Bekas Asus Zenfone 3 max zc520tl
Rp
20.000
3-4 Hari
Kab. Purbalingga",https://shopee.co.id/frame-set-Bekas-Asus-Zenfone-3-max-zc520tl-i.38403865.24221557957?extraParams=%7B%22display_model_id%22%3A217403161017%2C%22model_selection_logic%22%3A2%7D&sp_atk=a3040c5f-9d0d-4cf0-9645-7b8ce1302c43&xptdk=a3040c5f-9d0d-4cf0-9645-7b8ce1302c43
https://down-id.img.susercontent.com/file/id-11134207-7rasl-m11gjks93e3sc1,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,ASUS ZENFONE L2 [WAJIB BACA DESKRIPSI],,Rp,400.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,1 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
ASUS ZENFONE L2 [WAJIB BACA DESKRIPSI]
Rp
400.000
5.0
1 Terjual
3-4 Hari
Tangerang",https://shopee.co.id/ASUS-ZENFONE-L2-WAJIB-BACA-DESKRIPSI--i.603877849.27302038127?extraParams=%7B%22display_model_id%22%3A380733895975%2C%22model_selection_logic%22%3A3%7D&sp_atk=a75162a2-7676-4085-a10a-5e5d63b26f9e&xptdk=a75162a2-7676-4085-a10a-5e5d63b26f9e
https://down-id.img.susercontent.com/file/id-11134207-7r98r-lznif02pr18o1b,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP SAMSUNG GALAXY V/V+ SECOND NO MINUS SIAP PAKAI NORMAL BERKUALITAS,,Rp,58.500,3.7,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,272 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Cirebon,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
HP SAMSUNG GALAXY V/V+ SECOND NO MINUS SIAP PAKAI NORMAL BERKUALITAS
Rp
58.500
3.7
272 Terjual
3-4 Hari
Kab. Cirebon",https://shopee.co.id/HP-SAMSUNG-GALAXY-V-V-SECOND-NO-MINUS-SIAP-PAKAI-NORMAL-BERKUALITAS-i.1240564700.26709858972?extraParams=%7B%22display_model_id%22%3A176943084630%2C%22model_selection_logic%22%3A3%7D&sp_atk=496adbd3-7c1f-408c-be05-b74c39dda94e&xptdk=496adbd3-7c1f-408c-be05-b74c39dda94e
https://down-id.img.susercontent.com/file/1bd7a985aeeccd4f5ec1a45aa7ae34aa,,SONY XPERIA XZS DOCOMO SECOND SEKEN BEKAS 32GB ROM 4GB RAM ORIGINAL,,Rp,900.000,4.5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,21 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kulon Progo,Cicilan,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
SONY XPERIA XZS DOCOMO SECOND SEKEN BEKAS 32GB ROM 4GB RAM ORIGINAL
Rp
900.000
Cicilan
4.5
21 Terjual
< 2 Hari
Kab. Kulon Progo",https://shopee.co.id/SONY-XPERIA-XZS-DOCOMO-SECOND-SEKEN-BEKAS-32GB-ROM-4GB-RAM-ORIGINAL-i.34341683.2301771644?extraParams=%7B%22display_model_id%22%3A52255993720%2C%22model_selection_logic%22%3A3%7D&sp_atk=0336609c-aca1-41ed-929c-f8c882c6cd93&xptdk=0336609c-aca1-41ed-929c-f8c882c6cd93
https://down-id.img.susercontent.com/file/id-11134207-7r992-lss1osbeae5w8f,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,Asus Zenfone 5 T00F Minus Layar,,Rp,90.000,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,5-13 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Padang,,,,,,,"Scrape to BigSeller
Asus Zenfone 5 T00F Minus Layar
Rp
90.000
5-13 Hari
Padang",https://shopee.co.id/Asus-Zenfone-5-T00F-Minus-Layar-i.33424778.25418352806?extraParams=%7B%22display_model_id%22%3A148548198257%2C%22model_selection_logic%22%3A3%7D&sp_atk=9a731132-df41-42bc-bbc7-ee56c58ecc4d&xptdk=9a731132-df41-42bc-bbc7-ee56c58ecc4d
https://down-id.img.susercontent.com/file/id-11134207-7r992-lmqpmvjgk59w62,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,HP BEKAS HP SECOND SESUAI VARIASI,,Rp,400.000,5.0,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,2 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Boyolali,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,,"Scrape to BigSeller
HP BEKAS HP SECOND SESUAI VARIASI
Rp
400.000
5.0
2 Terjual
< 2 Hari
Kab. Boyolali",https://shopee.co.id/HP-BEKAS-HP-SECOND-SESUAI-VARIASI-i.91747524.22553756854?extraParams=%7B%22display_model_id%22%3A266742774956%2C%22model_selection_logic%22%3A3%7D&sp_atk=b4082086-e973-4c48-8133-6866db9c2c98&xptdk=b4082086-e973-4c48-8133-6866db9c2c98
https://down-id.img.susercontent.com/file/id-11134207-7r98w-lwf02r3tgdgq37,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx5y0tebegw04,hp Asus Zenfone z00rd,,Rp,75.000,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,,,,,,"Scrape to BigSeller
hp Asus Zenfone z00rd
Rp
75.000
Jakarta Utara",https://shopee.co.id/hp-Asus-Zenfone-z00rd-i.38298008.27702481610?extraParams=%7B%22display_model_id%22%3A222888928030%2C%22model_selection_logic%22%3A3%7D&sp_atk=a81bd32e-3741-465b-8644-b3fe3184b084&xptdk=a81bd32e-3741-465b-8644-b3fe3184b084
