-image-yazkc-11,text-sm,text-xs/sp14,font-medium,pointer-events-none,text-shopee-green,pointer-events-none_2,align-middle,-image-yazkc-11_2,inline-block,img,text-xs/sp14_2,text-xs,w-auto,text-white,truncate,text-ellipsis,text-shopee-primary,_container,_container_link,img_2,pointer-events-none_3,text-xs_2
https://down-id.img.susercontent.com/file/id-11134207-822wp-mm6ble5q39c86d,MI Mix Ram 6gb Internal 256gb Handphone Second Original murah,Rp,1.320.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wp-mnayfzzccrupa3,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,6 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"MI Mix Ram 6gb Internal 256gb Handphone Second Original murah
Rp
1.320.000
5.0
6 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/MI-Mix-Ram-6gb-Internal-256gb-Handphone-Second-Original-murah-i.461345307.28224892574?extraParams=%7B%22display_model_id%22%3A149340232885%2C%22model_selection_logic%22%3A3%7D&sp_atk=a809b2a6-69a4-4768-8504-5f30c1701ad5&xptdk=a809b2a6-69a4-4768-8504-5f30c1701ad5,,,
https://down-id.img.susercontent.com/file/id-11134207-7rasi-m3kbrpmdbvn2bf,Redmi 8 | Xiaomi Redmi 8 4/64GB Normal Second Bergaransi,Rp,962.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,39 Terjual,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"Redmi 8 | Xiaomi Redmi 8 4/64GB Normal Second Bergaransi
Rp
962.000
4.8
39 Terjual
3 Hari
Jakarta Pusat",https://shopee.co.id/Redmi-8-Xiaomi-Redmi-8-4-64GB-Normal-Second-Bergaransi-i.690286890.24139252846?extraParams=%7B%22display_model_id%22%3A350132532499%2C%22model_selection_logic%22%3A3%7D&sp_atk=9312fa32-76ec-4c53-a6af-b699b0f6e320&xptdk=9312fa32-76ec-4c53-a6af-b699b0f6e320,,,
https://down-id.img.susercontent.com/file/id-11134207-822wg-mmsitrzy8sg5bb,Xiaomi Redmi 3S 2/16GB second Normal rose gold baterai awet fungai normal mulus fullset,Rp,249.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Tangerang,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,3 Hari,,,,,,"Xiaomi Redmi 3S 2/16GB second Normal rose gold baterai awet fungai normal mulus fullset
Rp
249.000
3 Hari
Tangerang",https://shopee.co.id/Xiaomi-Redmi-3S-2-16GB-second-Normal-rose-gold-baterai-awet-fungai-normal-mulus-fullset-i.826173214.56808379561?extraParams=%7B%22display_model_id%22%3A370744608953%2C%22model_selection_logic%22%3A3%7D&sp_atk=b22dd5ae-f40b-4f4d-bb51-73498166f9c1&xptdk=b22dd5ae-f40b-4f4d-bb51-73498166f9c1,,,
https://down-id.img.susercontent.com/file/394581dfa1183dc9d69dbf373aea1a04,Handphone Hp Xiaomi Redmi Note 8 4/64 Second Seken Bekas Murah,Rp,950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bekasi,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,4.8,56 Terjual,,,Cicilan,,,"Handphone Hp Xiaomi Redmi Note 8 4/64 Second Seken Bekas Murah
Rp
950.000
Cicilan
4.8
56 Terjual
3-6 Hari
Bekasi",https://shopee.co.id/Handphone-Hp-Xiaomi-Redmi-Note-8-4-64-Second-Seken-Bekas-Murah-i.40845245.6952427380?extraParams=%7B%22display_model_id%22%3A194658780571%2C%22model_selection_logic%22%3A3%7D&sp_atk=636347cb-578a-48fd-ab37-cdeb80c1eda2&xptdk=636347cb-578a-48fd-ab37-cdeb80c1eda2,,,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmwm6n5l2bk004,HP XIAOMI NOTE 4/4X SECOND 3/32GB  fullset,Rp,476.253,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,3-6 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"HP XIAOMI NOTE 4/4X SECOND 3/32GB fullset
Rp
476.253
3-6 Hari
Kab. Kediri",https://shopee.co.id/HP-XIAOMI-NOTE-4-4X-SECOND-3-32GB-fullset-i.168315631.49008613943?extraParams=%7B%22display_model_id%22%3A405762968249%2C%22model_selection_logic%22%3A3%7D&sp_atk=447026ae-040b-4d14-9181-01a10c432f5c&xptdk=447026ae-040b-4d14-9181-01a10c432f5c,,,
https://down-id.img.susercontent.com/file/id-11134207-7rash-m57b8h7fl5j492,XIAOMI REDMI A3 4/128 SECOND FULLSET,Rp,925.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Timur,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,10 Terjual,,,,,,"XIAOMI REDMI A3 4/128 SECOND FULLSET
Rp
925.000
10 Terjual
3 Hari
Jakarta Timur",https://shopee.co.id/XIAOMI-REDMI-A3-4-128-SECOND-FULLSET-i.1453705256.28873961317?extraParams=%7B%22display_model_id%22%3A252500722797%2C%22model_selection_logic%22%3A3%7D&sp_atk=b83245e6-74ee-4eee-9748-cb83112c3274&xptdk=b83245e6-74ee-4eee-9748-cb83112c3274,,,
https://down-id.img.susercontent.com/file/id-11134207-81zti-mejsffvvi77r78,REDMI NOTE 14 PRO 5G 12/512GB // 8/256GB SECOND MULUS TERAWAT,Rp,3.609.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,5.0,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"REDMI NOTE 14 PRO 5G 12/512GB // 8/256GB SECOND MULUS TERAWAT
Rp
3.609.000
5.0
29 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/REDMI-NOTE-14-PRO-5G-12-512GB-8-256GB-SECOND-MULUS-TERAWAT-i.309409025.28984804618?extraParams=%7B%22display_model_id%22%3A275949737461%2C%22model_selection_logic%22%3A3%7D&sp_atk=bd1361ec-49e6-4565-a006-63cdd8d89dc6&xptdk=bd1361ec-49e6-4565-a006-63cdd8d89dc6,,,
https://down-id.img.susercontent.com/file/id-11134207-8224w-mj2x08vxyyh38a,Xiaomi Redmi Note 12 Pro 4G 6/128Gb | 8/256Gb Xiaomi Redmi Note 12 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Xiaomi,Rp,1.799.999,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Bandung,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,3-6 Hari,,,Produk Baru,,,"Xiaomi Redmi Note 12 Pro 4G 6/128Gb | 8/256Gb Xiaomi Redmi Note 12 Pro Second Termurah Ex Garansi Resmi Kualitas Terbaik / Hp Android Second Original Xiaomi
Rp
1.799.999
Produk Baru
3-6 Hari
Bandung",https://shopee.co.id/Xiaomi-Redmi-Note-12-Pro-4G-6-128Gb-8-256Gb-Xiaomi-Redmi-Note-12-Pro-Second-Termurah-Ex-Garansi-Resmi-Kualitas-Terbaik-Hp-Android-Second-Original-Xiaomi-i.158984416.54854117205?extraParams=%7B%22display_model_id%22%3A335390791182%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9a577fd-54ad-4172-81de-a7d2eb809628&xptdk=a9a577fd-54ad-4172-81de-a7d2eb809628,,,
https://down-id.img.susercontent.com/file/id-11134207-81ztf-meav1ho2s64mf7,Xiaomi 12T 8/256 GB Resmi Indonesia Second Ori (Baca Deskripsi),Rp,2.275.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/a425c915798471b33e5d.png,,,3 Hari,,,,,,"Xiaomi 12T 8/256 GB Resmi Indonesia Second Ori (Baca Deskripsi)
Rp
2.275.000
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-12T-8-256-GB-Resmi-Indonesia-Second-Ori-(Baca-Deskripsi)-i.1563349780.43767736912?extraParams=%7B%22display_model_id%22%3A208690589623%2C%22model_selection_logic%22%3A3%7D&sp_atk=5eb0f4a6-29e3-4dcb-afb4-20e054d9adbf&xptdk=5eb0f4a6-29e3-4dcb-afb4-20e054d9adbf,,,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mmwm6n5l2bk004,HP XIAOMI NOTE 4/4X SECOND 3/32GB  fullset,Rp,476.253,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-6 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Kediri,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,3-6 Hari,,,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"HP XIAOMI NOTE 4/4X SECOND 3/32GB fullset
Rp
476.253
3-6 Hari
Kab. Kediri",https://shopee.co.id/HP-XIAOMI-NOTE-4-4X-SECOND-3-32GB-fullset-i.168315631.49008613943?extraParams=%7B%22display_model_id%22%3A405762968249%2C%22model_selection_logic%22%3A3%7D&sp_atk=578a8d93-545e-48ac-9076-b7a7dfc6667d&xptdk=578a8d93-545e-48ac-9076-b7a7dfc6667d,,,
https://down-id.img.susercontent.com/file/id-11134207-8224q-mg7ph2gvdvka10,Xiaomi Redmi 13x 8/128 GB Garansi Resmi Indonesia Second Bekas Original,Rp,1.490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.7,4 Terjual,,,,,,"Xiaomi Redmi 13x 8/128 GB Garansi Resmi Indonesia Second Bekas Original
Rp
1.490.000
4.7
4 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-13x-8-128-GB-Garansi-Resmi-Indonesia-Second-Bekas-Original-i.304735900.40164267714?extraParams=%7B%22display_model_id%22%3A234434146154%2C%22model_selection_logic%22%3A3%7D&sp_atk=2a1a0d38-1658-42d5-a8c1-9ad118011374&xptdk=2a1a0d38-1658-42d5-a8c1-9ad118011374,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-8224x-ml3gdbsrv3t359,Xiaomi 13t 5g 12/256gb Second Layar Jernih,Rp,3.950.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Depok,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,,,5.0,4 Terjual,,,,,,"Xiaomi 13t 5g 12/256gb Second Layar Jernih
Rp
3.950.000
5.0
4 Terjual
3 Hari
Depok",https://shopee.co.id/Xiaomi-13t-5g-12-256gb-Second-Layar-Jernih-i.410946737.46305813443?extraParams=%7B%22display_model_id%22%3A370765463978%2C%22model_selection_logic%22%3A3%7D&sp_atk=732d6520-07e1-47d9-afb5-225b57ffd12f&xptdk=732d6520-07e1-47d9-afb5-225b57ffd12f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-7r98y-lxuomjnlzn1721,Xiaomi 13T 12/256 GB Resmi Garansi Indonesia Second Bekas Original,Rp,4.490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,20 Terjual,,,,,,"Xiaomi 13T 12/256 GB Resmi Garansi Indonesia Second Bekas Original
Rp
4.490.000
5.0
20 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-13T-12-256-GB-Resmi-Garansi-Indonesia-Second-Bekas-Original-i.304735900.28505105573?extraParams=%7B%22display_model_id%22%3A246183032956%2C%22model_selection_logic%22%3A3%7D&sp_atk=8046f0e3-edbc-4cf1-9152-87ddf983e05a&xptdk=8046f0e3-edbc-4cf1-9152-87ddf983e05a,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-7r98x-lwpaodqohh62bf,Xiaomi Mi 12 8/256 GB TAM Resmi Indonesia Second Bekas Original,Rp,3.490.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.6,44 Terjual,,,,,,"Xiaomi Mi 12 8/256 GB TAM Resmi Indonesia Second Bekas Original
Rp
3.490.000
4.6
44 Terjual
3 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Mi-12-8-256-GB-TAM-Resmi-Indonesia-Second-Bekas-Original-i.304735900.19346273277?extraParams=%7B%22display_model_id%22%3A245431102571%2C%22model_selection_logic%22%3A3%7D&sp_atk=ac7e4ec6-f8ab-4910-a95e-1eaf4e130440&xptdk=ac7e4ec6-f8ab-4910-a95e-1eaf4e130440,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-8224u-mimygd6g4niga6,Xiaomi Mi Mix2 | Mi Mix 2 8/256GB | Mi Mix 2s 8/256GB Second Bergaransi,Rp,1.320.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-4 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Pusat,https://down-id.img.susercontent.com/file/id-11134258-822wr-mlx67rtd6r602f,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.9,35 Terjual,,,Produk Baru,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d2a1900a0267d45fd0f5.png,,"Xiaomi Mi Mix2 | Mi Mix 2 8/256GB | Mi Mix 2s 8/256GB Second Bergaransi
Rp
1.320.000
Produk Baru
4.9
35 Terjual
2-4 Hari
Jakarta Pusat",https://shopee.co.id/Xiaomi-Mi-Mix2-Mi-Mix-2-8-256GB-Mi-Mix-2s-8-256GB-Second-Bergaransi-i.1129417904.47603594337?extraParams=%7B%22display_model_id%22%3A277315173235%2C%22model_selection_logic%22%3A3%7D&sp_atk=c4ccaa04-18e1-4fbe-8b5c-fa6fa21fb5a4&xptdk=c4ccaa04-18e1-4fbe-8b5c-fa6fa21fb5a4,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-81zti-mejsffvvi77r78,REDMI NOTE 14 PRO 5G 12/512GB // 8/256GB SECOND MULUS TERAWAT,Rp,3.609.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,29 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"REDMI NOTE 14 PRO 5G 12/512GB // 8/256GB SECOND MULUS TERAWAT
Rp
3.609.000
5.0
29 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/REDMI-NOTE-14-PRO-5G-12-512GB-8-256GB-SECOND-MULUS-TERAWAT-i.309409025.28984804618?extraParams=%7B%22display_model_id%22%3A275949737461%2C%22model_selection_logic%22%3A3%7D&sp_atk=41a6acbe-c3db-48b5-a6e2-08ab9b5d8ae6&xptdk=41a6acbe-c3db-48b5-a6e2-08ab9b5d8ae6,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-23020-4lotghpikynv76,Xiaomi Redmi Note 9 Pro 8/128 GB Ex Second Bekas Seken Ex Pemakaian Good Condition,Rp,1.790.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Utara,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.9,70 Terjual,,,Cicilan,,,"Xiaomi Redmi Note 9 Pro 8/128 GB Ex Second Bekas Seken Ex Pemakaian Good Condition
Rp
1.790.000
Cicilan
4.9
70 Terjual
3-5 Hari
Jakarta Utara",https://shopee.co.id/Xiaomi-Redmi-Note-9-Pro-8-128-GB-Ex-Second-Bekas-Seken-Ex-Pemakaian-Good-Condition-i.304735900.5158758500?extraParams=%7B%22display_model_id%22%3A104985413026%2C%22model_selection_logic%22%3A3%7D&sp_atk=a9251900-309f-484c-a3a8-88fa4108d14c&xptdk=a9251900-309f-484c-a3a8-88fa4108d14c,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-7rbk9-mawqk1s7hpcpe2,Redmi note 13 pro 5G 12/512GB // 8/256GB second mulus terawat,Rp,3.493.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/38e203dc86172a6c6560.svg,,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Sidoarjo,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,5.0,39 Terjual,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/0614b8f0a8fdde22942d.svg,< 2 Hari,,,,"Redmi note 13 pro 5G 12/512GB // 8/256GB second mulus terawat
Rp
3.493.000
5.0
39 Terjual
< 2 Hari
Kab. Sidoarjo",https://shopee.co.id/Redmi-note-13-pro-5G-12-512GB-8-256GB-second-mulus-terawat-i.309409025.26770823199?extraParams=%7B%22display_model_id%22%3A248623116849%2C%22model_selection_logic%22%3A3%7D&sp_atk=bdf71c75-2133-4e74-956d-2b17c1f1d553&xptdk=bdf71c75-2133-4e74-956d-2b17c1f1d553,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-822wn-mlkh57mxzrpd18,REDMI NOTE 14 4G 8/128GB 8/256GB HP SECOND FULLSET,Rp,2.395.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,3 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Jakarta Selatan,https://down-id.img.susercontent.com/file/id-11134258-8224v-mkvw0cu9r7k1a5,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/e4734dab67ee2f9ebd5a.png,,4.9,54 Terjual,,,,,,"REDMI NOTE 14 4G 8/128GB 8/256GB HP SECOND FULLSET
Rp
2.395.000
4.9
54 Terjual
3 Hari
Jakarta Selatan",https://shopee.co.id/REDMI-NOTE-14-4G-8-128GB-8-256GB-HP-SECOND-FULLSET-i.1215776218.26937536587?extraParams=%7B%22display_model_id%22%3A108750861709%2C%22model_selection_logic%22%3A3%7D&sp_atk=08d1c33c-2ee2-4379-8db4-25304cee4751&xptdk=08d1c33c-2ee2-4379-8db4-25304cee4751,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/d7099d3fd1dfdaf705ab.svg,,
https://down-id.img.susercontent.com/file/id-11134207-7rbke-mawi0msz10bdf7,XIAOMI REDMI NOTE 10S ORIGINAL SECOND,Rp,1.050.000,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/76dff349290d20891fc1.svg,2-5 Hari,https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-standard-v2/0.2.8/pc/5dd7b4560d0e2d3190e8.svg,Kab. Pasuruan,https://down-id.img.susercontent.com/file/id-11134258-7r98w-lyezzaurybot13,,,,2-5 Hari,,,,,,"XIAOMI REDMI NOTE 10S ORIGINAL SECOND
Rp
1.050.000
2-5 Hari
Kab. Pasuruan",https://shopee.co.id/XIAOMI-REDMI-NOTE-10S-ORIGINAL-SECOND-i.694612262.44404259556?extraParams=%7B%22display_model_id%22%3A159203388794%2C%22model_selection_logic%22%3A3%7D&sp_atk=5bb70295-99d1-40bc-bd49-fda01c865bf1&xptdk=5bb70295-99d1-40bc-bd49-fda01c865bf1,,,
