web_scraper_order,web_scraper_start_url,product_link,product_name,price,rating,review_count,sold,seller
"1775099942-150","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/swancell/handphone-huawei-p50-pro-ram-8-256gb-cek-deskripsi-minus-204854-1733137774258717779?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Handphone Huawei P50 Pro Ram 8/256GB (Cek Deskripsi Minus) 204854","Rp900.000","","","","Swan Cell_NEW"
"1775099947-151","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/vstoreindo/huawei-mate-20-pro-6-128-gb-ex-resmi-huawei-second-bekas-seken-ori-1730852954162889993?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Mate 20 Pro 6/128 GB Ex Resmi Huawei Second Bekas Seken Ori - Fullset","Rp2.790.000","5.0","3 rating • 1 ulasan","Terjual 10","Vstoreindo"
"1775099952-152","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/indramjazz/huawei-mate-30-pro-256gb-rom-8gb-ram-original-fullset-1730817286611699067?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei mate 30 pro 256gb Rom 8gb ram original fullset - batangan","Rp3.700.000","5.0","6 rating • 5 ulasan","Terjual 12","jazz gadget store"
"1775099957-153","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/tokoacoy/huawei-p30-lite-6-128gb-midnight-black-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei P30 Lite 6/128GB Midnight Black - Fullset","Rp1.700.000","4.3","6 rating • 5 ulasan","Terjual 20","Tokoacoy Official_NEW"
"1775099962-154","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/indramjazz/huawei-nova-5t-128gb-rom-8gb-ram-kirin-980-batangan?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 5t 128gb rom 8gb ram kirin 980 batangan","Rp1.750.000","4.6","17 rating • 10 ulasan","Terjual 19","jazz gadget store"
"1775099967-155","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/sambeldorang/huawei-p30-pro-8-256-resmi-indonesia-1734403649037502151?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei P30 pro 8/256 resmi indonesia","Rp2.199.999","","","","Sambel.Dorang"
"1775099972-156","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/afracall/huawe-nova-5t-8-128gb-second-resmi-indonesia-1729846695280674395?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","HUAWE  NOVA 5T 8/128GB Second Resmi Indonesia","Rp2.175.000","4.8","87 rating • 54 ulasan","Terjual 100+","afra call"
"1775099977-157","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/kios-bu-rt/huawei-p20pro-6-128-dual-sim-sinyal-aman-1734433749257127712?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei P20pro 6/128 dual sim sinyal aman","Rp600.000","","","","Kios bu RW"
"1775099982-158","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/anikolshop354/huawei-p40-pro-5g-8-512gb-1732674163485606962?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","huawei p40 pro+ 5g 8/512gb - unit saja","Rp10.200.000","5.0","45 rating • 3 ulasan","Terjual 100+","royyan354"
"1775099987-159","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/jrstorejhon/huawei-nova-5t-ram-8-128gb-resmi-indonesia-1734361811915277401?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 5T Ram 8/128gb Resmi Indonesia - varian 1","Rp1.250.000","5.0","2 rating • 1 ulasan","Terjual 4","Jhon By JR"
"1775099992-160","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/indramjazz/huawei-p30-128gb-rom-8gb-ram-original-unit-only-batangan?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei p30 128gb Rom 8gb ram original - unit only - batangan","Rp2.300.000","4.7","26 rating • 15 ulasan","Terjual 30+","jazz gadget store"
"1775099997-161","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/shopkinku/huawei-mate-30-pro-256gb-garansi-resmi-indonesia?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Mate 30 Pro 256gb Garansi Resmi Indonesia","Rp4.000.000","","","","shopkinku"
"1775100003-162","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/vstoreindo/huawei-nova-9-8-256-gb-garansi-resmi-indonesia-second-bekas-original-unit-only-38028?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 9 8/256 GB Garansi Resmi Indonesia Second Bekas Original - Unit Only","Rp3.390.000","5.0","6 rating • 0 ulasan","Terjual 7","Vstoreindo"
"1775100008-163","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/mcjkt/honor-x9c-5g-12gb-256gb-second-original-100-garansi-resmi-1729813893206279417?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","HONOR X9c 5G | 12GB | 256GB | Second Original 100% Garansi Resmi","Rp2.750.000","5.0","3 rating • 0 ulasan","Terjual 10","Mc Jkt"
"1775100013-164","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/sh-phone/huawei-nova-9-ram-8-256-second-original?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","huawei nova 9 ram 8/256 second original","Rp3.599.000","5.0","1 rating • 1 ulasan","Terjual 1","SH-Phone"
"1775100018-165","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/afracall/huawei-p50-pro-8-256-gb-resmi-indonesia-gold-eb512?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","HUAWEI P50 PRO 8/256 GB RESMI INDONESIA - GOLD","Rp6.750.000","4.9","33 rating • 24 ulasan","Terjual 50+","afra call"
"1775100023-166","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/indramjazz/huawei-nova-9-256gb-rom-8gb-ram-original-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 9 256gb Rom 8gb ram original - fullset","Rp3.050.000","4.7","10 rating • 6 ulasan","Terjual 16","jazz gadget store"
"1775100028-167","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/ambili/honor-400-lite-5g-8-256-honor-400lite-5g-8-256-second-bekas-garansi-panjang-1732273034255107279?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","HONOR 400 LITE 5G 8/256 HONOR 400LITE 5G 8/256 SECOND BEKAS GARANSI PANJANG - green","Rp3.100.000","4.9","9 rating • 4 ulasan","Terjual 15","AMBILI"
"1775100033-168","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/vstoreindo/huawei-nova-7-8-256-gb-ex-huawei-resmi-indonesia-second-bekas-original-1731647125307950345?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 7 8/256 GB Ex Huawei Resmi Indonesia Second Bekas Original - Fullset","Rp2.690.000","5.0","2 rating • 2 ulasan","Terjual 6","Vstoreindo"
"1775100038-169","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/briantogadget/huawei-p50-pro?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei P50 pro","Rp6.700.000","5.0","2 rating • 1 ulasan","Terjual 2","Briantogadget"
"1775100043-170","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/soni123-1/huawei-p40-pro-8-256-blue-1732145765350410182?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei p40 pro 8/256 blue - silver, 256gb","Rp3.800.000","5.0","2 rating • 1 ulasan","Terjual 4","Sony sture"
"1775100048-171","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/afracall/huawei-mate-30-pro-8-256-gb-garansi-resmi-indonesia-1729844870648464987?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","HUAWEI MATE 30 PRO 8/256 GB Garansi Resmi Indonesia","Rp5.249.000","5.0","10 rating • 6 ulasan","Terjual 11","afra call"
"1775100053-172","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/afracall/huawei-nova-9-ram-8-256-gb-resmi-indonesia-1729822807516808795?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 9 Ram 8/256 GB RESMI INDONESIA","Rp4.150.000","5.0","31 rating • 18 ulasan","Terjual 50+","afra call"
"1775100058-173","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/kebagusanps/huawei-p30-pro-8-256gb-resmi-indonesia-second-mulus-normal?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei P30 Pro 8/256GB Resmi Indonesia Second Mulus Normal","Rp3.490.000","4.9","15 rating • 7 ulasan","Terjual 28","Betawi Punya Hape_NEW"
"1775100063-174","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/briantogadget/huawei-mate-30-pro-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Mate 30 pro Resmi","Rp4.900.000","5.0","2 rating • 1 ulasan","Terjual 2","Briantogadget"
"1775100068-175","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/hirespreloved/huawei-p30-pro-bekas-garansi-resmi-ram-8-25gb-breathing-crystal-1732533655921526771?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Mate 20x mulus fulset original(barang langka)","Rp2.750.000","5.0","1 rating • 1 ulasan","Terjual 1","HiresPreloved"
"1775100073-176","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/rcgmt/huawei-pura-80-12-256gb-huawei-original-100-normal-100-garansi-panjang-sd-november-2026-1734373930394945073?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Pura 80 12/256Gb Huawei - Original 100% - Normal 100% - Garansi panjang sd November 2026","Rp8.750.000","","","","RC Gadget Mart"
"1775100078-177","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/rcgmt/huawei-pura-70-ultra-16-512gb-lte-huawei-original-100-normal-100-garansi-resmi-sd-jun-2026-1734482529930348081?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Pura 70 Ultra 16/512Gb LTE Huawei - Original 100% - Normal 100% - Garansi Resmi sd Jun 2026 - Pura 70 Ultra Batangan ( likenew )","Rp9.950.000","5.0","2 rating • 1 ulasan","Terjual 4","RC Gadget Mart"
"1775100083-178","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/iboysecondphone/huawei-mate-20-pro-6-128gb-resmi-second-normal-1729979320277829077?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Mate 20 Pro 6/128gb Resmi Second Normal","Rp2.390.000","5.0","1 rating • 1 ulasan","Terjual 2","iboysecondphone"
"1775100088-179","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20huwawei","https://www.tokopedia.com/jual-beli-h-3/huawei-nova-9-8-256gb-second-1731279047271941474?extParam=ivf%3Dfalse%26keyword%3Dhp+huwawei%26search_id%3D202604020305574734BA6F3DE83D21C1UY%26src%3Dsearch","Huawei Nova 9 8/256gb second","Rp2.900.000","4.5","2 rating • 1 ulasan","Terjual 2","iP imam PhonE"
