web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,detail produk,nama toko
"1777548367-603","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Hp Sony Xperia xz2 big ram 4/64 gb second.          ready sony xperia xz2 big ram 4/64 gb second original,  jaringan permanen all operator.","Rp1.350.000","","1 barang berhasil terjual","Kota Bekasi","https://www.tokopedia.com/muthicell/hp-sony-xperia-xz2-big-ram-4-64-gb-second-ready-sony-xperia-xz2-big-ram-4-64-gb-second-original-jaringan-permanen-all-operator-1733548868774954526?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","muthicell"
"1777548371-604","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia XA Minus","Rp379.000","","","Kab. Cilacap","https://www.tokopedia.com/pro-max-gadget/sony-xperia-xa-minus?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Pro Max Gadget"
"1777548377-605","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 Mark III  12/256 Black Bea Cukai","Rp6.500.000","","","Kab. Pati","https://www.tokopedia.com/windows-android-ios/sony-xperia-1-mark-iii-12-256-black-bea-cukai-1730818533732419426?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","android ios windows harmony"
"1777548380-606","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA X PERFORMANCE Memori 3/32 GB","Rp700.000","","","Kab. Ponorogo","https://www.tokopedia.com/spearparthp/sony-xperia-x-performance-memori-3-32-gb-1733646172279178786?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","VC PHONE SHOP PONOROGO"
"1777548383-607","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia xz2 4/64 - rosegold","Rp1.425.000","5","Terjual 1","Kab. Bojonegoro","https://www.tokopedia.com/garudal/sony-xperia-xz2-4-64-rosegold?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","MncSeller"
"1777548386-608","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 10 Mark II Smartphone Android dengan Desain Tipis dan Kamera Berkualitas Tinggi wifi only","Rp1.200.000","","1 barang berhasil terjual","Kab. Banyumas","https://www.tokopedia.com/kang-tanzil/sony-xperia-10-mark-ii-smartphone-android-dengan-desain-tipis-dan-kamera-berkualitas-tinggi-wifi-only-1733100740756146158?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","kang Tanzil"
"1777548391-609","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia 1 mark1 beacukai","Rp1.500.000","","1 barang berhasil terjual","Kab. Lahat","https://www.tokopedia.com/saifulmarz/sony-xperia-1-mark1-beacukai-1733075637449491811?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Saifulmarz"
"1777548394-610","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA 1 MARK II INTERNAL 128GB RAM 8GB ORIGINAL - Unit Saja, muluss","Rp3.699.000","","","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/empatkawan/sony-xperia-1-mark-ii-internal-128gb-ram-8gb-original-unit-saja-muluss-5ef6b?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","EmpatKawan"
"1777548397-611","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 5 ii - Mark II","Rp3.250.000","5","Terjual 1","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/evelineonlines/sony-xperia-5-ii-mark-ii?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Eveline Online"
"1777548400-612","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Z4c z4 c compact Docomo 2/16 black hitam original sekend xperia","Rp449.000","2","Terjual 3","Kota Bandung","https://www.tokopedia.com/damasakielektronik/sony-z4c-z4-c-compact-docomo-2-16-black-hitam-original-sekend-xperia?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Damasaki Elektronik"
"1777548403-613","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xz3 4/64 Good Condition - Ungu","Rp1.300.000","","2 barang berhasil terjual","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-xz3-4-64-good-condition-ungu-de2ea?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548406-614","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia Z5 3gb/32gb Fullset","Rp1.399.000","","","Kota Administrasi Jakarta Utara","https://www.tokopedia.com/afatstorecell/sony-xperia-z5-3gb-32gb-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Afatstore cell"
"1777548409-615","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","[SECOND] Sony Xperia XZ AU Rosegold 3/32GB UNIT ONLY","Rp865.000","","","Kab. Tangerang","https://www.tokopedia.com/chislonia/second-sony-xperia-xz-au-rosegold-3-32gb-unit-only-1732066987352359942?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Chislonia"
"1777548412-616","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA GO 7 PRO RAM 12GB MULUS LIKE NEW BERGARANSI SEPERTI BARU","Rp8.280.000","","1 barang berhasil terjual","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/toko-koder/sony-xperia-go-7-pro-ram-12gb-mulus-like-new-bergaransi-seperti-baru-1731761494364226973?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Toko Koder"
"1777548415-617","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA X COMPACT","Rp2.500.000","5","Terjual 1","Kab. Pati","https://www.tokopedia.com/windows-android-ios/sony-xperia-x-compact?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","android ios windows harmony"
"1777548418-618","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony xperia xzs AU/HP minus","Rp250.000","","","Kab. Jepara","https://www.tokopedia.com/anak-wedok-jasmine/sony-xperia-xzs-au-hp-minus-1731736838888916835?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","ANAK WEDOK JASMINE"
"1777548421-619","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 5 All Operator","Rp2.698.000","","","Kota Surabaya","https://www.tokopedia.com/rubypreloved-tuff/sony-xperia-5-all-operator-1731120179106120918?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","RubyPreloved tuff"
"1777548424-620","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia P LT22i (1/16GB) kondisi MINUS/RUSAK","Rp118.800","","","Kota Bandung","https://www.tokopedia.com/pikasanamart/sony-xperia-p-lt22i-1-16gb-kondisi-minus-rusak?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","PikaSana Mart"
"1777548427-621","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA 1 iii 12-256GB GENERASI KE 3 SECOND ORIGNAL","Rp5.170.000","5","Terjual 1","Kab. Pati","https://www.tokopedia.com/windows-android-ios/sony-xperia-1-iii-12-256gb-generasi-ke-3-second-orignal?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","android ios windows harmony"
"1777548430-622","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony xperia z4","Rp1.700.000","","1 barang berhasil terjual","Kota Makassar","https://www.tokopedia.com/armadill/sony-xperia-z4?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Armadill Store"
"1777548434-623","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia 5 iii","Rp5.000.000","5","Terjual 4","Kab. Bogor","https://www.tokopedia.com/fickastore/sony-xperia-5-iii?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","ficka cell"
"1777548437-624","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 5 Mark III 8/128GB All sim card ready","Rp5.053.500","","","Kab. Bekasi","https://www.tokopedia.com/mungmunge/sony-xperia-5-mark-iii-8-128gb-all-sim-card-ready?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Digitalniaga"
"1777548440-625","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia xz2 all operator - backdoor XZ2","Rp250.000","","","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/makmur-berbahagia/sony-xperia-xz2-all-operator-1734900954143229419-1734901778847991275?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Makmur Berbahagia"
"1777548444-626","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia X Perfomance 3/32 Bekas Lengkap Garasi Resmi #77276","Rp555.000","","","Kab. Wonogiri","https://www.tokopedia.com/aran-store-barkas/sony-xperia-x-perfomance-3-32-bekas-lengkap-garasi-resmi-77276-1733614946457257653?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Aran Store Barkas"
"1777548447-627","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xz1 4/64 Good Condition - HITAM","Rp1.625.000","5","Terjual 2","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-xz1-4-64-good-condition-1733587855764194883?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548452-628","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia Z5 Premium docomo likenew, fullset","Rp1.779.000","4.8","Terjual 26","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/phonengung/sony-xperia-z5-premium-docomo-likenew-fullset?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","PhoneNgung"
"1777548455-629","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony 901S0 nfc 6/64GB batang (minus)","Rp1.400.000","","","Kota Administrasi Jakarta Pusat","https://www.tokopedia.com/didoalfarezi/sony-901s0-nfc-6-64gb-batang-minus?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","pho pho cell"
"1777548458-630","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 5 III BEACUKAI Permanen 8/128","Rp4.220.000","","","Kota Depok","https://www.tokopedia.com/smartphone-2/sony-xperia-5-iii-beacukai-permanen-8-128-1732114938156844149?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","J Smartphone"
"1777548460-631","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia XA1 plus hitam ram 4/32gb ex inter Singapore","Rp750.000","","","Kota Batam","https://www.tokopedia.com/azkaayracell/sony-xperia-xa1-plus-hitam-ram-4-32gb-ex-inter-singapore-1732248666834306384?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Azka Ayra Cell"
"1777548463-632","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia Z3 mini compact docomo 2/16GB batangan","Rp690.000","5","Terjual 9","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/sch-1623/sony-xperia-z3-mini-compact-docomo-2-16gb-batangan?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","SCH - 1623"
"1777548466-633","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony X Compact 3/32 Good Condition - Hitam 2","Rp850.000","5","Terjual 6","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-x-compact-3-32-good-condition-1730786069573043358-1735244501577205315?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548468-634","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","hp Sony Xperia xz3 second","Rp865.000","","","Kota Administrasi Jakarta Selatan","https://www.tokopedia.com/gua-geblek-banget/hp-sony-xperia-xz3-second-1734799706453935623?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","gua geblek banget"
"1777548471-635","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA Z3 COMPACT","Rp1.050.000","","2 barang berhasil terjual","Kota Tangerang","https://www.tokopedia.com/cozysolution/sony-xperia-z3-compact?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Cozy Solution"
"1777548474-636","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 iii Docomo version","Rp6.250.000","","","Kota Surabaya","https://www.tokopedia.com/raffael-putra-gadget/sony-xperia-1-iii-docomo-version-1730644625233839636?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Raffael Putra Gadget"
"1777548477-637","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA XZ 3/32","Rp160.000","3","Terjual 3","Kab. Tangerang","https://www.tokopedia.com/kanibalanhpbekas/sony-xperia-xz-3-32?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","FELISOF"
"1777548479-638","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xz1 Mulus","Rp1.000.000","","","Kab. Bojonegoro","https://www.tokopedia.com/garudal/sony-xz1-mulus?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","MncSeller"
"1777548482-639","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XZ1 AU RAM 4 MEMORI 64GB LIKE NEW FUULSHEET","Rp1.800.000","5","Terjual 2","Kota Semarang","https://www.tokopedia.com/wahyu5758/sony-xz1-au-ram-4-memori-64gb-like-new-fuulsheet?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","WAHYUDI5758"
"1777548485-640","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia z5 premium chrome second beaks - 80% mulus","Rp800.000","","","Kab. Tangerang","https://www.tokopedia.com/gadgetguild/sony-xperia-z5-premium-chrome-second-beaks-80-mulus-af4ba?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Gadget Guild Shop"
"1777548492-641","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony Xperia ZR docomo 2/32","Rp550.000","4.7","Terjual 21","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/sch-1623/sony-xperia-zr-docomo-232?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","SCH - 1623"
"1777548498-642","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony xperia xz3 Rom au original Japan Set","Rp1.550.000","4.5","Terjual 5","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/sony-xperia-xz3-rom-au-original-japan-set?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","jazz gadget store"
"1777548501-643","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","","","","","","https://www.tokopedia.com/azkaayracell/sony-xperia-xa-ultra-ram-3-16gb-second-singapore-ex-inter-1733502458284574032?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch",""
"1777548505-644","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony XZ2 4/64 Good Condition - Hitam","Rp1.350.000","3","Terjual 4","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-xz2-4-64-good-condition-1733176139711874627?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548510-645","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 Mark ii 128gb original","Rp3.500.000","","","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/sony-xperia-1-mark-ii-128gb-original-1731261413050123643?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","jazz gadget store"
"1777548512-646","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia 5 mulus all operator","Rp2.698.000","","","Kota Surabaya","https://www.tokopedia.com/abcdstar/sony-xperia-5-mulus-all-operator-1730819197576709928?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","abcd star"
"1777548515-647","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","sony xperia xz2 sinyal aman original bergaransi","Rp1.300.000","4.3","Terjual 27","Kab. Kulon Progo","https://www.tokopedia.com/indramjazz/sony-xperia-xz2-sinyal-aman-original-bergaransi?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","jazz gadget store"
"1777548518-648","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","SONY XPERIA 1 III RAM 12/256GB ORIGINAL MULUS LIKE NEW - BEACUKAI","Rp8.894.000","5","Terjual 3","Kota Administrasi Jakarta Timur","https://www.tokopedia.com/chem0127/sony-xperia-1-iii-ram-12-256gb-original-mulus-like-new-beacukai-0b733?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Chemcelll Online Store"
"1777548521-649","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia T3 Sony Indonesia Resmi","Rp1.000.000","5","Terjual 5","Kota Administrasi Jakarta Barat","https://www.tokopedia.com/phonengung/sony-xperia-t3-sony-indonesia-resmi?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","PhoneNgung"
"1777548524-650","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xz Premium 4/64 Good Condition - Sony Xz Premium, Red Rosso","Rp1.250.000","5","Terjual 3","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-xz-premium-4-64-good-condition-1735177141016364611?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548528-651","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xz1 Compact 4/32 Good Condition - Biru","Rp1.350.000","5","Terjual 8","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-xz1-compact-4-32-good-condition-1731046153562195102?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548532-652","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia Z3 D6653 hijau ram 3/16gb second Singapura ex inter","Rp500.000","","","Kota Batam","https://www.tokopedia.com/azkaayracell/sony-xperia-z3-d6653-hijau-ram-3-16gb-second-singapura-ex-inter-1733455766495593808?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Azka Ayra Cell"
"1777548534-653","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","","","","","","https://www.tokopedia.com/astro-m/sony-xperia-5-mark-ii-blue-1732269513942533191?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch",""
"1777548536-654","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia XZ3 AU SOV39 RAM 4GB INTERNAL 64 GB","Rp1.200.000","","","Kota Surabaya","https://www.tokopedia.com/babayis/sony-xperia-xz3-au-sov39-ram-4gb-internal-64-gb-1734496304257861569?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Baybay15shop"
"1777548539-655","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 Mark V 12/512GB Beacukai","Rp13.830.000","","","Kab. Sleman","https://www.tokopedia.com/astro-m/sony-xperia-1-mark-v-12-512gb-beacukai-1734642099384124487?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Astro-Mobile"
"1777548542-656","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","Sony Xperia 1 6/64 Good Condition - Hitam","Rp1.550.000","5","Terjual 11","Kab. Jepara","https://www.tokopedia.com/mastri-offcll/sony-xperia-1-6-64-good-condition-1731057780563739806?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","mastri offcll"
"1777548545-657","https://www.tokopedia.com/search?condition=2&navsource=&srp_component_id=04.06.00.00&srp_page_id=&srp_page_title=&st=&q=hp%20sony","hp second sony xz3 ram 4/64 gb murah mulus all operator","Rp1.849.000","5","Terjual 3","Kab. Karawang","https://www.tokopedia.com/neatlystore/hp-second-sony-xz3-ram-4-64-gb-murah-mulus-all-operator?extParam=ivf%3Dfalse%26keyword%3Dhp+sony%26search_id%3D202604301121514734BA6F3DE83D2A77OQ%26src%3Dsearch","Neatly Store"
