web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777984467-52","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTel Rs 4 Ram 8GB Rom 256GB","1.680.000","","Terjual 1","","Kota Surabaya"
"1777984467-53","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTel P65 Ram 8GB Rom 128GB","1.475.000","","","","Kota Surabaya"
"1777984467-54","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTel S23 Plus Ram 8GB Rom 256GB","1.915.000","","","","Kota Surabaya"
"1777984467-55","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTel A50 Ram 3GB Rom 64GB","875.000","","","","Kota Surabaya"
"1777984467-56","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","iTel P55 Ram 8GB Rom 256GB","1.389.000","3","Terjual 3","","Kota Surabaya"
"1777984467-57","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","A26 2/32 Hp Itel","999.000","","","","Kota Tasikmalaya"
"1777984467-58","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A100C Layar 6.6"" 90Hz Tahan Banting Military-Grade UltraLink Free Call 5000mAh Battery","1.368.900","5","Terjual 65","Kota Jakarta Pusat","Satria Baja Hitam Flagship Store"
"1777984467-59","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Itel A90 Lte 4/64 Gb Garansi Resmi","1.399.000","","","Kota Medan","HP resmi Flagship Store"
"1777984467-60","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL A100C 4/64 GB - ITEL A100C 3/64 GB GARANSI RESMI - REFRESH RATE 90Hz - BATERAI 5000 mAh","1.366.000","","","Kota Tangerang","Angel 19 Flagship Store"
"1777984467-61","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A100C 3/64 4/64 - Garansi resmi","1.381.575","5","Terjual 34","Kota Jakarta Pusat","Gundala Phone Flagship Store"
"1777984467-62","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Itel SUPER 26 ULTRA - 8+8/256GB - T7300 Ultra Gaming Processor RAM 8GB Internal 256GB Garansi Resmi Smartphone Gaming Performa Terbaik","2.749.000","","","Kota Bekasi","Premium Flagship Store"
"1777984467-63","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","ITEL A70 12/64 PROMO!!","1.500.000","5","Terjual 4","Kota Batam","Jm MOBILE Flagship Store"
"1777984467-64","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery","1.660.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777984467-65","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A100C 4+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade Big Memory UltraLink Free Call 5000mAh Battery","1.499.000","","","Kota Jakarta Barat","itel Flagship Store"
"1777984467-66","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel A100C 3+64GB Layar 6.6"" 90Hz Tahan Banting Military-Grade UltraLink Free Call 5000mAh Battery","1.550.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777984467-67","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Itel A100C 4+8GB RAM / 64GB ROM - Military Grade Durability - Dynamic Bar","1.470.000","","","Kota Semarang","Jawara Store99 Flagship Store"
"1777984467-68","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel S26 Ultra 8+8/256GB | 144Hz 1.5K AMOLED 6000mAh IP65 Waterproof Gorilla Glass 7i AI Eraser NFC","3.099.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777984467-69","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel S26 Ultra 8+8/256GB | 144Hz 1.5K AMOLED 6000mAh IP65 Waterproof Gorilla Glass 7i AI Eraser NFC","2.769.000","","Terjual 1","Kota Jakarta Barat","itel Flagship Store"
"1777984467-70","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","A26 2/32 Light Purple Hp Itel","999.000","","","","Kota Tasikmalaya"
"1777984467-71","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Handphone ITEL P55 8/256GB Luminious Gold","1.482.057","","Terjual 1","","Kab. Jombang"
"1777984467-72","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Hp Itel A100C Ram 4GB Internal 64GB Garansi Resmi","1.491.505","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777984467-73","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","Hp Itel VistaTab 30 Ram 4GB Internal 128GB Garansi Resmi","1.989.005","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777984467-74","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel P55 5G RAM 6+128GB - 5G Network - 50M Dual Clear Cam - 18W Fast Charging- 5000mAh Battery","1.375.000","5","Terjual 4","","Kota Jakarta Timur"
"1777984467-75","https://www.blibli.com/cari/hp%20itel?brand=ITEL&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=3&start=80","itel City 200 NFC 4/128 Garansi Resmi","1.696.000","5","Terjual 1","","Kota Jakarta Pusat"
