web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1778080488-94","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 5G 8/256GB","3.349.000","5","Terjual 57","Kab. Kudus & kota lainnya","Telering Flagship Store"
"1778080488-95","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 5G 8/128GB","3.199.000","5","Terjual 50","Kab. Kudus & kota lainnya","Telering Flagship Store"
"1778080488-96","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 50 8/256 MOONSHADOW BLACK","4.199.000","5","Terjual 11","Kab. Purworejo & kota lainnya","Telering Flagship Store"
"1778080488-97","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 40PRO+ 8/256gb","2.999.000","5","Terjual 11","Kab. Kudus & kota lainnya","Telering Flagship Store"
"1778080488-98","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 50 PRO 5G 8/256","5.499.000","5","Terjual 9","Kab. Purworejo & kota lainnya","Telering Flagship Store"
"1778080488-99","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 40PRO+ 8/128GB","2.799.000","","","Kab. Purworejo & kota lainnya","Telering Flagship Store"
"1778080488-100","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 50 12/256GB GREEN","4.999.000","","","Kab. Purworejo & kota lainnya","Telering Flagship Store"
"1778080488-101","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 CURVE 5G 8/256gb","3.299.000","5","Terjual 18","Kab. Purworejo & kota lainnya","Telering Flagship Store"
"1778080488-102","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Akan hadir","","","Terjual 43","","Kota Medan"
"1778080488-103","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Akan hadir","","","Terjual 36","","Kota Medan"
"1778080488-104","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Akan hadir","","","Terjual 18","","Kota Medan"
"1778080488-105","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 4G 8/256 GB - Layar Besar 120Hz, Baterai 7000mAh, Kamera 108MP","2.548.000","","","Kota Surabaya","UFO Elektronika dan Furniture Flagship Store"
"1778080488-106","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 40 8/256GB","2.999.000","5","Terjual 3","Kota Cirebon","Telering Flagship Store"
"1778080488-107","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 1 GARANSI RESMI","1.066.000","5","Terjual 2","Kota Semarang","Jawara Store99 Flagship Store"
"1778080488-108","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 40 8/256GB","2.999.000","","","Kota Cirebon","Telering Flagship Store"
"1778080488-109","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 4/64GB","1.319.000","","","Kota Cirebon","Telering Flagship Store"
"1778080488-110","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 1 3/64GB","1.059.000","","","Kota Cirebon","Telering Flagship Store"
"1778080488-111","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 3/64GB","1.219.000","","","Kota Cirebon","Telering Flagship Store"
"1778080488-112","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 4/128GB","1.419.000","","","Kota Cirebon","Telering Flagship Store"
"1778080488-113","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 40 PRO 5G 8/256","4.099.000","5","Terjual 13","Kota Cirebon","Telering Flagship Store"
"1778080488-114","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 3/64GB","955.000","","Terjual 10","Kota Jakarta Timur","Pluto P Sellular Flagship Store"
"1778080488-115","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 3 4/64GB","1.599.000","","","Kota Cirebon","Telering Flagship Store"
"1778080488-116","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 30C 6/128 ORBIT BLACK","1.449.000","","Terjual 5","Kota Cirebon","Telering Flagship Store"
"1778080488-117","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 40 Ram 6GB Internal 128GB Garansi Resmi","1.999.000","","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-118","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Pova 7 Ram 8GB Internal 256GB Garansi Resmi","2.599.000","","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-119","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 40 Ram 8GB Internal 256GB Garansi Resmi","3.199.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-120","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark GO 1 Ram 4GB Internal 128GB Garansi Resmi","1.199.000","5","Terjual 2","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-121","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 20C Ram 4GB Internal 128GB Garansi Resmi","1.299.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-122","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark GO 1 Ram 4GB Internal 64GB Garansi Resmi","1.199.000","4","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-123","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 20 Pro Ram 8GB internal 256GB Garansi Resmi","1.799.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-124","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 20 Pro Ram 12GB internal 256GB Garansi Resmi","2.499.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-125","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark Go 2 Ram 4GB Internal 64GB Garansi Resmi","1.150.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-126","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 30 Pro Ram 8GB Internal 128GB Garansi Resmi","2.099.000","5","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-127","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 10C Ram 6GB Internal 64GB Garansi Resmi","1.399.000","","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-128","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark 20C Ram 8GB Internal 128GB Garansi Resmi","1.599.000","","Terjual 1","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-129","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark Go 2 Ram 3GB Internal 64GB Garansi Resmi","1.099.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-130","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Spark Go 2 Ram 4GB Internal 128GB Garansi Resmi","1.249.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-131","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 40 Pro 5G Ram 8GB Internal 256GB Garansi Resmi","4.199.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-132","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Pova 7 Ultra 5G Ram 12GB Internal 256GB Garansi Resmi","4.999.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-133","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP Tecno Camon 50 Pro 5G Ram 12GB Internal 512GB Garansi Resmi","6.999.000","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-134","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 5G ULTRA 12/256 GARANSI RESMI","5.099.000","","","","Kota Makassar"
"1778080488-135","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 7 CURVED 5G 8/256 NEW GARANSI RESMI","2.949.000","5","Terjual 1","Kota Medan","TOKE HP Flagship Store"
"1778080488-136","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK GO 3 4/64 & 4/128 NEW GARANSI RESMI","1.549.000","","Terjual 1","Kota Medan","TOKE HP Flagship Store"
"1778080488-137","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 7 4G 8/128 & 4G 8/256 & 5G 8/128 & 5G 8/256NEW GARANSI RESMI","2.199.000","","Terjual 1","Kota Medan","TOKE HP Flagship Store"
"1778080488-138","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO CAMON 50 PRO 8GB 12GB | 128GB 256GB - MediaTek Dimensity 7400 Ultimate (6 nm) Layar 6.78"" Kamera 50MP+50MP Baterai 6500 mAh 45W Super Charge","6.499.000","","","Kab. Cirebon","Complete.Selular Flagship Store"
"1778080488-139","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 40 (8/256)","2.260.000","","","Kota Medan","Agres ID Medan Flagship Store"
"1778080488-140","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Handphone Tecno Pop 5 LTE 2/32 2/32GB Segel Garansi Resmi","1.209.000","","","","Kota Serang"
"1778080488-141","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark Go 2","1.349.000","","","","Kota Yogyakarta"
"1778080488-142","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno pova 7 ultra 5G garansi resmi","4.916.000","","","","Kota Jakarta Pusat"
"1778080488-143","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","tecno spark 30C NFC 6/128 Garansi resmi","1.385.000","","Terjual 4","","Kota Jakarta Pusat"
"1778080488-144","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno camon 40 pro 5G 8/256 Garansi Resmi","4.666.000","5","Terjual 6","","Kota Jakarta Pusat"
"1778080488-145","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno camon 40 8/256 8/128 Garansi resmi","2.896.000","5","Terjual 4","","Kota Jakarta Pusat"
"1778080488-146","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","tecno spark go 2 4/128 ip64 120HZ Garansi Resmi","1.274.000","5","Terjual 2","","Kota Jakarta Pusat"
"1778080488-147","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno pova 7 4G 8/256 battery 7000 mah garansi resmi","2.996.000","5","Terjual 2","","Kota Jakarta Pusat"
"1778080488-148","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 5 Pro Smartphone [4GB-64GB]","1.599.000","","","","Kota Padang"
"1778080488-149","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","tecno spark Go 2 4/64 3/64, ip64,120hz smooth display, battery 5000 mahGaransi Resmi","1.026.000","","","","Kota Jakarta Pusat"
"1778080488-150","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO PHANTOM V FLIP 8/256GB - SMARTPHONE","4.267.000","","","","Kab. Lamongan"
"1778080488-151","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 6 8/256GB 12/256GB - SMARTPHONE","2.809.000","","Terjual 1","","Kab. Bojonegoro"
"1778080488-152","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 30 PRO 8/128GB | 8/256GB - SMARTPHONE","2.109.000","","","","Kab. Blora"
"1778080488-153","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK GO 1 | GO 2 | GO 3 | 40 PRO+ - SMARTPHONE","1.039.000","","","","Kab. Bojonegoro"
"1778080488-154","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","infinix smart 10 plus 8/128 Garansi Resmi","1.646.000","5","Terjual 2","","Kota Jakarta Pusat"
"1778080488-155","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","infinix Hot 50 5G 8/256 NFC prosessor helio D6300 Garansi resmi","2.396.000","","Terjual 2","","Kota Jakarta Pusat"
"1778080488-156","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","itel awesome A70 3/128 4/128 Garansi resmi","1.096.000","","Terjual 1","","Kota Jakarta Pusat"
"1778080488-157","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 7 | POVA 7 5G | POVA 7 CURVE 5G | POVA 7 ULTRA - SMARTPHONE","2.308.000","","","","Kab. Bojonegoro"
"1778080488-158","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO CAMON 40 8/128GB - 8/256GB | CAMON 40 PRO 5G 8/256GB | CAMON 50 - SMARTPHONE","2.710.000","","","","Kab. Bojonegoro"
"1778080488-159","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Spark 30c (RAM 6/8GB, ROM 128GB, Refresh Rate 120Hz, Rain Water Touch)","1.578.000","","","","Kota Malang"
"1778080488-160","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNOPOVA NEO 3 8/128GB - SMARTPHONE","1.999.000","5","Terjual 2","","Kab. Bojonegoro"
"1778080488-161","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECHNO SPARK 30C 6/128 | 8/256GB - SMARTPHONE","1.373.000","","","","Kab. Bojonegoro"
"1778080488-162","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO MEGAPAD 11 RAM 8GB/128GB | 8GB/256GB GARANSI RESMI","2.599.000","","","","Kab. Deli Serdang"
"1778080488-163","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA 7 5G 8+8GB/128GB 8+8GB/256GB - 6000 mAh - Mediatek D7300 Ultimate - 144Hz - Garansi Resmi","3.052.000","","","","Kab. Deli Serdang"
"1778080488-164","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 40 6/128GB | 8/256GB - SMARTPHONE","1.799.000","","","","Kab. Bojonegoro"
"1778080488-165","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO CAMON 40","2.783.040","","Terjual 7","Kota Surabaya","Sentra Pusat Gadget Flagship Store"
"1778080488-166","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 40 8/256GB","2.999.000","5","Terjual 45","Kab. Purworejo","Telering Flagship Store"
"1778080488-167","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 40 PRO 5G 8/256","4.099.000","5","Terjual 61","Kab. Kudus","Telering Flagship Store"
"1778080488-168","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 8/128GB","2.399.000","5","Terjual 30","Kab. Kudus","Telering Flagship Store"
"1778080488-169","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 1 4/64","1.129.000","5","Terjual 30","Kab. Kudus","Telering Flagship Store"
"1778080488-170","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 4/128GB","1.299.000","5","Terjual 35","Kab. Purworejo","Telering Flagship Store"
"1778080488-171","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 1 4/128","1.229.000","5","Terjual 21","Kab. Kudus","Telering Flagship Store"
"1778080488-172","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO CAMON 40 8/128GB","2.799.000","5","Terjual 11","Kab. Purworejo","Telering Flagship Store"
"1778080488-173","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 8/256 MAGIC SILVER","2.599.000","5","Terjual 24","Kab. Kudus","Telering Flagship Store"
"1778080488-174","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 30PRO 8/128GB","2.099.000","5","Terjual 14","Kab. Purworejo","Telering Flagship Store"
"1778080488-175","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 4/64GB","1.229.000","","Terjual 30","Kab. Purworejo","Telering Flagship Store"
"1778080488-176","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 2 3/64GB","1.129.000","","Terjual 1","Kab. Purworejo","Telering Flagship Store"
"1778080488-177","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 30C 8/256GB","1.699.000","","Terjual 14","Kab. Kudus","Telering Flagship Store"
"1778080488-178","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK GO 1 3/64GB","1.059.000","","Terjual 2","Kab. Purworejo","Telering Flagship Store"
"1778080488-179","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO SPARK 30C 6/128GB","1.449.000","","Terjual 23","Kab. Kudus","Telering Flagship Store"
"1778080488-180","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","HP TECNO POVA 7 ULTRA 5G 12/256 GEEK BLACK","5.099.000","","Terjual 1","Kab. Purworejo","Telering Flagship Store"
"1778080488-181","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Hp Tecno Camon 40 Ram 8GB Internal 128GB Garani Resmi","2.799.000","5","Terjual 2","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1778080488-182","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SMARTPHONE TECNO POVA NEO 4/64 - TECNO POVA NEO 4/64","1.799.000","","Terjual 2","","Kota Surabaya"
"1778080488-183","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SMARTPHONE TECNO POP 5 LTE 2/32 - TECNO POP 5 LTE 2/32","1.249.000","","","","Kota Surabaya"
"1778080488-184","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SMARTPHONE TECNO SPARK 6GO 2021 4/64 - TECNO SPARK 6GO 2021 4/64","1.599.000","5","Terjual 6","","Kota Surabaya"
"1778080488-185","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","Tecno Pova 2 6/128 4G Garansi Tecno Mobile Infinix","2.239.000","","Terjual 2","","Kota Surabaya"
"1778080488-186","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK Go 2023 Smartphone [4GB/64GB] Garansi Resmi","1.199.000","","","Kota Jakarta Pusat","Global Teleshop Flagship Store"
"1778080488-187","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO POVA Neo 2 Smartphone [4GB/128GB] Garansi Resmi","1.699.000","","","Kota Jakarta Pusat","Global Teleshop Flagship Store"
"1778080488-188","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK GO 4/64GB - SMARTPHONE","1.148.000","","","","Kab. Bojonegoro"
"1778080488-189","https://www.blibli.com/cari/hp%20tecno?category=AN-1000001&category=HA-1000003&sort=0&intent=false&firstLoad=false&brand=Tecno&page=2&start=40","TECNO SPARK 10 8/128GB - SMARTPHONE","1.612.000","","Terjual 2","","Kab. Bojonegoro"
