web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777981705-42","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HP POCO M5S 4/64GB dan 6/128GB Layar AMOLED 5000mAh NFC Garansi Resmi","2.308.000","","","","Kab. Tulungagung"
"1777981705-43","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","poco X6 pro 5g","4.850.000","5","Terjual 25","","Kab. Bandung"
"1777981705-44","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HANDPHONE - POCO C75 GARANSI RESMI","1.340.625","","Terjual 23","Kota Jakarta Pusat","SCORPIO ELEKTRO Flagship Store"
"1777981705-45","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","HP POCO M5 4/64 GB dan 4/128 GB Helio G99 50MP NFC Garansi Resmi","2.118.000","","","","Kab. Mojokerto"
"1777981705-46","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Handphone Xiaomi Poco M4 PRO 8/256GB-POCO M4 PRO 8/256GB Garansi Resmi","3.439.000","5","Terjual 4","","Kota Surabaya"
"1777981705-47","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=2&start=40","Poco M4 Pro","2.999.000","","Terjual 8","","Kota Bandung"
"1777981735-48","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Hp Poco X8 Pro Ram 8GB Internal 512GB Garansi Resmi","5.969.005","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777981735-49","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","POCO M6 PRO 8/256GB NEW GARANSI RESMI","2.550.000","","Terjual 16","","Kab. Sidoarjo"
"1777981735-50","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco M4 Pro 6/128 dan 8/256","3.050.000","","","","Kab. Sidoarjo"
"1777981735-51","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","POCO C71 6/128 GB C 71 4/128 GB SMARTPHONE GARANSI RESMI POCO C 71 NFC 4/64 GB - POCO C71","1.588.275","5","Terjual 76","Kota Tangerang","STR Flagship Store"
"1777981735-52","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","POCO X8 Pro Series | POCO X8 Pro (12GB+512GB) mensity 9500s* | 8500mAh (typ) battery dengan 100W HyperCharge* | HP Gaming [Xiaomi Official Store]","6.800.000","","","Kota Batam","ATM MOBILE BATAM Flagship Store"
"1777981735-53","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","hp POCO M4 Pro 6/128GB garansi resmi 1 tahun","2.889.000","","","","Kab. Bojonegoro"
"1777981735-54","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Hp Poco X8 Pro Ram 12GB Internal 512GB Garansi Resmi","6.765.005","","","Kota Pekanbaru","wwponsel_hangtuah Flagship Store"
"1777981735-55","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco C71 4/128 Garansi Resmi","1.696.000","5","Terjual 27","","Kota Jakarta Pusat"
"1777981735-56","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","HP POCO M5 4/64 GB dan 4/128 GB Helio G99 50MP NFC Garansi Resmi","2.118.000","","","","Kota Madiun"
"1777981735-57","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","HP POCO M5S 4/64GB dan 6/128GB Layar AMOLED 5000mAh NFC Garansi Resmi","2.308.000","","","","Kab. Mojokerto"
"1777981735-58","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","HP POCO M5S 4/64GB dan 6/128GB Layar AMOLED 5000mAh NFC Garansi Resmi","2.308.000","","","","Kota Madiun"
"1777981735-59","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","poco x7 pro 12/256 Garansi resmi","5.396.000","","Terjual 1","","Kota Jakarta Pusat"
"1777981735-60","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","POCO X3 GT 8+256GB NFC 6.6” Layar Smartphone Android HP","4.799.000","","","","Kota Surakarta (Solo)"
"1777981735-61","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco X7 Pro 24GB RAM 12+12 Extend 12/512 12GB 512GB Baru hp gaming GARANSI RESMI","5.899.000","","","","Kota Pontianak"
"1777981735-62","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco M4 Pro","2.000.000","","Terjual 50","","Kab. Semarang"
"1777981735-63","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco M4 Pro","3.250.000","","Terjual 4","","Kota Tangerang Selatan"
"1777981735-64","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco M4 Pro","3.023.805","","","Kota Sukabumi","Simas Tel Flagship Store"
"1777981735-65","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco M4 Pro","3.500.000","","Terjual 8","","Kota Bekasi"
"1777981735-66","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","Poco X8 Pro Ram 8/256Gb","5.350.000","","","","Kota Bogor"
"1777981735-67","https://www.blibli.com/cari/hp%20poco?brand=POCO&sort=0&category=HA-1000002&intent=false&firstLoad=false&page=1&start=0","POCO F7 5G 12/512 GB SMARTPHONE GARANSI RESMI BATERAI 6500 mAh RAM 12 GB - POCO F7 5G","5.922.150","","Terjual 1","Kota Tangerang","STR Flagship Store"
