web_scraper_order,web_scraper_start_url,nama produk,harga,rating,jumlah terjual,lokasi penjual,nama toko
"1777369831-44","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","Zte nubia A36 4/64GB | IPS LCD 6.75inc | Unisoc T7200 | Baterai 5000mAh | Garansi Resmi","1.527.000","","","Kota Jakarta Barat","Bintang Timur Selindo  Flagship Store"
"1777369831-45","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE Nubia V80 Max 6/128GB 8/128GB | 6.9"" | Unisoc T7250 | NFC | 6000mAh | Garansi Resmi","1.664.000","","","Kota Jakarta Barat","Bintang Timur Selindo  Flagship Store"
"1777369831-46","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","Nubia A36 4/64GB [Smartphone Kamera AI 13MP, Layar 6.75"" 90Hz, Baterai 5000mAh] - Garansi Resmi","1.599.000","","Terjual 6","Kota Madiun","Maju Hardware Group Flagship Store"
"1777369831-47","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","Nubia A56 4/128GB [Smartphone Kamera AI 13MP Triple Camera Layar 6.75"" ,90Hz, Baterai 5000mAh] - Garansi Resmi","1.699.000","5","Terjual 1","Kota Madiun","Maju Hardware Group Flagship Store"
"1777369831-48","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","NUBIA V70 DESIGN","1.449.000","5","Terjual 20","Kota Surabaya","Sentra Pusat Gadget Flagship Store"
"1777369831-49","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE BLADE A35 4/64GB - SMARTPHONE","999.000","5","Terjual 2","","Kab. Blora"
"1777369831-50","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE NUBIA NEO 2 5G | NEO 3 5G - SMARTPHONE","2.739.000","5","Terjual 1","","Kab. Bojonegoro"
"1777369831-51","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE NUBIA V60 6/256GB | 8/256GB - SMARTPHONE","1.472.000","","","","Kab. Bojonegoro"
"1777369831-52","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE nubia Neo 3 GT 5G Box Edition - 8GB/256GB","2.895.000","","","","Kota Jakarta Selatan"
"1777369831-53","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE nubia Neo 3 5G - 8GB/256GB","2.790.000","","","","Kota Jakarta Selatan"
"1777369831-54","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE nubia Neo 3 GT 5G - 8GB/256GB","3.260.000","","","","Kota Jakarta Selatan"
"1777369831-55","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE NUBIAFOCUS PRO 8/256GB - SMARTPHONE","2.834.000","","","","Kab. Bojonegoro"
"1777369831-56","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE BLADE A54 4/64GB 4/128GB - SMARTPHONE","1.044.000","","","","Kab. Bojonegoro"
"1777369831-57","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE NUBIA NEO 5G 8/256GB - SMARTPHONE","2.251.000","","","","Kab. Bojonegoro"
"1777369831-58","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE BLADE A55 4/128GB - SMARTPHONE","1.104.000","","","","Kab. Bojonegoro"
"1777369831-59","https://www.blibli.com/cari/smartphone%20ZTE?brand=ZTE&sort=0&category=AN-1000001&intent=false&firstLoad=false","ZTE V50 8/128GB 8/256GB - SMARTPHONE","1.445.000","","","","Kab. Bojonegoro"
